ticker,APD US Equity,APD US Equity,APD US Equity,APD US Equity,APD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-03-31,135.29,135.13,139.3276,136.168,139.9584,DOWN,0
2017-04-03,134.95,135.7,139.3351,135.974,139.725,UP,1
2017-04-04,135.35,135.08,139.3493,135.594,139.5106,DOWN,0
2017-04-05,135.24,135.84,139.3597,135.286,139.2728,DOWN,0
2017-04-06,135.19,135.48,139.374,135.204,139.006,DOWN,0
2017-04-07,135.01,134.78,139.3857,135.148,138.73,UP,1
2017-04-10,135.76,135.22,139.3895,135.31,138.605,UP,1
2017-04-11,136.42,135.79,139.4239,135.524,138.5136,DOWN,0
2017-04-12,135.51,136.46,139.4782,135.578,138.4286,DOWN,0
2017-04-13,134.3,135.33,139.5177,135.4,138.341,UP,1
2017-04-17,135.86,134.78,139.5533,135.57,138.2726,DOWN,0
2017-04-18,135.27,135.04,139.5731,135.472,138.1748,DOWN,0
2017-04-19,134.96,135.73,139.5964,135.18,138.093,UP,1
2017-04-20,136.9,135.62,139.6407,135.458,138.055,UP,1
2017-04-21,137.3,136.87,139.683,136.058,138.0292,UP,1
2017-04-24,139.76,137.91,139.7362,136.838,138.0536,UP,1
2017-04-25,141.73,140.22,139.7776,138.13,138.0856,DOWN,0
2017-04-26,141.58,141.33,139.8159,139.454,138.1072,DOWN,0
2017-04-27,141.1,141.28,139.8386,140.294,138.0866,DOWN,0
2017-04-28,140.5,141.0,139.8573,140.934,138.049,UP,1
2017-05-01,142.03,141.55,139.8792,141.388,138.0522,UP,1
2017-05-02,143.52,142.5,139.9064,141.746,138.0926,UP,1
2017-05-03,143.82,143.49,139.9359,142.194,138.1396,UP,1
2017-05-04,144.76,143.91,139.9692,142.926,138.228,UP,1
2017-05-05,147.22,145.0,140.0149,144.27,138.3652,DOWN,0
2017-05-08,146.19,146.82,140.0603,145.102,138.4718,DOWN,0
2017-05-09,145.3,146.2,140.0998,145.458,138.5902,DOWN,0
2017-05-10,145.25,145.45,140.1395,145.744,138.6858,DOWN,0
2017-05-11,143.86,144.99,140.1661,145.564,138.6892,UP,1
2017-05-12,144.07,143.86,140.1977,144.934,138.7592,UP,1
2017-05-15,145.08,144.51,140.2344,144.712,138.8704,DOWN,0
2017-05-16,144.35,142.73,140.2654,144.522,138.9712,DOWN,0
2017-05-17,142.57,143.7,140.2888,143.986,139.0298,UP,1
2017-05-18,142.71,142.65,140.3172,143.756,139.0928,UP,1
2017-05-19,143.1,142.99,140.3476,143.562,139.1832,UP,1
2017-05-22,143.31,143.85,140.3754,143.208,139.274,DOWN,0
2017-05-23,142.83,143.58,140.3998,142.904,139.3742,UP,1
2017-05-24,144.14,143.28,140.4328,143.218,139.5334,DOWN,0
2017-05-25,144.12,144.15,140.4642,143.5,139.656,DOWN,0
2017-05-26,143.91,143.84,140.4949,143.662,139.7748,UP,1
2017-05-30,143.97,143.65,140.5257,143.794,139.8636,UP,1
2017-05-31,144.06,143.83,140.5534,144.04,139.971,UP,1
2017-06-01,145.08,144.46,140.5784,144.228,140.1436,UP,1
2017-06-02,146.79,145.47,140.6062,144.762,140.3512,DOWN,0
2017-06-05,144.96,146.61,140.6204,144.972,140.5094,DOWN,0
2017-06-06,144.12,144.48,140.6246,145.002,140.693,DOWN,0
2017-06-07,143.36,144.58,140.6218,144.862,140.8418,UP,1
2017-06-08,143.5,143.07,140.6206,144.546,140.9668,UP,1
2017-06-09,145.85,143.67,140.6314,144.358,141.1482,DOWN,0
2017-06-12,144.43,145.5,140.6361,144.252,141.3248,UP,1
2017-06-13,146.27,144.42,140.6475,144.682,141.5444,DOWN,0
2017-06-14,145.56,146.27,140.6623,145.122,141.7566,DOWN,0
2017-06-15,145.21,144.79,140.6678,145.464,141.9538,UP,1
2017-06-16,145.51,145.66,140.6712,145.396,142.1592,UP,1
2017-06-19,146.15,146.37,140.6826,145.74,142.3784,DOWN,0
2017-06-20,144.74,145.24,140.6838,145.434,142.573,DOWN,0
2017-06-21,143.48,144.91,140.675,145.018,142.7274,UP,1
2017-06-22,144.25,143.32,140.6687,144.826,142.884,UP,1
2017-06-23,144.94,144.6,140.6658,144.712,143.0726,DOWN,0
2017-06-26,144.91,145.03,140.6698,144.464,143.2848,DOWN,0
2017-06-27,143.83,145.05,140.6885,144.282,143.4442,UP,1
2017-06-28,144.84,145.17,140.7166,144.554,143.6356,DOWN,0
2017-06-29,141.77,144.19,140.7427,144.058,143.7718,UP,1
2017-06-30,143.06,141.97,140.7793,143.682,143.895,UP,1
2017-07-03,144.29,143.73,140.8232,143.558,144.0348,DOWN,0
2017-07-05,142.61,144.15,140.8622,143.314,144.0918,DOWN,0
2017-07-06,142.13,142.31,140.8943,142.772,144.0998,UP,1
2017-07-07,144.01,142.43,140.9345,143.22,144.1484,DOWN,0
2017-07-10,143.5,143.54,140.9645,143.308,144.1964,DOWN,0
2017-07-11,142.77,143.62,140.9935,143.004,144.2418,UP,1
2017-07-12,143.73,143.25,141.0305,143.228,144.2758,UP,1
2017-07-13,144.37,143.9,141.0666,143.676,144.2928,UP,1
2017-07-14,145.57,144.66,141.1064,143.988,144.3278,DOWN,0
2017-07-17,145.55,145.43,141.1418,144.398,144.3436,DOWN,0
2017-07-18,145.24,144.59,141.1723,144.892,144.304,UP,1
2017-07-19,146.21,145.18,141.2084,145.388,144.3044,DOWN,0
2017-07-20,146.01,146.02,141.2356,145.716,144.3186,DOWN,0
2017-07-21,145.64,145.89,141.2772,145.73,144.3264,DOWN,0
2017-07-24,144.94,145.33,141.317,145.608,144.348,UP,1
2017-07-25,145.04,145.99,141.3571,145.568,144.3674,DOWN,0
2017-07-26,143.9,144.96,141.4012,145.106,144.3438,DOWN,0
2017-07-27,143.65,144.08,141.4424,144.634,144.3298,DOWN,0
2017-07-28,143.49,143.98,141.4966,144.204,144.3482,DOWN,0
2017-07-31,142.15,144.18,141.5433,143.646,144.337,UP,1
2017-08-01,148.92,148.0,141.6266,144.422,144.4534,DOWN,0
2017-08-02,148.11,148.34,141.7039,145.264,144.5494,DOWN,0
2017-08-03,146.92,148.47,141.7771,145.918,144.6312,UP,1
2017-08-04,147.22,147.41,141.8441,146.664,144.6928,UP,1
2017-08-07,147.3,147.94,141.9111,147.694,144.7564,DOWN,0
2017-08-08,145.85,147.21,141.9684,147.08,144.7952,UP,1
2017-08-09,146.25,145.84,142.0274,146.708,144.8408,DOWN,0
2017-08-10,145.02,145.52,142.0785,146.328,144.86,DOWN,0
2017-08-11,144.6,143.81,142.1339,145.804,144.8504,UP,1
2017-08-14,146.64,145.48,142.2022,145.672,144.8474,UP,1
2017-08-15,146.81,146.5,142.2693,145.864,144.8844,UP,1
2017-08-16,148.08,147.0,142.3406,146.23,144.9636,DOWN,0
2017-08-17,145.54,147.88,142.4012,146.334,145.0072,UP,1
2017-08-18,145.76,145.43,142.4687,146.566,145.0524,DOWN,0
2017-08-21,145.15,145.74,142.5267,146.268,145.0384,UP,1
2017-08-22,145.95,145.84,142.591,146.096,145.0688,DOWN,0
2017-08-23,145.16,145.36,142.65,145.512,145.0466,UP,1
2017-08-24,145.23,145.47,142.6907,145.45,145.04,UP,1
2017-08-25,146.01,145.05,142.7361,145.5,145.056,DOWN,0
2017-08-28,145.78,146.68,142.7789,145.626,145.0614,DOWN,0
2017-08-29,145.37,144.79,142.8059,145.51,145.0458,UP,1
2017-08-30,145.51,145.35,142.8407,145.58,145.0612,DOWN,0
2017-08-31,145.37,146.0,142.8777,145.608,145.099,UP,1
2017-09-01,145.65,145.66,142.9152,145.536,145.127,DOWN,0
2017-09-05,144.47,145.15,142.9439,145.274,145.1176,UP,1
2017-09-06,144.5,144.37,142.9764,145.1,145.1094,DOWN,0
2017-09-07,144.37,144.5,143.0084,144.872,145.1202,UP,1
2017-09-08,144.97,144.33,143.0346,144.792,145.1228,UP,1
2017-09-11,149.18,146.01,143.0819,145.498,145.271,UP,1
2017-09-12,149.28,149.85,143.1246,146.46,145.3954,DOWN,0
2017-09-13,149.2,149.01,143.1629,147.4,145.4936,UP,1
2017-09-14,150.07,149.61,143.2043,148.54,145.6428,UP,1
2017-09-15,150.13,150.02,143.2376,149.572,145.8028,UP,1
2017-09-18,150.95,150.15,143.2701,149.926,145.9416,DOWN,0
2017-09-19,150.5,150.91,143.3022,150.17,146.0816,UP,1
2017-09-20,150.98,150.83,143.3344,150.526,146.2458,UP,1
2017-09-21,151.05,150.74,143.353,150.722,146.3922,DOWN,0
2017-09-22,150.26,151.0,143.3714,150.748,146.51,UP,1
2017-09-25,151.53,150.3,143.3864,150.864,146.6292,DOWN,0
2017-09-26,150.98,151.77,143.396,150.96,146.7378,UP,1
2017-09-27,151.32,151.3,143.4048,151.028,146.8594,UP,1
2017-09-28,151.34,151.45,143.4133,151.086,146.962,DOWN,0
2017-09-29,151.22,151.5,143.4238,151.278,147.0662,UP,1
2017-10-02,152.2,151.04,143.4439,151.412,147.1974,UP,1
2017-10-03,153.19,152.54,143.4644,151.854,147.3624,DOWN,0
2017-10-04,152.9,153.05,143.4918,152.17,147.5196,UP,1
2017-10-05,153.31,153.23,143.5197,152.564,147.7078,DOWN,0
2017-10-06,153.3,152.36,143.5487,152.98,147.9008,DOWN,0
2017-10-09,152.74,153.36,143.5757,153.088,148.0858,UP,1
2017-10-10,153.19,152.81,143.6112,153.088,148.3066,DOWN,0
2017-10-11,152.93,153.17,143.6434,153.094,148.3868,UP,1
2017-10-12,153.34,152.57,143.6732,153.1,148.4914,UP,1
2017-10-13,153.46,153.5,143.7149,153.132,148.6222,DOWN,0
2017-10-16,153.22,153.89,143.7592,153.228,148.7422,UP,1
2017-10-17,153.47,153.68,143.8074,153.284,148.8656,DOWN,0
2017-10-18,153.2,153.59,143.8564,153.338,149.0126,DOWN,0
2017-10-19,152.86,152.82,143.8975,153.242,149.1448,UP,1
2017-10-20,154.22,153.65,143.9525,153.394,149.3288,DOWN,0
2017-10-23,153.6,154.15,143.9987,153.47,149.5088,UP,1
2017-10-24,153.85,153.47,144.0364,153.546,149.653,UP,1
2017-10-25,154.59,153.88,144.083,153.824,149.8086,UP,1
2017-10-26,161.39,159.85,144.1599,155.53,150.0748,DOWN,0
2017-10-27,160.88,161.3,144.2351,156.862,150.3816,DOWN,0
2017-10-30,159.95,160.96,144.3081,158.132,150.6654,DOWN,0
2017-10-31,159.43,160.78,144.3786,159.248,150.951,UP,1
2017-11-01,159.92,159.69,144.4465,160.314,151.2304,DOWN,0
2017-11-02,159.41,160.19,144.5162,159.918,151.5154,DOWN,0
2017-11-03,159.25,159.68,144.5794,159.592,151.7958,DOWN,0
2017-11-06,158.8,159.48,144.643,159.362,152.0516,UP,1
2017-11-07,159.77,159.38,144.7062,159.43,152.3314,UP,1
2017-11-08,160.94,159.78,144.7683,159.634,152.6428,DOWN,0
2017-11-09,160.55,160.02,144.827,159.862,152.9436,DOWN,0
2017-11-10,160.3,160.2,144.9184,160.072,153.2422,UP,1
2017-11-13,162.76,162.53,145.0273,160.864,153.5844,DOWN,0
2017-11-14,162.15,161.77,145.1392,161.34,153.938,DOWN,0
2017-11-15,160.86,161.26,145.2501,161.324,154.2652,UP,1
2017-11-16,161.18,161.1,145.3596,161.45,154.6014,UP,1
2017-11-17,161.58,160.83,145.4667,161.706,154.9336,DOWN,0
2017-11-20,161.57,161.55,145.5793,161.468,155.1814,UP,1
2017-11-21,162.29,162.1,145.6968,161.496,155.4416,DOWN,0
2017-11-22,161.62,162.59,145.8119,161.648,155.69,DOWN,0
2017-11-24,161.56,161.89,145.927,161.724,155.9198,DOWN,0
2017-11-27,160.94,161.78,146.0311,161.596,156.136,UP,1
2017-11-28,163.24,160.89,146.1448,161.93,156.3818,DOWN,0
2017-11-29,162.62,163.08,146.2472,161.996,156.6242,UP,1
2017-11-30,163.04,163.33,146.3505,162.28,156.8654,DOWN,0
2017-12-01,161.64,163.29,146.4494,162.296,157.0772,UP,1
2017-12-04,162.4,162.19,146.5539,162.588,157.32,DOWN,0
2017-12-05,161.98,162.51,146.6564,162.336,157.529,DOWN,0
2017-12-06,160.42,161.5,146.7568,161.896,157.7178,UP,1
2017-12-07,160.98,160.39,146.8599,161.484,157.911,DOWN,0
2017-12-08,160.92,161.3,146.9602,161.34,158.1026,UP,1
2017-12-11,163.12,163.37,147.0789,161.484,158.3406,DOWN,0
2017-12-12,162.89,163.36,147.191,161.666,158.5544,DOWN,0
2017-12-13,162.49,163.1,147.285,162.08,158.7404,DOWN,0
2017-12-14,160.53,162.17,147.3848,161.99,158.893,DOWN,0
2017-12-15,160.42,161.51,147.4893,161.89,159.0352,UP,1
2017-12-18,162.14,160.56,147.6035,161.694,159.212,UP,1
2017-12-19,162.52,162.17,147.7179,161.62,159.4076,UP,1
2017-12-20,162.83,163.37,147.8342,161.688,159.6004,UP,1
2017-12-21,163.16,163.23,147.9571,162.214,159.805,UP,1
2017-12-22,163.42,163.48,148.0804,162.814,160.0066,DOWN,0
2017-12-26,163.0,163.47,148.2063,162.986,160.1974,UP,1
2017-12-27,163.67,163.45,148.3437,163.216,160.4064,UP,1
2017-12-28,164.62,164.19,148.4769,163.574,160.6294,DOWN,0
2017-12-29,164.08,164.04,148.6074,163.758,160.847,UP,1
2018-01-02,165.51,164.88,148.7373,164.176,161.1,UP,1
2018-01-03,166.41,165.56,148.8759,164.858,161.3438,UP,1
2018-01-04,167.05,167.31,149.0289,165.534,161.6128,UP,1
2018-01-05,168.45,167.96,149.1891,166.3,161.9048,UP,1
2018-01-08,168.63,168.26,149.347,167.21,162.1856,UP,1
2018-01-09,169.06,169.07,149.5176,167.92,162.339,DOWN,0
2018-01-10,168.35,169.08,149.6798,168.308,162.4884,UP,1
2018-01-11,169.97,169.04,149.8434,168.892,162.6888,UP,1
2018-01-12,170.15,170.0,150.0102,169.232,162.9032,DOWN,0
2018-01-16,166.75,171.43,150.166,168.856,163.0398,UP,1
2018-01-17,168.56,168.25,150.3323,168.756,163.2228,DOWN,0
2018-01-18,166.9,167.8,150.4921,168.466,163.3758,UP,1
2018-01-19,167.8,167.0,150.6543,168.032,163.5558,UP,1
2018-01-22,168.6,167.64,150.8211,167.722,163.7324,UP,1
2018-01-23,169.6,167.99,150.9932,168.292,163.9056,UP,1
2018-01-24,170.81,169.75,151.1722,168.742,164.1108,UP,1
2018-01-25,174.0,171.69,151.3634,170.162,164.3848,DOWN,0
2018-01-26,169.85,164.23,151.5305,170.572,164.5266,DOWN,0
2018-01-29,166.67,166.95,151.6863,170.186,164.617,UP,1
2018-01-30,168.3,166.7,151.8563,169.926,164.7658,UP,1
2018-01-31,168.37,168.98,152.0189,169.438,164.9096,DOWN,0
2018-02-01,166.79,167.21,152.1765,167.996,165.0138,DOWN,0
2018-02-02,162.84,166.4,152.3159,166.594,165.0392,DOWN,0
2018-02-05,156.33,162.41,152.413,164.526,164.92,UP,1
2018-02-06,160.22,154.35,152.5276,162.91,164.892,DOWN,0
2018-02-07,158.21,159.59,152.6199,160.878,164.825,DOWN,0
2018-02-08,152.8,158.11,152.6752,158.08,164.6622,UP,1
2018-02-09,158.09,155.16,152.7578,157.13,164.5592,UP,1
2018-02-12,159.68,159.04,152.8507,157.8,164.5004,DOWN,0
2018-02-13,159.44,159.27,152.9454,157.644,164.4284,UP,1
2018-02-14,161.27,157.87,153.0416,158.256,164.421,UP,1
2018-02-15,163.6,162.01,153.142,160.416,164.445,UP,1
2018-02-16,163.63,163.17,153.241,161.524,164.478,DOWN,0
2018-02-20,162.91,162.82,153.3318,162.17,164.5278,DOWN,0
2018-02-21,160.76,163.06,153.3995,162.434,164.5234,UP,1
2018-02-22,162.57,161.61,153.4814,162.694,164.5564,UP,1
2018-02-23,164.27,163.78,153.5762,162.828,164.5794,UP,1
2018-02-26,165.44,164.49,153.6772,163.19,164.6304,DOWN,0
2018-02-27,163.61,165.74,153.7759,163.33,164.6528,DOWN,0
2018-02-28,160.79,163.72,153.8595,163.336,164.658,UP,1
2018-03-01,160.83,160.69,153.9383,162.988,164.6662,DOWN,0
2018-03-02,159.77,160.26,154.0154,162.088,164.6188,UP,1
2018-03-05,163.28,159.13,154.1189,161.656,164.634,UP,1
2018-03-06,164.2,163.55,154.2264,161.774,164.6614,UP,1
2018-03-07,164.53,162.54,154.3335,162.522,164.6888,UP,1
2018-03-08,167.08,166.06,154.4524,163.772,164.762,UP,1
2018-03-09,171.1,168.41,154.5937,166.038,164.924,DOWN,0
2018-03-12,170.88,171.13,154.7274,167.558,165.0682,UP,1
2018-03-13,170.93,172.0,154.8615,168.904,165.1944,DOWN,0
2018-03-14,168.98,171.19,154.9868,169.794,165.2924,UP,1
2018-03-15,169.08,169.59,155.1124,170.194,165.3638,UP,1
2018-03-16,169.56,169.36,155.2399,169.886,165.4268,DOWN,0
2018-03-19,166.68,168.75,155.3479,169.046,165.4194,DOWN,0
2018-03-20,165.66,167.18,155.4422,167.992,165.3636,UP,1
2018-03-21,166.24,165.54,155.5486,167.444,165.3158,DOWN,0
2018-03-22,161.19,164.68,155.634,165.866,165.1584,DOWN,0
2018-03-23,158.04,161.89,155.7074,163.562,164.9522,UP,1
2018-03-26,160.94,160.18,155.7946,162.414,164.7716,DOWN,0
2018-03-27,158.63,161.33,155.8585,161.008,164.5412,DOWN,0
2018-03-28,158.18,159.76,155.9272,159.396,164.3698,UP,1
2018-03-29,159.03,157.71,155.991,158.964,164.1792,DOWN,0
2018-04-02,156.55,158.95,156.046,158.666,163.9722,UP,1
2018-04-03,159.28,157.0,156.1163,158.334,163.8018,UP,1
2018-04-04,162.13,157.09,156.1994,159.034,163.6724,UP,1
2018-04-05,164.11,162.77,156.2892,160.22,163.5626,DOWN,0
2018-04-06,159.96,162.47,156.3653,160.406,163.3456,UP,1
2018-04-09,160.23,161.23,156.4491,161.142,163.0702,UP,1
2018-04-10,163.19,162.03,156.5438,161.924,162.937,DOWN,0
2018-04-11,161.61,161.84,156.6271,161.82,162.8358,UP,1
2018-04-12,163.04,162.22,156.7178,161.606,162.7306,DOWN,0
2018-04-13,162.97,164.22,156.8135,162.208,162.6226,UP,1
2018-04-16,165.43,164.55,156.9164,163.248,162.5954,UP,1
2018-04-17,168.14,166.5,157.0483,164.238,162.7014,UP,1
2018-04-18,168.37,168.88,157.1748,165.59,162.9422,DOWN,0
2018-04-19,166.8,167.95,157.2874,166.342,163.0738,DOWN,0
2018-04-20,166.27,166.61,157.4057,167.002,163.235,DOWN,0
2018-04-23,166.11,166.03,157.5256,167.138,163.5012,DOWN,0
2018-04-24,164.0,166.56,157.6255,166.31,163.6194,UP,1
2018-04-25,165.57,164.35,157.7359,165.75,163.7372,UP,1
2018-04-26,166.29,164.58,157.8535,165.648,163.8742,DOWN,0
2018-04-27,165.02,166.15,157.9599,165.398,163.9492,DOWN,0
2018-04-30,162.29,165.94,158.0495,164.634,163.923,UP,1
2018-05-01,162.49,161.44,158.1341,164.332,163.9002,DOWN,0
2018-05-02,161.69,162.61,158.2148,163.556,163.8758,DOWN,0
2018-05-03,160.43,161.39,158.2908,162.384,163.8692,UP,1
2018-05-04,162.76,159.85,158.3735,161.932,163.873,UP,1
2018-05-07,163.45,162.97,158.4607,162.164,163.8566,UP,1
2018-05-08,163.51,163.65,158.5501,162.368,163.818,UP,1
2018-05-09,164.89,164.32,158.6498,163.008,163.8436,UP,1
2018-05-10,165.59,165.13,158.7526,164.04,163.9396,UP,1
2018-05-11,166.29,166.13,158.8645,164.746,164.0488,UP,1
2018-05-14,166.76,166.27,158.9801,165.408,164.1886,DOWN,0
2018-05-15,166.08,166.13,159.093,165.922,164.2446,UP,1
2018-05-16,166.54,166.45,159.215,166.252,164.2914,UP,1
2018-05-17,166.77,165.79,159.3042,166.488,164.3362,UP,1
2018-05-18,168.24,166.77,159.4049,166.878,164.3594,UP,1
2018-05-21,169.44,168.95,159.5175,167.414,164.3262,DOWN,0
2018-05-22,167.71,169.73,159.6199,167.74,164.2628,DOWN,0
2018-05-23,166.99,166.65,159.7184,167.83,164.184,DOWN,0
2018-05-24,166.09,167.0,159.8196,167.694,164.1262,DOWN,0
2018-05-25,165.0,165.6,159.9133,167.046,164.0446,DOWN,0
2018-05-29,161.8,163.74,159.9972,165.518,163.8894,UP,1
2018-05-30,163.03,163.08,160.0894,164.582,163.8164,DOWN,0
2018-05-31,161.41,162.68,160.1632,163.466,163.7314,UP,1
2018-06-01,163.54,162.73,160.2469,162.956,163.6774,DOWN,0
2018-06-04,163.53,164.31,160.3241,162.662,163.7242,UP,1
2018-06-05,164.87,163.59,160.4208,163.276,163.8608,UP,1
2018-06-06,167.73,165.16,160.5306,164.216,163.9966,DOWN,0
2018-06-07,167.72,167.51,160.6435,165.478,164.1784,UP,1
2018-06-08,168.51,167.73,160.7563,166.472,164.385,DOWN,0
2018-06-11,168.44,168.65,160.8727,167.454,164.5732,DOWN,0
2018-06-12,168.0,168.46,160.9865,168.08,164.8022,DOWN,0
2018-06-13,166.09,168.39,161.0869,167.752,164.9384,DOWN,0
2018-06-14,165.72,166.49,161.1866,167.352,165.0102,DOWN,0
2018-06-15,164.18,165.19,161.2807,166.486,165.0116,DOWN,0
2018-06-18,163.34,162.92,161.3698,165.466,165.0792,DOWN,0
2018-06-19,159.55,161.02,161.4407,163.776,165.0656,DOWN,0
2018-06-20,157.58,159.83,161.5004,162.074,164.9534,DOWN,0
2018-06-21,156.47,157.6,161.5604,160.224,164.8506,UP,1
2018-06-22,158.08,157.72,161.6283,159.004,164.7514,DOWN,0
2018-06-25,155.76,157.6,161.6852,157.488,164.6072,UP,1
2018-06-26,155.86,155.83,161.7397,156.75,164.4158,DOWN,0
2018-06-27,155.16,156.48,161.7696,156.266,164.1562,UP,1
2018-06-28,156.03,155.57,161.8033,156.178,163.9094,DOWN,0
2018-06-29,155.73,155.4,161.836,155.708,163.688,DOWN,0
2018-07-02,155.49,155.07,161.8631,155.654,163.4724,DOWN,0
2018-07-03,155.0,156.55,161.8874,155.482,163.2502,UP,1
2018-07-05,155.79,156.19,161.9116,155.608,163.086,UP,1
2018-07-06,156.64,155.46,161.9423,155.73,162.9074,UP,1
2018-07-09,157.89,157.66,161.9769,156.162,162.7394,UP,1
2018-07-10,159.66,157.86,162.0199,156.996,162.6322,DOWN,0
2018-07-11,157.41,158.41,162.0557,157.478,162.5346,UP,1
2018-07-12,157.92,157.94,162.0876,157.904,162.4432,DOWN,0
2018-07-13,157.33,157.56,162.1194,158.042,162.356,DOWN,0
2018-07-16,155.55,156.95,162.1405,157.574,162.2584,UP,1
2018-07-17,156.2,155.39,162.1648,156.882,162.1272,DOWN,0
2018-07-18,155.94,156.0,162.1884,156.588,161.977,DOWN,0
2018-07-19,154.4,155.1,162.1994,155.884,161.7948,DOWN,0
2018-07-20,154.35,153.52,162.2052,155.288,161.584,DOWN,0
2018-07-23,153.87,154.38,162.2101,154.952,161.3496,UP,1
2018-07-24,155.29,155.45,162.22,154.77,161.1296,UP,1
2018-07-25,157.3,155.29,162.24,155.042,160.9404,UP,1
2018-07-26,161.55,158.81,162.284,156.472,160.8498,DOWN,0
2018-07-27,161.24,161.57,162.3243,157.85,160.7438,DOWN,0
2018-07-30,161.23,161.78,162.3658,159.322,160.633,UP,1
2018-07-31,164.17,161.5,162.4199,161.098,160.5516,DOWN,0
2018-08-01,162.04,163.93,162.4628,162.046,160.4036,DOWN,0
2018-08-02,159.99,160.9,162.4967,161.734,160.2492,DOWN,0
2018-08-03,159.96,160.98,162.5291,161.478,160.1086,UP,1
2018-08-06,160.96,158.92,162.5679,161.424,160.006,DOWN,0
2018-08-07,160.92,161.32,162.6082,160.774,159.9244,DOWN,0
2018-08-08,160.65,161.27,162.6404,160.496,159.9014,DOWN,0
2018-08-09,160.48,160.64,162.6748,160.594,159.8504,DOWN,0
2018-08-10,157.87,159.91,162.6949,160.176,159.7796,UP,1
2018-08-13,162.44,162.2,162.7341,160.472,159.7576,UP,1
2018-08-14,164.33,162.9,162.7488,161.154,159.7736,DOWN,0
2018-08-15,164.21,163.12,162.7655,161.866,159.7604,UP,1
2018-08-16,164.72,164.93,162.7893,162.714,159.7002,UP,1
2018-08-17,166.61,164.29,162.8252,164.462,159.678,UP,1
2018-08-20,166.99,166.3,162.8606,165.372,159.6476,DOWN,0
2018-08-21,166.1,167.6,162.894,165.726,159.6008,DOWN,0
2018-08-22,164.36,166.12,162.9196,165.756,159.528,UP,1
2018-08-23,164.42,164.35,162.9477,165.696,159.4946,UP,1
2018-08-24,165.97,164.79,162.9787,165.568,159.4996,UP,1
2018-08-27,167.29,166.53,163.0104,165.628,159.5618,DOWN,0
2018-08-28,167.01,167.42,163.0427,165.81,159.6352,UP,1
2018-08-29,168.29,168.36,163.0827,166.596,159.81,DOWN,0
2018-08-30,166.73,167.56,163.1025,167.058,159.993,DOWN,0
2018-08-31,166.29,166.75,163.1232,167.122,160.1894,DOWN,0
2018-09-04,164.34,166.11,163.1406,166.532,160.3146,UP,1
2018-09-05,165.39,164.56,163.1617,166.208,160.5072,UP,1
2018-09-06,166.06,165.3,163.1841,165.762,160.7112,DOWN,0
2018-09-07,164.85,165.65,163.2005,165.386,160.905,UP,1
2018-09-10,166.06,165.85,163.2193,165.34,161.1056,UP,1
2018-09-11,166.64,165.6,163.2444,165.8,161.3238,DOWN,0
2018-09-12,166.24,166.36,163.2678,165.97,161.5388,UP,1
2018-09-13,167.63,167.04,163.3013,166.284,161.7914,UP,1
2018-09-14,168.61,168.29,163.3281,167.036,162.0478,UP,1
2018-09-17,168.75,168.51,163.3588,167.574,162.29,DOWN,0
2018-09-18,168.69,169.22,163.387,167.984,162.506,UP,1
2018-09-19,169.17,169.45,163.4247,168.57,162.6962,UP,1
2018-09-20,170.42,169.6,163.4648,169.128,162.9564,UP,1
2018-09-21,170.61,171.17,163.5079,169.528,163.2102,DOWN,0
2018-09-24,169.85,170.49,163.5551,169.748,163.4606,DOWN,0
2018-09-25,168.84,169.87,163.5944,169.778,163.7264,DOWN,0
2018-09-26,167.8,168.65,163.6288,169.504,163.9584,UP,1
2018-09-27,168.52,168.14,163.6558,169.124,164.21,DOWN,0
2018-09-28,167.05,167.0,163.6766,168.412,164.463,UP,1
2018-10-01,169.43,168.07,163.7113,168.328,164.7646,UP,1
2018-10-02,170.22,169.7,163.7597,168.604,165.0916,DOWN,0
2018-10-03,169.73,170.75,163.8063,168.99,165.3804,DOWN,0
2018-10-04,169.7,169.06,163.8441,169.226,165.6284,DOWN,0
2018-10-05,168.88,169.36,163.8759,169.592,165.775,UP,1
2018-10-08,169.28,168.48,163.9081,169.562,165.9358,DOWN,0
2018-10-09,164.32,168.62,163.9139,168.382,165.9976,DOWN,0
2018-10-10,160.6,164.53,163.8998,166.556,165.9262,DOWN,0
2018-10-11,157.09,160.53,163.8703,164.034,165.8272,UP,1
2018-10-12,158.27,159.31,163.8433,161.912,165.7928,DOWN,0
2018-10-15,156.7,157.94,163.8037,159.396,165.7276,UP,1
2018-10-16,159.69,157.1,163.7817,158.47,165.7022,DOWN,0
2018-10-17,159.48,159.6,163.7516,158.246,165.6734,DOWN,0
2018-10-18,156.69,159.97,163.703,158.166,165.5942,DOWN,0
2018-10-19,155.4,156.74,163.6447,157.592,165.4926,DOWN,0
2018-10-22,153.3,156.0,163.569,156.912,165.4012,DOWN,0
2018-10-23,152.04,151.23,163.486,155.382,165.1932,DOWN,0
2018-10-24,148.91,151.64,163.3853,153.268,164.8848,UP,1
2018-10-25,151.48,150.48,163.3009,152.226,164.6302,DOWN,0
2018-10-26,149.43,149.74,163.1982,151.032,164.3244,UP,1
2018-10-29,150.96,151.33,163.1023,150.564,164.0114,UP,1
2018-10-30,153.78,151.06,163.0374,150.912,163.7472,UP,1
