ticker,TMO US Equity,TMO US Equity,TMO US Equity,TMO US Equity,TMO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-05-16,267.02,266.93,245.5326,265.542,268.8344,DOWN,0
2019-05-17,261.73,263.35,245.6686,264.052,269.0528,UP,1
2019-05-20,262.91,262.18,245.8136,264.418,269.314,UP,1
2019-05-21,265.36,265.98,245.9746,264.012,269.5348,UP,1
2019-05-22,271.66,267.63,246.1663,265.736,269.8696,DOWN,0
2019-05-23,271.02,268.94,246.3459,266.536,270.1126,UP,1
2019-05-24,271.8,272.41,246.5274,268.55,270.32,DOWN,0
2019-05-28,266.38,273.82,246.6864,269.244,270.3858,DOWN,0
2019-05-29,264.76,262.84,246.844,269.124,270.4104,UP,1
2019-05-30,267.98,265.72,247.0268,268.388,270.4508,DOWN,0
2019-05-31,266.98,265.54,247.2082,267.58,270.4778,DOWN,0
2019-06-03,265.28,268.29,247.3766,266.276,270.3624,UP,1
2019-06-04,267.97,267.85,247.5714,266.594,270.4456,UP,1
2019-06-05,274.79,271.81,247.7914,268.6,270.5654,UP,1
2019-06-06,276.26,275.77,248.0227,270.256,270.6618,UP,1
2019-06-07,281.69,278.92,248.2805,273.198,270.9186,UP,1
2019-06-10,283.76,282.87,248.5421,276.894,271.1878,UP,1
2019-06-11,285.05,286.58,248.7969,280.31,271.4144,UP,1
2019-06-12,285.22,284.85,249.0521,282.396,271.595,UP,1
2019-06-13,286.24,284.85,249.3097,284.392,271.8236,DOWN,0
2019-06-14,285.26,286.45,249.5464,285.106,271.9936,UP,1
2019-06-17,285.93,285.87,249.7863,285.54,272.2112,UP,1
2019-06-18,289.2,287.94,250.0336,286.37,272.4654,UP,1
2019-06-19,292.78,288.66,250.3016,287.882,272.7526,UP,1
2019-06-20,293.34,296.49,250.5728,289.302,273.0634,UP,1
2019-06-21,294.46,293.39,250.8648,291.142,273.3756,UP,1
2019-06-24,295.55,295.2,251.1607,293.066,273.6764,DOWN,0
2019-06-25,293.53,295.48,251.4497,293.932,273.934,DOWN,0
2019-06-26,292.23,293.35,251.7311,293.822,274.2274,UP,1
2019-06-27,293.77,292.76,252.014,293.908,274.7662,DOWN,0
2019-06-28,293.68,292.56,252.3002,293.752,275.4896,UP,1
2019-07-01,299.41,299.13,252.602,294.524,276.2822,UP,1
2019-07-02,301.11,299.18,252.8876,296.04,277.1226,UP,1
2019-07-03,305.43,302.76,253.2048,298.68,277.9528,DOWN,0
2019-07-05,300.65,302.5,253.5158,300.056,278.7346,DOWN,0
2019-07-08,297.81,299.3,253.8093,300.882,279.2998,DOWN,0
2019-07-09,296.9,296.23,254.0885,300.38,279.7734,DOWN,0
2019-07-10,296.52,298.54,254.3586,299.462,280.2534,DOWN,0
2019-07-11,295.55,298.14,254.6189,297.486,280.6154,DOWN,0
2019-07-12,290.94,290.95,254.8629,295.544,280.9044,DOWN,0
2019-07-15,288.83,290.81,255.0916,293.748,281.1248,DOWN,0
2019-07-16,286.21,285.56,255.3084,291.61,281.2762,UP,1
2019-07-17,287.0,286.58,255.5218,289.706,281.437,UP,1
2019-07-18,293.73,287.01,255.77,289.342,281.8776,DOWN,0
2019-07-19,289.82,295.53,255.9766,289.118,282.2638,UP,1
2019-07-22,291.73,291.0,256.1965,289.698,282.7184,UP,1
2019-07-23,293.62,292.41,256.4278,291.18,283.2072,DOWN,0
2019-07-24,288.36,289.01,256.6527,291.452,283.7528,UP,1
2019-07-25,290.59,289.3,256.9022,290.824,284.2168,DOWN,0
2019-07-26,287.21,292.15,257.14,290.302,284.7002,UP,1
2019-07-29,288.92,288.5,257.3847,289.74,285.1382,DOWN,0
2019-07-30,283.91,285.95,257.651,287.798,285.5818,DOWN,0
2019-07-31,277.68,284.0,257.9089,285.662,285.8772,UP,1
2019-08-01,277.81,279.45,258.1409,283.106,286.1262,DOWN,0
2019-08-02,274.82,277.83,258.3745,280.628,286.1894,DOWN,0
2019-08-05,268.46,268.63,258.5411,276.536,286.1382,UP,1
2019-08-06,275.96,271.4,258.7476,274.946,286.2214,DOWN,0
2019-08-07,274.79,272.36,258.973,274.368,286.3896,UP,1
2019-08-08,280.5,277.44,259.2398,274.906,286.7044,DOWN,0
2019-08-09,276.37,278.78,259.4928,275.216,286.8722,DOWN,0
2019-08-12,272.0,274.73,259.7361,275.924,286.9726,UP,1
2019-08-13,275.17,272.07,260.0092,275.766,287.1704,DOWN,0
2019-08-14,269.48,272.64,260.2056,274.704,287.2006,UP,1
2019-08-15,273.31,274.66,260.4222,273.266,287.171,UP,1
2019-08-16,276.15,276.59,260.6612,273.222,287.1688,UP,1
2019-08-19,279.52,278.6,260.8954,274.726,287.1254,DOWN,0
2019-08-20,276.19,278.0,261.1081,274.93,286.974,UP,1
2019-08-21,278.27,278.27,261.3312,276.688,286.8384,DOWN,0
2019-08-22,278.17,279.43,261.551,277.66,286.6974,DOWN,0
2019-08-23,269.36,278.1,261.7152,276.302,286.3598,UP,1
2019-08-26,270.92,270.52,261.8786,274.582,286.073,UP,1
2019-08-27,272.93,272.89,262.0156,273.93,285.813,UP,1
2019-08-28,276.06,272.02,262.1681,273.488,285.5502,UP,1
2019-08-29,285.77,279.19,262.3797,275.008,285.41,UP,1
2019-08-30,287.06,288.62,262.6333,278.548,285.2844,DOWN,0
2019-09-03,283.53,284.43,262.8758,281.07,285.0658,UP,1
2019-09-04,285.9,285.07,263.1299,283.664,284.8728,UP,1
2019-09-05,294.02,288.4,263.4116,287.256,284.8826,UP,1
2019-09-06,295.05,295.85,263.6815,289.112,284.939,DOWN,0
2019-09-09,292.02,296.21,263.9772,290.104,284.904,DOWN,0
2019-09-10,289.5,290.01,264.2577,291.298,284.8204,UP,1
2019-09-11,294.94,289.52,264.5673,293.106,284.731,UP,1
2019-09-12,294.97,296.0,264.8671,293.296,284.6082,UP,1
2019-09-13,297.65,294.09,265.1544,293.816,284.4526,DOWN,0
2019-09-16,295.33,295.41,265.4211,294.478,284.3462,DOWN,0
2019-09-17,292.71,294.76,265.6477,295.12,284.2442,UP,1
2019-09-18,294.96,292.7,265.8796,295.124,284.2054,UP,1
2019-09-19,295.25,293.96,266.1081,295.18,284.18,UP,1
2019-09-20,296.33,297.29,266.3299,294.916,284.1956,DOWN,0
2019-09-23,290.45,292.55,266.5627,293.94,284.1858,DOWN,0
2019-09-24,285.16,292.5,266.7783,292.43,284.1124,DOWN,0
2019-09-25,282.33,286.14,267.0106,289.904,284.0348,UP,1
2019-09-26,286.85,283.86,267.2595,288.224,284.0318,UP,1
2019-09-27,287.4,288.35,267.509,286.438,283.9052,UP,1
2019-09-30,291.27,286.91,267.759,286.602,283.9342,DOWN,0
2019-10-01,287.4,291.78,267.9884,287.05,283.8476,DOWN,0
2019-10-02,279.53,285.01,268.2151,286.49,283.5658,UP,1
2019-10-03,282.91,278.15,268.4853,285.702,283.4568,UP,1
2019-10-04,292.3,282.85,268.7953,286.682,283.491,DOWN,0
2019-10-07,289.16,290.49,269.0993,286.26,283.53,DOWN,0
2019-10-08,271.93,282.11,269.3606,283.166,283.1902,UP,1
2019-10-09,276.51,278.7,269.6642,282.562,283.0422,UP,1
2019-10-10,280.66,276.29,270.0252,282.112,283.1018,UP,1
2019-10-11,283.64,285.66,270.3535,280.38,283.2184,UP,1
2019-10-14,284.25,284.09,270.6693,279.398,283.407,UP,1
2019-10-15,286.02,286.07,270.9872,282.216,283.7582,DOWN,0
2019-10-16,280.56,283.96,271.271,283.026,283.8502,UP,1
2019-10-17,281.59,282.0,271.5819,283.212,283.9862,DOWN,0
2019-10-18,281.42,281.05,271.9281,282.768,284.0046,UP,1
2019-10-21,283.54,284.56,272.237,282.626,284.148,DOWN,0
2019-10-22,280.99,283.36,272.5182,281.62,284.3278,UP,1
2019-10-23,296.93,298.56,272.853,284.894,284.763,DOWN,0
2019-10-24,293.44,295.32,273.1382,287.264,285.2422,UP,1
2019-10-25,296.68,291.98,273.4273,290.316,285.7096,UP,1
2019-10-28,299.9,296.59,273.7268,293.588,286.1846,DOWN,0
2019-10-29,297.95,297.0,274.0414,296.98,286.5532,UP,1
2019-10-30,301.86,298.27,274.3733,297.966,287.0666,UP,1
2019-10-31,301.98,301.86,274.7101,299.674,287.5408,UP,1
2019-11-01,303.6,305.0,275.0372,301.058,288.0494,DOWN,0
2019-11-04,300.77,305.64,275.3378,301.232,288.6776,DOWN,0
2019-11-05,292.63,299.9,275.5974,300.168,289.1118,UP,1
2019-11-06,294.57,293.27,275.863,298.71,289.5446,DOWN,0
2019-11-07,293.54,295.9,276.1278,297.022,289.8942,UP,1
2019-11-08,294.65,295.63,276.3965,295.232,290.0718,DOWN,0
2019-11-11,293.53,292.64,276.6748,293.784,290.2012,UP,1
2019-11-12,295.97,294.52,276.9701,294.452,290.45,UP,1
2019-11-13,300.02,294.81,277.2449,295.542,290.7324,UP,1
2019-11-14,300.84,300.15,277.5208,297.002,290.8688,UP,1
2019-11-15,306.81,302.93,277.8377,299.434,291.104,DOWN,0
2019-11-18,300.99,306.0,278.1247,300.926,291.2834,UP,1
2019-11-19,306.42,302.23,278.4267,303.016,291.6218,UP,1
2019-11-20,307.33,307.02,278.7271,304.478,291.8696,DOWN,0
2019-11-21,305.31,306.55,279.0391,305.372,292.0764,UP,1
2019-11-22,307.77,306.11,279.3604,305.564,292.2788,UP,1
2019-11-25,310.6,308.96,279.6906,307.486,292.5842,UP,1
2019-11-26,313.45,310.01,280.0162,308.892,292.999,UP,1
2019-11-27,315.42,313.66,280.3563,310.51,293.4082,DOWN,0
2019-11-29,313.95,314.82,280.6954,312.238,293.7822,DOWN,0
2019-12-02,313.04,315.66,280.9981,313.292,294.1164,DOWN,0
2019-12-03,312.89,309.15,281.3084,313.75,294.5652,UP,1
2019-12-04,315.64,312.18,281.6255,314.188,295.1748,UP,1
2019-12-05,316.0,315.86,281.9483,314.304,295.8482,UP,1
2019-12-06,320.12,318.64,282.2884,315.538,296.5136,DOWN,0
2019-12-09,316.43,319.41,282.6013,316.216,297.0942,UP,1
2019-12-10,317.09,317.23,282.9168,317.056,297.6106,UP,1
2019-12-11,318.08,316.85,283.2115,317.544,298.2242,UP,1
2019-12-12,319.36,318.68,283.5105,318.216,299.0208,UP,1
2019-12-13,320.5,319.27,283.7927,318.292,299.7726,UP,1
2019-12-16,321.46,322.66,284.1027,319.298,300.3558,DOWN,0
2019-12-17,319.79,322.69,284.4294,319.838,300.9684,DOWN,0
2019-12-18,319.6,319.31,284.7712,320.142,301.9218,UP,1
2019-12-19,323.25,319.67,285.1334,320.92,302.8566,UP,1
2019-12-20,326.72,328.41,285.5177,322.164,303.7778,UP,1
2019-12-23,328.04,326.91,285.8863,323.48,304.6658,DOWN,0
2019-12-24,326.51,328.28,286.2443,324.824,305.511,DOWN,0
2019-12-26,325.71,326.55,286.5785,326.046,306.3048,UP,1
2019-12-27,326.55,327.14,286.9041,326.706,307.2246,DOWN,0
2019-12-30,325.04,326.57,287.2138,326.37,308.0936,DOWN,0
2019-12-31,324.87,324.86,287.5205,325.736,308.9626,UP,1
2020-01-02,326.37,326.0,287.8226,325.708,309.8192,DOWN,0
2020-01-03,322.82,321.48,288.1085,325.13,310.6558,UP,1
2020-01-06,325.14,319.84,288.379,324.848,311.22,UP,1
2020-01-07,326.98,325.43,288.6948,325.236,311.8908,UP,1
2020-01-08,327.5,326.18,288.9883,325.762,312.5072,UP,1
2020-01-09,329.61,329.38,289.2792,326.41,313.1014,DOWN,0
2020-01-10,328.73,331.38,289.5786,327.592,313.717,UP,1
2020-01-13,332.02,328.89,289.8872,328.968,314.3202,UP,1
2020-01-14,332.8,330.47,290.1826,330.132,314.9366,UP,1
2020-01-15,335.2,333.0,290.4776,331.672,315.5686,UP,1
2020-01-16,336.74,337.2,290.7873,333.098,316.288,UP,1
2020-01-17,339.19,337.37,291.0994,335.19,317.2192,DOWN,0
2020-01-21,337.26,339.6,291.4105,336.238,318.073,UP,1
2020-01-22,340.05,337.78,291.7283,337.688,319.0032,DOWN,0
2020-01-23,335.38,339.52,292.0131,337.724,319.8178,DOWN,0
2020-01-24,333.68,337.12,292.2925,337.112,320.6208,DOWN,0
2020-01-27,330.96,327.36,292.553,335.466,321.3206,UP,1
2020-01-28,333.26,332.23,292.8168,334.666,321.9854,UP,1
2020-01-29,333.89,335.63,293.083,333.434,322.6464,DOWN,0
2020-01-30,319.86,322.0,293.2945,330.33,322.9074,DOWN,0
2020-01-31,313.19,322.23,293.5263,326.232,323.1514,UP,1
2020-02-03,318.34,316.81,293.8304,323.708,323.3898,UP,1
2020-02-04,325.96,321.84,294.1613,322.248,323.7624,UP,1
2020-02-05,332.49,330.26,294.5283,321.968,324.306,DOWN,0
2020-02-06,332.0,333.25,294.8687,324.396,324.7906,DOWN,0
2020-02-07,326.21,330.0,295.192,327.0,325.1028,UP,1
2020-02-10,333.94,324.57,295.5139,330.12,325.5126,UP,1
2020-02-11,337.78,336.56,295.8367,332.484,325.9598,DOWN,0
2020-02-12,334.57,338.97,296.147,332.9,326.3722,UP,1
2020-02-13,335.59,333.5,296.4377,333.618,326.8232,UP,1
2020-02-14,339.19,336.56,296.7512,336.214,327.3492,DOWN,0
2020-02-18,337.37,338.13,297.049,336.9,327.7838,UP,1
2020-02-19,339.74,338.09,297.3545,337.292,328.2586,DOWN,0
2020-02-20,336.06,340.0,297.64,337.59,328.5774,DOWN,0
2020-02-21,334.94,333.91,297.9562,337.46,328.9476,DOWN,0
2020-02-24,323.15,324.26,298.2194,334.252,329.0688,DOWN,0
2020-02-25,309.63,324.78,298.4225,328.704,328.8998,DOWN,0
2020-02-26,309.16,308.74,298.6224,322.588,328.6958,DOWN,0
2020-02-27,297.08,304.0,298.8024,314.792,328.2274,DOWN,0
2020-02-28,290.8,288.61,298.9195,305.964,327.6142,UP,1
2020-03-02,304.96,291.03,299.1291,302.326,327.3176,UP,1
2020-03-03,310.36,315.63,299.3458,302.472,327.1328,UP,1
2020-03-04,326.64,318.54,299.6703,305.968,327.2006,DOWN,0
2020-03-05,312.89,318.67,299.9202,309.13,326.924,DOWN,0
2020-03-06,311.17,305.06,300.1493,313.204,326.5866,DOWN,0
2020-03-09,295.35,293.88,300.2677,311.282,325.9634,UP,1
2020-03-10,307.7,305.76,300.4511,310.75,325.6032,DOWN,0
2020-03-11,289.38,299.41,300.539,303.298,324.8598,DOWN,0
2020-03-12,284.32,274.27,300.6287,297.584,324.0454,UP,1
2020-03-13,300.12,297.65,300.8055,295.374,323.5504,DOWN,0
2020-03-16,279.35,271.53,300.8624,292.174,322.61,UP,1
2020-03-17,296.31,297.98,301.009,289.896,322.0798,UP,1
2020-03-18,302.98,284.36,301.1975,292.616,321.6366,DOWN,0
2020-03-19,280.84,298.02,301.2619,291.92,320.7138,DOWN,0
2020-03-20,278.37,277.46,301.2798,287.57,319.7312,DOWN,0
2020-03-23,255.3,272.24,301.175,282.76,318.245,UP,1
2020-03-24,282.03,263.55,301.1767,279.904,317.311,DOWN,0
2020-03-25,271.68,278.01,301.1163,273.644,316.1042,UP,1
2020-03-26,283.15,274.76,301.1068,274.106,315.1112,DOWN,0
2020-03-27,274.34,273.63,301.0524,273.3,313.894,UP,1
2020-03-30,284.96,278.29,301.046,279.232,312.8584,DOWN,0
2020-03-31,283.6,283.81,301.0377,279.546,311.7466,DOWN,0
2020-04-01,275.2,276.51,300.984,280.25,310.5054,UP,1
2020-04-02,287.55,272.04,300.9758,281.13,309.4554,DOWN,0
2020-04-03,282.21,282.95,300.9229,282.704,308.392,UP,1
2020-04-06,304.0,294.61,300.9762,286.512,307.7984,DOWN,0
2020-04-07,296.58,312.14,300.9868,289.108,307.1108,UP,1
2020-04-08,307.15,297.65,301.0448,295.498,306.5886,UP,1
2020-04-09,317.38,307.55,301.1641,301.464,306.2584,DOWN,0
2020-04-13,315.32,314.38,301.2795,308.086,306.1676,UP,1
2020-04-14,326.37,321.55,301.4425,312.56,306.4312,DOWN,0
2020-04-15,325.83,322.62,301.6033,318.41,306.581,UP,1
2020-04-16,328.84,328.5,301.7504,322.748,306.6386,UP,1
2020-04-17,331.58,334.22,301.9028,325.588,306.6204,DOWN,0
2020-04-20,327.16,329.32,302.0114,327.956,306.5236,DOWN,0
2020-04-21,319.62,324.81,302.1063,326.606,306.3918,UP,1
2020-04-22,335.59,323.55,302.2952,328.558,306.4248,DOWN,0
2020-04-23,320.51,335.4,302.4132,326.892,306.0794,UP,1
2020-04-24,328.7,322.61,302.5741,326.316,305.962,UP,1
2020-04-27,342.71,330.49,302.8099,329.426,306.1044,DOWN,0
2020-04-28,332.46,342.71,303.0175,331.994,305.9698,UP,1
2020-04-29,335.62,333.47,303.2515,332.0,305.9348,DOWN,0
2020-04-30,334.68,331.77,303.4938,334.834,305.8336,DOWN,0
2020-05-01,329.81,330.38,303.7079,335.056,305.7086,DOWN,0
2020-05-04,326.72,329.16,303.8728,331.858,305.5442,UP,1
2020-05-05,336.32,331.94,304.1053,332.63,305.8076,DOWN,0
2020-05-06,335.15,337.53,304.3224,332.536,306.318,UP,1
2020-05-07,339.08,339.3,304.5497,333.416,306.9164,DOWN,0
2020-05-08,333.01,343.86,304.773,334.056,307.635,UP,1
2020-05-11,340.39,331.34,305.022,336.79,308.6268,DOWN,0
2020-05-12,331.72,340.38,305.2445,335.87,309.162,UP,1
2020-05-13,334.09,335.18,305.4704,335.658,309.6366,UP,1
2020-05-14,337.29,330.58,305.7373,335.3,309.8496,UP,1
2020-05-15,342.92,337.5,306.0635,337.282,310.4502,UP,1
2020-05-18,346.97,348.0,306.4093,338.598,311.1662,DOWN,0
2020-05-19,342.78,346.0,306.7491,340.81,312.1148,DOWN,0
2020-05-20,341.15,345.04,307.1125,342.222,312.7838,DOWN,0
2020-05-21,335.75,340.27,307.4115,341.914,313.7112,UP,1
2020-05-22,340.26,337.42,307.7388,341.382,314.83,DOWN,0
2020-05-26,332.57,346.25,307.9992,338.502,315.479,UP,1
2020-05-27,337.35,336.51,308.3041,337.416,316.639,UP,1
2020-05-28,342.74,340.94,308.6578,337.734,317.5676,UP,1
2020-05-29,349.19,345.09,309.0279,340.422,318.4918,UP,1
2020-06-01,349.33,348.0,309.4271,342.236,319.8616,UP,1
2020-06-02,350.09,349.32,309.811,345.74,321.296,DOWN,0
2020-06-03,347.19,351.42,310.1662,347.708,323.1338,UP,1
2020-06-04,348.15,343.92,310.5094,348.79,324.4562,UP,1
2020-06-05,354.2,348.15,310.8994,349.792,326.1066,DOWN,0
2020-06-08,349.88,350.37,311.2575,349.902,327.4412,DOWN,0
2020-06-09,347.65,350.08,311.6049,349.414,328.9074,UP,1
2020-06-10,352.8,349.38,312.0221,350.536,330.2642,DOWN,0
2020-06-11,336.44,351.96,312.3497,348.194,331.321,UP,1
2020-06-12,339.76,342.52,312.6838,345.306,332.6122,UP,1
2020-06-15,340.82,333.85,313.0076,343.494,333.6776,UP,1
2020-06-16,347.22,346.88,313.3149,343.408,334.9778,UP,1
2020-06-17,349.85,350.0,313.6288,342.818,335.8948,DOWN,0
2020-06-18,347.44,348.75,313.9484,345.018,336.912,UP,1
2020-06-19,352.73,354.48,314.2825,347.612,337.8236,DOWN,0
2020-06-22,352.16,352.56,314.5732,349.88,338.5192,UP,1
2020-06-23,356.82,355.0,314.8821,351.8,339.3492,DOWN,0
2020-06-24,347.96,355.48,315.1618,351.422,339.781,UP,1
2020-06-25,351.76,347.78,315.4731,352.286,340.2996,DOWN,0
2020-06-26,350.95,352.5,315.7531,351.93,340.7418,DOWN,0
2020-06-29,350.8,353.44,316.0323,351.658,341.1262,UP,1
2020-06-30,362.34,350.46,316.3557,352.762,341.8298,DOWN,0
2020-07-01,359.77,363.76,316.6779,355.124,342.6328,UP,1
2020-07-02,365.89,362.05,317.0438,357.95,343.2388,UP,1
2020-07-06,382.27,370.26,317.4804,364.214,344.474,DOWN,0
2020-07-07,380.25,381.13,317.9054,370.104,345.505,UP,1
2020-07-08,386.63,384.54,318.3569,374.962,346.3834,UP,1
2020-07-09,387.67,385.57,318.843,380.542,347.4876,DOWN,0
2020-07-10,382.57,388.77,319.33,383.878,348.4266,DOWN,0
2020-07-13,378.93,384.66,319.813,383.21,349.3116,UP,1
2020-07-14,387.46,378.93,320.3161,384.652,350.4646,UP,1
2020-07-15,392.7,392.7,320.8426,385.866,351.7842,DOWN,0
2020-07-16,392.42,392.93,321.3483,386.816,352.9062,UP,1
2020-07-17,395.4,393.82,321.8883,389.382,354.1112,UP,1
2020-07-20,402.97,397.9,322.5055,394.19,355.389,UP,1
2020-07-21,403.09,405.43,323.1064,397.316,356.7906,UP,1
2020-07-22,410.76,409.84,323.6987,400.928,358.198,DOWN,0
2020-07-23,410.48,418.14,324.3053,404.54,359.7732,DOWN,0
2020-07-24,406.38,403.37,324.9776,406.736,361.219,UP,1
2020-07-27,413.44,404.4,325.6622,408.83,362.742,DOWN,0
2020-07-28,407.36,411.62,326.2957,409.684,364.0308,UP,1
2020-07-29,409.26,410.5,326.9238,409.384,365.2766,UP,1
2020-07-30,410.56,405.31,327.5554,409.4,366.6322,UP,1
2020-07-31,413.95,409.02,328.195,410.914,368.0882,UP,1
2020-08-03,419.09,418.25,328.8877,412.044,369.755,DOWN,0
2020-08-04,415.72,418.93,329.5583,413.716,371.2642,UP,1
2020-08-05,419.9,416.91,330.2507,415.844,373.0108,DOWN,0
2020-08-06,415.73,419.01,330.9117,416.878,374.5784,DOWN,0
2020-08-07,414.33,414.0,331.5784,416.954,376.0102,DOWN,0
2020-08-10,410.16,414.11,332.1445,415.168,377.2296,DOWN,0
2020-08-11,407.24,409.37,332.7135,413.472,378.3878,UP,1
2020-08-12,416.17,408.9,333.311,412.726,379.7094,UP,1
2020-08-13,416.6,412.02,333.8945,412.9,381.0976,DOWN,0
2020-08-14,413.76,414.71,334.4735,412.786,382.4098,UP,1
2020-08-17,416.8,416.0,335.0482,414.114,383.6618,UP,1
2020-08-18,417.3,417.71,335.6248,416.126,385.0102,UP,1
2020-08-19,420.62,419.27,336.2099,417.016,386.4696,UP,1
2020-08-20,422.11,419.83,336.8166,418.118,387.8558,UP,1
2020-08-21,428.57,422.89,337.4963,421.08,389.6984,DOWN,0
2020-08-24,419.76,429.55,338.1223,421.672,391.2984,UP,1
2020-08-25,422.29,420.16,338.766,422.67,392.9278,UP,1
2020-08-26,425.65,421.43,339.421,423.676,394.4964,DOWN,0
2020-08-27,420.53,409.3,340.056,423.36,395.91,UP,1
2020-08-28,424.48,420.0,340.6986,422.542,397.4508,UP,1
2020-08-31,428.98,425.49,341.3434,424.386,398.9758,UP,1
2020-09-01,433.73,432.15,342.0078,426.674,400.6072,UP,1
2020-09-02,441.06,434.5,342.6791,429.756,402.292,DOWN,0
2020-09-03,419.67,438.11,343.2725,429.584,403.7262,DOWN,0
2020-09-04,409.98,419.63,343.7903,426.684,404.8906,DOWN,0
2020-09-08,405.3,407.99,344.2801,421.948,405.9776,UP,1
2020-09-09,418.32,410.58,344.8452,418.866,407.328,UP,1
2020-09-10,419.73,423.72,345.405,414.6,408.4758,UP,1
2020-09-11,431.13,425.6,346.0076,416.892,409.903,UP,1
2020-09-14,434.1,435.44,346.6109,421.716,411.2672,UP,1
2020-09-15,435.1,435.64,347.2093,427.676,412.3238,DOWN,0
2020-09-16,433.88,438.79,347.8089,430.788,413.3964,DOWN,0
2020-09-17,432.93,431.16,348.4084,433.428,414.3224,DOWN,0
2020-09-18,429.05,426.74,348.9892,433.012,415.15,DOWN,0
2020-09-21,425.47,424.75,349.5383,431.286,416.008,UP,1
2020-09-22,430.24,423.9,350.1095,430.314,417.0342,DOWN,0
2020-09-23,420.76,430.77,350.6127,427.69,417.7002,DOWN,0
2020-09-24,418.14,419.49,351.1213,424.732,418.209,UP,1
2020-09-25,422.29,415.77,351.6473,423.38,418.8064,UP,1
2020-09-28,428.39,426.51,352.1988,423.964,419.4662,UP,1
2020-09-29,434.34,430.77,352.7737,424.784,420.0936,UP,1
2020-09-30,441.52,436.6,353.3788,428.936,420.8622,DOWN,0
2020-10-01,438.2,445.97,353.9625,432.948,421.411,DOWN,0
2020-10-02,435.06,434.21,354.5389,435.502,421.9026,UP,1
2020-10-05,450.67,440.0,355.1942,439.958,422.7884,DOWN,0
2020-10-06,445.89,451.86,355.8074,442.268,423.4374,UP,1
2020-10-07,452.36,447.89,356.4356,444.436,424.3374,UP,1
2020-10-08,453.54,454.76,357.0631,447.504,425.223,UP,1
2020-10-09,464.7,457.39,357.7541,453.432,426.3058,UP,1
2020-10-12,466.72,465.78,358.4591,456.642,427.3612,UP,1
2020-10-13,467.53,466.89,359.164,460.97,428.33,DOWN,0
2020-10-14,467.01,467.01,359.8739,463.9,429.3558,DOWN,0
2020-10-15,464.56,461.97,360.5723,466.104,430.249,UP,1
2020-10-16,468.59,468.2,361.2834,466.882,431.3062,DOWN,0
2020-10-19,461.29,468.87,361.9758,465.796,432.2454,UP,1
2020-10-20,465.26,461.27,362.6764,465.342,433.3474,UP,1
2020-10-21,468.76,475.0,363.3853,465.692,434.5778,UP,1
2020-10-22,481.99,471.69,364.1577,469.178,435.8942,DOWN,0
2020-10-23,480.17,481.0,364.9105,471.494,437.1656,UP,1
2020-10-26,482.43,475.07,365.679,475.722,438.539,UP,1
2020-10-27,489.3,485.0,366.4654,480.53,439.989,DOWN,0
2020-10-28,476.71,482.35,367.185,482.12,441.1772,DOWN,0
2020-10-29,471.88,479.65,367.8684,480.098,442.2024,UP,1
2020-10-30,473.12,469.06,368.5503,478.688,443.2226,UP,1
2020-11-02,480.55,478.8,369.2571,478.312,444.2622,UP,1
2020-11-03,491.5,491.02,370.0283,478.752,445.697,UP,1
2020-11-04,510.97,500.0,370.8829,485.604,447.4706,UP,1
2020-11-05,514.76,525.0,371.7798,494.18,449.2528,UP,1
2020-11-06,527.66,518.58,372.7497,505.088,451.3954,DOWN,0
2020-11-09,484.99,521.78,373.5198,505.976,452.6056,DOWN,0
2020-11-10,468.59,480.37,374.1965,501.394,453.3978,UP,1
2020-11-11,484.0,472.06,374.947,496.0,454.4032,UP,1
2020-11-12,486.56,485.0,375.7805,490.36,455.3132,UP,1
2020-11-13,488.59,492.99,376.6575,482.546,456.6916,DOWN,0
2020-11-16,480.99,495.73,377.4708,481.746,458.1118,DOWN,0
2020-11-17,479.0,479.1,378.236,483.828,459.5858,DOWN,0
2020-11-18,454.18,479.91,378.8444,477.864,460.303,DOWN,0
2020-11-19,453.1,458.93,379.4499,471.172,460.9704,DOWN,0
2020-11-20,451.04,452.78,380.0741,463.662,461.3686,DOWN,0
2020-11-23,446.03,454.5,380.6345,456.67,461.6072,DOWN,0
2020-11-24,439.56,444.3,381.1434,448.782,461.6964,UP,1
2020-11-25,448.45,438.48,381.7128,447.636,461.9878,UP,1
2020-11-27,453.4,453.48,382.3018,447.696,462.3972,UP,1
2020-11-30,464.98,457.07,382.9308,450.484,463.1158,UP,1
2020-12-01,471.1,470.0,383.5994,455.498,464.0284,UP,1
2020-12-02,478.89,476.47,384.2952,463.364,465.0014,DOWN,0
2020-12-03,477.2,480.0,385.0009,469.114,466.1302,DOWN,0
2020-12-04,474.62,476.46,385.6993,473.358,467.2598,DOWN,0
2020-12-07,472.89,473.84,386.448,474.94,468.2718,UP,1
2020-12-08,473.98,472.89,387.2697,475.516,469.1836,DOWN,0
2020-12-09,461.38,477.5,388.0308,472.014,469.7244,UP,1
2020-12-10,468.74,463.05,388.8891,470.322,470.2688,UP,1
2020-12-11,471.39,468.0,389.7921,469.676,470.9326,DOWN,0
2020-12-14,467.13,471.41,390.6029,468.524,471.574,UP,1
2020-12-15,470.98,469.79,391.406,467.924,471.9802,DOWN,0
