ticker,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-05-09,79.3,79.05,73.7358,79.622,76.6898,UP,1
2019-05-10,79.55,79.28,73.7956,79.524,76.7668,DOWN,0
2019-05-13,78.24,78.36,73.8478,79.126,76.7972,UP,1
2019-05-14,78.73,78.7,73.8972,79.05,76.8428,UP,1
2019-05-15,79.15,79.7,73.948,78.994,76.8976,DOWN,0
2019-05-16,79.04,79.3,74.0014,78.942,76.974,UP,1
2019-05-17,79.51,78.29,74.0548,78.934,77.075,DOWN,0
2019-05-20,79.3,79.2,74.114,79.146,77.1814,UP,1
2019-05-21,80.08,79.69,74.1777,79.416,77.2728,DOWN,0
2019-05-22,79.78,80.01,74.2393,79.542,77.3634,DOWN,0
2019-05-23,79.19,79.03,74.2967,79.572,77.4454,DOWN,0
2019-05-24,78.81,79.73,74.3495,79.432,77.5088,DOWN,0
2019-05-28,78.4,78.9,74.4025,79.252,77.5674,DOWN,0
2019-05-29,77.5,78.03,74.4504,78.736,77.6258,UP,1
2019-05-30,77.54,77.55,74.4988,78.288,77.6624,DOWN,0
2019-05-31,77.36,77.13,74.5491,77.922,77.7236,DOWN,0
2019-06-03,77.32,77.42,74.5951,77.624,77.7696,UP,1
2019-06-04,78.03,78.38,74.6445,77.55,77.8688,UP,1
2019-06-05,78.26,78.48,74.6892,77.702,77.9892,UP,1
2019-06-06,78.53,78.45,74.7389,77.9,78.1078,UP,1
2019-06-07,79.31,79.0,74.7905,78.29,78.2368,DOWN,0
2019-06-10,78.59,79.71,74.8354,78.544,78.3434,UP,1
2019-06-11,79.21,78.84,74.886,78.78,78.4678,UP,1
2019-06-12,79.8,79.42,74.9422,79.088,78.5914,UP,1
2019-06-13,80.18,79.56,74.9982,79.418,78.7242,DOWN,0
2019-06-14,79.36,80.27,75.0479,79.428,78.8412,UP,1
2019-06-17,79.8,79.34,75.0998,79.67,78.958,UP,1
2019-06-18,80.14,80.26,75.1531,79.856,79.0576,UP,1
2019-06-19,80.92,80.57,75.213,80.08,79.1694,DOWN,0
2019-06-20,80.73,81.4,75.27,80.19,79.2844,UP,1
2019-06-21,81.39,80.62,75.337,80.596,79.4084,UP,1
2019-06-24,81.44,81.37,75.4007,80.924,79.524,DOWN,0
2019-06-25,80.29,81.17,75.4559,80.954,79.6012,UP,1
2019-06-26,80.99,80.42,75.5115,80.968,79.683,UP,1
2019-06-27,81.0,80.98,75.5685,81.022,79.678,UP,1
2019-06-28,81.95,81.19,75.6342,81.134,79.641,UP,1
2019-07-01,83.55,82.74,75.7069,81.556,79.666,UP,1
2019-07-02,83.74,83.35,75.7791,82.246,79.705,UP,1
2019-07-03,84.77,83.89,75.858,83.002,79.7894,DOWN,0
2019-07-05,84.75,84.37,75.933,83.752,79.8852,DOWN,0
2019-07-08,84.24,84.65,76.0077,84.21,79.98,UP,1
2019-07-09,84.25,84.2,76.084,84.35,80.0366,DOWN,0
2019-07-10,83.77,84.25,76.1547,84.356,80.0952,DOWN,0
2019-07-11,83.65,84.04,76.2184,84.132,80.1676,UP,1
2019-07-12,84.69,83.87,76.291,84.12,80.282,DOWN,0
2019-07-15,83.99,83.94,76.3596,84.07,80.3786,UP,1
2019-07-16,84.02,84.07,76.4281,84.024,80.4582,DOWN,0
2019-07-17,81.57,83.88,76.4949,83.584,80.485,DOWN,0
2019-07-18,81.35,80.98,76.5616,83.124,80.5298,DOWN,0
2019-07-19,79.76,81.05,76.62,82.138,80.5364,UP,1
2019-07-22,80.3,79.9,76.6763,81.4,80.5564,DOWN,0
2019-07-23,80.05,80.03,76.7257,80.606,80.5664,UP,1
2019-07-24,80.7,80.33,76.7797,80.432,80.6156,UP,1
2019-07-25,81.52,80.85,76.8362,80.466,80.6714,UP,1
2019-07-26,81.69,81.7,76.8829,80.852,80.7222,DOWN,0
2019-07-29,81.61,81.83,76.9325,81.114,80.7736,DOWN,0
2019-07-30,81.08,81.12,76.99,81.32,80.805,DOWN,0
2019-07-31,80.22,80.99,77.0508,81.224,80.8234,DOWN,0
2019-08-01,79.25,80.3,77.104,80.77,80.8068,DOWN,0
2019-08-02,78.57,78.77,77.1494,80.146,80.7826,DOWN,0
2019-08-05,76.79,77.64,77.1615,79.182,80.7346,UP,1
2019-08-06,77.08,77.09,77.1685,78.382,80.7,DOWN,0
2019-08-07,76.74,76.39,77.1713,77.686,80.6668,UP,1
2019-08-08,78.81,77.57,77.18,77.598,80.693,DOWN,0
2019-08-09,78.55,78.87,77.185,77.594,80.7132,DOWN,0
2019-08-12,77.88,78.24,77.1943,77.812,80.7236,UP,1
2019-08-13,78.61,77.62,77.2212,78.118,80.7494,DOWN,0
2019-08-14,75.98,77.53,77.2417,77.966,80.7084,DOWN,0
2019-08-15,75.7,76.16,77.265,77.344,80.6572,UP,1
2019-08-16,77.1,76.18,77.2883,77.054,80.6286,UP,1
2019-08-19,78.06,78.2,77.3046,77.09,80.6036,DOWN,0
2019-08-20,77.45,77.81,77.3203,76.858,80.5808,DOWN,0
2019-08-21,77.29,77.97,77.3332,77.12,80.5424,UP,1
2019-08-22,77.36,77.55,77.3466,77.452,80.4936,DOWN,0
2019-08-23,75.37,77.1,77.3461,77.106,80.3974,UP,1
2019-08-26,76.1,76.03,77.3481,76.714,80.3322,DOWN,0
2019-08-27,75.4,76.68,77.3455,76.304,80.2442,UP,1
2019-08-28,75.6,75.12,77.3433,75.966,80.1534,DOWN,0
2019-08-29,75.56,76.26,77.3433,75.606,80.0462,UP,1
2019-08-30,76.06,76.08,77.3451,75.744,79.9528,DOWN,0
2019-09-03,75.3,75.47,77.3408,75.584,79.831,UP,1
2019-09-04,76.63,76.06,77.3414,75.83,79.7348,UP,1
2019-09-05,77.94,77.16,77.3475,76.298,79.6878,DOWN,0
2019-09-06,77.54,78.22,77.3497,76.694,79.6188,UP,1
2019-09-09,78.47,77.98,77.3578,77.176,79.5682,UP,1
2019-09-10,82.06,78.53,77.3896,78.528,79.5704,DOWN,0
2019-09-11,81.99,82.27,77.4163,79.6,79.5392,DOWN,0
2019-09-12,80.81,82.01,77.4459,80.174,79.4806,DOWN,0
2019-09-13,80.13,80.97,77.4657,80.692,79.3878,DOWN,0
2019-09-16,78.97,79.58,77.4742,80.792,79.2722,UP,1
2019-09-17,79.19,78.86,77.4826,80.218,79.1712,UP,1
2019-09-18,79.25,79.17,77.4929,79.67,79.0712,DOWN,0
2019-09-19,78.5,79.02,77.5006,79.208,78.9658,DOWN,0
2019-09-20,77.87,78.62,77.5065,78.756,78.8502,DOWN,0
2019-09-23,77.73,77.78,77.517,78.508,78.711,UP,1
2019-09-24,78.7,78.1,77.5331,78.41,78.6052,DOWN,0
2019-09-25,78.52,78.68,77.5482,78.264,78.4952,DOWN,0
2019-09-26,76.88,78.44,77.5534,77.94,78.4014,UP,1
2019-09-27,77.78,77.12,77.5576,77.922,78.33,UP,1
2019-09-30,78.3,77.89,77.5611,78.036,78.3008,DOWN,0
2019-10-01,78.13,78.75,77.5666,77.922,78.2574,DOWN,0
2019-10-02,77.17,77.43,77.5735,77.652,78.1998,DOWN,0
2019-10-03,75.98,77.07,77.5786,77.472,78.1054,UP,1
2019-10-04,77.02,76.74,77.5917,77.32,78.0154,DOWN,0
2019-10-07,77.0,77.09,77.6074,77.06,77.9216,DOWN,0
2019-10-08,74.97,76.47,77.621,76.428,77.7888,DOWN,0
2019-10-09,74.8,75.21,77.6438,75.954,77.6632,DOWN,0
2019-10-10,73.17,74.7,77.6644,75.392,77.5222,UP,1
2019-10-11,74.65,73.52,77.6797,74.918,77.4302,UP,1
2019-10-14,75.16,74.77,77.6947,74.55,77.362,UP,1
2019-10-15,75.7,74.69,77.7116,74.696,77.3402,DOWN,0
2019-10-16,75.52,75.43,77.723,74.84,77.309,UP,1
2019-10-17,76.03,76.08,77.7396,75.412,77.2948,DOWN,0
2019-10-18,75.38,75.57,77.7587,75.558,77.2262,DOWN,0
2019-10-21,75.38,75.55,77.7689,75.602,77.1628,UP,1
2019-10-22,76.47,75.38,77.7824,75.756,77.1346,UP,1
2019-10-23,76.72,76.52,77.791,75.996,77.0968,DOWN,0
2019-10-24,76.49,76.77,77.7958,76.088,77.107,UP,1
2019-10-25,76.82,76.61,77.8001,76.376,77.1294,UP,1
2019-10-28,77.0,76.99,77.8026,76.7,77.1274,UP,1
2019-10-29,77.19,77.11,77.8096,76.844,77.11,UP,1
2019-10-30,77.36,76.96,77.8158,76.972,77.1082,DOWN,0
2019-10-31,77.19,77.43,77.8284,77.112,77.1062,DOWN,0
2019-11-01,77.05,77.42,77.8419,77.158,77.1,DOWN,0
2019-11-04,76.74,77.2,77.8456,77.106,77.1274,UP,1
2019-11-05,79.0,77.11,77.8684,77.468,77.1854,DOWN,0
2019-11-06,78.71,79.03,77.8856,77.738,77.2516,UP,1
2019-11-07,80.27,79.19,77.9035,78.354,77.345,UP,1
2019-11-08,80.77,80.4,77.9254,79.098,77.4492,DOWN,0
2019-11-11,79.11,80.02,77.9392,79.572,77.5102,DOWN,0
2019-11-12,79.09,78.95,77.9472,79.59,77.586,DOWN,0
2019-11-13,77.99,79.08,77.95,79.446,77.6132,UP,1
2019-11-14,78.56,77.82,77.9534,79.104,77.6256,UP,1
2019-11-15,78.79,79.07,77.9594,78.708,77.6506,DOWN,0
2019-11-18,78.24,78.58,77.9614,78.534,77.646,UP,1
2019-11-19,78.67,78.67,77.9629,78.45,77.5782,DOWN,0
2019-11-20,77.5,78.23,77.9781,78.352,77.4884,UP,1
2019-11-21,77.95,77.49,77.995,78.23,77.4312,DOWN,0
2019-11-22,77.95,78.27,78.0112,78.062,77.3876,UP,1
2019-11-25,78.91,78.33,78.0364,78.196,77.3864,UP,1
2019-11-26,79.27,79.18,78.0623,78.316,77.388,UP,1
2019-11-27,79.95,79.96,78.0946,78.806,77.402,DOWN,0
2019-11-29,79.48,80.0,78.1206,79.112,77.4216,DOWN,0
2019-12-02,79.37,79.5,78.1424,79.396,77.4516,DOWN,0
2019-12-03,78.38,78.73,78.1595,79.29,77.4646,UP,1
2019-12-04,78.64,78.36,78.1774,79.164,77.4634,UP,1
2019-12-05,79.3,78.76,78.1994,79.034,77.479,UP,1
2019-12-06,79.95,80.03,78.221,79.128,77.5404,UP,1
2019-12-09,80.06,79.76,78.2446,79.266,77.586,UP,1
2019-12-10,80.39,80.05,78.2689,79.668,77.6278,UP,1
2019-12-11,80.84,80.79,78.2964,80.108,77.682,UP,1
2019-12-12,82.23,81.0,78.3291,80.694,77.7832,DOWN,0
2019-12-13,82.04,82.34,78.3557,81.112,77.9044,DOWN,0
2019-12-16,81.77,82.44,78.3823,81.454,77.9994,DOWN,0
2019-12-17,81.01,81.4,78.4053,81.578,78.0796,DOWN,0
2019-12-18,79.88,81.0,78.4286,81.386,78.1778,DOWN,0
2019-12-19,79.61,79.44,78.4543,80.862,78.274,UP,1
2019-12-20,80.83,80.11,78.4886,80.62,78.4272,DOWN,0
2019-12-23,80.71,80.86,78.5146,80.408,78.5484,UP,1
2019-12-24,80.84,80.83,78.5425,80.374,78.662,UP,1
2019-12-26,80.9,80.78,78.5716,80.578,78.766,DOWN,0
2019-12-27,80.84,81.2,78.5976,80.824,78.8724,UP,1
2019-12-30,80.91,81.23,78.6248,80.84,78.97,UP,1
2019-12-31,81.02,80.66,78.657,80.902,79.0828,DOWN,0
2020-01-02,79.87,81.15,78.6778,80.708,79.1726,UP,1
2020-01-03,79.93,79.0,78.7059,80.514,79.2418,DOWN,0
2020-01-06,79.53,79.39,78.7285,80.252,79.298,DOWN,0
2020-01-07,79.11,79.8,78.7587,79.892,79.3504,UP,1
2020-01-08,79.32,79.35,78.7941,79.552,79.4004,UP,1
2020-01-09,79.75,79.5,78.8298,79.528,79.4554,DOWN,0
2020-01-10,79.25,79.75,78.8618,79.392,79.4966,UP,1
2020-01-13,79.68,79.27,78.8939,79.422,79.543,DOWN,0
2020-01-14,79.63,79.44,78.9271,79.526,79.5918,DOWN,0
2020-01-15,79.46,79.58,78.9563,79.554,79.64,UP,1
2020-01-16,79.7,79.73,78.9871,79.544,79.6992,UP,1
2020-01-17,80.49,79.82,79.022,79.792,79.729,DOWN,0
2020-01-21,80.27,80.41,79.0535,79.91,79.7602,DOWN,0
2020-01-22,79.47,80.35,79.0751,79.878,79.7442,DOWN,0
2020-01-23,78.75,79.07,79.0922,79.736,79.7038,DOWN,0
2020-01-24,77.7,78.85,79.1058,79.336,79.6756,DOWN,0
2020-01-27,76.87,76.59,79.1142,78.612,79.6312,DOWN,0
2020-01-28,76.76,77.37,79.1197,77.91,79.6066,DOWN,0
2020-01-29,76.21,76.91,79.1186,77.258,79.5596,DOWN,0
2020-01-30,75.99,75.68,79.114,76.706,79.5036,DOWN,0
2020-01-31,75.31,76.09,79.0843,76.228,79.445,UP,1
2020-02-03,75.64,75.65,79.0435,75.982,79.3844,UP,1
2020-02-04,76.73,76.47,79.0157,75.976,79.369,UP,1
2020-02-05,77.77,77.35,78.9956,76.288,79.3654,DOWN,0
2020-02-06,76.59,78.31,78.9758,76.408,79.3382,DOWN,0
2020-02-07,75.74,76.23,78.9547,76.494,79.2748,UP,1
2020-02-10,77.0,75.68,78.9422,76.766,79.2294,UP,1
2020-02-11,77.28,79.49,78.9215,76.876,79.176,UP,1
2020-02-12,78.85,78.0,78.9115,77.092,79.1634,UP,1
2020-02-13,79.53,78.53,78.909,77.68,79.1666,DOWN,0
2020-02-14,78.14,79.75,78.9049,78.16,79.1618,UP,1
2020-02-18,78.61,78.12,78.9021,78.482,79.1612,UP,1
2020-02-19,78.62,78.77,78.895,78.75,79.1476,UP,1
2020-02-20,78.78,78.49,78.8878,78.736,79.1242,DOWN,0
2020-02-21,78.27,78.38,78.8836,78.484,79.0884,DOWN,0
2020-02-24,76.24,76.85,78.8676,78.104,79.0054,DOWN,0
2020-02-25,74.02,76.35,78.8412,77.186,78.869,DOWN,0
2020-02-26,72.41,74.08,78.8055,75.944,78.6726,DOWN,0
2020-02-27,69.52,70.73,78.7619,74.092,78.4222,DOWN,0
2020-02-28,69.28,67.99,78.7147,72.294,78.1724,UP,1
2020-03-02,70.36,69.41,78.6707,71.118,77.9594,DOWN,0
2020-03-03,69.19,70.12,78.6215,70.152,77.7456,UP,1
2020-03-04,70.98,70.15,78.5788,69.866,77.573,DOWN,0
2020-03-05,68.12,69.06,78.5229,69.586,77.3188,DOWN,0
2020-03-06,65.82,66.21,78.4516,68.894,77.021,DOWN,0
2020-03-09,60.37,62.61,78.3546,66.896,76.6116,UP,1
2020-03-10,64.18,62.02,78.2795,65.894,76.2772,DOWN,0
2020-03-11,62.22,62.45,78.1966,64.142,75.9048,DOWN,0
2020-03-12,56.55,58.68,78.0873,61.828,75.4176,UP,1
2020-03-13,62.91,59.38,78.0144,61.246,75.0554,DOWN,0
2020-03-16,57.23,56.87,77.9128,60.618,74.6026,UP,1
2020-03-17,59.51,58.45,77.8236,59.684,74.1942,DOWN,0
2020-03-18,56.03,55.79,77.7171,58.446,73.7242,DOWN,0
2020-03-19,54.84,55.25,77.6012,58.104,73.2388,DOWN,0
2020-03-20,49.51,55.52,77.4574,55.424,72.6426,DOWN,0
2020-03-23,48.3,48.79,77.3063,53.638,72.0136,UP,1
2020-03-24,51.48,51.65,77.1671,52.032,71.4582,UP,1
2020-03-25,52.16,51.62,77.035,51.258,70.9078,UP,1
2020-03-26,56.35,52.79,76.9207,51.56,70.4422,DOWN,0
2020-03-27,51.98,54.25,76.7816,52.054,69.8926,UP,1
2020-03-30,54.92,51.49,76.6553,53.378,69.397,DOWN,0
2020-03-31,54.9,55.09,76.533,54.062,68.8852,DOWN,0
2020-04-01,51.67,52.29,76.3923,53.964,68.3132,UP,1
2020-04-02,52.11,51.13,76.2522,53.116,67.766,DOWN,0
2020-04-03,49.59,51.8,76.0955,52.638,67.1828,UP,1
2020-04-06,53.7,51.82,75.9604,52.394,66.7028,UP,1
2020-04-07,54.26,56.45,75.8247,52.266,66.2506,UP,1
2020-04-08,54.67,54.44,75.6909,52.866,65.8088,UP,1
2020-04-09,56.8,55.6,75.5734,53.804,65.4206,DOWN,0
2020-04-13,55.75,56.37,75.4472,55.036,65.0158,DOWN,0
2020-04-14,55.59,56.96,75.3202,55.414,64.6214,DOWN,0
2020-04-15,51.96,53.95,75.1702,54.954,64.1478,UP,1
2020-04-16,53.02,52.36,75.0176,54.624,63.6736,UP,1
2020-04-17,54.57,54.72,74.8717,54.178,63.2096,DOWN,0
2020-04-20,53.92,53.4,74.7175,53.812,62.7562,DOWN,0
2020-04-21,51.34,52.12,74.5504,52.962,62.2682,DOWN,0
2020-04-22,50.69,52.41,74.3827,52.708,61.742,UP,1
2020-04-23,51.49,50.96,74.2189,52.402,61.2262,UP,1
2020-04-24,52.03,51.74,74.0602,51.894,60.6898,UP,1
2020-04-27,54.34,52.56,73.9136,51.978,60.186,UP,1
2020-04-28,56.5,54.5,73.7727,53.01,59.7532,UP,1
2020-04-29,61.36,57.83,73.6595,55.144,59.4082,DOWN,0
2020-04-30,57.03,59.68,73.5246,56.252,58.9764,DOWN,0
2020-05-01,55.89,56.02,73.3962,57.024,58.5186,DOWN,0
2020-05-04,54.27,54.85,73.2608,57.01,58.0386,DOWN,0
2020-05-05,54.22,54.85,73.1331,56.554,57.5982,UP,1
2020-05-06,54.34,54.5,73.0033,55.15,57.2046,DOWN,0
2020-05-07,53.63,54.95,72.8712,54.47,56.829,UP,1
2020-05-08,55.11,54.78,72.7432,54.314,56.5408,DOWN,0
2020-05-11,53.6,54.68,72.6036,54.18,56.2272,DOWN,0
2020-05-12,51.86,53.76,72.4545,53.708,55.8572,DOWN,0
2020-05-13,49.06,51.39,72.2917,52.652,55.4546,UP,1
2020-05-14,50.24,48.39,72.1375,51.974,55.0398,UP,1
2020-05-15,50.9,49.71,71.9909,51.132,54.6954,UP,1
2020-05-18,53.17,53.24,71.8605,51.046,54.4424,DOWN,0
2020-05-19,52.29,52.92,71.7291,51.132,54.2808,UP,1
2020-05-20,52.44,52.83,71.6074,51.808,54.046,DOWN,0
2020-05-21,51.86,52.34,71.4813,52.132,53.8388,DOWN,0
2020-05-22,51.78,51.86,71.3565,52.308,53.7434,UP,1
2020-05-26,54.09,53.64,71.2329,52.492,53.567,UP,1
2020-05-27,57.81,55.67,71.1292,53.596,53.5786,DOWN,0
2020-05-28,55.17,57.64,71.0156,54.142,53.4918,DOWN,0
2020-05-29,54.79,54.51,70.8965,54.728,53.467,UP,1
2020-06-01,55.58,54.89,70.7945,55.488,53.4818,DOWN,0
2020-06-02,55.26,56.2,70.6923,55.722,53.5968,UP,1
2020-06-03,57.13,56.36,70.5925,55.586,53.7734,UP,1
2020-06-04,57.86,56.68,70.4915,56.124,53.901,UP,1
2020-06-05,60.78,59.9,70.4081,57.322,54.0734,UP,1
2020-06-08,63.9,61.38,70.3412,58.986,54.2244,DOWN,0
2020-06-09,60.34,62.78,70.2561,60.002,54.3916,DOWN,0
2020-06-10,58.12,60.12,70.1698,60.2,54.4556,DOWN,0
2020-06-11,54.45,55.17,70.0616,59.518,54.4466,UP,1
2020-06-12,55.03,56.15,69.9597,58.368,54.5138,UP,1
2020-06-15,56.32,53.42,69.8633,56.852,54.598,UP,1
2020-06-16,56.36,58.1,69.7673,56.056,54.7334,DOWN,0
2020-06-17,55.39,56.26,69.664,55.51,54.7672,UP,1
2020-06-18,55.42,54.45,69.5646,55.704,54.7904,DOWN,0
2020-06-19,53.33,56.57,69.4481,55.364,54.7636,DOWN,0
2020-06-22,52.76,53.02,69.3222,54.652,54.6828,UP,1
2020-06-23,54.1,53.55,69.205,54.2,54.6498,DOWN,0
2020-06-24,52.45,53.37,69.0749,53.612,54.587,UP,1
2020-06-25,52.8,52.02,68.9286,53.088,54.6038,DOWN,0
2020-06-26,52.78,52.52,68.7825,52.978,54.599,UP,1
2020-06-29,54.29,53.21,68.6499,53.284,54.5934,UP,1
2020-06-30,54.6,54.27,68.5223,53.384,54.607,DOWN,0
2020-07-01,54.54,54.46,68.4001,53.802,54.671,UP,1
2020-07-02,54.61,55.51,68.2772,54.164,54.7494,UP,1
2020-07-06,55.26,55.62,68.1573,54.66,54.8248,UP,1
2020-07-07,55.71,54.65,68.0433,54.944,54.8984,DOWN,0
2020-07-08,53.6,55.46,67.922,54.744,54.8836,DOWN,0
2020-07-09,51.66,53.44,67.7916,54.168,54.7868,UP,1
2020-07-10,53.82,51.68,67.6672,54.01,54.636,UP,1
2020-07-13,54.53,54.27,67.5473,53.864,54.586,UP,1
2020-07-14,54.86,54.31,67.4372,53.694,54.5654,UP,1
2020-07-15,56.23,56.0,67.3294,54.22,54.6046,UP,1
2020-07-16,56.25,56.02,67.2192,55.138,54.6452,DOWN,0
2020-07-17,55.69,56.23,67.107,55.512,54.6722,DOWN,0
2020-07-20,53.97,55.22,66.991,55.4,54.679,UP,1
2020-07-21,54.5,54.14,66.8836,55.328,54.6668,UP,1
2020-07-22,54.98,54.37,66.7734,55.078,54.6944,UP,1
2020-07-23,56.33,57.07,66.67,55.094,54.7838,UP,1
2020-07-24,56.56,56.61,66.578,55.268,54.9338,UP,1
2020-07-27,57.01,56.12,66.489,55.876,55.0692,DOWN,0
2020-07-28,54.66,53.0,66.3965,55.908,55.1444,DOWN,0
2020-07-29,54.02,54.66,66.2933,55.716,55.1614,DOWN,0
2020-07-30,53.26,53.39,66.1838,55.102,55.1808,UP,1
2020-07-31,53.73,52.92,66.074,54.536,55.2066,DOWN,0
2020-08-03,53.7,53.84,65.9649,53.874,55.2434,DOWN,0
2020-08-04,53.14,53.45,65.8504,53.57,55.2706,DOWN,0
2020-08-05,52.7,53.62,65.737,53.306,55.2428,UP,1
2020-08-06,53.68,52.5,65.6285,53.39,55.1602,DOWN,0
2020-08-07,53.27,53.17,65.5125,53.298,55.1222,UP,1
2020-08-10,55.01,53.46,65.404,53.56,55.1266,UP,1
2020-08-11,55.74,55.87,65.3002,54.08,55.1298,DOWN,0
2020-08-12,54.15,56.11,65.1869,54.37,55.1076,UP,1
2020-08-13,54.32,53.64,65.0735,54.498,55.0514,UP,1
2020-08-14,54.85,53.94,64.9618,54.814,54.9912,DOWN,0
2020-08-17,53.83,54.7,64.8441,54.578,54.8522,UP,1
2020-08-18,54.12,53.82,64.7288,54.254,54.6566,DOWN,0
2020-08-19,53.73,54.03,64.6122,54.17,54.5244,DOWN,0
2020-08-20,52.86,53.42,64.4928,53.878,54.4192,DOWN,0
2020-08-21,52.55,52.78,64.3605,53.418,54.3812,UP,1
2020-08-24,54.49,52.71,64.2394,53.55,54.3704,DOWN,0
2020-08-25,53.8,54.5,64.1071,53.486,54.32,DOWN,0
2020-08-26,53.66,53.57,63.9715,53.472,54.266,UP,1
2020-08-27,54.96,54.07,63.8508,53.892,54.2574,UP,1
2020-08-28,55.11,54.98,63.7309,54.404,54.2512,DOWN,0
2020-08-31,54.09,55.05,63.6114,54.324,54.2664,DOWN,0
2020-09-01,53.02,53.72,63.4837,54.168,54.2716,UP,1
2020-09-02,53.93,52.93,63.3594,54.222,54.2682,UP,1
2020-09-03,54.29,54.54,63.2396,54.088,54.305,DOWN,0
2020-09-04,54.08,54.56,63.1167,53.882,54.3306,DOWN,0
2020-09-08,53.83,53.97,62.9983,53.83,54.3516,DOWN,0
2020-09-09,53.0,53.74,62.8736,53.826,54.3258,DOWN,0
2020-09-10,51.8,53.01,62.7428,53.4,54.2698,UP,1
2020-09-11,52.32,51.84,62.6099,53.006,54.2254,UP,1
2020-09-14,53.83,52.9,62.4827,52.956,54.2098,DOWN,0
2020-09-15,53.71,53.87,62.3515,52.932,54.1788,UP,1
2020-09-16,53.92,54.07,62.2237,53.116,54.143,DOWN,0
2020-09-17,53.59,53.27,62.0948,53.474,54.1428,DOWN,0
2020-09-18,51.55,52.58,61.9606,53.32,54.1406,DOWN,0
2020-09-21,49.25,50.59,61.8137,52.404,54.0492,UP,1
2020-09-22,49.71,49.33,61.6657,51.604,53.9528,DOWN,0
2020-09-23,48.81,49.83,61.51,50.582,53.8318,UP,1
2020-09-24,48.9,48.82,61.3542,49.644,53.6852,UP,1
2020-09-25,49.15,48.49,61.198,49.164,53.5432,UP,1
2020-09-28,49.64,49.92,61.042,49.242,53.4222,DOWN,0
2020-09-29,48.85,49.53,60.8751,49.07,53.3198,UP,1
2020-09-30,49.5,49.18,60.7124,49.208,53.2198,UP,1
2020-10-01,49.57,49.65,60.5514,49.342,53.1116,UP,1
2020-10-02,51.33,48.97,60.403,49.778,53.0116,UP,1
2020-10-05,51.7,51.75,60.2621,50.19,52.9144,DOWN,0
2020-10-06,51.22,52.18,60.1202,50.664,52.7986,UP,1
2020-10-07,52.15,51.71,59.9768,51.194,52.7484,UP,1
2020-10-08,53.15,52.73,59.839,51.91,52.731,DOWN,0
2020-10-09,52.47,53.52,59.6971,52.138,52.7152,UP,1
2020-10-12,53.45,53.21,59.5599,52.488,52.7096,DOWN,0
2020-10-13,52.86,53.56,59.42,52.816,52.6928,UP,1
2020-10-14,53.18,52.53,59.2813,53.022,52.6936,DOWN,0
2020-10-15,52.79,52.11,59.1402,52.95,52.6954,DOWN,0
2020-10-16,52.48,52.73,59.0032,52.952,52.6714,DOWN,0
2020-10-19,50.84,52.57,58.8578,52.43,52.6228,UP,1
2020-10-20,51.15,51.45,58.7159,52.088,52.5456,UP,1
2020-10-21,51.5,51.29,58.5778,51.752,52.4608,UP,1
2020-10-22,51.58,51.8,58.4391,51.51,52.4094,UP,1
2020-10-23,52.72,52.23,58.304,51.558,52.3774,DOWN,0
2020-10-26,51.24,52.3,58.1639,51.638,52.3052,DOWN,0
2020-10-27,48.82,53.0,58.0096,51.172,52.205,DOWN,0
2020-10-28,46.09,48.1,57.8419,50.09,52.0444,DOWN,0
2020-10-29,45.8,45.73,57.6736,48.934,51.8858,UP,1
2020-10-30,47.2,45.75,57.5111,47.83,51.7726,UP,1
2020-11-02,48.72,47.96,57.3523,47.326,51.696,UP,1
2020-11-03,50.05,49.6,57.2012,47.572,51.6072,DOWN,0
2020-11-04,47.84,49.77,57.043,47.922,51.488,UP,1
2020-11-05,49.32,48.36,56.8959,48.626,51.4012,DOWN,0
2020-11-06,48.36,49.24,56.7492,48.858,51.2692,UP,1
2020-11-09,55.49,52.56,56.6423,50.212,51.2768,UP,1
2020-11-10,57.0,56.18,56.5435,51.602,51.335,UP,1
2020-11-11,57.23,57.16,56.4486,53.48,51.4192,DOWN,0
2020-11-12,56.23,56.45,56.3498,54.862,51.4652,UP,1
2020-11-13,58.36,56.73,56.265,56.862,51.5466,UP,1
2020-11-16,61.88,60.74,56.1962,58.14,51.7026,DOWN,0
2020-11-17,61.84,61.0,56.1218,59.108,51.8628,DOWN,0
2020-11-18,59.7,61.61,56.0314,59.602,51.9968,DOWN,0
2020-11-19,59.39,59.3,55.9454,60.234,52.1486,UP,1
2020-11-20,59.65,59.07,55.865,60.492,52.2952,UP,1
2020-11-23,61.1,60.27,55.7855,60.336,52.4406,UP,1
2020-11-24,64.44,62.17,55.7213,60.856,52.6552,DOWN,0
2020-11-25,64.17,63.43,55.6479,61.75,52.8602,DOWN,0
2020-11-27,63.0,63.64,55.5652,62.472,53.0484,DOWN,0
2020-11-30,63.0,63.0,55.4895,63.142,53.2774,UP,1
2020-12-01,63.37,63.89,55.4133,63.596,53.5598,UP,1
2020-12-02,63.67,63.42,55.3386,63.442,53.839,UP,1
2020-12-03,65.06,64.22,55.27,63.62,54.164,DOWN,0
2020-12-04,64.99,65.3,55.2036,64.018,54.4858,DOWN,0
2020-12-07,64.3,64.57,55.1439,64.278,54.7888,UP,1
