ticker,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-14,14.7,14.68,14.1957,14.676,13.9509,DOWN,0
2001-06-15,14.13,14.565,14.1922,14.557,13.9798,DOWN,0
2001-06-18,13.59,14.22,14.186,14.375,13.9966,DOWN,0
2001-06-19,13.365,13.8,14.1788,14.093,14.012,DOWN,0
2001-06-20,13.25,13.455,14.1718,13.807,14.0347,UP,1
2001-06-21,13.32,13.375,14.1656,13.531,14.0506,UP,1
2001-06-22,13.635,13.505,14.1611,13.432,14.0803,DOWN,0
2001-06-25,13.25,13.625,14.1539,13.364,14.1095,UP,1
2001-06-26,13.505,13.05,14.1484,13.392,14.1381,UP,1
2001-06-27,13.58,13.5,14.1452,13.458,14.1644,UP,1
2001-06-28,14.045,13.58,14.1438,13.603,14.2023,DOWN,0
2001-06-29,13.945,14.04,14.1397,13.665,14.2274,UP,1
2001-07-02,14.125,14.075,14.1359,13.84,14.25,DOWN,0
2001-07-03,14.015,14.105,14.1316,13.942,14.2725,UP,1
2001-07-05,14.135,14.115,14.1321,14.053,14.2882,DOWN,0
2001-07-06,13.85,13.99,14.1311,14.014,14.291,UP,1
2001-07-09,13.92,13.855,14.1301,14.009,14.296,DOWN,0
2001-07-10,13.57,13.96,14.1251,13.898,14.2935,UP,1
2001-07-11,13.855,13.565,14.1221,13.866,14.3,UP,1
2001-07-12,14.225,13.85,14.1212,13.884,14.3095,UP,1
2001-07-13,14.3,14.225,14.1223,13.974,14.3132,UP,1
2001-07-16,14.48,14.375,14.1252,14.086,14.3254,UP,1
2001-07-17,14.5,14.45,14.127,14.272,14.3337,DOWN,0
2001-07-18,14.48,14.195,14.1289,14.397,14.3438,UP,1
2001-07-19,14.655,14.48,14.1352,14.483,14.3545,UP,1
2001-07-20,14.99,14.65,14.1446,14.621,14.3742,DOWN,0
2001-07-23,14.88,14.99,14.1503,14.701,14.3849,DOWN,0
2001-07-24,14.855,14.95,14.1561,14.772,14.394,UP,1
2001-07-25,14.9,14.855,14.1645,14.856,14.4033,UP,1
2001-07-26,15.215,14.77,14.1807,14.968,14.4087,UP,1
2001-07-27,15.445,15.325,14.1921,15.059,14.4177,DOWN,0
2001-07-30,15.445,15.45,14.2016,15.172,14.4171,DOWN,0
2001-07-31,15.375,15.245,14.2119,15.276,14.4147,DOWN,0
2001-08-01,15.25,15.42,14.2186,15.346,14.4069,UP,1
2001-08-02,15.42,15.275,14.2251,15.387,14.4136,DOWN,0
2001-08-03,15.235,15.415,14.2312,15.345,14.4253,DOWN,0
2001-08-06,14.975,15.25,14.2422,15.251,14.4247,UP,1
2001-08-07,15.025,15.0,14.254,15.181,14.4262,DOWN,0
2001-08-08,15.015,14.985,14.2641,15.134,14.4313,DOWN,0
2001-08-09,14.88,14.96,14.2747,15.026,14.4389,UP,1
2001-08-10,15.005,14.975,14.2857,14.98,14.4405,DOWN,0
2001-08-13,14.975,15.025,14.296,14.98,14.4524,UP,1
2001-08-14,15.225,14.975,14.3012,15.02,14.4648,UP,1
2001-08-15,15.31,15.075,14.3083,15.079,14.4725,UP,1
2001-08-16,15.425,15.335,14.3166,15.188,14.4912,DOWN,0
2001-08-17,15.37,15.395,14.325,15.261,14.5064,DOWN,0
2001-08-20,15.37,15.41,14.3324,15.34,14.5193,UP,1
2001-08-21,15.405,15.37,14.3395,15.376,14.5374,UP,1
2001-08-22,15.69,15.35,14.3493,15.452,14.5557,DOWN,0
2001-08-23,15.475,15.775,14.3581,15.462,14.5716,DOWN,0
2001-08-24,15.415,15.49,14.3677,15.471,14.5859,DOWN,0
2001-08-27,15.14,15.415,14.3746,15.425,14.6061,DOWN,0
2001-08-28,14.93,15.14,14.3807,15.33,14.6329,UP,1
2001-08-29,15.375,14.985,14.3911,15.267,14.6731,UP,1
2001-08-30,15.51,15.275,14.4015,15.274,14.7183,UP,1
2001-08-31,15.545,15.675,14.4107,15.3,14.7628,UP,1
2001-09-04,15.615,15.725,14.4195,15.395,14.8024,DOWN,0
2001-09-05,15.505,15.63,14.4275,15.51,14.8475,DOWN,0
2001-09-06,14.625,15.375,14.4297,15.36,14.8699,DOWN,0
2001-09-07,14.005,14.595,14.4285,15.059,14.8784,DOWN,0
2001-09-10,14.0,14.0,14.4258,14.75,14.8775,UP,1
2001-09-17,14.01,13.32,14.4209,14.429,14.8788,DOWN,0
2001-09-18,13.775,14.075,14.4141,14.083,14.8718,DOWN,0
2001-09-19,13.41,13.85,14.4048,13.84,14.8597,UP,1
2001-09-20,13.44,13.36,14.3976,13.727,14.8458,DOWN,0
2001-09-21,13.16,13.095,14.3897,13.559,14.832,UP,1
2001-09-24,13.27,13.245,14.3853,13.411,14.819,DOWN,0
2001-09-25,13.2,13.22,14.3785,13.296,14.8116,UP,1
2001-09-26,13.65,13.48,14.3712,13.344,14.8075,UP,1
2001-09-27,13.775,13.645,14.3646,13.411,14.7985,UP,1
2001-09-28,14.48,13.785,14.3599,13.675,14.8021,DOWN,0
2001-10-01,13.78,14.355,14.3491,13.777,14.7881,UP,1
2001-10-02,13.9,13.745,14.3373,13.917,14.7761,UP,1
2001-10-03,14.125,13.8,14.3267,14.012,14.769,UP,1
2001-10-04,14.25,14.065,14.322,14.107,14.7609,DOWN,0
2001-10-05,14.16,14.28,14.3192,14.043,14.7443,UP,1
2001-10-08,14.25,14.16,14.317,14.137,14.7317,DOWN,0
2001-10-09,14.225,14.15,14.3194,14.202,14.7191,UP,1
2001-10-10,14.5,14.22,14.318,14.277,14.7111,UP,1
2001-10-11,14.865,14.505,14.3175,14.4,14.7041,DOWN,0
2001-10-12,14.825,14.82,14.3177,14.533,14.6917,DOWN,0
2001-10-15,14.73,14.77,14.3176,14.629,14.6774,DOWN,0
2001-10-16,14.71,14.7,14.3174,14.726,14.6641,DOWN,0
2001-10-17,14.165,14.575,14.3157,14.659,14.6424,DOWN,0
2001-10-18,13.61,14.075,14.3035,14.408,14.6062,UP,1
2001-10-19,13.66,13.585,14.2922,14.175,14.5747,DOWN,0
2001-10-22,13.605,13.75,14.2817,13.95,14.5473,UP,1
2001-10-23,13.74,13.65,14.2757,13.756,14.5216,DOWN,0
2001-10-24,13.56,13.7,14.2636,13.635,14.4925,DOWN,0
2001-10-25,13.355,13.5,14.2513,13.584,14.462,UP,1
2001-10-26,13.47,13.3625,14.2406,13.546,14.4313,DOWN,0
2001-10-29,13.395,13.44,14.2324,13.504,14.3997,DOWN,0
2001-10-30,13.3,13.3,14.2245,13.416,14.3612,UP,1
2001-10-31,13.385,13.3,14.2178,13.381,14.3227,UP,1
2001-11-01,13.62,13.45,14.2159,13.434,14.2866,UP,1
2001-11-02,13.825,13.545,14.2168,13.505,14.2557,UP,1
2001-11-05,13.925,13.8,14.2169,13.611,14.2268,UP,1
2001-11-06,14.25,14.05,14.218,13.801,14.2037,UP,1
2001-11-07,14.325,14.2206,14.2187,13.989,14.1764,UP,1
2001-11-08,14.375,14.33,14.2204,14.14,14.1544,UP,1
2001-11-09,14.475,14.375,14.2224,14.27,14.1356,DOWN,0
2001-11-12,14.14,14.45,14.2219,14.313,14.1156,DOWN,0
2001-11-13,14.13,14.2,14.2255,14.289,14.0996,UP,1
2001-11-14,14.74,14.15,14.2297,14.372,14.0869,DOWN,0
2001-11-15,14.435,14.75,14.2333,14.384,14.0654,UP,1
2001-11-16,14.56,14.375,14.2363,14.401,14.0457,UP,1
2001-11-19,14.975,14.6,14.2418,14.568,14.0329,DOWN,0
2001-11-20,14.55,14.86,14.2397,14.652,14.0138,UP,1
2001-11-21,14.725,14.555,14.2434,14.649,14.0158,UP,1
2001-11-23,14.795,14.825,14.2439,14.721,14.0316,DOWN,0
2001-11-26,14.405,14.85,14.2437,14.69,14.0397,DOWN,0
2001-11-27,14.265,14.405,14.2412,14.548,14.0448,DOWN,0
2001-11-28,14.01,14.225,14.2374,14.44,14.0495,UP,1
2001-11-29,14.135,14.1,14.2348,14.322,14.064,DOWN,0
2001-11-30,13.895,14.14,14.2311,14.142,14.0731,DOWN,0
2001-12-03,13.775,13.77,14.2273,14.016,14.0854,DOWN,0
2001-12-04,13.71,13.71,14.2215,13.905,14.0942,UP,1
2001-12-05,13.97,13.6725,14.2173,13.897,14.1096,UP,1
2001-12-06,14.36,13.995,14.2136,13.942,14.1238,UP,1
2001-12-07,14.445,14.305,14.2108,14.052,14.1372,DOWN,0
2001-12-10,13.91,14.49,14.2047,14.079,14.1258,DOWN,0
2001-12-11,13.445,13.775,14.1981,14.026,14.1191,DOWN,0
2001-12-12,13.23,13.48,14.1902,13.878,14.1057,UP,1
2001-12-13,13.34,13.385,14.1826,13.674,14.09,UP,1
2001-12-14,13.415,13.335,14.1752,13.468,14.0733,UP,1
2001-12-17,13.79,13.4,14.1701,13.444,14.0659,UP,1
2001-12-18,14.29,13.75,14.1668,13.613,14.0667,UP,1
2001-12-19,14.375,14.25,14.1637,13.842,14.0697,DOWN,0
2001-12-20,14.37,14.5,14.1612,14.048,14.0671,UP,1
2001-12-21,14.405,14.345,14.1593,14.246,14.0579,UP,1
2001-12-24,14.72,14.71,14.1571,14.432,14.0558,UP,1
2001-12-26,15.0599,14.715,14.1549,14.586,14.0624,DOWN,0
2001-12-27,14.97,15.075,14.1535,14.705,14.0676,DOWN,0
2001-12-28,14.935,14.87,14.1522,14.818,14.083,DOWN,0
2001-12-31,14.4575,14.905,14.1531,14.8285,14.0999,DOWN,0
2002-01-02,14.39,14.575,14.1544,14.7625,14.1145,DOWN,0
2002-01-03,14.385,14.315,14.1604,14.6275,14.1301,UP,1
2002-01-04,14.675,14.34,14.1702,14.5685,14.1488,UP,1
2002-01-07,14.845,14.655,14.1853,14.5505,14.1745,UP,1
2002-01-08,15.0245,14.85,14.1957,14.6639,14.2079,DOWN,0
2002-01-09,14.7,15.03,14.201,14.7259,14.2325,UP,1
2002-01-10,14.85,14.6,14.2071,14.8189,14.2616,DOWN,0
2002-01-11,14.65,14.8875,14.2126,14.8139,14.2886,DOWN,0
2002-01-14,14.255,14.65,14.2145,14.6959,14.306,UP,1
2002-01-15,14.33,14.245,14.2163,14.557,14.3202,DOWN,0
2002-01-16,14.285,14.35,14.2201,14.474,14.3294,UP,1
2002-01-17,14.865,14.275,14.2304,14.477,14.3482,DOWN,0
2002-01-18,14.8,14.685,14.2386,14.507,14.3592,UP,1
2002-01-22,14.81,14.73,14.2442,14.618,14.3689,UP,1
2002-01-23,15.005,14.825,14.2531,14.753,14.3815,UP,1
2002-01-24,15.25,15.045,14.2674,14.946,14.397,UP,1
2002-01-25,15.35,15.25,14.2807,15.043,14.4212,UP,1
2002-01-28,15.5,15.37,14.2944,15.183,14.4486,DOWN,0
2002-01-29,15.45,15.5,14.3087,15.311,14.4628,UP,1
2002-01-30,15.805,15.4,14.3272,15.471,14.4902,DOWN,0
2002-01-31,15.515,15.805,14.3421,15.524,14.5093,DOWN,0
2002-02-01,15.455,15.46,14.3586,15.545,14.5189,DOWN,0
2002-02-04,15.11,15.405,14.3752,15.467,14.5301,UP,1
2002-02-05,15.195,15.11,14.3908,15.416,14.5395,DOWN,0
2002-02-06,14.305,15.06,14.401,15.116,14.5297,UP,1
2002-02-07,14.325,14.375,14.4119,14.878,14.5281,UP,1
2002-02-08,14.72,14.33,14.4221,14.731,14.5372,UP,1
2002-02-11,14.74,14.67,14.4308,14.657,14.5518,DOWN,0
2002-02-12,14.7,14.685,14.4398,14.558,14.5631,UP,1
2002-02-13,14.75,14.655,14.4468,14.647,14.5802,DOWN,0
2002-02-14,14.63,14.7,14.4514,14.708,14.5973,DOWN,0
2002-02-15,14.625,14.625,14.4562,14.689,14.6156,DOWN,0
2002-02-19,14.34,14.55,14.4594,14.609,14.623,UP,1
2002-02-20,14.66,14.34,14.4651,14.601,14.629,DOWN,0
2002-02-21,14.255,14.65,14.4676,14.502,14.6252,UP,1
2002-02-22,14.36,14.31,14.4688,14.448,14.6342,UP,1
2002-02-25,14.57,14.35,14.4723,14.437,14.6567,UP,1
2002-02-26,14.62,14.585,14.475,14.493,14.6845,UP,1
2002-02-27,14.835,14.57,14.4793,14.528,14.7144,DOWN,0
2002-02-28,14.55,14.83,14.4815,14.587,14.7371,UP,1
2002-03-01,14.825,14.555,14.4856,14.68,14.7578,UP,1
2002-03-04,15.165,14.82,14.4897,14.799,14.7753,UP,1
2002-03-05,15.205,15.16,14.4937,14.916,14.7919,UP,1
2002-03-06,15.335,15.21,14.4982,15.016,14.8112,DOWN,0
2002-03-07,15.325,15.425,14.5001,15.171,14.8296,UP,1
2002-03-08,15.58,15.405,14.503,15.322,14.8468,DOWN,0
2002-03-11,15.492,15.665,14.5031,15.3874,14.8555,DOWN,0
2002-03-12,15.3,15.445,14.5021,15.4064,14.8621,UP,1
2002-03-13,15.48,15.305,14.5013,15.4354,14.873,UP,1
2002-03-14,15.525,15.495,14.5035,15.4754,14.8943,UP,1
2002-03-15,15.7,15.675,14.5088,15.4994,14.9205,UP,1
2002-03-18,15.705,15.665,14.5123,15.542,14.9469,UP,1
2002-03-19,15.82,15.79,14.5166,15.646,14.9698,UP,1
2002-03-20,16.0,15.775,14.5228,15.75,14.9929,DOWN,0
2002-03-21,15.755,16.0,14.5291,15.796,15.0075,UP,1
2002-03-22,16.215,15.7,14.5355,15.899,15.0378,UP,1
2002-03-25,16.39,16.2,14.5456,16.036,15.0686,UP,1
2002-03-26,16.47,16.28,14.5549,16.166,15.105,UP,1
2002-03-27,16.75,16.375,14.564,16.316,15.1549,UP,1
2002-03-28,16.8,16.815,14.5756,16.525,15.2043,DOWN,0
2002-04-01,16.735,16.62,14.5862,16.629,15.2533,DOWN,0
2002-04-02,16.475,16.575,14.595,16.646,15.2855,DOWN,0
2002-04-03,16.165,16.43,14.6033,16.585,15.3128,UP,1
2002-04-04,16.495,16.125,14.6119,16.534,15.3465,UP,1
2002-04-05,16.655,16.475,14.6218,16.505,15.3795,DOWN,0
2002-04-08,16.425,16.55,14.6304,16.443,15.403,UP,1
2002-04-09,16.745,16.495,14.6435,16.497,15.4309,UP,1
2002-04-10,17.45,16.8,14.6628,16.754,15.4699,DOWN,0
2002-04-11,17.17,17.475,14.6818,16.889,15.5043,UP,1
2002-04-12,17.46,17.175,14.7028,17.05,15.5374,DOWN,0
2002-04-15,17.175,17.455,14.7221,17.2,15.5706,UP,1
2002-04-16,17.515,17.18,14.7415,17.354,15.6118,DOWN,0
2002-04-17,17.335,17.52,14.7619,17.331,15.6563,DOWN,0
2002-04-18,17.155,17.33,14.7802,17.328,15.6955,UP,1
2002-04-19,17.225,17.235,14.7984,17.281,15.7539,DOWN,0
2002-04-22,16.87,17.2,14.8125,17.22,15.8048,UP,1
2002-04-23,16.97,16.97,14.8277,17.111,15.8498,DOWN,0
2002-04-24,16.12,17.025,14.8376,16.868,15.8774,UP,1
2002-04-25,16.23,16.095,14.8487,16.683,15.908,DOWN,0
2002-04-26,16.075,16.295,14.8584,16.453,15.9345,DOWN,0
2002-04-29,15.875,16.005,14.8685,16.254,15.9594,DOWN,0
2002-04-30,15.735,15.945,14.8776,16.007,15.9816,UP,1
2002-05-01,16.155,15.745,14.8905,16.014,16.0179,UP,1
2002-05-02,16.28,16.245,14.9027,16.024,16.0503,UP,1
2002-05-03,16.495,16.2,14.914,16.108,16.0951,UP,1
2002-05-06,16.55,16.575,14.9253,16.243,16.1389,DOWN,0
2002-05-07,16.515,16.555,14.9354,16.399,16.1778,DOWN,0
2002-05-08,16.5,16.515,14.9454,16.468,16.2154,DOWN,0
2002-05-09,16.1755,16.48,14.9539,16.4471,16.2423,UP,1
2002-05-10,16.2445,16.175,14.9619,16.397,16.2761,UP,1
2002-05-13,16.75,16.305,14.9707,16.437,16.3146,UP,1
2002-05-14,17.12,16.75,14.9819,16.558,16.3537,UP,1
2002-05-15,17.2,17.03,14.9936,16.698,16.3936,DOWN,0
2002-05-16,16.825,17.24,15.0032,16.8279,16.4234,UP,1
2002-05-17,17.245,16.975,15.0134,17.028,16.4618,DOWN,0
2002-05-20,17.0,17.12,15.0211,17.078,16.4902,DOWN,0
2002-05-21,16.925,17.0,15.0285,17.039,16.5189,UP,1
2002-05-22,17.105,16.8555,15.0372,17.02,16.555,UP,1
2002-05-23,17.255,17.0,15.0472,17.106,16.5905,DOWN,0
2002-05-24,17.155,17.245,15.0559,17.088,16.6231,DOWN,0
2002-05-28,16.82,17.02,15.0638,17.052,16.6455,DOWN,0
2002-05-29,16.82,16.775,15.073,17.031,16.6678,UP,1
2002-05-30,16.985,16.745,15.0828,17.007,16.6911,DOWN,0
2002-05-31,16.94,16.985,15.0925,16.944,16.7099,DOWN,0
2002-06-03,16.7,16.975,15.1016,16.853,16.7288,DOWN,0
2002-06-04,16.59,16.65,15.1095,16.807,16.7363,UP,1
2002-06-05,16.75,16.6,15.1184,16.793,16.7435,DOWN,0
2002-06-06,16.38,16.7895,15.1241,16.672,16.7417,UP,1
2002-06-07,16.41,16.43,15.1296,16.566,16.7349,UP,1
2002-06-10,16.645,16.425,15.1357,16.555,16.7318,DOWN,0
2002-06-11,16.5,16.585,15.1414,16.537,16.7271,UP,1
2002-06-12,16.815,16.47,15.1486,16.55,16.7339,DOWN,0
2002-06-13,16.76,16.87,15.1554,16.626,16.7458,UP,1
2002-06-14,17.125,16.755,15.1626,16.769,16.7584,UP,1
2002-06-17,17.18,17.15,15.1711,16.876,16.7689,UP,1
2002-06-18,17.445,17.22,15.1812,17.065,16.7893,DOWN,0
2002-06-19,17.22,17.49,15.1916,17.146,16.7988,UP,1
2002-06-20,17.25,17.2,15.2032,17.244,16.7948,DOWN,0
2002-06-21,17.25,17.245,15.2126,17.269,16.7964,DOWN,0
2002-06-24,17.045,17.25,15.2203,17.242,16.7881,DOWN,0
2002-06-25,16.755,17.185,15.2263,17.104,16.7797,DOWN,0
2002-06-26,16.67,16.715,15.2316,16.994,16.7628,UP,1
2002-06-27,16.725,16.6,15.2377,16.889,16.7506,UP,1
2002-06-28,16.765,16.8,15.2484,16.792,16.7428,DOWN,0
2002-07-01,16.325,16.815,15.26,16.648,16.7248,DOWN,0
2002-07-02,16.255,16.325,15.2713,16.548,16.7125,DOWN,0
2002-07-03,16.185,16.255,15.2822,16.451,16.6968,UP,1
2002-07-05,16.36,16.35,15.2951,16.378,16.7016,DOWN,0
2002-07-08,16.145,16.2,15.3088,16.254,16.6999,DOWN,0
2002-07-09,15.925,16.1,15.3212,16.174,16.6969,DOWN,0
2002-07-10,15.775,16.045,15.3343,16.078,16.6949,DOWN,0
2002-07-11,15.67,15.92,15.3463,15.975,16.6936,UP,1
2002-07-12,15.685,15.755,15.3587,15.84,16.6842,DOWN,0
2002-07-15,15.57,15.635,15.3683,15.725,16.67,UP,1
2002-07-16,15.73,15.46,15.3781,15.686,16.6547,UP,1
2002-07-17,15.82,15.725,15.3848,15.695,16.6401,DOWN,0
2002-07-18,15.515,15.87,15.3934,15.664,16.6201,DOWN,0
2002-07-19,15.125,15.4525,15.3996,15.552,16.5926,DOWN,0
2002-07-22,14.225,15.055,15.4001,15.283,16.5536,DOWN,0
2002-07-23,13.805,14.15,15.3978,14.898,16.5048,DOWN,0
2002-07-24,13.8,13.5,15.396,14.494,16.4458,UP,1
2002-07-25,14.72,13.7,15.3984,14.335,16.3978,DOWN,0
2002-07-26,14.28,14.6745,15.3987,14.166,16.3394,UP,1
2002-07-29,15.17,14.29,15.402,14.355,16.3063,DOWN,0
2002-07-30,15.095,15.175,15.4032,14.613,16.2633,DOWN,0
2002-07-31,15.0,15.01,15.404,14.853,16.2233,DOWN,0
2002-08-01,14.22,14.955,15.4015,14.753,16.1692,DOWN,0
2002-08-02,13.975,14.16,15.3978,14.692,16.1066,DOWN,0
2002-08-05,13.305,14.0,15.3935,14.319,16.0276,UP,1
2002-08-06,14.075,13.5,15.3958,14.115,15.966,UP,1
2002-08-07,14.475,14.33,15.3999,14.01,15.9191,UP,1
2002-08-08,14.745,14.555,15.4056,14.115,15.8776,UP,1
2002-08-09,14.82,14.715,15.411,14.284,15.8343,DOWN,0
2002-08-12,14.66,14.9,15.4165,14.555,15.7887,DOWN,0
2002-08-13,14.155,14.645,15.4205,14.571,15.7378,UP,1
2002-08-14,14.765,14.07,15.427,14.629,15.7013,UP,1
2002-08-15,14.9,14.56,15.4345,14.66,15.6643,UP,1
2002-08-16,15.0,14.895,15.443,14.696,15.6367,UP,1
2002-08-19,15.05,15.05,15.4513,14.774,15.6095,DOWN,0
2002-08-20,14.755,14.875,15.457,14.894,15.5717,UP,1
2002-08-21,15.12,14.7505,15.4635,14.965,15.5441,UP,1
2002-08-22,15.275,15.125,15.4702,15.04,15.5133,DOWN,0
2002-08-23,14.635,15.2205,15.4722,14.967,15.4708,UP,1
2002-08-26,15.11,14.625,15.4761,14.979,15.4305,DOWN,0
2002-08-27,14.455,15.235,15.4765,14.919,15.376,DOWN,0
2002-08-28,14.21,14.48,15.4752,14.737,15.3113,DOWN,0
2002-08-29,13.9,14.17,15.474,14.462,15.2449,DOWN,0
2002-08-30,13.795,13.775,15.4723,14.294,15.1758,UP,1
2002-09-03,13.865,13.755,15.4679,14.045,15.1081,UP,1
2002-09-04,13.895,13.835,15.4652,13.933,15.0451,DOWN,0
2002-09-05,13.13,13.825,15.4581,13.717,14.9726,UP,1
2002-09-06,13.19,13.13,15.4491,13.575,14.903,UP,1
2002-09-09,13.72,13.22,15.445,13.56,14.8429,DOWN,0
2002-09-10,13.535,13.755,15.439,13.494,14.7783,UP,1
2002-09-11,13.56,13.465,15.4329,13.427,14.723,DOWN,0
2002-09-12,13.3,13.55,15.4273,13.461,14.6639,UP,1
2002-09-13,13.5218,13.225,15.4236,13.5274,14.6106,DOWN,0
2002-09-16,13.415,13.5,15.4207,13.4664,14.5517,DOWN,0
2002-09-17,13.105,13.425,15.4155,13.3804,14.4909,UP,1
2002-09-18,13.22,13.07,15.4121,13.3124,14.4368,UP,1
2002-09-19,13.52,13.2,15.4109,13.3564,14.3917,UP,1
2002-09-20,13.68,13.58,15.4107,13.388,14.3519,DOWN,0
2002-09-23,13.675,13.645,15.4092,13.44,14.3117,DOWN,0
2002-09-24,13.595,13.535,15.4054,13.538,14.2722,UP,1
2002-09-25,13.864,13.595,15.4025,13.6668,14.2349,UP,1
2002-09-26,14.51,13.94,15.4055,13.8648,14.2087,DOWN,0
2002-09-27,13.835,14.415,15.4074,13.8958,14.1751,DOWN,0
2002-09-30,13.51,13.935,15.4088,13.8628,14.1428,UP,1
2002-10-01,14.015,13.535,15.4122,13.9468,14.1386,DOWN,0
2002-10-02,13.615,13.995,15.4132,13.897,14.1348,UP,1
2002-10-03,14.085,13.97,15.4147,13.812,14.1405,DOWN,0
2002-10-04,13.7651,14.085,15.4121,13.798,14.1214,DOWN,0
2002-10-07,13.589,13.685,15.4081,13.8138,14.1076,UP,1
2002-10-08,13.599,13.695,15.4043,13.7306,14.0762,DOWN,0
2002-10-09,13.06,13.505,15.3976,13.6196,14.0355,UP,1
2002-10-10,13.345,13.1045,15.3907,13.4716,14.0024,UP,1
2002-10-11,13.44,13.56,15.3826,13.4066,13.9868,DOWN,0
2002-10-14,13.38,13.425,15.3746,13.3648,13.9749,UP,1
2002-10-15,13.75,13.5,15.3687,13.395,13.9838,DOWN,0
2002-10-16,13.635,13.78,15.3646,13.51,13.975,UP,1
2002-10-17,13.8,13.715,15.3617,13.601,13.9615,DOWN,0
2002-10-18,13.8,13.835,15.3587,13.673,13.9426,UP,1
2002-10-21,13.805,13.85,15.3544,13.758,13.9223,UP,1
2002-10-22,13.9395,13.6,15.3498,13.7959,13.9079,UP,1
2002-10-23,14.635,13.8,15.3479,13.9959,13.9175,UP,1
2002-10-24,14.71,14.735,15.348,14.1779,13.9164,UP,1
2002-10-25,14.975,14.885,15.3486,14.4129,13.9179,DOWN,0
2002-10-28,14.56,14.905,15.3481,14.5639,13.9091,DOWN,0
2002-10-29,14.56,14.505,15.3497,14.688,13.8993,UP,1
2002-10-30,14.95,14.62,15.3528,14.751,13.9032,DOWN,0
2002-10-31,14.785,14.855,15.3553,14.766,13.8965,UP,1
2002-11-01,15.0,14.82,15.3559,14.771,13.891,UP,1
2002-11-04,15.22,15.05,15.358,14.903,13.9027,UP,1
2002-11-05,15.425,15.155,15.3611,15.076,13.909,DOWN,0
2002-11-06,15.41,15.495,15.3631,15.168,13.9281,DOWN,0
2002-11-07,14.915,15.47,15.3615,15.194,13.9422,UP,1
2002-11-08,15.23,14.98,15.3609,15.24,13.9688,DOWN,0
2002-11-11,14.685,15.185,15.3568,15.133,13.9866,UP,1
2002-11-12,14.8,14.7,15.3535,15.008,14.0053,UP,1
2002-11-13,15.125,14.7,15.3501,14.951,14.0299,UP,1
2002-11-14,15.515,15.175,15.3501,15.071,14.0776,UP,1
2002-11-15,15.63,15.5,15.351,15.151,14.1264,DOWN,0
2002-11-18,15.11,15.58,15.351,15.236,14.1542,UP,1
2002-11-19,15.1995,15.135,15.351,15.3159,14.1875,UP,1
2002-11-20,15.58,15.08,15.3574,15.4069,14.2279,DOWN,0
2002-11-21,15.45,15.555,15.363,15.3939,14.2709,DOWN,0
2002-11-22,15.125,15.42,15.365,15.2929,14.3029,UP,1
2002-11-25,15.13,15.17,15.367,15.2969,14.3372,DOWN,0
2002-11-26,14.73,15.145,15.3671,15.203,14.3697,UP,1
2002-11-27,15.125,14.63,15.369,15.112,14.4078,UP,1
2002-11-29,15.28,15.225,15.3723,15.078,14.443,UP,1
2002-12-02,15.32,15.305,15.3757,15.117,14.4758,UP,1
2002-12-03,15.48,15.295,15.3814,15.187,14.5119,UP,1
2002-12-04,15.59,15.445,15.3861,15.359,14.5518,UP,1
2002-12-05,15.765,15.675,15.3936,15.487,14.5898,UP,1
2002-12-06,15.82,15.815,15.4009,15.595,14.616,DOWN,0
2002-12-09,15.455,15.79,15.4054,15.622,14.6484,UP,1
2002-12-10,15.79,15.51,15.4112,15.684,14.694,UP,1
2002-12-11,16.04,15.775,15.4172,15.774,14.7345,UP,1
2002-12-12,16.34,16.1,15.4262,15.889,14.789,DOWN,0
2002-12-13,16.275,16.365,15.4334,15.98,14.8328,DOWN,0
2002-12-16,16.245,16.25,15.4388,16.138,14.8824,DOWN,0
2002-12-17,15.93,16.04,15.4425,16.166,14.9293,DOWN,0
2002-12-18,15.7875,15.86,15.4447,16.1155,14.973,UP,1
2002-12-19,15.895,15.95,15.4476,16.0265,15.0297,UP,1
2002-12-20,15.97,16.01,15.4495,15.9655,15.0822,DOWN,0
2002-12-23,15.97,15.96,15.4519,15.9105,15.1328,DOWN,0
2002-12-24,15.755,15.97,15.4542,15.8755,15.1803,DOWN,0
2002-12-26,15.71,15.78,15.4554,15.86,15.2195,DOWN,0
2002-12-27,15.495,15.675,15.4552,15.78,15.2567,UP,1
2002-12-30,15.525,15.45,15.4543,15.691,15.2912,UP,1
2002-12-31,15.6,15.625,15.4538,15.617,15.3272,UP,1
2003-01-02,15.89,15.78,15.4542,15.644,15.3689,DOWN,0
2003-01-03,15.67,15.93,15.4525,15.636,15.4035,UP,1
2003-01-06,15.825,15.65,15.4529,15.702,15.4273,DOWN,0
2003-01-07,15.75,15.745,15.4505,15.747,15.4481,DOWN,0
2003-01-08,15.525,15.685,15.4462,15.732,15.4591,UP,1
2003-01-09,15.715,15.545,15.4424,15.697,15.4822,DOWN,0
2003-01-10,15.5,15.625,15.4362,15.663,15.501,DOWN,0
2003-01-13,15.31,15.47,15.4287,15.56,15.5082,DOWN,0
2003-01-14,15.245,15.285,15.4213,15.459,15.5174,DOWN,0
2003-01-15,14.97,15.17,15.4138,15.348,15.5168,DOWN,0
