ticker,ECL US Equity,ECL US Equity,ECL US Equity,ECL US Equity,ECL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-12-28,118.0,119.55,117.6696,118.786,116.6964,DOWN,0
2016-12-29,117.71,117.95,117.7288,118.454,116.7186,DOWN,0
2016-12-30,117.22,118.05,117.7757,118.18,116.7266,UP,1
2017-01-03,118.04,118.12,117.8252,118.036,116.7588,UP,1
2017-01-04,118.79,118.25,117.8742,117.952,116.819,DOWN,0
2017-01-05,118.61,118.42,117.9145,118.074,116.857,UP,1
2017-01-06,118.92,118.7,117.9591,118.316,116.9164,DOWN,0
2017-01-09,118.84,118.87,118.0006,118.64,116.9862,DOWN,0
2017-01-10,117.86,118.5,118.0369,118.604,117.0442,UP,1
2017-01-11,118.32,117.5,118.0712,118.51,117.1086,UP,1
2017-01-12,118.64,117.77,118.1023,118.516,117.198,DOWN,0
2017-01-13,118.57,118.75,118.1376,118.446,117.3266,UP,1
2017-01-17,118.68,118.24,118.1689,118.414,117.4604,UP,1
2017-01-18,119.07,118.81,118.2038,118.656,117.6182,DOWN,0
2017-01-19,118.85,118.88,118.2416,118.762,117.7818,DOWN,0
2017-01-20,118.4,119.15,118.2718,118.714,117.8924,UP,1
2017-01-23,119.35,118.32,118.3149,118.87,118.0074,UP,1
2017-01-24,121.65,119.85,118.365,119.464,118.1452,UP,1
2017-01-25,122.49,121.71,118.4201,120.148,118.272,DOWN,0
2017-01-26,120.95,122.64,118.4619,120.568,118.3776,UP,1
2017-01-27,121.29,120.78,118.4977,121.146,118.5238,UP,1
2017-01-30,121.49,121.22,118.5278,121.574,118.6708,DOWN,0
2017-01-31,120.13,121.19,118.5534,121.27,118.7778,UP,1
2017-02-01,120.78,119.74,118.5814,120.928,118.8968,DOWN,0
2017-02-02,120.21,120.89,118.6022,120.78,119.0154,UP,1
2017-02-03,120.75,120.36,118.6281,120.672,119.132,DOWN,0
2017-02-06,119.7,120.4,118.6502,120.314,119.1988,UP,1
2017-02-07,120.25,119.99,118.6702,120.338,119.268,UP,1
2017-02-08,120.34,120.11,118.6933,120.25,119.342,UP,1
2017-02-09,120.61,120.18,118.7165,120.33,119.4274,UP,1
2017-02-10,121.2,120.75,118.7393,120.42,119.5232,UP,1
2017-02-13,121.76,121.22,118.7716,120.832,119.6238,UP,1
2017-02-14,122.84,121.84,118.8109,121.35,119.7108,UP,1
2017-02-15,123.4,122.35,118.8565,121.962,119.841,DOWN,0
2017-02-16,123.28,123.27,118.905,122.496,119.9354,UP,1
2017-02-17,123.95,123.32,118.9482,123.046,120.0766,UP,1
2017-02-21,124.03,122.8,118.9931,123.5,120.181,DOWN,0
2017-02-22,123.1,121.77,119.0234,123.552,120.2508,DOWN,0
2017-02-23,122.76,123.5,119.0598,123.424,120.296,UP,1
2017-02-24,125.5,122.3,119.1018,123.868,120.3766,DOWN,0
2017-02-27,123.84,125.5,119.1381,123.846,120.409,UP,1
2017-02-28,123.97,123.85,119.1723,123.834,120.4674,UP,1
2017-03-01,125.87,125.0,119.2216,124.388,120.544,DOWN,0
2017-03-02,125.09,125.59,119.2562,124.854,120.6404,UP,1
2017-03-03,125.25,124.93,119.2973,124.804,120.734,DOWN,0
2017-03-06,125.06,124.77,119.3426,125.048,120.8268,DOWN,0
2017-03-07,124.72,125.17,119.3854,125.198,120.9338,DOWN,0
2017-03-08,124.5,124.64,119.4243,124.924,121.052,DOWN,0
2017-03-09,123.69,124.22,119.4585,124.644,121.1506,UP,1
2017-03-10,124.25,124.39,119.4869,124.444,121.2514,UP,1
2017-03-13,124.77,124.0,119.5182,124.386,121.3868,DOWN,0
2017-03-14,123.68,124.06,119.5456,124.178,121.5062,UP,1
2017-03-15,125.37,124.31,119.5807,124.352,121.6692,DOWN,0
2017-03-16,125.19,125.37,119.6204,124.652,121.8122,UP,1
2017-03-17,125.41,125.34,119.6549,124.884,121.9446,DOWN,0
2017-03-20,125.13,125.11,119.6862,124.956,122.075,DOWN,0
2017-03-21,124.2,125.02,119.7132,125.06,122.1806,UP,1
2017-03-22,124.24,124.29,119.7338,124.834,122.2886,DOWN,0
2017-03-23,124.18,124.14,119.7507,124.632,122.415,DOWN,0
2017-03-24,123.83,124.17,119.7621,124.316,122.5252,UP,1
2017-03-27,124.11,122.58,119.7787,124.112,122.6346,UP,1
2017-03-28,124.87,124.01,119.8018,124.246,122.7606,DOWN,0
2017-03-29,124.78,124.59,119.829,124.354,122.8826,UP,1
2017-03-30,125.34,124.83,119.8589,124.586,123.008,DOWN,0
2017-03-31,125.34,124.66,119.8926,124.888,123.1378,UP,1
2017-04-03,125.88,126.0,119.9254,125.242,123.2874,DOWN,0
2017-04-04,125.06,125.85,119.9577,125.28,123.4016,DOWN,0
2017-04-05,124.83,125.4,119.9862,125.29,123.4652,UP,1
2017-04-06,125.21,124.88,120.0151,125.264,123.5196,UP,1
2017-04-07,125.25,124.85,120.0441,125.246,123.6056,UP,1
2017-04-10,125.87,125.29,120.0688,125.244,123.6972,DOWN,0
2017-04-11,125.66,125.6,120.1152,125.364,123.7806,DOWN,0
2017-04-12,124.96,125.14,120.1677,125.39,123.8772,DOWN,0
2017-04-13,124.47,124.75,120.2138,125.242,123.951,UP,1
2017-04-17,125.42,124.97,120.2569,125.276,124.0552,DOWN,0
2017-04-18,125.31,124.57,120.2905,125.164,124.1464,UP,1
2017-04-19,125.71,125.68,120.3248,125.174,124.2666,UP,1
2017-04-20,126.35,125.93,120.3686,125.452,124.3886,DOWN,0
2017-04-21,126.2,126.42,120.4106,125.798,124.5058,UP,1
2017-04-24,127.3,127.26,120.4591,126.174,124.6396,UP,1
2017-04-25,128.25,127.78,120.5044,126.762,124.7806,UP,1
2017-04-26,128.8,128.24,120.5529,127.38,124.9214,UP,1
2017-04-27,129.37,128.94,120.5982,127.984,125.052,DOWN,0
2017-04-28,129.09,129.21,120.6409,128.562,125.1658,UP,1
2017-05-01,129.25,128.69,120.6808,128.952,125.2852,DOWN,0
2017-05-02,125.26,125.92,120.7023,128.354,125.3114,UP,1
2017-05-03,125.57,125.5,120.7285,127.708,125.3422,UP,1
2017-05-04,126.22,125.57,120.7589,127.078,125.4046,UP,1
2017-05-05,126.47,126.18,120.7911,126.554,125.4788,DOWN,0
2017-05-08,125.95,126.55,120.8226,125.894,125.4878,DOWN,0
2017-05-09,125.61,125.95,120.8506,125.964,125.5232,UP,1
2017-05-10,126.66,125.5,120.8849,126.182,125.577,UP,1
2017-05-11,126.73,126.67,120.9198,126.284,125.5942,DOWN,0
2017-05-12,126.51,126.63,120.9563,126.292,125.6226,UP,1
2017-05-15,127.27,126.51,120.997,126.556,125.663,UP,1
2017-05-16,127.38,127.15,121.042,126.91,125.7094,DOWN,0
2017-05-17,126.39,126.67,121.0806,126.856,125.7428,UP,1
2017-05-18,126.74,126.54,121.1003,126.858,125.7876,UP,1
2017-05-19,127.09,126.99,121.1287,126.974,125.8556,UP,1
2017-05-22,127.82,127.61,121.1566,127.084,125.927,UP,1
2017-05-23,128.05,127.68,121.1833,127.218,125.9926,UP,1
2017-05-24,129.31,128.3,121.2186,127.802,126.1052,UP,1
2017-05-25,130.31,129.8,121.2561,128.516,126.204,UP,1
2017-05-26,131.3,130.76,121.2983,129.358,126.3262,UP,1
2017-05-30,131.56,131.16,121.3404,130.106,126.4492,UP,1
2017-05-31,132.84,131.85,121.3923,131.064,126.6034,UP,1
2017-06-01,133.78,132.99,121.4478,131.958,126.795,UP,1
2017-06-02,134.33,133.86,121.5083,132.762,126.9968,DOWN,0
2017-06-05,133.66,134.36,121.5653,133.234,127.1864,DOWN,0
2017-06-06,133.35,133.35,121.6201,133.592,127.3768,UP,1
2017-06-07,133.52,133.57,121.6738,133.728,127.565,DOWN,0
2017-06-08,132.73,133.4,121.7262,133.518,127.7222,UP,1
2017-06-09,133.81,133.31,121.7819,133.414,127.9028,DOWN,0
2017-06-12,133.18,133.51,121.8392,133.318,128.0596,UP,1
2017-06-13,134.49,133.22,121.8977,133.546,128.2426,DOWN,0
2017-06-14,133.88,134.79,121.9524,133.618,128.4026,DOWN,0
2017-06-15,133.85,133.73,122.0022,133.842,128.5784,UP,1
2017-06-16,134.28,133.69,122.0537,133.936,128.7674,UP,1
2017-06-19,134.61,134.43,122.1115,134.222,128.9554,DOWN,0
2017-06-20,134.11,134.16,122.1666,134.146,129.1326,DOWN,0
2017-06-21,132.14,134.03,122.207,133.798,129.258,DOWN,0
2017-06-22,131.68,132.14,122.2469,133.364,129.3784,DOWN,0
2017-06-23,131.66,131.7,122.2915,132.84,129.5124,UP,1
2017-06-26,132.02,131.74,122.3397,132.322,129.6634,DOWN,0
2017-06-27,131.78,132.0,122.4052,131.856,129.7906,UP,1
2017-06-28,132.9,132.62,122.4694,132.008,129.9424,DOWN,0
2017-06-29,131.45,132.89,122.5389,131.962,130.0572,UP,1
2017-06-30,132.75,132.0,122.615,132.18,130.1852,UP,1
2017-07-03,132.94,133.19,122.6893,132.364,130.32,UP,1
2017-07-05,133.27,133.28,122.769,132.662,130.4394,DOWN,0
2017-07-06,132.18,133.07,122.8418,132.518,130.518,UP,1
2017-07-07,132.62,132.18,122.9184,132.752,130.5944,DOWN,0
2017-07-10,132.05,132.63,122.9862,132.612,130.648,DOWN,0
2017-07-11,131.89,132.17,123.0499,132.402,130.704,UP,1
2017-07-12,133.04,132.66,123.1199,132.356,130.7798,DOWN,0
2017-07-13,132.06,133.05,123.1856,132.332,130.9158,UP,1
2017-07-14,132.72,132.28,123.2496,132.352,131.0588,DOWN,0
2017-07-17,132.17,132.8,123.3039,132.376,131.1778,UP,1
2017-07-18,132.45,132.01,123.3625,132.488,131.2974,UP,1
2017-07-19,133.05,132.68,123.4192,132.49,131.4394,DOWN,0
2017-07-20,132.45,132.85,123.4759,132.568,131.5762,UP,1
2017-07-21,133.05,132.29,123.5403,132.634,131.704,DOWN,0
2017-07-24,132.04,132.76,123.6005,132.608,131.8102,UP,1
2017-07-25,132.9,132.76,123.6623,132.698,131.938,DOWN,0
2017-07-26,132.45,132.83,123.7294,132.578,132.0416,DOWN,0
2017-07-27,131.82,132.48,123.7932,132.452,132.1304,UP,1
2017-07-28,131.92,131.94,123.867,132.226,132.241,DOWN,0
2017-07-31,131.67,132.5,123.9396,132.152,132.3396,DOWN,0
2017-08-01,131.43,131.08,124.0117,131.858,132.4264,UP,1
2017-08-02,132.9,131.39,124.0924,131.948,132.528,DOWN,0
2017-08-03,132.62,132.9,124.1738,132.108,132.6194,UP,1
2017-08-04,132.9,132.69,124.2553,132.304,132.6912,DOWN,0
2017-08-07,131.95,133.0,124.331,132.36,132.724,DOWN,0
2017-08-08,131.24,131.95,124.405,132.322,132.7228,UP,1
2017-08-09,132.36,131.36,124.4879,132.214,132.7388,DOWN,0
2017-08-10,130.23,132.06,124.5555,131.736,132.6866,DOWN,0
2017-08-11,129.81,130.72,124.6248,131.118,132.6072,UP,1
2017-08-14,131.46,130.43,124.7054,131.02,132.5498,DOWN,0
2017-08-15,131.15,131.16,124.7863,131.002,132.4996,UP,1
2017-08-16,132.41,131.43,124.8729,131.012,132.4808,DOWN,0
2017-08-17,130.23,131.51,124.9532,131.012,132.415,DOWN,0
2017-08-18,130.11,130.35,125.043,131.072,132.3626,UP,1
2017-08-21,130.4,130.16,125.1351,130.86,132.2944,UP,1
2017-08-22,131.48,130.63,125.2366,130.926,132.2604,DOWN,0
2017-08-23,130.78,131.2,125.3371,130.6,132.1862,DOWN,0
2017-08-24,130.33,130.78,125.4244,130.62,132.1152,UP,1
2017-08-25,131.04,131.09,125.5116,130.806,132.059,UP,1
2017-08-28,131.46,131.01,125.5951,131.018,132.0026,DOWN,0
2017-08-29,130.87,130.97,125.6687,130.896,131.9278,UP,1
2017-08-30,130.98,130.87,125.7453,130.936,131.8652,UP,1
2017-08-31,133.3,131.58,125.8419,131.53,131.8884,DOWN,0
2017-09-01,132.85,133.57,125.9354,131.892,131.9118,UP,1
2017-09-05,133.23,132.92,126.0277,132.246,131.9432,DOWN,0
2017-09-06,130.89,132.86,126.108,132.25,131.9206,UP,1
2017-09-07,131.53,131.1,126.1942,132.36,131.9156,DOWN,0
2017-09-08,131.12,131.14,126.2752,131.924,131.88,DOWN,0
2017-09-11,129.83,131.49,126.3426,131.32,131.8476,UP,1
2017-09-12,129.98,129.82,126.4085,130.67,131.7922,DOWN,0
2017-09-13,129.42,129.73,126.4724,130.376,131.7218,UP,1
2017-09-14,131.01,129.32,126.5458,130.272,131.6766,UP,1
2017-09-15,131.05,131.03,126.619,130.258,131.654,DOWN,0
2017-09-18,130.53,131.05,126.688,130.398,131.6122,UP,1
2017-09-19,130.74,130.96,126.7492,130.55,131.586,UP,1
2017-09-20,130.8,130.95,126.8188,130.826,131.5642,UP,1
2017-09-21,130.94,130.86,126.8807,130.812,131.5222,UP,1
2017-09-22,131.33,131.0,126.9529,130.868,131.5076,UP,1
2017-09-25,131.49,131.34,127.0163,131.06,131.483,DOWN,0
2017-09-26,130.23,131.8,127.0694,130.958,131.4442,DOWN,0
2017-09-27,128.97,130.28,127.1117,130.592,131.3746,UP,1
2017-09-28,129.27,128.95,127.1507,130.258,131.299,DOWN,0
2017-09-29,128.61,129.27,127.1827,129.714,131.2222,UP,1
2017-10-02,130.65,128.58,127.2307,129.546,131.1742,DOWN,0
2017-10-03,130.56,130.9,127.2733,129.612,131.1446,UP,1
2017-10-04,130.76,130.72,127.3257,129.97,131.1018,UP,1
2017-10-05,131.74,131.17,127.3816,130.464,131.0876,UP,1
2017-10-06,131.97,131.37,127.4393,131.136,131.0906,UP,1
2017-10-09,132.06,132.01,127.5028,131.418,131.0934,UP,1
2017-10-10,132.7,132.06,127.5733,131.846,131.114,DOWN,0
2017-10-11,132.55,132.93,127.6423,132.204,131.1364,UP,1
2017-10-12,133.91,132.43,127.7158,132.638,131.1566,UP,1
2017-10-13,134.09,134.23,127.7962,133.062,131.186,UP,1
2017-10-16,134.45,134.32,127.8799,133.54,131.217,DOWN,0
2017-10-17,132.58,134.14,127.9567,133.516,131.2296,DOWN,0
2017-10-18,131.7,132.67,128.025,133.346,131.2388,UP,1
2017-10-19,131.74,131.56,128.0898,132.912,131.2264,UP,1
2017-10-20,132.8,132.21,128.1607,132.654,131.2778,DOWN,0
2017-10-23,132.6,132.6,128.2291,132.284,131.3336,DOWN,0
2017-10-24,132.3,133.08,128.2964,132.228,131.3504,UP,1
2017-10-25,132.49,132.38,128.3696,132.386,131.3772,UP,1
2017-10-26,132.67,133.3,128.4413,132.572,131.3824,DOWN,0
2017-10-27,131.99,132.52,128.5081,132.41,131.4176,DOWN,0
2017-10-30,130.92,131.65,128.5698,132.074,131.4338,DOWN,0
2017-10-31,130.66,131.76,128.6297,131.746,131.439,UP,1
2017-11-01,131.27,130.09,128.6907,131.502,131.4348,DOWN,0
2017-11-02,131.24,131.35,128.7527,131.216,131.444,UP,1
2017-11-03,131.38,131.23,128.8176,131.094,131.465,UP,1
2017-11-06,131.91,131.2,128.8804,131.292,131.4824,DOWN,0
2017-11-07,130.95,131.58,128.9269,131.35,131.4722,DOWN,0
2017-11-08,130.39,130.95,128.9664,131.174,131.4626,DOWN,0
2017-11-09,130.25,130.43,129.0129,130.976,131.448,UP,1
2017-11-10,130.3,129.82,129.0579,130.76,131.388,UP,1
2017-11-13,131.64,130.22,129.1087,130.706,131.3638,DOWN,0
2017-11-14,131.4,131.18,129.165,130.796,131.3272,DOWN,0
2017-11-15,130.23,131.2,129.2123,130.764,131.314,UP,1
2017-11-16,131.99,130.52,129.2712,131.112,131.3232,DOWN,0
2017-11-17,131.45,131.58,129.3247,131.342,131.3298,UP,1
2017-11-20,132.13,131.28,129.3868,131.44,131.3758,UP,1
2017-11-21,132.45,132.62,129.4478,131.65,131.4252,UP,1
2017-11-22,132.99,132.86,129.5111,132.202,131.4966,DOWN,0
2017-11-24,132.86,133.29,129.5723,132.376,131.5336,DOWN,0
2017-11-27,132.81,132.97,129.6304,132.648,131.5688,UP,1
2017-11-28,134.25,133.47,129.6928,133.072,131.6432,UP,1
2017-11-29,135.0,134.27,129.7536,133.582,131.7284,UP,1
2017-11-30,135.92,135.23,129.8162,134.168,131.8308,DOWN,0
2017-12-01,134.89,136.45,129.8743,134.574,131.9098,UP,1
2017-12-04,137.26,135.48,129.9408,135.464,132.0284,UP,1
2017-12-05,137.42,137.43,130.0078,136.098,132.147,DOWN,0
2017-12-06,136.88,137.29,130.0767,136.474,132.28,DOWN,0
2017-12-07,135.92,136.52,130.1425,136.474,132.419,DOWN,0
2017-12-08,135.33,136.58,130.1916,136.562,132.5402,DOWN,0
2017-12-11,134.67,135.8,130.2458,136.044,132.6614,UP,1
2017-12-12,134.85,134.7,130.3002,135.53,132.7454,UP,1
2017-12-13,135.0,135.01,130.3458,135.154,132.8342,DOWN,0
2017-12-14,134.37,135.0,130.3922,134.844,132.9064,UP,1
2017-12-15,135.19,134.72,130.4419,134.816,132.9754,UP,1
2017-12-18,135.84,135.34,130.4958,135.05,133.0528,DOWN,0
2017-12-19,135.09,136.12,130.5477,135.098,133.1134,DOWN,0
2017-12-20,134.08,135.41,130.5956,134.914,133.141,DOWN,0
2017-12-21,133.51,134.6,130.6447,134.742,133.1602,UP,1
2017-12-22,133.97,133.75,130.6933,134.498,133.1614,DOWN,0
2017-12-26,133.7,133.99,130.7379,134.07,133.1536,UP,1
2017-12-27,134.1,133.99,130.79,133.872,133.1466,UP,1
2017-12-28,134.53,134.52,130.8358,133.962,133.1856,DOWN,0
2017-12-29,134.18,135.03,130.8808,134.096,133.2352,UP,1
2018-01-02,134.5,134.2,130.9262,134.202,133.2904,UP,1
2018-01-03,135.37,134.73,130.9774,134.536,133.3418,UP,1
2018-01-04,136.47,135.72,131.0388,135.01,133.4192,UP,1
2018-01-05,137.18,135.9,131.1035,135.54,133.5168,DOWN,0
2018-01-08,136.7,136.64,131.1661,136.044,133.601,DOWN,0
2018-01-09,136.66,136.62,131.2302,136.476,133.6808,DOWN,0
2018-01-10,135.12,136.52,131.2853,136.426,133.7434,UP,1
2018-01-11,137.03,135.28,131.3461,136.538,133.8656,UP,1
2018-01-12,137.68,137.45,131.4106,136.638,134.006,DOWN,0
2018-01-16,137.02,138.41,131.469,136.702,134.121,UP,1
2018-01-17,137.43,137.76,131.5294,136.856,134.2448,UP,1
2018-01-18,138.35,137.28,131.5918,137.502,134.3842,UP,1
2018-01-19,139.75,139.22,131.6652,138.046,134.541,UP,1
2018-01-22,140.34,139.79,131.7428,138.578,134.7288,DOWN,0
2018-01-23,137.76,140.5,131.8055,138.726,134.8762,DOWN,0
2018-01-24,137.31,137.76,131.8658,138.702,135.0174,UP,1
2018-01-25,138.32,137.98,131.9281,138.696,135.1778,DOWN,0
2018-01-26,138.15,138.68,131.9905,138.376,135.308,DOWN,0
2018-01-29,137.5,137.54,132.0532,137.808,135.43,UP,1
2018-01-30,137.58,137.08,132.1188,137.772,135.577,UP,1
2018-01-31,137.68,137.89,132.1801,137.846,135.6908,UP,1
2018-02-01,138.49,137.3,132.246,137.88,135.8316,DOWN,0
2018-02-02,137.06,137.73,132.3027,137.662,135.9302,DOWN,0
2018-02-05,132.05,136.62,132.3312,136.572,135.9222,DOWN,0
2018-02-06,131.74,130.4,132.3589,135.404,135.8972,UP,1
2018-02-07,133.12,130.94,132.388,134.492,135.9024,DOWN,0
2018-02-08,127.76,133.23,132.3856,132.346,135.8014,UP,1
2018-02-09,128.52,128.88,132.3842,130.638,135.6868,UP,1
2018-02-12,130.16,129.24,132.3881,130.26,135.59,DOWN,0
2018-02-13,129.34,129.09,132.3894,129.78,135.4584,UP,1
2018-02-14,129.8,128.48,132.3921,129.116,135.3566,UP,1
2018-02-15,131.77,130.68,132.4247,129.918,135.2468,DOWN,0
2018-02-16,131.49,131.22,132.4543,130.512,135.1282,UP,1
2018-02-20,131.72,131.49,132.4818,130.824,135.025,DOWN,0
2018-02-21,129.9,132.08,132.4989,130.936,134.9046,DOWN,0
2018-02-22,129.45,130.52,132.5164,130.866,134.787,UP,1
2018-02-23,130.84,130.19,132.5426,130.68,134.7104,UP,1
2018-02-26,131.99,131.23,132.5692,130.78,134.6532,DOWN,0
2018-02-27,131.09,132.0,132.591,130.654,134.575,DOWN,0
2018-02-28,130.45,131.45,132.6107,130.764,134.4966,DOWN,0
2018-03-01,128.71,129.9,132.6179,130.616,134.367,DOWN,0
2018-03-02,127.86,128.22,132.6203,130.02,134.2074,UP,1
2018-03-05,129.95,127.3,132.6381,129.612,134.1046,UP,1
2018-03-06,131.01,130.29,132.6595,129.596,134.0432,UP,1
2018-03-07,132.8,130.15,132.688,130.066,134.029,UP,1
2018-03-08,134.34,133.19,132.7206,131.192,134.0364,UP,1
2018-03-09,134.91,133.94,132.7549,132.602,134.0606,UP,1
2018-03-12,136.78,135.0,132.7923,133.968,134.1142,UP,1
2018-03-13,136.83,137.07,132.8249,135.132,134.1602,DOWN,0
2018-03-14,136.31,137.37,132.8499,135.834,134.2028,UP,1
2018-03-15,136.7,136.39,132.8756,136.306,134.2468,UP,1
2018-03-16,138.08,136.84,132.9018,136.94,134.301,DOWN,0
2018-03-19,136.48,137.39,132.9153,136.88,134.3012,UP,1
2018-03-20,136.63,136.48,132.9268,136.84,134.2902,DOWN,0
2018-03-21,136.42,136.62,132.9406,136.862,134.2846,DOWN,0
2018-03-22,134.12,135.5,132.9445,136.346,134.2338,DOWN,0
2018-03-23,132.25,134.55,132.9381,135.18,134.1764,UP,1
2018-03-26,134.74,133.61,132.9482,134.832,134.1306,UP,1
2018-03-27,134.98,134.92,132.954,134.502,134.0766,UP,1
2018-03-28,135.31,135.54,132.9647,134.28,134.0424,UP,1
2018-03-29,137.07,135.93,132.9776,134.87,134.0352,DOWN,0
2018-04-02,133.97,136.71,132.978,135.214,133.9476,UP,1
2018-04-03,136.9,134.66,132.9933,135.646,133.8906,UP,1
2018-04-04,138.87,135.28,133.0162,136.424,133.8612,UP,1
2018-04-05,141.25,139.58,133.0494,137.612,133.931,DOWN,0
2018-04-06,139.78,140.52,133.0778,138.154,133.9804,UP,1
2018-04-09,140.25,140.63,133.1183,139.41,134.019,UP,1
2018-04-10,141.64,141.45,133.1681,140.358,134.0888,DOWN,0
2018-04-11,140.65,140.67,133.2131,140.714,134.1518,UP,1
2018-04-12,141.38,141.27,133.2599,140.74,134.2278,DOWN,0
2018-04-13,141.18,142.1,133.3069,141.02,134.2978,UP,1
2018-04-16,146.96,142.31,133.3772,142.362,134.4672,UP,1
2018-04-17,148.07,147.78,133.4603,143.648,134.6874,UP,1
2018-04-18,149.84,148.41,133.5457,145.486,135.0432,DOWN,0
2018-04-19,148.98,149.98,133.6259,147.006,135.388,DOWN,0
2018-04-20,148.55,148.78,133.7023,148.48,135.6966,UP,1
2018-04-23,149.15,148.22,133.7872,148.918,136.1244,DOWN,0
2018-04-24,146.25,149.4,133.8553,148.554,136.479,DOWN,0
2018-04-25,145.17,146.03,133.9209,147.62,136.7792,UP,1
2018-04-26,146.18,145.78,133.9924,147.06,137.116,UP,1
2018-04-27,146.71,145.93,134.0607,146.692,137.4542,DOWN,0
2018-04-30,144.77,147.38,134.1243,145.816,137.7142,UP,1
2018-05-01,147.13,136.0,134.1963,145.992,138.027,DOWN,0
2018-05-02,144.24,145.58,134.2567,145.806,138.2774,DOWN,0
2018-05-03,144.18,143.41,134.3153,145.406,138.563,UP,1
2018-05-04,145.39,143.74,134.377,145.142,138.8818,UP,1
2018-05-07,145.79,145.93,134.4437,145.346,139.1808,DOWN,0
2018-05-08,145.49,145.67,134.5059,145.018,139.4508,UP,1
2018-05-09,146.98,145.93,134.5806,145.566,139.7686,UP,1
2018-05-10,147.66,147.47,134.6544,146.262,140.1128,DOWN,0
2018-05-11,147.15,147.66,134.7279,146.614,140.4816,DOWN,0
2018-05-14,146.29,147.44,134.8003,146.714,140.8502,DOWN,0
2018-05-15,146.21,146.05,134.8717,146.858,141.1754,UP,1
2018-05-16,147.71,146.7,134.9519,147.004,141.5094,DOWN,0
2018-05-17,147.07,147.43,135.0301,146.886,141.7948,UP,1
2018-05-18,147.83,146.89,135.1048,147.022,142.0646,UP,1
2018-05-21,148.0,148.28,135.1817,147.364,142.3264,DOWN,0
2018-05-22,146.51,148.3,135.2497,147.424,142.521,DOWN,0
2018-05-23,145.63,145.49,135.3181,147.008,142.697,DOWN,0
2018-05-24,145.47,145.52,135.3893,146.688,142.8802,DOWN,0
2018-05-25,144.71,145.03,135.451,146.064,143.0404,DOWN,0
2018-05-29,141.75,143.68,135.5086,144.814,143.1138,UP,1
2018-05-30,144.03,142.48,135.5797,144.318,143.2648,DOWN,0
2018-05-31,142.61,144.0,135.6355,143.714,143.3844,UP,1
2018-06-01,143.6,143.56,135.6977,143.34,143.528,UP,1
2018-06-04,144.26,144.28,135.757,143.25,143.7308,UP,1
2018-06-05,144.61,144.01,135.8289,143.822,143.978,UP,1
2018-06-06,146.58,144.98,135.9112,144.332,144.2148,DOWN,0
2018-06-07,145.87,146.53,135.9886,144.984,144.4326,UP,1
2018-06-08,146.19,145.87,136.0621,145.502,144.6502,DOWN,0
2018-06-11,145.3,145.85,136.1347,145.71,144.8148,DOWN,0
2018-06-12,145.05,145.87,136.2083,145.798,145.0364,DOWN,0
2018-06-13,144.71,145.0,136.2767,145.424,145.1926,UP,1
2018-06-14,145.4,145.31,136.3464,145.33,145.3232,UP,1
2018-06-15,146.57,145.56,136.4249,145.406,145.4296,DOWN,0
2018-06-18,144.93,145.23,136.4946,145.332,145.5326,DOWN,0
2018-06-19,144.59,143.77,136.5511,145.24,145.6194,DOWN,0
2018-06-20,143.65,144.6,136.6051,145.028,145.6596,DOWN,0
2018-06-21,141.56,143.31,136.6467,144.26,145.6778,DOWN,0
2018-06-22,138.87,139.65,136.6866,142.72,145.6276,DOWN,0
2018-06-25,138.42,139.0,136.7211,141.418,145.5724,DOWN,0
2018-06-26,138.42,139.09,136.7576,140.184,145.4016,DOWN,0
2018-06-27,138.33,139.12,136.8001,139.12,145.2068,UP,1
2018-06-28,140.08,138.54,136.8506,138.824,145.0116,UP,1
2018-06-29,140.33,140.43,136.9051,139.116,144.8386,DOWN,0
2018-07-02,140.24,139.75,136.9513,139.48,144.6724,DOWN,0
2018-07-03,139.97,141.02,136.9959,139.79,144.4888,UP,1
2018-07-05,140.74,140.45,137.0469,140.272,144.3786,UP,1
2018-07-06,141.76,140.92,137.102,140.608,144.3104,UP,1
2018-07-09,142.05,142.02,137.1583,140.952,144.2278,UP,1
2018-07-10,142.91,142.27,137.2181,141.486,144.1518,DOWN,0
2018-07-11,141.94,142.26,137.2712,141.88,144.0952,UP,1
2018-07-12,142.66,142.67,137.327,142.264,144.0058,UP,1
2018-07-13,143.16,142.85,137.3917,142.544,143.9842,DOWN,0
2018-07-16,142.62,143.26,137.4599,142.658,143.953,UP,1
2018-07-17,143.72,142.41,137.5322,142.82,143.9196,UP,1
2018-07-18,144.0,144.0,137.6091,143.232,143.8838,DOWN,0
2018-07-19,141.9,143.15,137.6654,143.08,143.812,DOWN,0
2018-07-20,140.91,141.29,137.7171,142.63,143.6906,DOWN,0
2018-07-23,140.34,140.94,137.765,142.174,143.5442,UP,1
2018-07-24,140.61,141.12,137.8094,141.552,143.4134,UP,1
2018-07-25,141.6,140.66,137.8575,141.072,143.3196,UP,1
2018-07-26,142.7,142.13,137.9107,141.232,143.2494,DOWN,0
2018-07-27,140.95,142.72,137.952,141.24,143.1142,DOWN,0
2018-07-30,140.74,140.87,137.9929,141.32,142.9876,DOWN,0
2018-07-31,140.7,140.58,138.0269,141.338,142.845,UP,1
