ticker,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-05-17,60.31,62.61,62.298,63.9026,59.711,DOWN,0
2019-05-20,59.22,59.65,61.72,63.8822,59.662,DOWN,0
2019-05-21,58.68,59.6,60.912,63.8528,59.6132,DOWN,0
2019-05-22,58.59,58.46,60.04,63.8414,59.5629,DOWN,0
2019-05-23,56.97,57.76,58.754,63.794,59.5018,UP,1
2019-05-24,57.43,57.39,58.178,63.7542,59.4438,DOWN,0
2019-05-28,56.84,57.63,57.702,63.6958,59.3847,DOWN,0
2019-05-29,56.66,56.18,57.298,63.6274,59.3254,DOWN,0
2019-05-30,55.54,56.76,56.688,63.5522,59.2638,DOWN,0
2019-05-31,55.0,54.96,56.294,63.4694,59.2034,DOWN,0
2019-06-03,52.94,54.5,55.396,63.3042,59.1345,UP,1
2019-06-04,55.62,53.55,55.152,63.2252,59.0903,DOWN,0
2019-06-05,55.07,55.72,54.834,63.141,59.0401,DOWN,0
2019-06-06,54.62,55.24,54.65,63.0314,58.9839,UP,1
2019-06-07,56.08,55.11,54.866,62.9724,58.9361,UP,1
2019-06-10,58.13,56.88,55.904,62.9284,58.8955,UP,1
2019-06-11,58.69,58.8,56.518,62.883,58.8607,DOWN,0
2019-06-12,57.04,58.16,56.912,62.7568,58.8184,UP,1
2019-06-13,57.32,57.55,57.452,62.6062,58.7773,DOWN,0
2019-06-14,57.28,57.32,57.692,62.4684,58.7301,DOWN,0
2019-06-17,57.06,57.53,57.478,62.2974,58.6844,UP,1
2019-06-18,59.48,56.85,57.636,62.1686,58.6507,DOWN,0
2019-06-19,58.98,59.5,58.024,62.0274,58.617,UP,1
2019-06-20,59.43,59.71,58.446,61.9054,58.5871,DOWN,0
2019-06-21,59.23,59.03,58.836,61.773,58.5607,DOWN,0
2019-06-24,58.75,59.19,59.174,61.6264,58.5389,DOWN,0
2019-06-25,57.4,58.78,58.758,61.437,58.5205,UP,1
2019-06-26,58.68,57.95,58.698,61.28,58.5108,UP,1
2019-06-27,58.78,58.76,58.568,61.0924,58.4987,UP,1
2019-06-28,59.09,59.13,58.54,60.916,58.4917,UP,1
2019-07-01,61.97,62.21,59.184,60.791,58.4953,UP,1
2019-07-02,62.13,61.6,60.13,60.697,58.4997,UP,1
2019-07-03,62.22,62.32,60.838,60.6,58.5038,DOWN,0
2019-07-05,61.84,61.74,61.45,60.496,58.5068,UP,1
2019-07-08,62.02,61.4,62.036,60.3936,58.5149,UP,1
2019-07-09,62.9,61.77,62.222,60.2944,58.5246,DOWN,0
2019-07-10,62.25,63.18,62.246,60.178,58.531,UP,1
2019-07-11,62.6,62.5,62.322,60.089,58.5393,UP,1
2019-07-12,63.23,62.66,62.6,59.9962,58.5531,UP,1
2019-07-15,63.96,63.4,62.988,59.9268,58.5696,UP,1
2019-07-16,64.73,64.15,63.354,59.8526,58.5942,DOWN,0
2019-07-17,64.19,64.79,63.742,59.805,58.6163,UP,1
2019-07-18,64.33,63.95,64.088,59.8026,58.6413,DOWN,0
2019-07-19,63.92,64.55,64.226,59.7746,58.6622,UP,1
2019-07-22,63.99,64.24,64.232,59.7568,58.6861,UP,1
2019-07-23,65.22,64.39,64.33,59.7518,58.7081,DOWN,0
2019-07-24,64.93,65.0,64.478,59.8082,58.736,DOWN,0
2019-07-25,62.65,63.3,64.142,59.8068,58.7558,UP,1
2019-07-26,63.16,63.1,63.99,59.811,58.78,DOWN,0
2019-07-29,62.36,63.0,63.664,59.7902,58.8004,DOWN,0
2019-07-30,61.4,61.88,62.9,59.812,58.8258,DOWN,0
2019-07-31,60.44,61.19,62.002,59.8364,58.8505,DOWN,0
2019-08-01,58.8,60.47,61.232,59.8388,58.8638,DOWN,0
2019-08-02,56.88,58.08,59.976,59.8046,58.8691,DOWN,0
2019-08-05,54.53,54.42,58.41,59.7558,58.8554,DOWN,0
2019-08-06,54.49,55.22,57.028,59.697,58.841,DOWN,0
2019-08-07,53.99,53.5,55.738,59.64,58.8308,UP,1
2019-08-08,55.33,54.63,55.044,59.6134,58.8291,DOWN,0
2019-08-09,53.97,54.83,54.462,59.582,58.8245,DOWN,0
2019-08-12,52.27,53.03,54.01,59.5274,58.819,UP,1
2019-08-13,53.62,52.29,53.836,59.541,58.8271,DOWN,0
2019-08-14,51.79,52.36,53.396,59.4644,58.8148,DOWN,0
2019-08-15,51.41,51.93,52.612,59.3912,58.8099,UP,1
2019-08-16,52.4,51.9,52.298,59.3468,58.8182,UP,1
2019-08-19,54.67,53.99,52.778,59.3186,58.8371,UP,1
2019-08-20,55.11,53.94,53.076,59.2582,58.8575,UP,1
2019-08-21,55.13,55.53,53.744,59.187,58.8479,DOWN,0
2019-08-22,54.41,55.38,54.344,59.1344,58.8387,DOWN,0
2019-08-23,53.11,53.87,54.486,59.0502,58.8286,UP,1
2019-08-26,53.67,53.85,54.286,58.978,58.8199,UP,1
2019-08-27,54.29,54.15,54.122,58.9226,58.8085,UP,1
2019-08-28,54.5,54.16,53.996,58.823,58.8125,UP,1
2019-08-29,55.14,55.15,54.142,58.7462,58.8277,UP,1
2019-08-30,55.47,55.55,54.614,58.667,58.8501,DOWN,0
2019-09-03,54.28,54.43,54.736,58.568,58.8637,UP,1
2019-09-04,55.07,55.7,54.892,58.4944,58.8767,UP,1
2019-09-05,56.13,55.74,55.218,58.469,58.8887,UP,1
2019-09-06,56.19,55.95,55.428,58.4192,58.9006,UP,1
2019-09-09,58.08,57.3,55.95,58.4052,58.9387,UP,1
2019-09-10,59.01,58.18,56.896,58.4036,58.9821,UP,1
2019-09-11,59.3,59.44,57.742,58.3502,59.0188,UP,1
2019-09-12,60.15,59.51,58.546,58.3106,59.0659,DOWN,0
2019-09-13,59.34,60.45,59.176,58.253,59.0904,UP,1
2019-09-16,59.64,59.05,59.488,58.209,59.118,DOWN,0
2019-09-17,59.11,58.07,59.508,58.1508,59.1378,DOWN,0
2019-09-18,58.38,58.9,59.324,58.0604,59.1574,DOWN,0
2019-09-19,57.58,58.6,58.81,57.967,59.1706,DOWN,0
2019-09-20,56.33,57.65,58.208,57.8416,59.1605,DOWN,0
2019-09-23,56.19,55.85,57.518,57.7008,59.1636,DOWN,0
2019-09-24,55.67,56.75,56.83,57.535,59.1635,UP,1
2019-09-25,57.08,55.52,56.57,57.382,59.1822,DOWN,0
2019-09-26,55.88,56.19,56.23,57.2158,59.1943,UP,1
2019-09-27,57.11,58.55,56.386,57.0714,59.2087,UP,1
2019-09-30,57.76,57.34,56.7,56.9482,59.2203,DOWN,0
2019-10-01,57.21,58.0,57.008,56.8126,59.2309,DOWN,0
2019-10-02,56.5,56.92,56.892,56.6382,59.2392,DOWN,0
2019-10-03,55.95,56.45,56.906,56.4586,59.2559,UP,1
2019-10-04,56.0,55.89,56.684,56.3256,59.2711,DOWN,0
2019-10-07,54.95,55.56,56.122,56.1614,59.2897,DOWN,0
2019-10-08,53.47,54.3,55.374,55.9836,59.3054,UP,1
2019-10-09,54.17,53.82,54.908,55.839,59.3337,UP,1
2019-10-10,54.79,54.14,54.676,55.726,59.3654,UP,1
2019-10-11,57.58,55.82,54.992,55.7016,59.3961,DOWN,0
2019-10-14,57.01,57.18,55.404,55.7042,59.4254,UP,1
2019-10-15,57.31,57.02,56.172,55.7598,59.4576,UP,1
2019-10-16,57.41,57.22,56.82,55.8182,59.4844,DOWN,0
2019-10-17,57.35,57.6,57.332,55.8854,59.5003,UP,1
2019-10-18,57.46,57.16,57.308,55.928,59.5265,UP,1
2019-10-21,57.97,58.0,57.5,56.008,59.5405,UP,1
2019-10-22,58.62,58.31,57.762,56.135,59.5563,UP,1
2019-10-23,59.22,58.51,58.124,56.247,59.5695,UP,1
2019-10-24,61.16,59.66,58.886,56.4344,59.5907,UP,1
2019-10-25,61.22,60.64,59.638,56.6306,59.6131,UP,1
2019-10-28,62.4,61.48,60.524,56.8306,59.6403,DOWN,0
2019-10-29,62.0,62.17,61.2,56.9772,59.6713,UP,1
2019-10-30,62.54,62.0,61.864,57.1258,59.701,DOWN,0
2019-10-31,61.84,62.27,62.0,57.26,59.7263,UP,1
2019-11-01,63.05,62.34,62.366,57.4328,59.7563,UP,1
2019-11-04,64.05,63.73,62.696,57.6516,59.788,DOWN,0
2019-11-05,63.73,64.22,63.042,57.8528,59.8214,DOWN,0
2019-11-06,63.15,63.73,63.164,58.03,59.8507,UP,1
2019-11-07,63.81,63.91,63.558,58.2162,59.8879,UP,1
2019-11-08,64.08,63.75,63.764,58.395,59.9236,DOWN,0
2019-11-11,63.14,63.09,63.582,58.5484,59.958,DOWN,0
2019-11-12,62.48,63.13,63.332,58.7124,59.989,DOWN,0
2019-11-13,62.16,62.22,63.134,58.8542,60.0048,UP,1
2019-11-14,62.39,62.19,62.85,58.9794,60.0249,UP,1
2019-11-15,62.67,62.7,62.568,59.109,60.0388,DOWN,0
2019-11-18,62.14,62.6,62.368,59.1902,60.054,DOWN,0
2019-11-19,61.91,62.4,62.254,59.2482,60.0653,DOWN,0
2019-11-20,60.69,61.45,61.96,59.276,60.0645,DOWN,0
2019-11-21,60.35,60.86,61.552,59.28,60.069,UP,1
2019-11-22,61.3,60.6,61.278,59.3192,60.0804,UP,1
2019-11-25,63.41,61.65,61.532,59.3946,60.0995,DOWN,0
2019-11-26,62.98,63.54,61.746,59.472,60.1137,UP,1
2019-11-27,63.42,63.02,62.292,59.5728,60.129,DOWN,0
2019-11-29,62.75,62.96,62.772,59.6762,60.1459,DOWN,0
2019-12-02,62.69,62.7,63.05,59.8034,60.1578,DOWN,0
2019-12-03,61.93,61.59,62.754,59.9182,60.1617,UP,1
2019-12-04,62.69,62.07,62.696,60.0586,60.1684,UP,1
2019-12-05,63.27,62.92,62.666,60.1824,60.1772,UP,1
2019-12-06,64.15,63.82,62.946,60.3478,60.1899,UP,1
2019-12-09,64.17,64.1,63.242,60.489,60.2054,DOWN,0
2019-12-10,64.15,64.05,63.686,60.6168,60.2172,UP,1
2019-12-11,65.44,64.38,64.236,60.7814,60.2373,UP,1
2019-12-12,68.7,66.31,65.322,61.0254,60.2736,UP,1
2019-12-13,69.04,68.5,66.3,61.2872,60.3168,DOWN,0
2019-12-16,68.1,68.9,67.086,61.5292,60.359,UP,1
2019-12-17,68.21,68.42,67.898,61.7944,60.402,UP,1
2019-12-18,68.97,69.58,68.604,62.1044,60.4436,UP,1
2019-12-19,69.18,68.97,68.7,62.4046,60.4895,DOWN,0
2019-12-20,68.53,69.68,68.598,62.6794,60.531,UP,1
2019-12-23,69.42,68.63,68.862,62.9162,60.5773,DOWN,0
2019-12-24,69.29,69.39,69.078,63.1618,60.628,UP,1
2019-12-26,69.94,69.52,69.272,63.4144,60.681,DOWN,0
2019-12-27,69.74,70.06,69.384,63.661,60.7326,DOWN,0
2019-12-30,69.3,69.88,69.538,63.9,60.7803,DOWN,0
2019-12-31,69.04,69.1,69.462,64.1316,60.8251,UP,1
2020-01-02,70.8,69.88,69.764,64.3882,60.8826,DOWN,0
2020-01-03,69.72,69.62,69.72,64.6102,60.9355,UP,1
2020-01-06,70.09,69.18,69.79,64.8276,60.9799,UP,1
2020-01-07,70.16,69.55,69.962,65.0076,61.0329,UP,1
2020-01-08,70.8,70.0,70.314,65.1992,61.0905,UP,1
2020-01-09,71.52,71.51,70.458,65.3816,61.1476,DOWN,0
2020-01-10,70.91,71.72,70.696,65.5598,61.207,UP,1
2020-01-13,72.16,71.24,71.11,65.7522,61.2661,UP,1
2020-01-14,73.36,72.41,71.75,65.9826,61.3281,DOWN,0
2020-01-15,72.77,73.5,72.144,66.177,61.3752,UP,1
2020-01-16,73.4,73.11,72.52,66.364,61.418,UP,1
2020-01-17,74.06,73.51,73.15,66.5706,61.4674,DOWN,0
2020-01-21,70.06,69.52,72.73,66.7088,61.4897,DOWN,0
2020-01-22,69.45,70.6,71.948,66.8216,61.5073,DOWN,0
2020-01-23,69.45,67.68,71.284,66.929,61.5244,DOWN,0
2020-01-24,67.85,69.26,70.174,67.0232,61.536,DOWN,0
2020-01-27,63.27,62.72,68.016,67.039,61.5231,UP,1
2020-01-28,64.41,64.17,66.886,67.084,61.5147,UP,1
2020-01-29,64.7,65.0,65.936,67.1302,61.5039,UP,1
2020-01-30,66.2,63.57,65.286,67.2008,61.5022,DOWN,0
2020-01-31,65.31,65.6,64.778,67.2642,61.488,UP,1
2020-02-03,66.56,66.11,65.436,67.3572,61.4812,UP,1
2020-02-04,67.84,67.05,66.122,67.5002,61.4793,UP,1
2020-02-05,67.89,69.06,66.76,67.651,61.4846,UP,1
2020-02-06,69.47,68.4,67.414,67.8144,61.4966,DOWN,0
2020-02-07,66.8,67.7,67.712,67.8822,61.4954,UP,1
2020-02-10,68.16,66.09,68.032,67.9858,61.5005,UP,1
2020-02-11,68.85,68.63,68.234,68.0944,61.5055,UP,1
2020-02-12,71.13,69.91,68.882,68.262,61.5208,DOWN,0
2020-02-13,69.31,70.41,68.85,68.3944,61.5321,DOWN,0
2020-02-14,68.07,69.0,69.104,68.5172,61.5331,UP,1
2020-02-18,68.16,68.24,69.104,68.6266,61.5367,UP,1
2020-02-19,69.1,68.44,69.154,68.7432,61.54,DOWN,0
2020-02-20,67.44,68.48,68.416,68.809,61.5444,DOWN,0
2020-02-21,65.6,66.8,67.674,68.8376,61.5501,DOWN,0
2020-02-24,62.21,62.44,66.502,68.7988,61.5346,DOWN,0
2020-02-25,60.16,63.04,64.902,68.6932,61.511,DOWN,0
2020-02-26,59.16,60.56,62.914,68.5024,61.4794,DOWN,0
2020-02-27,58.43,57.72,61.112,68.2902,61.461,DOWN,0
2020-02-28,58.31,56.82,59.654,68.0944,61.439,DOWN,0
2020-03-02,58.26,58.9,58.864,67.8954,61.4155,DOWN,0
2020-03-03,55.9,58.6,58.012,67.634,61.378,UP,1
2020-03-04,57.25,56.77,57.63,67.3954,61.3627,DOWN,0
2020-03-05,54.94,55.6,56.932,67.1236,61.3413,DOWN,0
2020-03-06,54.86,53.0,56.242,66.8324,61.3222,DOWN,0
2020-03-09,49.66,51.01,54.522,66.4398,61.2776,UP,1
2020-03-10,53.38,51.82,54.018,66.1086,61.2596,DOWN,0
2020-03-11,48.63,51.78,52.294,65.6864,61.2156,DOWN,0
2020-03-12,44.15,42.4,50.136,65.1834,61.1522,UP,1
2020-03-13,49.01,48.02,48.966,64.7828,61.1139,DOWN,0
2020-03-16,40.39,40.52,47.112,64.1746,61.0382,UP,1
2020-03-17,40.86,40.76,44.608,63.5974,60.9675,DOWN,0
2020-03-18,37.68,36.74,42.418,62.9492,60.8912,UP,1
2020-03-19,40.36,36.75,41.66,62.3532,60.8149,UP,1
2020-03-20,43.31,42.15,40.52,61.8034,60.7561,UP,1
2020-03-23,43.45,43.51,41.132,61.242,60.7002,UP,1
2020-03-24,44.84,46.45,41.928,60.7206,60.644,UP,1
2020-03-25,47.35,46.85,43.862,60.2244,60.5901,UP,1
2020-03-26,48.36,48.58,45.462,59.7244,60.5385,DOWN,0
2020-03-27,42.1,45.55,45.22,59.111,60.4638,UP,1
2020-03-30,43.49,41.75,45.228,58.5128,60.3946,DOWN,0
2020-03-31,42.47,43.44,44.754,57.881,60.3206,DOWN,0
2020-04-01,40.3,40.32,43.344,57.2858,60.2368,DOWN,0
2020-04-02,40.27,39.9,41.726,56.7022,60.1407,DOWN,0
2020-04-03,37.92,40.25,40.89,56.0716,60.0354,UP,1
2020-04-06,40.7,40.56,40.332,55.5286,59.9418,UP,1
2020-04-07,42.7,43.64,40.378,55.1172,59.8591,UP,1
2020-04-08,46.55,43.74,41.628,54.76,59.7981,UP,1
2020-04-09,47.86,48.41,43.146,54.4232,59.7504,DOWN,0
2020-04-13,46.49,47.59,44.86,54.029,59.6895,UP,1
2020-04-14,48.13,47.59,46.346,53.6854,59.6362,DOWN,0
2020-04-15,47.1,46.01,47.226,53.2962,59.5763,DOWN,0
2020-04-16,45.9,47.17,47.096,52.8574,59.4959,UP,1
2020-04-17,47.01,47.5,46.926,52.4398,59.4203,DOWN,0
2020-04-20,43.13,45.95,46.254,51.913,59.3249,DOWN,0
2020-04-21,40.69,43.12,44.766,51.3908,59.2191,UP,1
2020-04-22,41.03,41.64,43.552,50.8482,59.1142,UP,1
2020-04-23,45.96,45.17,43.564,50.3904,59.0295,DOWN,0
2020-04-24,43.78,46.05,42.918,49.8434,58.9371,UP,1
2020-04-27,46.38,44.68,43.568,49.3848,58.856,UP,1
2020-04-28,46.58,48.55,44.746,48.955,58.7728,UP,1
2020-04-29,48.89,48.63,46.318,48.5696,58.6974,DOWN,0
2020-04-30,48.02,47.45,46.73,48.148,58.6139,DOWN,0
2020-05-01,45.61,46.09,47.096,47.7114,58.521,DOWN,0
2020-05-04,45.45,44.0,46.91,47.3084,58.4266,UP,1
2020-05-05,46.39,46.63,46.872,46.992,58.3389,UP,1
2020-05-06,46.44,46.97,46.382,46.7176,58.2512,UP,1
2020-05-07,47.37,47.13,46.252,46.4818,58.1619,UP,1
2020-05-08,50.94,48.69,47.318,46.332,58.092,DOWN,0
2020-05-11,48.5,50.36,47.928,46.1358,58.0212,DOWN,0
2020-05-12,45.96,48.71,47.842,45.8898,57.9352,DOWN,0
2020-05-13,44.42,46.0,47.438,45.6602,57.8455,UP,1
2020-05-14,45.68,43.08,47.1,45.4288,57.7669,DOWN,0
2020-05-15,44.76,45.07,45.864,45.2252,57.6885,UP,1
2020-05-18,48.39,48.11,45.842,45.0958,57.6365,DOWN,0
2020-05-19,48.25,48.5,46.3,45.0676,57.5933,UP,1
2020-05-20,50.17,49.7,47.45,45.0034,57.5715,DOWN,0
2020-05-21,48.57,50.38,48.028,45.0022,57.5419,DOWN,0
2020-05-22,46.9,47.66,48.456,45.0572,57.5065,UP,1
2020-05-26,49.93,49.97,48.764,45.0756,57.4795,UP,1
2020-05-27,50.93,51.91,49.3,45.2864,57.4643,DOWN,0
2020-05-28,48.55,51.0,48.976,45.4402,57.4457,DOWN,0
2020-05-29,47.94,47.68,48.85,45.6454,57.4173,UP,1
2020-06-01,49.03,48.52,49.276,45.8188,57.4035,DOWN,0
2020-06-02,47.79,49.11,48.848,45.9084,57.3854,UP,1
2020-06-03,51.79,48.77,49.02,46.0752,57.3823,UP,1
2020-06-04,52.35,53.86,49.78,46.2254,57.3707,UP,1
2020-06-05,52.97,56.0,50.786,46.3378,57.36,UP,1
2020-06-08,55.64,54.75,52.108,46.4834,57.3626,DOWN,0
2020-06-09,53.66,54.78,53.282,46.7146,57.3588,DOWN,0
2020-06-10,51.77,53.01,53.278,46.8802,57.3521,DOWN,0
2020-06-11,49.09,48.48,52.626,47.0126,57.3292,UP,1
2020-06-12,49.87,51.35,52.006,47.204,57.3071,DOWN,0
2020-06-15,49.06,47.9,50.69,47.3798,57.2799,UP,1
2020-06-16,49.4,51.28,49.838,47.6094,57.2512,DOWN,0
2020-06-17,48.9,49.19,49.264,47.7734,57.2184,DOWN,0
2020-06-18,48.2,48.39,49.086,47.8834,57.188,DOWN,0
2020-06-19,47.19,49.09,48.55,47.8962,57.1486,DOWN,0
2020-06-22,46.29,46.78,47.996,47.8648,57.0994,UP,1
2020-06-23,46.88,47.0,47.492,47.8726,57.0528,DOWN,0
2020-06-24,44.94,46.39,46.7,47.8088,56.9871,UP,1
2020-06-25,44.99,44.0,46.058,47.7666,56.917,DOWN,0
2020-06-26,43.33,44.72,45.286,47.7152,56.8372,UP,1
2020-06-29,44.65,43.52,44.958,47.668,56.7597,UP,1
2020-06-30,45.54,43.78,44.69,47.7162,56.6907,DOWN,0
2020-07-01,45.04,45.65,44.71,47.8032,56.6177,UP,1
2020-07-02,46.34,46.08,44.98,47.9094,56.5538,UP,1
2020-07-06,47.07,47.6,45.728,47.9316,56.4973,DOWN,0
2020-07-07,45.03,46.19,45.804,47.9566,56.4345,UP,1
2020-07-08,45.61,45.01,45.818,47.9412,56.3809,DOWN,0
2020-07-09,44.68,45.56,45.746,47.9032,56.3234,UP,1
2020-07-10,45.72,44.5,45.622,47.8398,56.2736,UP,1
2020-07-13,48.53,46.57,45.914,47.85,56.2309,DOWN,0
2020-07-14,47.39,47.85,46.386,47.8856,56.1884,UP,1
2020-07-15,50.25,49.03,47.314,47.9816,56.1541,DOWN,0
2020-07-16,49.71,49.43,48.32,48.048,56.1139,DOWN,0
2020-07-17,48.69,49.87,48.914,48.093,56.0713,DOWN,0
2020-07-20,47.28,48.0,48.664,48.0912,56.0252,UP,1
2020-07-21,48.0,47.93,48.786,48.0324,55.9854,DOWN,0
2020-07-22,46.84,47.64,48.104,47.9992,55.9396,DOWN,0
2020-07-23,44.88,45.49,47.138,47.9776,55.8893,DOWN,0
2020-07-24,44.36,44.25,46.272,47.9764,55.8437,DOWN,0
2020-07-27,43.48,43.86,45.512,47.9324,55.7903,UP,1
2020-07-28,44.22,43.19,44.756,47.9216,55.7374,UP,1
2020-07-29,44.32,44.15,44.252,47.8402,55.6711,UP,1
2020-07-30,45.5,44.41,44.376,47.7852,55.6136,DOWN,0
2020-07-31,43.64,45.14,44.232,47.6546,55.5452,UP,1
2020-08-03,44.0,43.18,44.336,47.5632,55.4782,DOWN,0
2020-08-04,43.73,44.03,44.238,47.4998,55.4101,DOWN,0
2020-08-05,43.34,44.24,44.042,47.368,55.3395,UP,1
2020-08-06,45.22,43.12,43.986,47.2538,55.2757,DOWN,0
2020-08-07,44.2,44.75,44.098,47.1668,55.2036,UP,1
2020-08-10,47.52,46.45,44.802,47.1584,55.1451,UP,1
2020-08-11,51.0,49.55,46.256,47.1978,55.0943,DOWN,0
2020-08-12,49.07,51.39,47.402,47.2234,55.0336,DOWN,0
2020-08-13,48.62,48.49,48.082,47.16,54.9647,DOWN,0
2020-08-14,48.37,48.09,48.916,47.0804,54.8965,DOWN,0
2020-08-17,47.72,48.2,48.956,46.9754,54.8224,DOWN,0
2020-08-18,47.69,47.63,48.294,46.8164,54.7517,DOWN,0
2020-08-19,47.47,48.15,47.974,46.6926,54.6738,DOWN,0
2020-08-20,47.46,46.91,47.742,46.6064,54.5908,UP,1
2020-08-21,48.52,48.15,47.772,46.595,54.5148,UP,1
2020-08-24,49.81,48.72,48.19,46.5938,54.4481,UP,1
2020-08-25,49.96,50.18,48.644,46.6118,54.3788,DOWN,0
2020-08-26,49.86,50.0,49.122,46.621,54.3077,UP,1
2020-08-27,50.53,49.9,49.736,46.6536,54.2447,UP,1
2020-08-28,52.16,51.14,50.464,46.7328,54.1931,DOWN,0
2020-08-31,50.71,52.06,50.644,46.8032,54.1358,DOWN,0
2020-09-01,49.65,50.73,50.582,46.8704,54.0721,UP,1
2020-09-02,51.33,49.7,50.876,46.9594,54.0154,DOWN,0
2020-09-03,50.63,51.51,50.896,47.0732,53.9579,UP,1
2020-09-04,51.96,51.4,50.856,47.2126,53.9081,DOWN,0
2020-09-08,51.67,51.03,51.048,47.3794,53.863,DOWN,0
2020-09-09,50.84,51.67,51.286,47.5032,53.8155,UP,1
2020-09-10,52.32,51.35,51.484,47.6388,53.7706,DOWN,0
2020-09-11,51.91,52.95,51.74,47.7762,53.7131,UP,1
2020-09-14,53.1,52.16,51.968,47.9114,53.6637,DOWN,0
2020-09-15,51.85,53.25,52.004,48.007,53.6058,DOWN,0
2020-09-16,49.67,51.54,51.77,48.0998,53.5404,DOWN,0
2020-09-17,49.08,48.84,51.122,48.1692,53.4724,DOWN,0
2020-09-18,49.0,49.07,50.54,48.2556,53.4077,DOWN,0
2020-09-21,46.44,46.88,49.208,48.27,53.3265,DOWN,0
2020-09-22,46.25,46.51,48.088,48.2244,53.2414,DOWN,0
2020-09-23,45.04,46.56,47.162,48.1774,53.1458,UP,1
2020-09-24,45.91,44.86,46.528,48.0906,53.0545,UP,1
2020-09-25,46.96,45.74,46.12,48.0356,52.9686,UP,1
2020-09-28,47.62,47.57,46.356,48.0142,52.8795,DOWN,0
2020-09-29,46.72,47.57,46.45,48.003,52.7696,DOWN,0
2020-09-30,46.66,47.11,46.774,47.9762,52.6577,DOWN,0
2020-10-01,46.22,46.46,46.836,47.9638,52.5483,DOWN,0
2020-10-02,46.15,45.19,46.674,47.9892,52.438,UP,1
2020-10-05,46.22,46.15,46.394,48.0264,52.3242,UP,1
2020-10-06,46.42,46.64,46.334,48.0852,52.2104,DOWN,0
2020-10-07,46.18,46.96,46.238,48.1244,52.0987,DOWN,0
2020-10-08,46.11,46.4,46.216,48.1602,51.9821,DOWN,0
2020-10-09,45.72,46.18,46.13,48.1646,51.8643,UP,1
2020-10-12,46.17,45.65,46.12,48.2152,51.7454,DOWN,0
2020-10-13,44.81,45.52,45.798,48.2314,51.6208,UP,1
2020-10-14,44.98,44.92,45.558,48.2564,51.4992,UP,1
2020-10-15,45.74,44.5,45.484,48.3044,51.3827,DOWN,0
2020-10-16,45.37,45.81,45.414,48.3074,51.2555,DOWN,0
2020-10-19,44.96,45.25,45.172,48.3226,51.1317,UP,1
2020-10-20,46.2,45.03,45.45,48.2962,51.0123,DOWN,0
2020-10-21,45.94,45.88,45.642,48.195,50.8912,UP,1
2020-10-22,49.81,49.19,46.456,48.2098,50.7862,UP,1
2020-10-23,50.68,49.8,47.518,48.251,50.682,DOWN,0
2020-10-26,49.13,49.95,48.352,48.2662,50.5731,DOWN,0
2020-10-27,48.29,49.81,48.77,48.2776,50.4538,DOWN,0
2020-10-28,46.86,46.98,48.954,48.261,50.3213,UP,1
2020-10-29,47.84,46.75,48.56,48.2684,50.1966,UP,1
2020-10-30,48.06,47.19,48.036,48.2804,50.0699,UP,1
2020-11-02,49.17,48.71,48.044,48.2934,49.9455,DOWN,0
2020-11-03,49.02,49.64,48.19,48.2776,49.8403,UP,1
2020-11-04,49.91,48.9,48.8,48.2766,49.7426,UP,1
2020-11-05,52.6,50.02,49.752,48.3314,49.6583,UP,1
2020-11-06,52.98,52.24,50.736,48.3804,49.584,UP,1
2020-11-09,57.87,59.97,52.476,48.4946,49.557,UP,1
2020-11-10,58.57,58.35,54.386,48.6518,49.5278,DOWN,0
2020-11-11,56.95,58.91,55.794,48.7978,49.489,DOWN,0
2020-11-12,55.56,55.64,56.386,48.8824,49.4358,UP,1
2020-11-13,58.28,55.77,57.446,49.0354,49.4007,UP,1
2020-11-16,58.38,59.98,57.548,49.1638,49.3598,DOWN,0
2020-11-17,57.5,57.63,57.334,49.2804,49.3081,DOWN,0
2020-11-18,57.33,57.37,57.41,49.4102,49.2553,UP,1
2020-11-19,58.56,57.35,58.01,49.535,49.2007,DOWN,0
2020-11-20,55.9,58.03,57.534,49.6148,49.1462,UP,1
2020-11-23,56.69,56.07,57.196,49.6866,49.0889,UP,1
2020-11-24,58.08,57.92,57.312,49.8112,49.035,DOWN,0
2020-11-25,56.54,57.9,57.154,49.9486,48.9621,UP,1
2020-11-27,56.59,56.59,56.76,50.0988,48.8985,DOWN,0
2020-11-30,55.71,56.25,56.722,50.233,48.8367,UP,1
2020-12-01,56.62,56.59,56.708,50.4366,48.779,UP,1
2020-12-02,57.61,56.47,56.614,50.6638,48.7215,UP,1
2020-12-03,58.66,58.58,57.038,50.9362,48.6776,UP,1
2020-12-04,60.11,59.16,57.742,51.2202,48.6502,DOWN,0
2020-12-07,58.94,59.87,58.388,51.4598,48.6338,DOWN,0
2020-12-08,58.58,58.25,58.78,51.679,48.6259,DOWN,0
2020-12-09,57.99,58.73,58.856,51.9044,48.6201,DOWN,0
2020-12-10,57.3,57.05,58.584,52.1172,48.6144,DOWN,0
2020-12-11,56.75,57.35,57.912,52.3278,48.6066,DOWN,0
2020-12-14,56.53,57.54,57.43,52.5354,48.598,UP,1
2020-12-15,57.87,57.27,57.288,52.7684,48.6078,DOWN,0
