ticker,MTD US Equity,MTD US Equity,MTD US Equity,MTD US Equity,MTD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-09-17,710.54,710.84,700.6666,713.022,727.447,DOWN,0
2019-09-18,709.05,710.44,701.0572,711.196,724.397,UP,1
2019-09-19,710.1,710.73,701.4244,710.868,721.4294,DOWN,0
2019-09-20,709.18,713.36,701.7437,710.104,718.5316,DOWN,0
2019-09-23,706.21,705.44,702.1314,709.016,715.947,DOWN,0
2019-09-24,690.99,709.96,702.5358,705.106,713.2624,UP,1
2019-09-25,699.34,689.45,703.0786,703.164,710.8122,UP,1
2019-09-26,700.39,697.77,703.6223,701.222,708.4574,DOWN,0
2019-09-27,699.28,704.33,704.1292,699.242,705.8638,UP,1
2019-09-30,704.4,701.62,704.613,698.88,703.6748,DOWN,0
2019-10-01,688.14,705.44,705.0558,698.31,701.0636,DOWN,0
2019-10-02,663.3,682.92,705.4367,691.102,697.9634,UP,1
2019-10-03,670.77,665.3,705.9289,685.178,695.1354,UP,1
2019-10-04,686.27,671.86,706.4876,682.576,693.0472,DOWN,0
2019-10-07,681.85,681.66,707.1066,678.066,691.182,DOWN,0
2019-10-08,658.61,660.4,707.634,672.16,688.8542,UP,1
2019-10-09,673.28,666.73,708.2737,674.156,687.1204,DOWN,0
2019-10-10,672.37,671.88,708.9792,674.476,685.4328,UP,1
2019-10-11,688.1,681.11,709.6511,674.842,683.979,DOWN,0
2019-10-14,680.74,689.66,710.2366,674.62,683.2374,DOWN,0
2019-10-15,680.0,683.94,710.8489,678.898,682.983,DOWN,0
2019-10-16,668.5,680.77,711.3635,677.942,682.2096,UP,1
2019-10-17,670.82,672.81,711.9874,677.632,681.5266,UP,1
2019-10-18,680.5,666.48,712.8221,676.112,680.8682,UP,1
2019-10-21,685.22,688.14,713.6125,677.008,680.527,DOWN,0
2019-10-22,684.21,686.33,714.3656,677.85,680.5756,UP,1
2019-10-23,688.87,687.42,715.0273,681.924,680.5536,DOWN,0
2019-10-24,686.74,686.91,715.6187,685.108,681.0766,UP,1
2019-10-25,698.19,686.55,716.2282,688.646,681.8326,UP,1
2019-10-28,701.35,701.56,716.8501,691.872,682.5558,UP,1
2019-10-29,703.76,695.22,717.5028,695.782,683.1208,UP,1
2019-10-30,708.47,702.25,718.1346,699.702,684.1074,DOWN,0
2019-10-31,704.94,704.59,718.7586,703.342,684.8146,UP,1
2019-11-01,714.18,710.0,719.391,706.54,685.8246,UP,1
2019-11-04,723.67,721.66,719.9989,711.004,687.4412,DOWN,0
2019-11-05,714.4,724.19,720.6024,713.132,688.7802,DOWN,0
2019-11-06,709.78,714.02,721.1254,713.394,690.0312,UP,1
2019-11-07,720.81,717.75,721.7012,716.568,691.5196,DOWN,0
2019-11-08,708.86,680.0,722.1728,715.504,692.6134,DOWN,0
2019-11-11,700.4,702.94,722.584,710.85,693.4856,UP,1
2019-11-12,711.45,704.83,723.0362,710.26,694.6546,UP,1
2019-11-13,722.74,708.64,723.4852,712.852,695.906,DOWN,0
2019-11-14,713.65,716.4,723.8627,711.42,696.4634,UP,1
2019-11-15,724.82,714.37,724.2727,714.612,697.2602,DOWN,0
2019-11-18,718.21,723.1,724.6511,718.174,698.0332,UP,1
2019-11-19,732.96,722.5,725.0517,722.476,698.6996,DOWN,0
2019-11-20,717.7,731.26,725.3645,721.468,698.69,DOWN,0
2019-11-21,705.07,719.9,725.6492,719.752,698.5566,UP,1
2019-11-22,711.85,709.45,725.8969,717.158,698.5336,UP,1
2019-11-25,716.97,717.86,726.1693,716.91,698.64,UP,1
2019-11-26,723.9,715.9,726.4264,715.098,698.9072,UP,1
2019-11-27,725.4,728.36,726.7103,716.638,699.2342,DOWN,0
2019-11-29,719.41,723.75,726.9928,719.506,699.4204,UP,1
2019-12-02,723.96,721.15,727.2683,721.928,699.716,DOWN,0
2019-12-03,712.04,713.93,727.4692,720.942,699.8326,UP,1
2019-12-04,731.66,713.56,727.7623,722.494,700.646,UP,1
2019-12-05,736.85,734.42,728.0755,724.784,701.3962,UP,1
2019-12-06,761.0,745.32,728.4863,733.102,702.6084,DOWN,0
2019-12-09,756.98,760.89,728.8214,739.706,703.7624,DOWN,0
2019-12-10,754.22,756.98,729.2076,748.142,704.7588,UP,1
2019-12-11,762.35,750.0,729.5894,754.28,706.243,UP,1
2019-12-12,775.42,762.42,730.0619,761.994,708.4854,DOWN,0
2019-12-13,769.7,774.45,730.4166,763.734,710.464,UP,1
2019-12-16,781.27,778.41,730.877,768.592,712.364,DOWN,0
2019-12-17,777.17,786.8,731.2958,773.182,714.2704,DOWN,0
2019-12-18,775.71,775.36,731.7647,775.854,716.6124,UP,1
2019-12-19,786.59,778.72,732.2784,778.088,718.8786,UP,1
2019-12-20,793.31,793.99,732.8402,782.81,721.2974,DOWN,0
2019-12-23,789.43,798.12,733.3427,784.442,723.324,UP,1
2019-12-24,790.47,788.0,733.8376,787.102,725.5186,UP,1
2019-12-26,791.98,791.27,734.3478,790.356,727.7582,UP,1
2019-12-27,792.83,792.02,734.8185,791.604,730.2448,DOWN,0
2019-12-30,791.91,795.81,735.2352,791.324,732.6666,UP,1
2019-12-31,793.28,790.71,735.6674,792.094,734.9222,UP,1
2020-01-02,805.06,805.17,736.114,795.012,737.319,DOWN,0
2020-01-03,789.54,790.1,736.4973,794.524,739.4256,UP,1
2020-01-06,793.73,779.89,736.8174,794.704,741.5228,UP,1
2020-01-07,797.16,790.56,737.2928,795.754,743.7312,DOWN,0
2020-01-08,797.07,796.32,737.7352,796.512,745.7088,UP,1
2020-01-09,810.86,806.16,738.2075,797.672,747.899,UP,1
2020-01-10,817.69,816.6,738.7823,803.302,750.1776,UP,1
2020-01-13,822.57,815.15,739.3763,809.07,752.4596,UP,1
2020-01-14,830.63,820.0,739.9145,815.764,754.9734,DOWN,0
2020-01-15,818.39,827.43,740.3547,820.028,757.0576,UP,1
2020-01-16,830.67,823.0,740.8358,823.99,759.1976,UP,1
2020-01-17,831.31,833.97,741.3287,826.714,761.5358,UP,1
2020-01-21,835.13,831.0,741.8684,829.226,764.0428,DOWN,0
2020-01-22,834.92,838.23,742.3688,830.084,766.325,DOWN,0
2020-01-23,831.12,833.5,742.8325,832.63,768.7702,DOWN,0
2020-01-24,819.95,836.07,743.2623,830.486,771.1612,DOWN,0
2020-01-27,799.88,800.47,743.5719,824.2,772.9298,UP,1
2020-01-28,799.95,802.15,743.8679,817.164,774.474,UP,1
2020-01-29,802.62,801.29,744.1692,810.704,776.2534,DOWN,0
2020-01-30,777.0,792.43,744.3325,799.88,777.297,DOWN,0
2020-01-31,757.18,773.67,744.4576,787.326,778.0764,UP,1
2020-02-03,758.06,762.97,744.6718,778.962,778.5784,UP,1
2020-02-04,768.0,756.61,744.8681,772.572,779.5844,UP,1
2020-02-05,779.03,779.51,745.0923,767.854,781.0636,DOWN,0
2020-02-06,778.52,787.38,745.3668,768.158,782.397,UP,1
2020-02-07,787.15,777.45,745.6749,774.152,783.8006,DOWN,0
2020-02-10,780.77,785.24,745.9237,778.694,784.938,DOWN,0
2020-02-11,780.0,781.61,746.1389,781.094,786.03,DOWN,0
2020-02-12,772.79,781.0,746.2953,779.846,787.0976,DOWN,0
2020-02-13,769.48,767.64,746.4164,778.038,788.008,DOWN,0
2020-02-14,763.2,770.0,746.5366,773.248,789.0312,DOWN,0
2020-02-18,752.24,759.68,746.5318,767.542,789.4428,UP,1
2020-02-19,766.39,754.58,746.5516,764.82,790.0336,DOWN,0
2020-02-20,755.39,763.92,746.5247,761.34,789.9214,UP,1
2020-02-21,760.22,751.97,746.6143,759.488,789.9862,DOWN,0
2020-02-24,726.58,735.25,746.5448,752.164,789.4334,DOWN,0
2020-02-25,703.0,732.33,746.3514,742.316,788.2464,DOWN,0
2020-02-26,700.38,707.81,746.215,729.114,786.7456,DOWN,0
2020-02-27,691.65,686.06,746.1644,716.366,785.1846,UP,1
2020-02-28,701.7,672.09,746.0595,704.662,783.5932,UP,1
2020-03-02,724.14,704.48,746.0845,704.174,782.5326,UP,1
2020-03-03,731.05,725.04,746.0149,709.784,781.6394,UP,1
2020-03-04,773.89,750.47,746.2522,724.486,781.3854,DOWN,0
2020-03-05,734.1,754.66,746.3418,732.976,780.2012,DOWN,0
2020-03-06,715.55,711.63,746.3371,735.746,778.7236,DOWN,0
2020-03-09,669.78,670.0,746.0656,724.874,776.3098,UP,1
2020-03-10,701.71,688.68,745.9785,719.006,774.5044,DOWN,0
2020-03-11,658.65,683.37,745.6276,695.958,771.8208,DOWN,0
2020-03-12,639.77,618.96,745.2263,677.092,768.778,UP,1
2020-03-13,672.64,667.13,744.9655,668.51,766.3652,DOWN,0
2020-03-16,622.63,610.0,744.4419,659.08,762.7166,UP,1
2020-03-17,682.49,633.96,744.2389,655.236,760.5756,UP,1
2020-03-18,700.13,645.09,744.0958,663.532,758.7036,UP,1
2020-03-19,721.43,696.28,743.9935,679.864,757.189,DOWN,0
2020-03-20,645.12,718.67,743.4345,674.36,754.15,DOWN,0
2020-03-23,589.41,645.9,742.5174,667.716,749.721,UP,1
2020-03-24,645.53,615.51,741.7906,660.324,746.2778,DOWN,0
2020-03-25,640.3,636.18,740.9582,648.358,742.6324,UP,1
2020-03-26,659.27,648.15,740.2303,635.926,739.2052,DOWN,0
2020-03-27,658.78,650.4,739.4819,638.658,736.013,UP,1
2020-03-30,685.4,664.11,738.9238,657.856,733.1076,UP,1
2020-03-31,690.51,677.83,738.4211,666.852,730.2916,DOWN,0
2020-04-01,656.24,667.6,737.7452,670.04,726.7138,DOWN,0
2020-04-02,655.57,632.21,737.0031,669.3,723.1268,DOWN,0
2020-04-03,630.58,641.7,736.0708,663.66,719.116,UP,1
2020-04-06,702.6,657.17,735.4768,667.1,716.769,UP,1
2020-04-07,709.49,717.85,734.8737,670.896,714.9612,UP,1
2020-04-08,740.99,709.1,734.4488,687.846,713.782,DOWN,0
2020-04-09,727.42,730.2,733.9174,702.216,712.278,DOWN,0
2020-04-13,690.78,718.52,733.2443,714.256,710.5536,UP,1
2020-04-14,711.77,696.9,732.6354,716.09,709.6454,DOWN,0
2020-04-15,692.96,705.11,731.9002,712.784,708.3434,UP,1
2020-04-16,695.87,699.76,731.1579,703.76,706.9008,UP,1
2020-04-17,720.91,708.24,730.496,702.458,705.7384,DOWN,0
2020-04-20,707.63,718.52,729.6719,705.828,704.3206,DOWN,0
2020-04-21,683.43,700.0,728.7895,700.16,702.2462,UP,1
2020-04-22,704.2,695.56,728.0017,702.408,700.7148,DOWN,0
2020-04-23,703.3,704.0,727.2105,703.894,699.1808,UP,1
2020-04-24,713.38,707.01,726.485,702.388,697.9926,UP,1
2020-04-27,735.26,713.84,725.8909,707.914,697.3082,DOWN,0
2020-04-28,699.98,738.94,725.2136,711.224,696.0438,UP,1
2020-04-29,738.62,708.11,724.7806,718.108,695.7714,DOWN,0
2020-04-30,719.94,728.83,724.2711,721.436,694.8424,DOWN,0
2020-05-01,689.16,709.69,723.6262,716.592,693.5178,UP,1
2020-05-04,690.89,690.45,722.9359,707.718,692.1312,UP,1
2020-05-05,709.73,694.25,722.4153,709.668,691.7942,UP,1
2020-05-06,715.58,711.3,721.8997,705.06,692.0458,UP,1
2020-05-07,732.74,721.0,721.4718,707.62,692.693,DOWN,0
2020-05-08,719.57,741.97,721.0088,713.702,693.2514,DOWN,0
2020-05-11,716.93,714.99,720.6401,718.91,693.556,DOWN,0
2020-05-12,690.07,710.77,720.2149,714.978,692.8746,UP,1
2020-05-13,690.88,689.66,719.7943,710.038,692.0712,DOWN,0
2020-05-14,689.53,675.74,719.4421,701.396,690.384,UP,1
2020-05-15,698.7,689.94,719.1518,697.222,689.676,UP,1
2020-05-18,718.7,710.0,718.9414,697.576,689.739,DOWN,0
2020-05-19,714.06,718.63,718.9226,702.374,690.6246,UP,1
2020-05-20,735.56,713.76,719.1368,711.31,691.3016,DOWN,0
2020-05-21,723.0,732.66,719.2159,718.004,692.5886,UP,1
2020-05-22,748.31,721.61,719.4326,727.926,694.7594,UP,1
2020-05-26,766.0,762.16,719.6955,737.386,696.6266,UP,1
2020-05-27,788.31,769.66,720.1257,752.236,699.9402,UP,1
2020-05-28,792.4,791.03,720.6788,763.604,702.1384,UP,1
2020-05-29,795.0,794.71,721.2039,778.004,704.0358,UP,1
2020-06-01,803.43,797.82,721.9181,789.028,705.6758,UP,1
2020-06-02,823.6,812.0,722.7342,800.548,709.2454,UP,1
2020-06-03,838.0,829.51,723.5982,810.486,714.2172,UP,1
2020-06-04,840.66,833.43,724.424,820.138,718.1198,UP,1
2020-06-05,859.54,852.55,725.426,833.046,722.5046,DOWN,0
2020-06-08,848.66,846.51,726.3214,842.092,726.2924,DOWN,0
2020-06-09,815.48,844.49,727.0804,840.468,729.4264,DOWN,0
2020-06-10,812.61,815.48,727.9292,835.39,731.9706,DOWN,0
2020-06-11,761.57,799.9,728.4998,819.572,733.3918,UP,1
2020-06-12,764.42,779.82,729.0858,800.548,735.5554,UP,1
2020-06-15,773.79,752.17,729.7228,785.574,737.9198,UP,1
2020-06-16,784.05,793.46,730.3722,779.288,740.9892,DOWN,0
2020-06-17,782.37,789.65,731.0001,773.24,742.5846,UP,1
2020-06-18,782.74,774.85,731.6488,777.474,744.0496,UP,1
2020-06-19,795.24,794.0,732.3241,783.638,745.1346,DOWN,0
2020-06-22,785.16,787.98,732.821,785.912,746.2894,UP,1
2020-06-23,798.0,793.41,733.3861,788.702,748.4338,DOWN,0
2020-06-24,784.04,791.0,733.9085,789.036,749.8792,UP,1
2020-06-25,785.38,778.69,734.3372,789.564,751.7276,DOWN,0
2020-06-26,772.3,787.59,734.6078,784.976,753.2562,UP,1
2020-06-29,785.24,779.05,734.9753,784.992,754.5428,UP,1
2020-06-30,805.55,779.9,735.4381,786.502,756.5012,DOWN,0
2020-07-01,804.79,804.07,735.9038,790.652,758.9284,UP,1
2020-07-02,814.7,812.18,736.4246,796.516,761.1384,UP,1
2020-07-06,823.45,825.4,736.9966,806.746,763.5414,DOWN,0
2020-07-07,819.06,819.49,737.5414,813.51,765.655,DOWN,0
2020-07-08,818.19,821.71,738.0864,816.038,767.3136,UP,1
2020-07-09,830.53,819.34,738.708,821.186,769.9246,DOWN,0
2020-07-10,819.2,834.58,739.3491,822.086,771.5362,UP,1
2020-07-13,823.99,824.9,739.9723,822.194,773.6172,UP,1
2020-07-14,849.34,823.68,740.7171,828.25,776.8208,UP,1
2020-07-15,869.04,859.0,741.5659,838.42,780.3838,DOWN,0
2020-07-16,860.68,869.9,742.3473,844.45,783.4028,UP,1
2020-07-17,867.89,867.41,743.246,854.188,786.449,DOWN,0
2020-07-20,866.47,871.17,744.2619,862.684,789.1236,UP,1
2020-07-21,870.51,869.98,745.2606,866.918,792.1424,UP,1
2020-07-22,883.35,871.06,746.246,869.78,795.4708,UP,1
2020-07-23,885.37,879.93,747.2636,874.718,799.3768,DOWN,0
2020-07-24,862.72,882.56,748.2841,873.684,802.8136,UP,1
2020-07-27,895.5,869.29,749.3952,879.49,806.933,DOWN,0
2020-07-28,882.03,897.28,750.4435,881.794,810.5996,UP,1
2020-07-29,898.08,885.0,751.4934,884.74,814.1872,DOWN,0
2020-07-30,895.17,891.1,752.5656,886.7,817.8094,UP,1
2020-07-31,935.0,923.15,753.8406,901.156,821.7982,DOWN,0
2020-08-03,926.43,933.26,755.1302,907.342,825.8668,UP,1
2020-08-04,928.59,918.96,756.4191,916.654,829.4724,UP,1
2020-08-05,945.24,936.55,757.7428,926.086,833.0572,DOWN,0
2020-08-06,938.25,952.85,759.0079,934.702,836.056,UP,1
2020-08-07,944.17,930.7,760.3077,936.536,839.0914,UP,1
2020-08-10,945.95,947.99,761.5931,940.44,842.1104,UP,1
2020-08-11,947.25,945.16,762.8957,944.172,844.9868,UP,1
2020-08-12,973.27,952.82,764.2711,949.778,847.9802,DOWN,0
2020-08-13,973.14,968.2,765.63,956.756,850.683,DOWN,0
2020-08-14,961.04,962.64,766.9164,960.13,853.0906,DOWN,0
2020-08-17,959.78,964.58,768.173,962.896,855.0954,UP,1
2020-08-18,963.2,961.0,769.4643,966.086,857.3862,UP,1
2020-08-19,970.71,961.18,770.7469,965.574,860.4908,DOWN,0
2020-08-20,959.34,962.49,771.9253,962.814,863.4254,UP,1
2020-08-21,959.98,961.09,773.1532,962.602,867.3936,DOWN,0
2020-08-24,947.94,964.88,774.344,960.234,871.064,UP,1
2020-08-25,967.82,955.26,775.579,961.158,874.9446,UP,1
2020-08-26,972.1,966.04,776.8952,961.436,878.7056,DOWN,0
2020-08-27,968.68,969.22,778.2366,963.304,882.4318,DOWN,0
2020-08-28,966.61,975.65,779.5124,964.63,886.1092,UP,1
2020-08-31,970.78,968.0,780.7526,969.198,889.62,UP,1
2020-09-01,975.89,973.42,782.0638,970.812,893.4346,UP,1
2020-09-02,1005.15,977.35,783.4655,977.422,897.5776,DOWN,0
2020-09-03,962.99,1006.65,784.6894,976.284,901.1566,DOWN,0
2020-09-04,949.26,968.39,785.7709,972.814,904.4342,DOWN,0
2020-09-08,947.62,937.83,786.9205,968.182,907.9406,UP,1
2020-09-09,975.82,957.11,788.2742,968.168,911.7522,DOWN,0
2020-09-10,963.46,976.61,789.5323,959.83,914.9104,UP,1
2020-09-11,973.71,965.92,790.816,961.974,918.2888,UP,1
2020-09-14,978.99,981.44,792.0914,967.92,921.5746,UP,1
2020-09-15,980.9,987.15,793.3689,974.576,924.7236,UP,1
2020-09-16,988.83,989.19,794.716,977.178,928.119,DOWN,0
2020-09-17,983.62,983.84,796.0143,981.21,931.4276,DOWN,0
2020-09-18,976.47,985.77,797.3365,981.762,934.3464,DOWN,0
2020-09-21,974.5,962.7,798.5507,980.864,937.4524,UP,1
2020-09-22,986.07,973.66,799.7968,981.898,940.694,DOWN,0
2020-09-23,957.14,987.6,800.7775,975.56,942.85,UP,1
2020-09-24,960.26,956.14,801.7939,970.888,944.6744,UP,1
2020-09-25,975.07,957.4,802.8981,970.608,946.9622,DOWN,0
2020-09-28,968.47,958.84,803.9287,969.402,948.9738,UP,1
2020-09-29,968.59,974.04,804.8946,965.906,951.0162,DOWN,0
2020-09-30,965.75,974.22,805.8748,967.628,952.921,UP,1
2020-10-01,970.92,974.64,806.8231,969.76,954.6724,DOWN,0
2020-10-02,966.92,959.6,807.7718,968.13,956.3034,UP,1
2020-10-05,990.43,979.95,808.8454,972.522,958.8576,UP,1
2020-10-06,993.85,992.28,809.8817,977.574,960.8246,UP,1
2020-10-07,1011.27,977.02,810.9715,986.678,963.4094,UP,1
2020-10-08,1012.08,1015.45,812.0848,994.91,965.6894,UP,1
2020-10-09,1025.46,1021.11,813.2597,1006.618,968.2952,UP,1
2020-10-12,1025.75,1027.6,814.4286,1013.682,970.1102,UP,1
2020-10-13,1028.66,1025.0,815.6077,1020.644,972.1548,DOWN,0
2020-10-14,1022.39,1030.01,816.7601,1022.868,974.0308,DOWN,0
2020-10-15,1018.53,1012.08,817.8864,1024.158,975.4966,UP,1
2020-10-16,1029.77,1027.13,819.0099,1025.02,977.327,DOWN,0
2020-10-19,1018.7,1029.3,820.1557,1023.61,978.8176,UP,1
2020-10-20,1030.61,1023.12,821.3401,1024.0,980.5108,UP,1
2020-10-21,1031.94,1034.12,822.514,1025.91,982.2046,UP,1
2020-10-22,1063.23,1037.67,823.8448,1034.85,984.0038,DOWN,0
2020-10-23,1053.2,1067.99,825.0565,1039.536,985.605,DOWN,0
2020-10-26,1045.29,1046.24,826.1945,1044.854,987.29,UP,1
2020-10-27,1052.58,1050.87,827.3446,1049.248,989.146,DOWN,0
2020-10-28,1009.26,1037.67,828.2377,1044.712,990.0672,DOWN,0
2020-10-29,1003.79,1011.01,829.1647,1032.824,990.7288,DOWN,0
2020-10-30,997.91,995.86,830.0009,1021.766,991.5002,UP,1
2020-11-02,1043.25,1018.88,831.0606,1021.358,993.1656,UP,1
2020-11-03,1065.5,1055.31,832.2125,1023.942,995.5168,UP,1
2020-11-04,1080.23,1082.17,833.439,1038.136,997.765,UP,1
2020-11-05,1103.74,1102.22,834.8021,1058.126,1000.3978,UP,1
2020-11-06,1181.11,1205.75,836.6079,1094.766,1004.6464,DOWN,0
2020-11-09,1179.58,1182.48,838.5064,1122.032,1008.9058,DOWN,0
2020-11-10,1125.46,1182.11,840.134,1134.024,1011.9994,UP,1
2020-11-11,1134.4,1138.06,841.7929,1144.858,1015.1696,UP,1
2020-11-12,1157.87,1137.56,843.6972,1155.684,1018.224,UP,1
2020-11-13,1181.38,1158.75,845.8182,1155.738,1022.5918,UP,1
2020-11-16,1187.93,1186.81,847.9676,1157.408,1027.3652,UP,1
2020-11-17,1193.36,1178.25,850.0944,1170.988,1032.28,DOWN,0
2020-11-18,1144.81,1190.7,851.9233,1173.07,1035.6598,UP,1
2020-11-19,1147.34,1142.99,853.7674,1170.964,1039.3374,UP,1
2020-11-20,1147.6,1149.28,855.5696,1164.208,1042.8152,DOWN,0
2020-11-23,1138.68,1148.79,857.3592,1154.358,1046.009,DOWN,0
2020-11-24,1126.96,1147.93,859.094,1141.078,1048.9302,DOWN,0
2020-11-25,1125.16,1130.68,860.8558,1137.148,1051.6568,UP,1
2020-11-27,1126.68,1125.95,862.6418,1133.016,1054.518,UP,1
2020-11-30,1150.04,1123.49,864.576,1133.504,1057.9894,UP,1
2020-12-01,1160.09,1156.8,866.6153,1137.786,1061.7012,DOWN,0
2020-12-02,1139.75,1157.71,868.4821,1140.344,1064.7748,DOWN,0
2020-12-03,1132.0,1146.9,870.3651,1141.712,1068.272,DOWN,0
2020-12-04,1131.75,1132.52,872.2228,1142.726,1071.7018,DOWN,0
2020-12-07,1125.15,1130.33,874.2156,1137.748,1074.7034,UP,1
2020-12-08,1161.33,1122.83,876.5073,1137.996,1078.5606,DOWN,0
2020-12-09,1150.68,1157.82,878.7588,1140.182,1082.2024,UP,1
2020-12-10,1151.82,1151.28,881.0596,1144.146,1085.9238,DOWN,0
2020-12-11,1144.87,1145.62,883.2755,1146.77,1089.4028,DOWN,0
2020-12-14,1139.26,1148.7,885.3511,1149.592,1092.8496,UP,1
2020-12-15,1149.16,1149.93,887.4416,1147.158,1096.0242,DOWN,0
2020-12-16,1111.26,1144.08,889.1285,1139.274,1098.3724,UP,1
2020-12-17,1130.33,1119.53,891.1096,1134.976,1100.7536,UP,1
2020-12-18,1134.83,1134.84,893.206,1132.968,1103.2086,UP,1
2020-12-21,1135.33,1122.24,895.5338,1132.182,1105.406,DOWN,0
2020-12-22,1125.53,1129.95,897.6529,1127.456,1107.4016,UP,1
2020-12-23,1126.1,1130.0,899.9901,1130.424,1109.3504,UP,1
2020-12-24,1140.19,1127.23,902.4922,1132.396,1111.7064,DOWN,0
2020-12-28,1134.76,1149.31,904.8028,1132.382,1114.031,UP,1
2020-12-29,1137.96,1144.63,907.3795,1132.908,1116.1948,DOWN,0
2020-12-30,1133.88,1141.11,909.6364,1134.578,1118.4984,UP,1
2020-12-31,1139.68,1138.61,911.8342,1137.294,1120.6798,UP,1
2021-01-04,1160.87,1155.0,914.0314,1141.43,1123.2584,UP,1
2021-01-05,1176.35,1154.77,916.6875,1149.748,1125.5208,UP,1
2021-01-06,1197.09,1168.59,919.7259,1161.574,1128.3986,UP,1
2021-01-07,1222.54,1200.0,922.611,1179.306,1131.9436,UP,1
2021-01-08,1236.99,1221.43,925.5944,1198.768,1135.6318,UP,1
2021-01-11,1245.02,1236.99,928.5232,1215.598,1140.347,DOWN,0
2021-01-12,1220.48,1239.75,931.3317,1224.424,1144.6808,DOWN,0
2021-01-13,1216.63,1221.57,933.9878,1228.332,1149.0552,DOWN,0
2021-01-14,1204.21,1216.36,936.5563,1224.666,1152.2744,UP,1
2021-01-15,1218.44,1205.73,939.3673,1220.956,1155.3332,UP,1
2021-01-19,1231.16,1229.99,942.2453,1218.184,1158.3518,UP,1
2021-01-20,1268.8,1233.05,945.4364,1227.848,1161.653,DOWN,0
2021-01-21,1244.78,1267.44,948.1473,1233.478,1162.9264,DOWN,0
2021-01-22,1234.72,1244.31,950.7734,1239.58,1164.0292,DOWN,0
2021-01-25,1233.47,1232.26,953.2358,1242.586,1166.1894,DOWN,0
2021-01-26,1210.91,1232.34,955.6533,1238.536,1167.7196,DOWN,0
2021-01-27,1153.5,1189.85,957.9669,1215.476,1167.6322,UP,1
2021-01-28,1170.8,1167.36,960.262,1200.68,1167.4206,DOWN,0
2021-01-29,1168.1,1171.84,962.6377,1187.356,1167.024,UP,1
2021-02-01,1180.82,1179.41,965.0625,1176.826,1166.7732,UP,1
2021-02-02,1217.59,1197.04,967.5459,1178.162,1168.2288,DOWN,0
2021-02-03,1188.38,1213.87,969.9496,1185.138,1169.0496,UP,1
2021-02-04,1216.94,1190.0,972.6172,1194.366,1170.4364,DOWN,0
2021-02-05,1195.2,1201.58,975.0722,1199.786,1171.5668,UP,1
2021-02-08,1209.27,1197.62,977.602,1205.476,1173.213,DOWN,0
2021-02-09,1206.5,1206.25,980.0676,1203.258,1174.8398,UP,1
2021-02-10,1207.01,1220.0,982.4264,1206.984,1176.4464,DOWN,0
2021-02-11,1202.07,1216.6,984.9368,1204.01,1177.487,UP,1
2021-02-12,1220.66,1199.91,987.347,1209.102,1178.6984,DOWN,0
2021-02-16,1190.83,1218.0,989.7015,1205.414,1179.72,DOWN,0
2021-02-17,1166.46,1182.68,992.088,1197.406,1180.4092,DOWN,0
2021-02-18,1150.51,1166.2,994.3861,1186.106,1180.7844,UP,1
2021-02-19,1165.45,1155.08,996.6647,1178.782,1181.5904,DOWN,0
2021-02-22,1127.89,1154.76,998.7262,1160.228,1180.9216,DOWN,0
2021-02-23,1110.46,1122.76,1000.6148,1144.154,1180.1172,UP,1
2021-02-24,1127.6,1107.9,1002.655,1136.382,1179.6328,DOWN,0
2021-02-25,1109.91,1130.51,1004.6199,1128.262,1178.9336,UP,1
2021-02-26,1116.05,1118.31,1006.7498,1118.382,1178.4694,UP,1
2021-03-01,1134.67,1126.79,1008.9687,1119.738,1178.1796,DOWN,0
2021-03-02,1122.57,1138.62,1011.1339,1122.16,1178.4058,DOWN,0
2021-03-03,1093.03,1115.08,1013.1056,1115.246,1177.6598,DOWN,0
2021-03-04,1059.42,1085.56,1014.8092,1105.148,1176.1516,UP,1
2021-03-05,1060.59,1069.51,1016.5418,1094.056,1174.6568,DOWN,0
2021-03-08,1038.47,1060.51,1018.0564,1074.816,1172.9156,UP,1
2021-03-09,1050.0,1059.74,1019.6914,1060.302,1171.3936,UP,1
2021-03-10,1055.0,1061.98,1021.2248,1052.696,1169.6898,UP,1
2021-03-11,1080.62,1070.99,1022.7979,1056.936,1168.607,DOWN,0
2021-03-12,1067.38,1078.22,1024.1933,1058.294,1167.1954,UP,1
2021-03-15,1098.23,1070.12,1025.7224,1070.246,1166.4824,DOWN,0
2021-03-16,1083.7,1102.74,1027.1659,1076.986,1165.3628,UP,1
2021-03-17,1092.04,1078.09,1028.609,1084.394,1163.9862,UP,1
2021-03-18,1100.29,1085.11,1029.9924,1088.328,1162.465,UP,1
2021-03-19,1123.15,1094.98,1031.4182,1099.482,1160.9862,UP,1
2021-03-22,1130.87,1124.21,1032.8692,1106.01,1159.1528,DOWN,0
2021-03-23,1116.71,1125.02,1034.1551,1112.612,1156.7472,DOWN,0
2021-03-24,1109.88,1114.89,1035.4612,1116.18,1154.0444,UP,1
2021-03-25,1117.18,1108.61,1036.9697,1119.558,1151.9784,UP,1
2021-03-26,1163.08,1121.17,1038.722,1127.544,1150.9074,UP,1
2021-03-29,1170.59,1153.25,1040.7671,1135.488,1150.235,DOWN,0
2021-03-30,1149.27,1165.12,1042.6914,1142.0,1148.8516,UP,1
