ticker,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-09-25,62.76,63.35,62.518,62.3756,58.6155,DOWN,0
2015-09-28,61.98,62.5,62.31,62.3416,58.6719,DOWN,0
2015-09-29,61.77,62.17,62.278,62.3016,58.7258,UP,1
2015-09-30,62.77,62.51,62.37,62.2912,58.7886,DOWN,0
2015-10-01,62.54,62.64,62.364,62.2542,58.8485,UP,1
2015-10-02,62.55,61.34,62.322,62.2296,58.9096,UP,1
2015-10-05,64.06,63.21,62.738,62.239,58.9743,DOWN,0
2015-10-06,63.87,63.62,63.158,62.2654,59.034,UP,1
2015-10-07,64.38,64.13,63.48,62.3026,59.0952,UP,1
2015-10-08,64.74,64.22,63.92,62.3316,59.1573,DOWN,0
2015-10-09,64.08,64.76,64.226,62.3342,59.2131,UP,1
2015-10-12,64.67,63.98,64.348,62.3518,59.2735,DOWN,0
2015-10-13,64.09,64.28,64.392,62.3612,59.3314,DOWN,0
2015-10-14,62.49,63.99,64.014,62.3334,59.3796,UP,1
2015-10-15,62.79,62.89,63.624,62.3082,59.4296,UP,1
2015-10-16,63.28,62.79,63.464,62.3028,59.4854,UP,1
2015-10-19,63.77,63.36,63.284,62.3064,59.5438,UP,1
2015-10-20,64.54,63.84,63.374,62.295,59.6138,DOWN,0
2015-10-21,63.49,64.68,63.574,62.2876,59.6854,UP,1
2015-10-22,64.23,63.86,63.862,62.3142,59.7582,UP,1
2015-10-23,65.47,64.5,64.3,62.3636,59.8324,UP,1
2015-10-26,65.57,65.26,64.66,62.387,59.9116,DOWN,0
2015-10-27,64.49,65.03,64.65,62.3892,59.9886,UP,1
2015-10-28,67.3,64.55,65.412,62.4524,60.0833,DOWN,0
2015-10-29,66.81,67.26,65.928,62.5206,60.1785,DOWN,0
2015-10-30,65.31,66.68,65.896,62.5974,60.267,UP,1
2015-11-02,65.87,65.44,65.956,62.7112,60.3543,DOWN,0
2015-11-03,65.55,65.73,66.168,62.873,60.4416,UP,1
2015-11-04,65.68,65.85,65.844,63.0546,60.5258,UP,1
2015-11-05,67.01,65.57,65.884,63.2186,60.6013,UP,1
2015-11-06,68.84,68.77,66.59,63.3882,60.6895,DOWN,0
2015-11-09,67.98,69.06,67.012,63.5394,60.771,DOWN,0
2015-11-10,65.87,66.25,67.076,63.6506,60.8427,UP,1
2015-11-11,66.05,66.43,67.15,63.7968,60.9216,DOWN,0
2015-11-12,65.1,65.75,66.768,63.9028,60.9905,UP,1
2015-11-13,65.11,65.0,66.022,63.9876,61.0615,UP,1
2015-11-16,66.18,65.21,65.662,64.1076,61.1322,DOWN,0
2015-11-17,65.92,66.22,65.672,64.1914,61.1976,UP,1
2015-11-18,67.17,66.08,65.896,64.3114,61.2708,DOWN,0
2015-11-19,66.94,66.78,66.264,64.4116,61.3324,UP,1
2015-11-20,67.55,67.72,66.752,64.5242,61.394,UP,1
2015-11-23,68.19,67.34,67.154,64.6356,61.4582,UP,1
2015-11-24,68.69,67.83,67.708,64.7396,61.5225,DOWN,0
2015-11-25,68.45,68.73,67.964,64.827,61.5864,UP,1
2015-11-27,68.79,68.56,68.334,64.9382,61.6464,UP,1
2015-11-30,68.86,68.81,68.596,65.0686,61.7086,UP,1
2015-12-01,69.28,69.28,68.814,65.1938,61.7726,DOWN,0
2015-12-02,69.05,69.56,68.886,65.3362,61.8389,DOWN,0
2015-12-03,67.36,69.18,68.668,65.4372,61.8962,UP,1
2015-12-04,69.12,67.75,68.734,65.5682,61.9587,DOWN,0
2015-12-07,68.16,69.1,68.594,65.6762,62.0166,DOWN,0
2015-12-08,67.13,67.65,68.164,65.7792,62.0712,DOWN,0
2015-12-09,66.9,67.59,67.734,65.8818,62.123,UP,1
2015-12-10,66.99,66.73,67.66,65.9662,62.1728,DOWN,0
2015-12-11,65.53,65.77,66.942,66.026,62.2155,UP,1
2015-12-14,65.8,65.72,66.47,66.091,62.2572,UP,1
2015-12-15,67.46,66.7,66.536,66.159,62.3072,UP,1
2015-12-16,68.52,68.3,66.86,66.252,62.3631,DOWN,0
2015-12-17,66.52,68.46,66.766,66.2948,62.4072,DOWN,0
2015-12-18,64.98,66.77,66.656,66.2996,62.4426,UP,1
2015-12-21,65.85,65.6,66.666,66.335,62.482,DOWN,0
2015-12-22,65.82,66.19,66.338,66.358,62.5234,UP,1
2015-12-23,66.68,66.02,65.97,66.4098,62.5645,UP,1
2015-12-24,66.9,66.71,66.046,66.498,62.6007,DOWN,0
2015-12-28,66.7,66.54,66.39,66.5762,62.649,UP,1
2015-12-29,67.18,67.2,66.656,66.6542,62.6983,DOWN,0
2015-12-30,66.26,67.14,66.744,66.704,62.7425,DOWN,0
2015-12-31,66.06,66.07,66.62,66.7344,62.7866,DOWN,0
2016-01-04,64.28,64.85,66.096,66.7502,62.8228,UP,1
2016-01-05,64.81,64.36,65.718,66.7618,62.8591,DOWN,0
2016-01-06,64.25,63.68,65.132,66.7374,62.8931,DOWN,0
2016-01-07,63.28,63.45,64.536,66.6916,62.923,DOWN,0
2016-01-08,62.27,63.62,63.778,66.6472,62.9524,DOWN,0
2016-01-11,61.81,62.05,63.284,66.5374,62.9777,UP,1
2016-01-12,62.02,62.31,62.726,66.4416,63.0051,DOWN,0
2016-01-13,60.86,62.34,62.048,66.3526,63.0226,UP,1
2016-01-14,62.96,61.04,61.984,66.2944,63.0519,UP,1
2016-01-15,63.34,61.55,62.198,66.2502,63.0849,UP,1
2016-01-19,63.41,64.27,62.518,66.2048,63.1162,UP,1
2016-01-20,64.18,62.4,62.95,66.1482,63.1522,DOWN,0
2016-01-21,63.95,64.3,63.568,66.0504,63.1871,UP,1
2016-01-22,66.02,64.64,64.18,66.0112,63.2321,DOWN,0
2016-01-25,63.29,65.99,64.17,65.9596,63.2619,UP,1
2016-01-26,66.48,63.46,64.784,65.9682,63.3093,DOWN,0
2016-01-27,65.55,65.98,65.058,65.9772,63.3512,UP,1
2016-01-28,66.57,66.27,65.582,66.0064,63.3984,UP,1
2016-01-29,68.0,66.99,65.978,66.0428,63.4519,DOWN,0
2016-02-01,67.84,68.1,66.888,66.0812,63.4988,DOWN,0
2016-02-02,65.84,66.85,66.76,66.0546,63.5335,UP,1
2016-02-03,67.09,66.4,67.068,66.0576,63.5739,DOWN,0
2016-02-04,66.98,66.67,67.15,66.0462,63.6148,DOWN,0
2016-02-05,63.3,66.95,66.21,65.9484,63.6344,DOWN,0
2016-02-08,59.91,62.31,64.624,65.7728,63.6371,DOWN,0
2016-02-09,57.9,58.81,63.036,65.5618,63.6325,UP,1
2016-02-10,58.64,58.22,61.346,65.3588,63.6331,DOWN,0
2016-02-11,56.59,56.97,59.268,65.1134,63.6205,UP,1
2016-02-12,58.39,57.35,58.286,64.8956,63.6169,UP,1
2016-02-16,59.81,59.35,58.266,64.7108,63.6245,UP,1
2016-02-17,60.87,60.51,58.86,64.581,63.6383,DOWN,0
2016-02-18,59.52,60.91,59.036,64.389,63.6438,UP,1
2016-02-19,59.86,58.98,59.69,64.223,63.6512,UP,1
2016-02-22,61.33,61.25,60.278,64.107,63.6649,DOWN,0
2016-02-23,59.74,61.07,60.264,63.9638,63.6715,UP,1
2016-02-24,59.77,58.82,60.044,63.8194,63.6738,UP,1
2016-02-25,62.28,60.03,60.596,63.7544,63.6888,UP,1
2016-02-26,63.58,62.66,61.34,63.71,63.7076,DOWN,0
2016-02-29,61.54,63.41,61.382,63.5916,63.7134,UP,1
2016-03-01,64.98,62.65,62.43,63.5208,63.7331,UP,1
2016-03-02,66.29,65.2,63.734,63.5162,63.7642,UP,1
2016-03-03,67.42,66.28,64.762,63.565,63.7966,UP,1
2016-03-04,67.89,67.53,65.624,63.6058,63.8269,DOWN,0
2016-03-07,66.76,67.29,66.668,63.6246,63.855,DOWN,0
2016-03-08,65.82,66.37,66.836,63.6074,63.8778,DOWN,0
2016-03-09,65.11,65.97,66.6,63.5716,63.8983,DOWN,0
2016-03-10,64.94,65.82,66.104,63.5364,63.9197,UP,1
2016-03-11,66.78,65.71,65.882,63.5284,63.9453,UP,1
2016-03-14,66.93,66.52,65.916,63.5418,63.973,DOWN,0
2016-03-15,66.15,66.29,65.982,63.5436,64.001,DOWN,0
2016-03-16,65.76,66.12,66.112,63.5732,64.0283,DOWN,0
2016-03-17,65.21,65.46,66.166,63.5812,64.0496,UP,1
2016-03-18,65.87,65.51,65.984,63.6136,64.069,UP,1
2016-03-21,66.78,66.0,65.954,63.6836,64.0939,UP,1
2016-03-22,67.17,66.38,66.158,63.7816,64.1152,DOWN,0
2016-03-23,66.83,67.17,66.372,63.882,64.1361,DOWN,0
2016-03-24,66.66,66.04,66.662,63.9748,64.1516,UP,1
2016-03-28,66.73,66.63,66.834,64.0922,64.1639,DOWN,0
2016-03-29,66.59,66.32,66.796,64.1648,64.175,UP,1
2016-03-30,67.02,66.79,66.766,64.2384,64.1901,DOWN,0
2016-03-31,66.64,66.78,66.728,64.303,64.2044,DOWN,0
2016-04-01,66.56,66.04,66.708,64.3506,64.2172,UP,1
2016-04-04,67.06,66.6,66.774,64.4128,64.2351,DOWN,0
2016-04-05,66.32,66.22,66.72,64.4188,64.2498,UP,1
2016-04-06,66.95,66.38,66.706,64.492,64.2715,DOWN,0
2016-04-07,64.7,66.11,66.318,64.4564,64.2776,DOWN,0
2016-04-08,64.46,65.32,65.898,64.4346,64.2779,UP,1
2016-04-11,64.9,64.94,65.466,64.4012,64.2831,UP,1
2016-04-12,65.79,65.11,65.36,64.357,64.2935,UP,1
2016-04-13,67.5,66.48,65.47,64.3502,64.3094,UP,1
2016-04-14,69.88,68.05,66.506,64.431,64.3429,UP,1
2016-04-15,70.83,70.76,67.78,64.5058,64.3819,UP,1
2016-04-18,71.32,70.09,69.064,64.5926,64.4176,DOWN,0
2016-04-19,71.32,71.17,70.17,64.753,64.4564,UP,1
2016-04-20,72.04,71.55,71.078,64.9956,64.4992,DOWN,0
2016-04-21,71.12,72.05,71.326,65.26,64.5415,DOWN,0
2016-04-22,70.93,71.12,71.346,65.5058,64.5876,DOWN,0
2016-04-25,70.74,70.7,71.23,65.7888,64.6288,UP,1
2016-04-26,71.05,70.84,71.176,66.042,64.6664,UP,1
2016-04-27,71.08,71.1,70.984,66.2674,64.7005,DOWN,0
2016-04-28,70.41,70.53,70.842,66.4582,64.7295,DOWN,0
2016-04-29,70.32,70.0,70.72,66.6742,64.7577,UP,1
2016-05-02,70.88,70.33,70.748,66.8946,64.7923,DOWN,0
2016-05-03,69.72,69.75,70.482,67.0624,64.8225,DOWN,0
2016-05-04,68.49,68.98,69.964,67.2374,64.8461,DOWN,0
2016-05-05,68.17,68.53,69.516,67.4054,64.8705,UP,1
2016-05-06,68.26,67.73,69.104,67.525,64.8899,DOWN,0
2016-05-09,67.85,68.1,68.498,67.6104,64.9102,UP,1
2016-05-10,68.99,67.7,68.352,67.7594,64.9372,DOWN,0
2016-05-11,68.36,68.7,68.326,67.827,64.9663,DOWN,0
2016-05-12,67.95,68.85,68.282,67.8602,64.9934,DOWN,0
2016-05-13,67.58,68.08,68.146,67.8634,65.0149,UP,1
2016-05-16,67.96,67.72,68.168,67.8648,65.0349,DOWN,0
2016-05-17,67.48,67.95,67.866,67.8792,65.0534,UP,1
2016-05-18,69.87,67.47,68.168,67.9602,65.0846,UP,1
2016-05-19,69.89,69.42,68.556,68.0558,65.1147,UP,1
2016-05-20,70.51,69.97,69.142,68.1672,65.147,DOWN,0
2016-05-23,69.77,70.28,69.504,68.227,65.1781,UP,1
2016-05-24,71.27,70.19,70.262,68.3138,65.2165,UP,1
2016-05-25,72.28,71.69,70.744,68.4364,65.2523,UP,1
2016-05-26,72.34,72.32,71.234,68.568,65.2947,UP,1
2016-05-27,72.49,72.36,71.63,68.7136,65.3427,DOWN,0
2016-05-31,72.41,72.92,72.158,68.8444,65.3897,DOWN,0
2016-06-01,71.28,70.65,72.16,68.9344,65.4241,UP,1
2016-06-02,71.47,71.18,71.998,69.0204,65.4596,DOWN,0
2016-06-03,70.44,70.59,71.618,69.0926,65.4911,UP,1
2016-06-06,70.5,70.4,71.22,69.1694,65.5266,DOWN,0
2016-06-07,69.89,70.5,70.716,69.2326,65.5687,UP,1
2016-06-08,70.54,69.81,70.568,69.3116,65.6205,DOWN,0
2016-06-09,69.92,70.07,70.258,69.3696,65.6828,DOWN,0
2016-06-10,69.04,69.11,69.978,69.4176,65.745,DOWN,0
2016-06-13,68.7,68.57,69.618,69.4604,65.7944,DOWN,0
2016-06-14,67.92,68.34,69.224,69.4776,65.8322,UP,1
2016-06-15,68.31,68.11,68.778,69.5174,65.8717,DOWN,0
2016-06-16,68.2,67.75,68.434,69.5424,65.9111,UP,1
2016-06-17,68.33,68.34,68.292,69.615,65.9591,UP,1
2016-06-20,69.11,69.7,68.374,69.708,66.0057,UP,1
2016-06-21,69.8,69.33,68.75,69.806,66.0503,UP,1
2016-06-22,70.22,69.6,69.132,69.8946,66.1005,UP,1
2016-06-23,71.73,71.33,69.838,69.9792,66.1505,DOWN,0
2016-06-24,68.12,68.79,69.796,69.944,66.1852,DOWN,0
2016-06-27,64.25,67.06,68.824,69.8124,66.1968,UP,1
2016-06-28,67.61,65.46,68.386,69.7382,66.2253,UP,1
2016-06-29,68.79,68.39,68.1,69.6876,66.2561,UP,1
2016-06-30,69.99,69.16,67.752,69.6466,66.2886,DOWN,0
2016-07-01,68.73,69.68,67.874,69.5988,66.3119,DOWN,0
2016-07-05,67.57,67.95,68.538,69.5316,66.3336,DOWN,0
2016-07-06,66.93,66.81,68.402,69.4554,66.3565,UP,1
2016-07-07,68.26,67.11,68.296,69.3996,66.3827,UP,1
2016-07-08,69.28,68.96,68.154,69.3636,66.4195,UP,1
2016-07-11,70.39,69.72,68.486,69.3632,66.4599,UP,1
2016-07-12,71.62,71.27,69.296,69.3892,66.5052,DOWN,0
2016-07-13,71.44,71.66,70.198,69.4004,66.5485,DOWN,0
2016-07-14,71.28,72.19,70.802,69.4316,66.5951,UP,1
2016-07-15,71.8,71.86,71.306,69.4978,66.6452,DOWN,0
2016-07-18,71.1,72.0,71.448,69.5564,66.6868,DOWN,0
2016-07-19,70.6,70.57,71.244,69.6032,66.7272,UP,1
2016-07-20,70.7,70.79,71.096,69.6602,66.7679,DOWN,0
2016-07-21,70.27,70.77,70.894,69.6858,66.799,UP,1
2016-07-22,71.21,70.41,70.776,69.7428,66.8357,UP,1
2016-07-25,72.04,71.11,70.964,69.8246,66.874,DOWN,0
2016-07-26,71.6,71.49,71.164,69.905,66.9083,UP,1
2016-07-27,71.85,71.71,71.394,69.9828,66.9471,DOWN,0
2016-07-28,71.69,71.87,71.678,70.067,66.9822,DOWN,0
2016-07-29,71.67,71.61,71.77,70.103,67.0201,DOWN,0
2016-08-01,71.03,71.57,71.568,70.1258,67.0628,UP,1
2016-08-02,71.17,70.72,71.482,70.139,67.1047,UP,1
2016-08-03,71.43,71.26,71.398,70.1722,67.1455,DOWN,0
2016-08-04,71.39,71.27,71.338,70.1746,67.1836,UP,1
2016-08-05,73.54,72.32,71.712,70.1998,67.2286,DOWN,0
2016-08-08,73.35,73.65,72.176,70.22,67.2779,DOWN,0
2016-08-09,73.24,73.16,72.59,70.235,67.3229,DOWN,0
2016-08-10,72.1,73.05,72.724,70.2288,67.3561,UP,1
2016-08-11,72.48,72.92,72.942,70.2528,67.3906,DOWN,0
2016-08-12,72.05,72.0,72.644,70.2644,67.4284,UP,1
2016-08-15,73.22,72.41,72.618,70.32,67.458,DOWN,0
2016-08-16,73.16,73.01,72.602,70.3732,67.4898,UP,1
2016-08-17,73.3,72.96,72.842,70.4414,67.5297,UP,1
2016-08-18,73.59,73.33,73.064,70.5024,67.5683,UP,1
2016-08-19,73.73,73.76,73.4,70.5786,67.6092,UP,1
2016-08-22,73.81,73.56,73.518,70.674,67.6499,DOWN,0
2016-08-23,73.41,73.9,73.568,70.7682,67.6819,UP,1
2016-08-24,73.49,73.55,73.606,70.8796,67.7051,UP,1
2016-08-25,74.18,73.42,73.724,70.997,67.7361,UP,1
2016-08-26,74.94,74.19,73.966,71.1318,67.7815,UP,1
2016-08-29,75.67,76.54,74.338,71.2786,67.8296,UP,1
2016-08-30,76.59,76.05,74.974,71.4282,67.887,UP,1
2016-08-31,76.96,76.7,75.668,71.5714,67.9463,DOWN,0
2016-09-01,76.88,77.37,76.208,71.7046,67.9997,UP,1
2016-09-02,77.13,77.04,76.646,71.8126,68.0558,DOWN,0
2016-09-06,75.36,78.55,76.584,71.9574,68.0967,UP,1
2016-09-07,76.32,75.24,76.53,72.1988,68.1436,UP,1
2016-09-08,76.75,76.26,76.488,72.3816,68.1896,DOWN,0
2016-09-09,75.78,76.52,76.268,72.5214,68.2276,UP,1
2016-09-12,76.68,75.42,76.178,72.6552,68.2675,DOWN,0
2016-09-13,75.42,75.66,76.19,72.789,68.3024,DOWN,0
2016-09-14,75.15,76.89,75.956,72.9406,68.3342,UP,1
2016-09-15,76.25,75.05,75.856,73.127,68.3711,DOWN,0
2016-09-16,76.12,75.62,75.924,73.2842,68.4053,UP,1
2016-09-19,76.2,76.29,75.828,73.4226,68.4411,UP,1
2016-09-20,76.8,76.87,76.104,73.5508,68.4883,UP,1
2016-09-21,77.2,77.24,76.514,73.6624,68.5287,UP,1
2016-09-22,77.47,77.45,76.758,73.783,68.5752,UP,1
2016-09-23,77.73,77.0,77.08,73.912,68.6282,DOWN,0
2016-09-26,77.03,77.16,77.246,74.0166,68.6789,UP,1
2016-09-27,77.64,76.64,77.414,74.1474,68.7321,UP,1
2016-09-28,78.09,77.9,77.592,74.2972,68.7949,DOWN,0
2016-09-29,76.87,77.83,77.472,74.4206,68.8503,UP,1
2016-09-30,77.11,77.09,77.348,74.5574,68.8986,DOWN,0
2016-10-03,76.34,77.01,77.21,74.66,68.9376,UP,1
2016-10-04,76.86,76.4,77.054,74.7564,68.9894,UP,1
2016-10-05,78.19,77.2,77.074,74.8882,69.0554,UP,1
2016-10-06,78.38,78.26,77.376,75.0188,69.1181,UP,1
2016-10-07,78.5,78.34,77.654,75.155,69.1815,UP,1
2016-10-10,78.67,78.85,78.12,75.295,69.2414,DOWN,0
2016-10-11,77.53,78.68,78.254,75.425,69.2946,DOWN,0
2016-10-12,77.13,77.49,78.042,75.5442,69.3467,DOWN,0
2016-10-13,73.99,75.72,77.164,75.5954,69.3807,DOWN,0
2016-10-14,73.32,74.47,76.128,75.634,69.416,DOWN,0
2016-10-17,73.19,73.5,75.032,75.627,69.4517,UP,1
2016-10-18,74.28,74.1,74.382,75.6456,69.5017,UP,1
2016-10-19,76.56,74.63,74.268,75.712,69.5604,DOWN,0
2016-10-20,76.09,76.6,74.688,75.7918,69.6196,DOWN,0
2016-10-21,75.94,75.48,75.212,75.861,69.6829,UP,1
2016-10-24,76.5,76.33,75.874,75.95,69.7541,DOWN,0
2016-10-25,75.48,74.94,76.114,75.9952,69.8224,DOWN,0
2016-10-26,75.42,75.2,75.886,76.0404,69.8894,DOWN,0
2016-10-27,75.36,75.92,75.74,76.0816,69.9619,DOWN,0
2016-10-28,74.61,75.51,75.474,76.102,70.0202,DOWN,0
2016-10-31,74.43,74.88,75.06,76.116,70.0757,DOWN,0
2016-11-01,74.31,74.74,74.826,76.126,70.1302,DOWN,0
2016-11-02,73.64,74.14,74.47,76.1306,70.1774,DOWN,0
2016-11-03,72.81,73.65,73.96,76.117,70.2217,UP,1
2016-11-04,72.84,72.72,73.606,76.0902,70.2558,UP,1
2016-11-07,74.76,74.03,73.672,76.0866,70.3132,DOWN,0
2016-11-08,74.34,74.29,73.678,76.06,70.3525,UP,1
2016-11-09,78.04,75.33,74.558,76.089,70.4149,UP,1
2016-11-10,82.54,79.38,76.504,76.2006,70.4948,DOWN,0
2016-11-11,82.37,82.05,78.41,76.3104,70.5667,UP,1
2016-11-14,84.69,82.75,80.396,76.4616,70.6509,DOWN,0
2016-11-15,83.34,82.05,82.196,76.6212,70.7384,DOWN,0
2016-11-16,81.3,82.19,82.848,76.7208,70.8095,UP,1
2016-11-17,83.22,81.76,82.984,76.8502,70.8906,DOWN,0
2016-11-18,82.89,83.4,83.088,76.9924,70.9886,DOWN,0
2016-11-21,81.88,83.38,82.526,77.0964,71.0985,UP,1
2016-11-22,82.12,82.36,82.282,77.2304,71.2196,UP,1
2016-11-23,82.37,82.26,82.496,77.3748,71.3382,UP,1
2016-11-25,82.64,82.71,82.38,77.5026,71.4685,DOWN,0
2016-11-28,80.62,81.86,81.926,77.5926,71.5796,UP,1
2016-11-29,81.53,81.06,81.856,77.6992,71.6882,UP,1
2016-11-30,81.9,82.61,81.812,77.8012,71.7934,UP,1
2016-12-01,83.29,82.73,81.996,77.923,71.9122,UP,1
2016-12-02,83.37,83.39,82.142,78.041,72.0298,UP,1
2016-12-05,84.52,84.13,82.922,78.1768,72.1457,UP,1
2016-12-06,85.64,85.32,83.744,78.349,72.2752,UP,1
2016-12-07,88.3,85.72,85.024,78.5622,72.4179,UP,1
2016-12-08,90.61,88.97,86.488,78.8126,72.5595,DOWN,0
2016-12-09,89.04,90.71,87.622,79.056,72.6868,DOWN,0
2016-12-12,88.16,88.85,88.35,79.277,72.8199,UP,1
2016-12-13,89.05,88.63,89.032,79.5312,72.9403,DOWN,0
2016-12-14,88.51,88.5,89.074,79.7642,73.0514,UP,1
2016-12-15,89.61,89.14,88.874,79.9926,73.1623,DOWN,0
2016-12-16,88.78,89.71,88.822,80.2006,73.2668,UP,1
2016-12-19,90.11,88.64,89.212,80.4328,73.3835,UP,1
2016-12-20,91.53,91.27,89.708,80.69,73.5121,DOWN,0
2016-12-21,91.29,91.57,90.264,80.9652,73.643,DOWN,0
2016-12-22,91.2,91.2,90.582,81.2466,73.7743,UP,1
2016-12-23,91.57,91.18,91.14,81.5982,73.8982,UP,1
2016-12-27,92.07,91.84,91.532,81.9732,74.0239,DOWN,0
2016-12-28,91.87,92.17,91.6,82.3468,74.1525,DOWN,0
2016-12-29,91.48,91.63,91.638,82.6908,74.2811,UP,1
2016-12-30,92.14,91.69,91.826,83.0024,74.4158,UP,1
2017-01-03,92.58,92.99,92.028,83.3322,74.5493,UP,1
2017-01-04,92.92,92.91,92.198,83.6718,74.68,DOWN,0
2017-01-05,92.07,92.48,92.238,83.9832,74.8045,UP,1
2017-01-06,92.75,92.76,92.492,84.3286,74.9341,DOWN,0
2017-01-09,92.02,91.58,92.468,84.6606,75.0609,UP,1
2017-01-10,92.3,92.0,92.412,84.9994,75.1888,UP,1
2017-01-11,92.49,92.05,92.326,85.357,75.3183,DOWN,0
2017-01-12,91.85,92.1,92.282,85.7054,75.4424,UP,1
2017-01-13,92.95,91.11,92.322,86.0782,75.574,DOWN,0
2017-01-17,91.72,91.72,92.262,86.4398,75.6998,UP,1
2017-01-18,92.13,92.24,92.228,86.8262,75.8251,DOWN,0
2017-01-19,92.11,92.5,92.152,87.2116,75.9541,UP,1
2017-01-20,92.56,92.1,92.294,87.5676,76.0821,UP,1
2017-01-23,92.66,92.04,92.236,87.934,76.2219,UP,1
2017-01-24,93.31,92.83,92.554,88.2394,76.3662,UP,1
2017-01-25,95.19,94.18,93.166,88.4924,76.5176,UP,1
2017-01-26,95.65,95.25,93.874,88.758,76.6669,DOWN,0
2017-01-27,94.82,95.42,94.326,88.9606,76.8035,DOWN,0
2017-01-30,94.04,94.08,94.602,89.1746,76.9243,UP,1
2017-01-31,94.33,94.13,94.806,89.4352,77.0418,DOWN,0
2017-02-01,93.89,95.26,94.546,89.6486,77.1547,DOWN,0
2017-02-02,93.5,93.51,94.116,89.8608,77.2656,UP,1
2017-02-03,94.98,94.79,94.148,90.1228,77.3803,DOWN,0
2017-02-06,94.64,94.42,94.268,90.3732,77.4979,DOWN,0
2017-02-07,94.12,95.13,94.226,90.6082,77.6138,DOWN,0
2017-02-08,93.25,93.49,94.098,90.8204,77.7264,UP,1
2017-02-09,94.98,93.56,94.394,91.1076,77.846,DOWN,0
2017-02-10,94.84,95.38,94.366,91.3738,77.9648,UP,1
2017-02-13,96.38,95.62,94.714,91.6634,78.0947,UP,1
2017-02-14,96.42,96.12,95.174,91.926,78.2252,UP,1
2017-02-15,96.78,97.0,95.88,92.1942,78.3547,DOWN,0
2017-02-16,95.76,96.53,96.036,92.419,78.4849,DOWN,0
2017-02-17,95.6,95.0,96.188,92.6182,78.6204,UP,1
2017-02-21,95.72,96.12,96.056,92.7666,78.7582,DOWN,0
2017-02-22,95.72,95.38,95.916,92.8688,78.8955,UP,1
2017-02-23,95.78,95.93,95.716,93.0036,79.0351,DOWN,0
2017-02-24,95.29,94.85,95.622,93.1462,79.1666,UP,1
2017-02-27,95.38,95.59,95.578,93.2728,79.3017,DOWN,0
2017-02-28,93.83,94.87,95.2,93.3792,79.4311,UP,1
2017-03-01,96.9,96.06,95.436,93.525,79.5777,DOWN,0
2017-03-02,95.8,97.0,95.44,93.6654,79.7169,UP,1
2017-03-03,96.86,96.11,95.754,93.8004,79.8638,UP,1
2017-03-06,96.96,96.29,96.07,93.909,79.9993,DOWN,0
2017-03-07,95.14,95.86,96.332,93.986,80.1255,UP,1
2017-03-08,95.9,96.05,96.132,94.08,80.2525,UP,1
2017-03-09,96.28,96.25,96.228,94.1742,80.385,DOWN,0
2017-03-10,96.2,96.92,96.096,94.2568,80.5097,DOWN,0
2017-03-13,96.16,96.22,95.936,94.3426,80.629,UP,1
2017-03-14,96.17,95.46,96.142,94.4364,80.7482,DOWN,0
2017-03-15,94.51,96.55,95.864,94.4838,80.8583,UP,1
2017-03-16,95.39,95.18,95.686,94.54,80.9732,DOWN,0
2017-03-17,95.09,95.66,95.464,94.5834,81.0922,DOWN,0
2017-03-20,93.79,94.88,94.99,94.6178,81.2039,DOWN,0
2017-03-21,91.22,94.49,94.0,94.5872,81.3078,DOWN,0
2017-03-22,91.11,90.53,93.32,94.569,81.4108,DOWN,0
2017-03-23,90.73,91.0,92.388,94.5376,81.515,UP,1
2017-03-24,90.92,91.29,91.554,94.5062,81.6169,DOWN,0
2017-03-27,90.34,88.77,90.864,94.476,81.719,UP,1
2017-03-28,92.73,90.18,91.166,94.4716,81.8374,DOWN,0
2017-03-29,92.03,92.44,91.35,94.4778,81.9541,UP,1
2017-03-30,94.59,92.05,92.122,94.527,82.0874,DOWN,0
2017-03-31,93.81,94.45,92.7,94.561,82.2149,DOWN,0
2017-04-03,93.44,94.02,93.32,94.5786,82.3411,DOWN,0
2017-04-04,93.03,92.82,93.38,94.586,82.4646,DOWN,0
2017-04-05,91.84,93.98,93.342,94.5566,82.5783,UP,1
2017-04-06,92.83,91.77,92.99,94.5094,82.6934,DOWN,0
2017-04-07,91.97,91.83,92.622,94.4358,82.8022,UP,1
2017-04-10,92.12,91.81,92.358,94.3818,82.9041,DOWN,0
2017-04-11,92.09,91.56,92.17,94.3428,83.024,DOWN,0
2017-04-12,91.97,92.0,92.196,94.2956,83.1626,DOWN,0
2017-04-13,90.18,91.0,91.666,94.2214,83.2754,UP,1
2017-04-17,90.41,89.94,91.354,94.1596,83.3835,DOWN,0
2017-04-18,89.59,89.5,90.848,94.0518,83.4815,DOWN,0
2017-04-19,89.39,90.32,90.308,93.9468,83.5848,UP,1
2017-04-20,90.5,89.83,90.014,93.8744,83.6995,UP,1
2017-04-21,90.59,90.33,90.096,93.8212,83.8178,UP,1
2017-04-24,92.57,92.6,90.528,93.773,83.9393,UP,1
2017-04-25,93.17,93.04,91.244,93.7396,84.0588,UP,1
2017-04-26,93.62,93.15,92.09,93.6844,84.1749,DOWN,0
2017-04-27,93.56,93.65,92.702,93.6272,84.2846,DOWN,0
