ticker,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-04-12,11.8056,11.3194,9.426,11.5611,9.6611,DOWN,0
2000-04-13,11.2361,11.7778,9.4333,11.4389,9.6803,DOWN,0
2000-04-14,10.7222,11.1389,9.4378,11.2639,9.6844,UP,1
2000-04-17,11.375,10.6076,9.4485,11.2806,9.7064,UP,1
2000-04-18,11.5694,11.2917,9.4578,11.3417,9.7358,DOWN,0
2000-04-19,11.2778,11.4444,9.4667,11.2361,9.755,DOWN,0
2000-04-20,10.9722,11.4097,9.474,11.1833,9.7772,UP,1
2000-04-24,11.3194,10.9861,9.4817,11.3028,9.8169,UP,1
2000-04-25,11.4444,11.3889,9.4908,11.3167,9.8642,UP,1
2000-04-26,12.8611,11.5278,9.5059,11.575,9.9417,UP,1
2000-04-27,13.2222,12.6458,9.522,11.9639,10.0317,DOWN,0
2000-04-28,12.8611,13.1389,9.5355,12.3417,10.1256,UP,1
2000-05-01,12.875,12.9444,9.5507,12.6528,10.2239,UP,1
2000-05-02,12.9028,12.8611,9.5663,12.9444,10.3292,DOWN,0
2000-05-03,12.1111,12.75,9.5782,12.7944,10.4289,UP,1
2000-05-04,12.6944,12.0972,9.5923,12.6889,10.5239,UP,1
2000-05-05,13.5556,12.5833,9.61,12.8278,10.6347,UP,1
2000-05-08,13.6111,13.1389,9.6289,12.975,10.7519,DOWN,0
2000-05-09,13.1667,13.6944,9.6486,13.0278,10.8503,DOWN,0
2000-05-10,13.0833,12.8889,9.6645,13.2222,10.9394,UP,1
2000-05-11,13.7083,13.1389,9.6843,13.425,11.0517,DOWN,0
2000-05-12,13.2083,13.6667,9.7031,13.3556,11.1481,UP,1
2000-05-15,13.7361,13.2083,9.7248,13.3806,11.2486,UP,1
2000-05-16,14.1111,13.6667,9.7489,13.5694,11.3717,DOWN,0
2000-05-17,13.5556,13.9444,9.7744,13.6639,11.4881,DOWN,0
2000-05-18,13.5,13.5417,9.8005,13.6222,11.5903,DOWN,0
2000-05-19,13.2639,13.3403,9.8248,13.6333,11.6656,DOWN,0
2000-05-22,13.0417,13.2778,9.8492,13.4944,11.7483,DOWN,0
2000-05-23,12.6944,13.0556,9.8736,13.2111,11.8247,DOWN,0
2000-05-24,12.4028,12.3611,9.8962,12.9806,11.9053,UP,1
2000-05-25,12.5972,12.4167,9.919,12.8,11.96,DOWN,0
2000-05-26,12.4028,12.6111,9.9395,12.6278,11.9986,UP,1
2000-05-30,12.8611,12.5972,9.9611,12.5917,12.0475,UP,1
2000-05-31,13.2222,12.8889,9.9847,12.6972,12.1128,DOWN,0
2000-06-01,12.8889,13.3819,10.007,12.7944,12.1619,UP,1
2000-06-02,13.6667,12.9097,10.0332,13.0083,12.2253,UP,1
2000-06-05,13.6944,13.5694,10.0605,13.2667,12.2892,DOWN,0
2000-06-06,13.0694,13.5972,10.0838,13.3083,12.3514,DOWN,0
2000-06-07,12.75,13.0556,10.1049,13.2139,12.4064,DOWN,0
2000-06-08,12.5556,12.8472,10.126,13.1472,12.4575,DOWN,0
2000-06-09,12.3333,12.5556,10.1471,12.8806,12.4819,DOWN,0
2000-06-12,11.9306,12.3333,10.1661,12.5278,12.4911,UP,1
2000-06-13,12.5139,11.8472,10.1895,12.4167,12.5097,UP,1
2000-06-14,12.8333,12.5694,10.2162,12.4333,12.5231,UP,1
2000-06-15,13.2222,12.9167,10.2456,12.5667,12.5558,DOWN,0
2000-06-16,13.1528,13.5556,10.2738,12.7306,12.5917,UP,1
2000-06-19,13.5556,13.1111,10.3051,13.0556,12.6258,UP,1
2000-06-20,13.6875,13.5521,10.335,13.2903,12.6676,DOWN,0
2000-06-21,13.5625,13.6667,10.3631,13.4361,12.7131,DOWN,0
2000-06-22,13.4167,13.5313,10.3905,13.475,12.7561,DOWN,0
2000-06-23,13.375,13.3542,10.4172,13.5194,12.7875,DOWN,0
2000-06-26,13.25,13.4167,10.4434,13.4583,12.8278,UP,1
2000-06-27,13.2917,13.2917,10.4718,13.3792,12.8792,UP,1
2000-06-28,13.3542,13.3125,10.4983,13.3375,12.9188,DOWN,0
2000-06-29,12.8333,13.3333,10.5212,13.2208,12.944,UP,1
2000-06-30,13.1875,12.875,10.546,13.1833,12.9822,UP,1
2000-07-03,13.2292,13.1771,10.5689,13.1792,13.0274,DOWN,0
2000-07-05,13.0625,13.1875,10.5913,13.1333,13.0622,UP,1
2000-07-06,14.9792,13.2917,10.6245,13.4583,13.1329,UP,1
2000-07-07,15.1875,15.1458,10.6586,13.9292,13.1794,UP,1
2000-07-10,15.4375,15.2917,10.6947,14.3792,13.2238,UP,1
2000-07-11,15.875,15.4167,10.7314,14.9083,13.284,UP,1
2000-07-12,16.0,16.0,10.768,15.4958,13.3465,DOWN,0
2000-07-13,14.6875,15.5,10.7984,15.4375,13.3822,UP,1
2000-07-14,15.4167,14.7292,10.831,15.4833,13.4483,DOWN,0
2000-07-17,15.0833,15.4063,10.862,15.4125,13.4961,UP,1
2000-07-18,15.3125,15.0417,10.8945,15.3,13.5313,DOWN,0
2000-07-19,15.3125,15.4375,10.9266,15.1625,13.5653,DOWN,0
2000-07-20,14.8542,15.3125,10.9563,15.1958,13.599,DOWN,0
2000-07-21,14.4375,14.75,10.9831,15.0,13.6261,DOWN,0
2000-07-24,13.8594,14.3333,11.0071,14.7552,13.6291,DOWN,0
2000-07-25,13.6875,13.7292,11.0292,14.4302,13.6387,UP,1
2000-07-26,13.9375,13.6667,11.0516,14.1552,13.6427,UP,1
2000-07-27,14.0,13.9792,11.0773,13.9844,13.6405,DOWN,0
2000-07-28,13.75,14.0208,11.1028,13.8469,13.6444,UP,1
2000-07-31,14.1875,13.9531,11.1303,13.9125,13.6582,UP,1
2000-08-01,14.2083,14.0833,11.1603,14.0167,13.677,DOWN,0
2000-08-02,13.5,14.0417,11.1882,13.9292,13.6862,DOWN,0
2000-08-03,13.0,12.625,11.2129,13.7292,13.6923,UP,1
2000-08-04,13.3958,13.0729,11.2392,13.6583,13.7122,DOWN,0
2000-08-07,13.3958,13.5,11.2657,13.5,13.7282,UP,1
2000-08-08,13.5,13.3333,11.2887,13.3583,13.7501,DOWN,0
2000-08-09,13.4583,13.4896,11.3136,13.35,13.762,DOWN,0
2000-08-10,13.3333,13.4583,11.3374,13.4167,13.7643,UP,1
2000-08-11,13.5208,13.3542,11.3619,13.4417,13.7769,UP,1
2000-08-14,13.6875,13.4792,11.3839,13.5,13.7773,DOWN,0
2000-08-15,13.3542,13.6667,11.4023,13.4708,13.7705,UP,1
2000-08-16,13.6875,13.375,11.4248,13.5167,13.7829,UP,1
2000-08-17,14.0833,13.625,11.448,13.6667,13.8095,DOWN,0
2000-08-18,13.9792,13.9271,11.4689,13.7583,13.838,DOWN,0
2000-08-21,13.6875,14.0208,11.4897,13.7583,13.8651,UP,1
2000-08-22,13.7917,13.7083,11.5112,13.8458,13.9023,UP,1
2000-08-23,13.8542,13.7604,11.5333,13.8792,13.9291,UP,1
2000-08-24,13.9583,13.8542,11.5585,13.8542,13.9516,UP,1
2000-08-25,14.3125,13.9792,11.5859,13.9208,13.9734,UP,1
2000-08-28,14.4792,14.3542,11.6141,14.0792,14.0,UP,1
2000-08-29,14.75,14.4583,11.6439,14.2708,14.0239,DOWN,0
2000-08-30,14.5833,14.5417,11.673,14.4167,14.0418,DOWN,0
2000-08-31,13.5208,14.5104,11.6966,14.3292,14.0409,UP,1
2000-09-01,14.3542,13.5417,11.7253,14.3375,14.0597,DOWN,0
2000-09-05,13.8125,14.3281,11.7516,14.2042,14.0684,UP,1
2000-09-06,13.8958,13.8333,11.7767,14.0333,14.0814,UP,1
2000-09-07,14.0625,13.8958,11.8022,13.9292,14.0968,UP,1
2000-09-08,14.0833,14.0208,11.8293,14.0417,14.1114,UP,1
2000-09-11,14.1458,14.0729,11.8541,14.0,14.1376,DOWN,0
2000-09-12,14.125,14.2083,11.8785,14.0625,14.1564,DOWN,0
2000-09-13,14.125,14.0833,11.9024,14.1083,14.1743,UP,1
2000-09-14,14.5,14.1875,11.9252,14.1958,14.203,UP,1
2000-09-15,14.6667,14.375,11.9481,14.3125,14.1968,DOWN,0
2000-09-18,14.2917,14.5,11.9695,14.3417,14.1789,DOWN,0
2000-09-19,14.2344,14.4167,11.9905,14.3635,14.1548,UP,1
2000-09-20,14.4583,14.1875,12.0109,14.4302,14.1265,UP,1
2000-09-21,14.6458,14.4375,12.0318,14.4594,14.0994,DOWN,0
2000-09-22,14.5417,14.5833,12.0547,14.4344,14.0965,UP,1
2000-09-25,14.5833,14.6979,12.0777,14.4927,14.0798,DOWN,0
2000-09-26,13.8542,14.5417,12.0971,14.4167,14.0552,UP,1
2000-09-27,14.0208,13.7708,12.1175,14.3292,14.0294,DOWN,0
2000-09-28,13.7708,13.9375,12.1365,14.1542,13.9985,DOWN,0
2000-09-29,13.5208,13.8125,12.1537,13.95,13.9719,DOWN,0
2000-10-02,13.3333,13.5208,12.167,13.7,13.9498,DOWN,0
2000-10-03,12.8333,13.3854,12.1756,13.4958,13.9293,UP,1
2000-10-04,13.0208,12.8333,12.1841,13.2958,13.9159,DOWN,0
2000-10-05,12.9167,12.9167,12.1924,13.125,13.8955,DOWN,0
2000-10-06,12.4583,13.0,12.2005,12.9125,13.8647,DOWN,0
2000-10-09,12.1875,12.5,12.2068,12.6833,13.8334,DOWN,0
2000-10-10,11.8802,12.1667,12.2109,12.4927,13.7873,DOWN,0
2000-10-11,11.4583,11.8958,12.2148,12.1802,13.7323,DOWN,0
2000-10-12,10.8542,11.4844,12.2142,11.7677,13.6794,UP,1
2000-10-13,11.4792,10.9427,12.2163,11.5719,13.649,DOWN,0
2000-10-16,11.1458,11.25,12.2182,11.3635,13.604,UP,1
2000-10-17,11.3542,11.3958,12.2207,11.2583,13.5631,UP,1
2000-10-18,12.2969,11.1667,12.2279,11.426,13.5391,DOWN,0
2000-10-19,11.8125,12.375,12.2327,11.6177,13.5061,DOWN,0
2000-10-20,10.6458,11.8125,12.2306,11.451,13.4524,DOWN,0
2000-10-23,10.0833,10.6458,12.2237,11.2385,13.3836,DOWN,0
2000-10-24,9.7292,10.2708,12.213,10.9135,13.3045,UP,1
2000-10-25,11.3542,10.4583,12.2125,10.725,13.2645,DOWN,0
2000-10-26,11.3542,11.25,12.2131,10.6333,13.2178,UP,1
2000-10-27,11.6458,11.375,12.2134,10.8333,13.1691,UP,1
2000-10-30,11.8542,11.6458,12.2133,11.1875,13.1266,UP,1
2000-10-31,13.0417,11.9792,12.2191,11.85,13.1136,UP,1
2000-11-01,13.125,13.0625,12.2267,12.2042,13.1003,UP,1
2000-11-02,13.1458,13.1458,12.2377,12.5625,13.0861,DOWN,0
2000-11-03,12.8333,12.9583,12.2486,12.8,13.0636,DOWN,0
2000-11-06,12.75,12.8542,12.2617,12.9792,13.0324,DOWN,0
2000-11-07,12.7083,12.7708,12.2734,12.9125,12.997,UP,1
2000-11-08,12.9375,12.6979,12.2864,12.875,12.9607,DOWN,0
2000-11-09,12.1875,12.8125,12.2979,12.6833,12.9128,DOWN,0
2000-11-10,11.2708,12.0833,12.3047,12.3708,12.8678,UP,1
2000-11-13,12.0208,11.2083,12.3158,12.225,12.8211,UP,1
2000-11-14,12.6458,12.0,12.3287,12.2125,12.7978,UP,1
2000-11-15,13.1667,12.5521,12.3432,12.2583,12.7832,DOWN,0
2000-11-16,12.8542,12.9167,12.3549,12.3917,12.7591,UP,1
2000-11-17,12.8958,12.7917,12.368,12.7167,12.7353,DOWN,0
2000-11-20,12.6875,12.8542,12.3809,12.85,12.7061,DOWN,0
2000-11-21,12.4792,12.8333,12.3917,12.8167,12.6732,DOWN,0
2000-11-22,12.25,12.4167,12.4036,12.6333,12.6357,UP,1
2000-11-24,12.6875,12.375,12.4204,12.6,12.5995,UP,1
2000-11-27,12.875,12.7083,12.4394,12.5958,12.5636,DOWN,0
2000-11-28,12.4688,12.6042,12.4568,12.5521,12.5272,UP,1
2000-11-29,12.7708,12.4792,12.477,12.6104,12.4979,DOWN,0
2000-11-30,12.4167,12.1771,12.4983,12.6438,12.4571,UP,1
2000-12-01,12.5,12.5677,12.521,12.6063,12.4142,UP,1
2000-12-04,13.5,12.4792,12.5503,12.7313,12.3933,UP,1
2000-12-05,14.2917,13.6667,12.5861,13.0958,12.3875,DOWN,0
2000-12-06,13.3958,14.125,12.6134,13.2208,12.3783,UP,1
2000-12-07,13.5833,13.3281,12.6412,13.4542,12.3696,UP,1
2000-12-08,14.0,13.5833,12.6725,13.7542,12.3742,DOWN,0
2000-12-11,13.7917,13.5625,12.7002,13.8125,12.3796,DOWN,0
2000-12-12,13.5625,13.6458,12.7249,13.6667,12.3842,DOWN,0
2000-12-13,12.4167,13.5833,12.7465,13.4708,12.3758,DOWN,0
2000-12-14,11.8333,12.4271,12.7637,13.1208,12.3521,DOWN,0
2000-12-15,10.8958,11.6875,12.7746,12.5,12.3117,UP,1
2000-12-18,12.125,11.5417,12.7955,12.1667,12.305,DOWN,0
2000-12-19,6.8125,7.1875,12.7909,10.8167,12.1975,UP,1
2000-12-20,7.375,6.8958,12.7858,9.8083,12.1074,UP,1
2000-12-21,7.9167,7.5417,12.7779,9.025,12.0366,UP,1
2000-12-22,8.7083,8.0417,12.7769,8.5875,11.9936,DOWN,0
2000-12-26,8.3542,8.625,12.7743,7.8333,11.9311,UP,1
2000-12-27,8.7083,8.3333,12.776,8.2125,11.8824,DOWN,0
2000-12-28,8.0833,8.4583,12.7671,8.3542,11.817,UP,1
2000-12-29,8.1667,8.0833,12.7555,8.4042,11.7344,DOWN,0
2001-01-02,7.6667,8.0833,12.7418,8.1958,11.6515,UP,1
2001-01-03,8.3542,7.5938,12.7338,8.1958,11.6056,DOWN,0
2001-01-04,7.3333,8.0729,12.7183,7.9208,11.5506,UP,1
2001-01-05,7.9583,7.5208,12.7056,7.8958,11.5152,DOWN,0
2001-01-08,7.8542,8.0,12.6923,7.8333,11.4452,DOWN,0
2001-01-09,7.3958,7.9167,12.6795,7.7792,11.366,UP,1
2001-01-10,7.5208,7.4167,12.6671,7.6125,11.2835,UP,1
2001-01-11,8.3542,7.5,12.6589,7.8167,11.2135,UP,1
2001-01-12,9.0833,8.4167,12.6488,8.0417,11.1344,UP,1
2001-01-16,9.1667,8.9167,12.6372,8.3042,11.0552,UP,1
2001-01-17,9.3542,9.1667,12.6261,8.6958,10.9794,DOWN,0
2001-01-18,9.1875,9.3125,12.6112,9.0292,10.9065,DOWN,0
2001-01-19,8.625,9.1667,12.5964,9.0833,10.824,UP,1
2001-01-22,9.0208,8.6875,12.5847,9.0708,10.7502,DOWN,0
2001-01-23,8.7917,8.9896,12.5694,8.9958,10.6673,UP,1
2001-01-24,8.9323,8.8125,12.5561,8.9115,10.6022,UP,1
2001-01-25,9.5833,9.0,12.5476,8.9906,10.5684,UP,1
2001-01-26,9.9792,9.5,12.5411,9.2615,10.5276,UP,1
2001-01-29,10.0208,9.875,12.5322,9.4615,10.4751,DOWN,0
2001-01-30,9.7292,9.9792,12.5247,9.649,10.4064,UP,1
2001-01-31,10.1458,9.8333,12.5218,9.8917,10.3522,UP,1
2001-02-01,10.4167,10.2917,12.517,10.0583,10.3026,DOWN,0
2001-02-02,10.125,10.3542,12.5098,10.0875,10.2514,DOWN,0
2001-02-05,9.8333,10.0417,12.5026,10.05,10.1984,DOWN,0
2001-02-06,9.6875,9.8542,12.4961,10.0417,10.1472,UP,1
2001-02-07,10.0833,9.6667,12.49,10.0292,10.0951,DOWN,0
2001-02-08,9.625,10.0833,12.4809,9.8708,10.0301,DOWN,0
2001-02-09,9.0,9.6458,12.4616,9.6458,9.9607,DOWN,0
2001-02-12,8.6458,9.0,12.4387,9.4083,9.8782,UP,1
2001-02-13,9.2917,8.75,12.4208,9.3292,9.8157,UP,1
2001-02-14,9.526,9.3333,12.4041,9.2177,9.7563,DOWN,0
2001-02-15,9.2083,9.6042,12.3856,9.1344,9.6704,DOWN,0
2001-02-16,9.0833,9.0417,12.3705,9.151,9.5663,DOWN,0
2001-02-20,9.0625,9.0208,12.3523,9.2344,9.4796,UP,1
2001-02-21,9.2083,9.0625,12.3306,9.2177,9.3921,DOWN,0
2001-02-22,9.2083,9.2292,12.3086,9.1542,9.2963,DOWN,0
2001-02-23,9.0,9.1458,12.2877,9.1125,9.2004,UP,1
2001-02-26,9.6875,9.1667,12.2707,9.2333,9.1229,DOWN,0
2001-02-27,9.4323,9.6406,12.2494,9.3073,9.0632,DOWN,0
2001-02-28,9.2708,9.5417,12.2297,9.3198,9.012,DOWN,0
2001-03-01,9.0833,9.1667,12.2064,9.2948,8.9757,UP,1
2001-03-02,9.2083,8.9167,12.1819,9.3365,8.9174,UP,1
2001-03-05,9.3333,9.2708,12.1608,9.2656,8.9678,UP,1
2001-03-06,9.5208,9.5,12.1409,9.2833,9.0107,DOWN,0
2001-03-07,9.4167,9.625,12.1217,9.3125,9.0407,UP,1
2001-03-08,9.5833,9.4167,12.1044,9.4125,9.0582,DOWN,0
2001-03-09,9.4792,9.5417,12.0883,9.4667,9.0807,DOWN,0
2001-03-12,9.0208,9.2292,12.0714,9.4042,9.087,DOWN,0
2001-03-13,8.7917,9.0,12.0524,9.2583,9.1011,DOWN,0
2001-03-14,8.0625,8.6875,12.0307,8.9875,9.0991,DOWN,0
2001-03-15,6.0625,6.4167,11.9967,8.2833,9.067,UP,1
2001-03-16,6.0833,6.1042,11.961,7.6042,9.0216,DOWN,0
2001-03-19,5.7917,6.125,11.9255,6.9583,8.9907,DOWN,0
2001-03-20,5.6667,5.8333,11.8855,6.3333,8.9449,DOWN,0
2001-03-21,5.2708,5.6667,11.8434,5.775,8.8932,UP,1
2001-03-22,5.3958,5.2708,11.805,5.6417,8.8532,UP,1
2001-03-23,5.8542,5.5,11.7705,5.5958,8.8199,DOWN,0
2001-03-26,5.8542,5.9375,11.737,5.6083,8.7699,UP,1
2001-03-27,6.5625,5.8542,11.7082,5.7875,8.7195,DOWN,0
2001-03-28,6.375,6.3333,11.6804,6.0083,8.6636,DOWN,0
2001-03-29,6.3333,6.3542,11.6495,6.1958,8.6032,UP,1
2001-03-30,6.4219,6.3333,11.6174,6.3094,8.5479,DOWN,0
2001-04-02,6.25,6.4167,11.5826,6.3885,8.5004,DOWN,0
2001-04-03,6.0208,6.2708,11.5469,6.2802,8.4404,UP,1
2001-04-04,6.1875,6.0208,11.5101,6.2427,8.3883,UP,1
2001-04-05,6.625,6.3333,11.4747,6.301,8.3422,DOWN,0
2001-04-06,6.625,6.5625,11.4401,6.3417,8.283,DOWN,0
2001-04-09,6.39,6.5833,11.4049,6.3697,8.2112,UP,1
2001-04-10,6.4933,6.4067,11.3705,6.4642,8.1407,UP,1
2001-04-11,6.5933,6.6533,11.3372,6.5453,8.078,DOWN,0
2001-04-12,6.42,6.4867,11.3029,6.5043,8.0035,UP,1
2001-04-16,6.5033,6.3967,11.2686,6.48,7.9252,UP,1
2001-04-17,6.8,6.5033,11.2384,6.562,7.8587,UP,1
2001-04-18,7.17,6.9,11.2084,6.6973,7.8054,UP,1
2001-04-19,7.72,7.17,11.1808,6.9227,7.7661,DOWN,0
2001-04-20,7.3233,7.6633,11.1521,7.1033,7.7109,UP,1
2001-04-23,7.3333,7.2833,11.1139,7.2693,7.665,DOWN,0
2001-04-24,6.5533,7.2167,11.0707,7.22,7.6161,UP,1
2001-04-25,7.12,6.8083,11.0291,7.21,7.5856,UP,1
2001-04-26,7.27,7.1567,10.9861,7.12,7.5452,UP,1
2001-04-27,7.3333,7.26,10.9428,7.122,7.5013,DOWN,0
2001-04-30,6.9733,7.3067,10.9042,7.05,7.4566,UP,1
2001-05-01,7.33,6.9967,10.8638,7.2053,7.4215,UP,1
2001-05-02,7.49,7.3667,10.8258,7.2793,7.3901,UP,1
2001-05-03,7.5333,7.4733,10.7869,7.332,7.3566,UP,1
2001-05-04,7.8333,7.5033,10.7495,7.432,7.3291,UP,1
2001-05-07,7.85,7.87,10.7145,7.6073,7.3061,DOWN,0
2001-05-08,7.8367,7.85,10.6815,7.7087,7.2691,DOWN,0
2001-05-09,7.6167,7.8333,10.6503,7.734,7.2328,UP,1
2001-05-10,7.81,7.6833,10.6209,7.7893,7.2035,DOWN,0
2001-05-11,7.5833,7.8133,10.5891,7.7393,7.1735,DOWN,0
2001-05-14,7.43,7.5667,10.5563,7.6553,7.138,UP,1
2001-05-15,7.8533,7.3333,10.5268,7.6587,7.1084,UP,1
2001-05-16,8.03,7.84,10.496,7.7413,7.0786,UP,1
2001-05-17,8.1733,8.0433,10.4658,7.814,7.0537,DOWN,0
2001-05-18,8.15,8.16,10.4391,7.9273,7.025,UP,1
2001-05-21,8.87,8.2,10.4184,8.2153,7.0128,DOWN,0
2001-05-22,8.5567,8.8867,10.3942,8.356,7.0036,DOWN,0
2001-05-23,8.25,8.6,10.3685,8.4,6.9927,UP,1
2001-05-24,8.37,8.3333,10.3428,8.4393,6.9989,UP,1
2001-05-25,8.7167,8.5467,10.3191,8.5527,7.052,DOWN,0
2001-05-29,8.5533,8.6967,10.2952,8.4893,7.1014,DOWN,0
2001-05-30,8.1597,8.5633,10.2684,8.4099,7.1487,UP,1
2001-05-31,8.5933,8.22,10.243,8.4786,7.2072,DOWN,0
2001-06-01,8.5833,8.5933,10.2191,8.5213,7.2735,DOWN,0
2001-06-04,8.39,8.5667,10.1926,8.4559,7.3334,UP,1
2001-06-05,8.7833,8.395,10.1661,8.5019,7.392,DOWN,0
2001-06-06,8.7533,8.76,10.14,8.6207,7.4499,DOWN,0
2001-06-07,8.4333,8.75,10.1137,8.5887,7.4874,DOWN,0
2001-06-08,8.2833,8.4183,10.0862,8.5287,7.5255,DOWN,0
2001-06-11,8.1633,8.2833,10.0577,8.4833,7.5621,UP,1
2001-06-12,8.5267,8.17,10.0306,8.432,7.6042,UP,1
2001-06-13,8.53,8.5233,10.0016,8.3873,7.6498,DOWN,0
2001-06-14,8.3833,8.5267,9.9712,8.3773,7.6971,DOWN,0
2001-06-15,8.38,8.3667,9.9393,8.3967,7.7409,DOWN,0
2001-06-18,8.1667,8.3817,9.9072,8.3973,7.7718,UP,1
2001-06-19,8.3667,8.2333,9.8815,8.3653,7.8066,UP,1
2001-06-20,8.3833,8.3667,9.8516,8.336,7.8465,UP,1
2001-06-21,8.4367,8.3767,9.8247,8.3467,7.8853,UP,1
2001-06-22,8.6367,8.44,9.7984,8.398,7.9262,UP,1
2001-06-25,8.6433,8.6167,9.7713,8.4933,7.9707,DOWN,0
2001-06-26,8.5633,8.62,9.7437,8.5327,8.0119,UP,1
2001-06-27,8.61,8.5833,9.7161,8.578,8.0481,UP,1
2001-06-28,8.95,8.61,9.6902,8.6807,8.0837,UP,1
2001-06-29,9.28,8.9467,9.666,8.8093,8.1149,DOWN,0
2001-07-02,9.26,9.2,9.6398,8.9327,8.1536,UP,1
2001-07-03,9.38,9.25,9.6133,9.096,8.1945,UP,1
2001-07-05,10.0033,9.4367,9.5919,9.3747,8.2635,UP,1
2001-07-06,10.4233,10.0217,9.5728,9.6693,8.3296,UP,1
2001-07-09,10.6967,10.4333,9.554,9.9527,8.3981,DOWN,0
2001-07-10,10.4633,10.55,9.5331,10.1933,8.4607,DOWN,0
2001-07-11,10.2733,10.3833,9.5118,10.372,8.5267,UP,1
2001-07-12,10.6633,10.3267,9.4922,10.504,8.5934,DOWN,0
2001-07-13,10.6333,10.5833,9.4761,10.546,8.6563,UP,1
2001-07-16,10.6767,10.65,9.4593,10.542,8.7191,UP,1
2001-07-17,10.85,10.7,9.4447,10.6193,8.7795,DOWN,0
2001-07-18,10.8033,10.85,9.4312,10.7253,8.8385,UP,1
2001-07-19,11.0667,10.8067,9.4198,10.806,8.9031,UP,1
2001-07-20,11.5133,11.0,9.4132,10.982,8.9811,DOWN,0
2001-07-23,11.4,11.5,9.4051,11.1267,9.0529,DOWN,0
2001-07-24,11.04,11.33,9.3957,11.1647,9.122,DOWN,0
2001-07-25,8.99,9.1563,9.3784,10.802,9.1532,DOWN,0
2001-07-26,8.6,8.95,9.3605,10.3087,9.1681,DOWN,0
2001-07-27,8.5667,8.47,9.3439,9.7193,9.1789,UP,1
2001-07-30,8.7833,8.5033,9.3305,9.196,9.1911,DOWN,0
2001-07-31,8.6767,8.7233,9.3196,8.7233,9.2016,UP,1
2001-08-01,8.6867,8.6833,9.3057,8.6627,9.1979,DOWN,0
2001-08-02,8.3233,8.67,9.2915,8.6073,9.1933,UP,1
2001-08-03,8.44,8.32,9.277,8.582,9.1971,DOWN,0
2001-08-06,8.3533,8.4667,9.2573,8.496,9.1967,UP,1
2001-08-07,8.4967,8.3,9.2407,8.46,9.1923,DOWN,0
2001-08-08,8.4167,8.47,9.2295,8.406,9.1896,UP,1
2001-08-09,8.8167,8.46,9.2232,8.5047,9.2027,DOWN,0
2001-08-10,8.56,8.77,9.2174,8.5287,9.2021,UP,1
2001-08-13,8.6167,8.5867,9.2037,8.5813,9.2027,DOWN,0
2001-08-14,8.5167,8.6167,9.1895,8.5853,9.2053,DOWN,0
2001-08-15,8.5,8.5033,9.1738,8.602,9.1996,DOWN,0
2001-08-16,8.4333,8.45,9.1566,8.5253,9.1932,DOWN,0
2001-08-17,8.3267,8.4167,9.1331,8.4787,9.1911,UP,1
2001-08-20,8.42,8.3333,9.1095,8.4393,9.1938,DOWN,0
2001-08-21,8.3333,8.4267,9.0855,8.4027,9.1972,DOWN,0
2001-08-22,7.94,8.3433,9.061,8.2907,9.1855,DOWN,0
2001-08-23,7.75,8.0,9.036,8.154,9.1699,UP,1
2001-08-24,8.0033,7.7533,9.0125,8.0893,9.1623,DOWN,0
2001-08-27,7.8733,7.9567,8.9872,7.98,9.1521,DOWN,0
2001-08-28,7.5633,7.8533,8.9641,7.826,9.1401,UP,1
2001-08-29,7.7467,7.5867,8.9464,7.7873,9.1277,DOWN,0
2001-08-30,7.5967,7.71,8.9243,7.7567,9.1119,UP,1
2001-08-31,7.91,7.6067,8.9006,7.738,9.1014,UP,1
2001-09-04,8.2267,7.9067,8.8759,7.8087,9.0932,DOWN,0
2001-09-05,7.94,8.28,8.8514,7.884,9.0791,DOWN,0
2001-09-06,7.8167,7.9533,8.826,7.898,9.0642,DOWN,0
2001-09-07,7.7333,7.77,8.8012,7.9253,9.0467,DOWN,0
2001-09-10,7.48,7.7333,8.7762,7.8393,9.0173,DOWN,0
2001-09-17,6.6,7.3367,8.7479,7.514,8.9637,DOWN,0
2001-09-18,6.4533,6.7,8.7168,7.2167,8.9075,DOWN,0
2001-09-19,6.1,6.4667,8.6829,6.8733,8.8419,UP,1
2001-09-20,6.1567,6.1,8.6513,6.558,8.765,DOWN,0
2001-09-21,6.09,6.05,8.6179,6.28,8.6783,UP,1
2001-09-24,6.4933,6.1167,8.5883,6.2587,8.5943,DOWN,0
2001-09-25,6.3033,6.5,8.5573,6.2287,8.5111,DOWN,0
2001-09-26,5.8933,6.3467,8.5193,6.1873,8.4235,DOWN,0
2001-09-27,5.8833,5.8667,8.4773,6.1327,8.3279,UP,1
2001-09-28,6.2967,5.9033,8.4418,6.174,8.2411,DOWN,0
2001-10-01,6.2733,6.2767,8.4052,6.13,8.1531,DOWN,0
2001-10-02,6.2567,6.2833,8.3665,6.1207,8.0612,UP,1
2001-10-03,6.72,6.26,8.3311,6.286,7.9795,UP,1
2001-10-04,7.0,7.0667,8.2983,6.5093,7.8982,DOWN,0
2001-10-05,6.7,6.9533,8.2697,6.59,7.8019,UP,1
2001-10-08,6.8967,6.6667,8.2451,6.7147,7.7119,DOWN,0
