ticker,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2000-02-28,3.6,3.475,3.1024,3.4863,3.3446,3.638
2000-02-29,3.638,3.525,3.1015,3.5738,3.3693,3.6
2000-03-01,3.6,3.575,3.1011,3.5688,3.3851,3.65
2000-03-02,3.65,3.625,3.1012,3.6,3.4009,4.013
2000-03-03,4.013,3.688,3.1029,3.7,3.4234,4.2
2000-03-06,4.2,4.113,3.1051,3.82,3.4469,4.738
2000-03-07,4.738,4.3,3.11,4.04,3.4814,4.569
2000-03-08,4.569,4.538,3.114,4.2338,3.5124,4.6
2000-03-09,4.6,4.55,3.119,4.4238,3.5444,4.8
2000-03-10,4.8,4.525,3.125,4.5813,3.5802,5.213
2000-03-13,5.213,4.688,3.1329,4.7838,3.6237,4.85
2000-03-14,4.85,5.131,3.139,4.8063,3.6489,4.531
2000-03-15,4.531,4.9,3.143,4.7988,3.6768,4.95
2000-03-16,4.95,4.531,3.1496,4.8688,3.7111,5.0
2000-03-17,5.0,4.55,3.1567,4.9088,3.7482,4.938
2000-03-20,4.938,5.0,3.1637,4.8538,3.7849,5.013
2000-03-21,5.013,4.938,3.1711,4.8863,3.8241,4.78
2000-03-22,4.78,4.938,3.1771,4.9359,3.8583,4.688
2000-03-23,4.688,4.813,3.1822,4.8834,3.8871,4.6
2000-03-24,4.6,4.65,3.1864,4.8034,3.9118,4.475
2000-03-27,4.475,4.55,3.1902,4.7109,3.9286,4.1
2000-03-28,4.1,4.45,3.1922,4.5284,3.9346,3.869
2000-03-29,3.869,4.116,3.1933,4.3463,3.9358,3.706
2000-03-30,3.706,3.963,3.1937,4.15,3.931,3.688
2000-03-31,3.688,3.7,3.1939,3.9675,3.9347,3.675
2000-04-03,3.675,3.775,3.1932,3.8075,3.931,3.6
2000-04-04,3.6,3.641,3.1919,3.7075,3.9281,3.456
2000-04-05,3.456,3.625,3.1897,3.625,3.9226,3.425
2000-04-06,3.425,3.413,3.1864,3.5688,3.9165,3.863
2000-04-07,3.863,3.5,3.1857,3.6038,3.9202,3.713
2000-04-10,3.713,3.856,3.1843,3.6113,3.9242,3.513
2000-04-11,3.513,3.45,3.1808,3.5938,3.93,3.256
2000-04-12,3.256,3.406,3.176,3.5538,3.9301,3.075
2000-04-13,3.075,3.25,3.1696,3.4838,3.9267,2.738
2000-04-14,2.738,2.888,3.1618,3.2588,3.9156,2.813
2000-04-17,2.813,2.7,3.1538,3.0788,3.902,2.9
2000-04-18,2.9,2.75,3.1459,2.9563,3.8897,2.844
2000-04-19,2.844,2.869,3.1369,2.8738,3.8743,2.763
2000-04-20,2.763,2.844,3.128,2.8113,3.8563,2.663
2000-04-24,2.663,2.763,3.1183,2.7963,3.8353,2.35
2000-04-25,2.35,2.688,3.106,2.7038,3.8098,2.5
2000-04-26,2.5,2.35,3.0951,2.6238,3.7903,2.438
2000-04-27,2.438,2.4,3.0847,2.5425,3.7743,2.398
2000-04-28,2.398,2.406,3.074,2.4697,3.7578,2.388
2000-05-01,2.388,2.394,3.0638,2.4147,3.7416,2.075
2000-05-02,2.075,2.375,3.0519,2.3597,3.7216,2.125
2000-05-03,2.125,2.113,3.0411,2.2847,3.7001,2.125
2000-05-04,2.125,2.15,3.0302,2.2222,3.6701,2.438
2000-05-05,2.438,2.1,3.0214,2.23,3.6489,2.425
2000-05-08,2.425,2.381,3.0133,2.2375,3.6272,2.263
2000-05-09,2.263,2.313,3.0043,2.275,3.6004,2.106
2000-05-10,2.106,2.2,2.9944,2.2713,3.5698,2.181
2000-05-11,2.181,2.1,2.9852,2.2825,3.5414,2.169
2000-05-12,2.169,2.175,2.9762,2.2288,3.5118,2.131
2000-05-15,2.131,2.138,2.9677,2.17,3.4742,2.175
2000-05-16,2.175,2.094,2.96,2.1525,3.4337,2.2
2000-05-17,2.2,2.169,2.9535,2.1713,3.3829,2.4
2000-05-18,2.4,2.225,2.9495,2.215,3.3396,2.456
2000-05-19,2.456,2.238,2.9469,2.2725,3.2967,2.225
2000-05-22,2.225,2.344,2.9433,2.2913,3.2452,2.25
2000-05-23,2.25,2.225,2.94,2.3063,3.1859,2.225
2000-05-24,2.225,2.238,2.9386,2.3113,3.1334,2.169
2000-05-25,2.169,2.269,2.9369,2.265,3.0862,2.1
2000-05-26,2.1,2.163,2.9353,2.1938,3.0292,2.1
2000-05-30,2.1,2.094,2.9329,2.1688,2.9712,2.094
2000-05-31,2.094,2.094,2.9313,2.1375,2.9143,2.088
2000-06-01,2.088,2.088,2.9293,2.11,2.8558,2.263
2000-06-02,2.263,2.081,2.9276,2.1288,2.8055,2.4
2000-06-05,2.4,2.244,2.9261,2.1888,2.7597,2.294
2000-06-06,2.294,2.35,2.9239,2.2275,2.7136,2.275
2000-06-07,2.275,2.288,2.9219,2.2638,2.6696,2.394
2000-06-08,2.394,2.269,2.9203,2.325,2.6355,2.594
2000-06-09,2.594,2.388,2.9195,2.3913,2.61,2.406
2000-06-12,2.406,2.619,2.9175,2.3925,2.584,2.25
2000-06-13,2.25,2.444,2.9148,2.3838,2.5552,2.6
2000-06-14,2.6,2.288,2.9134,2.4488,2.5337,2.613
2000-06-15,2.613,2.45,2.9122,2.4925,2.514,2.625
2000-06-16,2.625,2.519,2.9103,2.4988,2.4973,2.45
2000-06-19,2.45,2.688,2.9077,2.5075,2.4778,2.469
2000-06-20,2.469,2.481,2.9053,2.5513,2.45,2.488
2000-06-21,2.488,2.475,2.9024,2.5288,2.4255,2.475
2000-06-22,2.475,2.488,2.8995,2.5012,2.4047,2.431
2000-06-23,2.431,2.469,2.8963,2.4625,2.3882,2.494
2000-06-26,2.494,2.369,2.8934,2.4713,2.3766,2.575
2000-06-27,2.575,2.541,2.8918,2.4925,2.3733,2.625
2000-06-28,2.625,2.575,2.8901,2.52,2.3696,2.863
2000-06-29,2.863,2.538,2.8887,2.5975,2.3688,2.506
2000-06-30,2.506,2.825,2.8869,2.6125,2.3621,2.494
2000-07-03,2.494,2.513,2.8853,2.6125,2.3567,2.563
2000-07-05,2.563,2.55,2.8843,2.61,2.3547,2.75
2000-07-06,2.75,2.538,2.8846,2.635,2.3627,2.638
2000-07-07,2.638,2.719,2.8845,2.59,2.3655,2.694
2000-07-10,2.694,2.638,2.8851,2.6275,2.3706,2.7
2000-07-11,2.7,2.725,2.8864,2.6688,2.3766,2.763
2000-07-12,2.763,2.694,2.8879,2.7087,2.3841,3.2
2000-07-13,3.2,2.784,2.8924,2.7987,2.4066,3.363
2000-07-14,3.363,3.1,2.898,2.9438,2.4314,3.525
2000-07-17,3.525,3.238,2.9036,3.11,2.4594,3.519
2000-07-18,3.519,3.5,2.9099,3.2738,2.481,3.488
2000-07-19,3.488,3.384,2.917,3.4188,2.5023,3.5
2000-07-20,3.5,3.497,2.9243,3.4788,2.527,3.475
2000-07-21,3.475,3.45,2.9317,3.5013,2.5544,3.488
2000-07-24,3.488,3.469,2.9392,3.4938,2.5805,3.45
2000-07-25,3.45,3.481,2.9467,3.48,2.6061,3.575
2000-07-26,3.575,3.456,2.955,3.4975,2.635,3.738
2000-07-27,3.738,3.572,2.9654,3.545,2.6662,3.738
2000-07-28,3.738,3.784,2.976,3.5975,2.697,3.669
2000-07-31,3.669,3.675,2.9855,3.6338,2.7224,3.513
2000-08-01,3.513,3.675,2.994,3.6463,2.7435,3.289
2000-08-02,3.289,3.494,3.0017,3.5891,2.7648,2.95
2000-08-03,2.95,3.281,3.0072,3.4316,2.7788,2.9
2000-08-04,2.9,2.997,3.0098,3.2641,2.7923,2.9
2000-08-07,2.9,2.944,3.0118,3.1103,2.8069,2.638
2000-08-08,2.638,2.869,3.0127,2.9353,2.8177,2.675
2000-08-09,2.675,2.656,3.0138,2.8125,2.8292,2.763
2000-08-10,2.763,2.713,3.0157,2.775,2.8425,2.725
2000-08-11,2.725,2.766,3.0175,2.74,2.8553,2.681
2000-08-14,2.681,2.6,3.0188,2.6962,2.8637,2.731
2000-08-15,2.731,2.669,3.0202,2.715,2.8703,2.725
2000-08-16,2.725,2.756,3.0221,2.725,2.8789,2.7
2000-08-17,2.7,2.744,3.024,2.7125,2.8874,3.006
2000-08-18,3.006,2.775,3.0272,2.7687,2.8997,3.069
2000-08-21,3.069,2.85,3.0304,2.8462,2.9092,2.813
2000-08-22,2.813,3.075,3.0325,2.8625,2.9173,2.744
2000-08-23,2.744,2.9,3.0339,2.8662,2.9272,2.719
2000-08-24,2.719,2.741,3.0361,2.87,2.9295,2.719
2000-08-25,2.719,2.716,3.0384,2.8125,2.9317,2.7
2000-08-28,2.7,2.713,3.0407,2.7387,2.9332,2.663
2000-08-29,2.663,2.788,3.0424,2.7087,2.9374,2.75
2000-08-30,2.75,2.713,3.0446,2.71,2.943,2.763
2000-08-31,2.763,2.7,3.047,2.7187,2.9485,2.688
2000-09-01,2.688,2.719,3.0491,2.7125,2.9528,2.675
2000-09-05,2.675,2.688,3.0511,2.7075,2.9577,2.644
2000-09-06,2.644,2.688,3.0529,2.7037,2.9607,2.769
2000-09-07,2.769,2.631,3.0553,2.7075,2.9645,2.95
2000-09-08,2.95,2.775,3.0583,2.745,2.971,2.919
2000-09-11,2.919,2.95,3.0612,2.7912,2.9722,3.019
2000-09-12,3.019,2.875,3.0648,2.86,2.9824,3.013
2000-09-13,3.013,2.988,3.0685,2.9337,2.9928,3.0
2000-09-14,3.0,3.006,3.072,2.98,3.0015,3.0
2000-09-15,3.0,2.938,3.0755,2.99,3.0065,2.888
2000-09-18,2.888,3.025,3.0785,2.9837,3.0115,2.963
2000-09-19,2.963,2.95,3.0819,2.9725,3.0169,3.038
2000-09-20,3.038,2.9,3.0855,2.9775,3.0237,3.0
2000-09-21,3.0,3.038,3.0889,2.9775,3.0284,3.1
2000-09-22,3.1,3.0,3.0934,2.9975,3.0264,3.313
2000-09-25,3.313,3.038,3.0991,3.0825,3.0254,3.463
2000-09-26,3.463,3.313,3.1054,3.1825,3.0242,3.463
2000-09-27,3.463,3.488,3.1115,3.2675,3.023,4.0
2000-09-28,4.0,3.438,3.1202,3.4675,3.0333,3.7
2000-09-29,3.7,3.881,3.1273,3.5875,3.0373,3.525
2000-10-02,3.525,3.669,3.1329,3.63,3.0383,3.538
2000-10-03,3.538,3.525,3.1366,3.645,3.0393,3.4
2000-10-04,3.4,3.488,3.1393,3.6325,3.0383,3.413
2000-10-05,3.413,3.388,3.1419,3.515,3.035,3.556
2000-10-06,3.556,3.381,3.1446,3.4862,3.0314,3.475
2000-10-09,3.475,3.531,3.1469,3.4762,3.0262,3.4
2000-10-10,3.4,3.513,3.1488,3.4487,3.0208,3.281
2000-10-11,3.281,3.33,3.1502,3.425,3.0162,3.3
2000-10-12,3.3,3.3,3.1516,3.4025,3.0164,3.231
2000-10-13,3.231,3.35,3.1526,3.3375,3.022,3.163
2000-10-16,3.163,3.15,3.1505,3.275,3.0272,3.1
2000-10-17,3.1,3.163,3.1503,3.215,3.0312,3.048
2000-10-18,3.048,3.1,3.1493,3.1684,3.0395,3.15
2000-10-19,3.15,3.038,3.1494,3.1384,3.049,3.256
2000-10-20,3.256,3.125,3.1502,3.1434,3.0588,3.05
2000-10-23,3.05,3.25,3.1501,3.1209,3.0653,3.05
2000-10-24,3.05,3.094,3.15,3.1109,3.0727,2.919
2000-10-25,2.919,2.994,3.1484,3.085,3.0765,3.225
2000-10-26,3.225,3.125,3.1477,3.1,3.0865,3.181
2000-10-27,3.181,3.119,3.1454,3.085,3.0961,3.05
2000-10-30,3.05,3.113,3.1417,3.085,3.097,3.125
2000-10-31,3.125,3.075,3.1383,3.1,3.0981,3.1
2000-11-01,3.1,3.056,3.134,3.1362,3.1038,3.106
2000-11-02,3.106,3.138,3.132,3.1125,3.1111,3.094
2000-11-03,3.094,3.1,3.1282,3.095,3.1186,2.969
2000-11-06,2.969,3.069,3.1243,3.0787,3.1236,2.9
2000-11-07,2.9,2.916,3.1202,3.0337,3.1276,2.875
2000-11-08,2.875,2.913,3.1159,2.9887,3.1318,2.8
2000-11-09,2.8,2.945,3.1115,2.9275,3.1328,2.625
2000-11-10,2.625,2.738,3.1071,2.8337,3.1301,2.725
2000-11-13,2.725,2.638,3.1046,2.785,3.1308,2.775
2000-11-14,2.775,2.603,3.1022,2.76,3.1328,2.931
2000-11-15,2.931,2.631,3.1006,2.7712,3.1386,2.663
2000-11-16,2.663,2.802,3.0975,2.7437,3.1365,2.713
2000-11-17,2.713,2.744,3.0936,2.7612,3.1317,2.644
2000-11-20,2.644,2.738,3.0892,2.745,3.1262,2.619
2000-11-21,2.619,2.625,3.0843,2.7137,3.1182,2.488
2000-11-22,2.488,2.65,3.0784,2.625,3.1077,2.625
2000-11-24,2.625,2.525,3.073,2.6175,3.1002,2.488
2000-11-27,2.488,2.588,3.0673,2.5725,3.09,2.388
2000-11-28,2.388,2.45,3.0618,2.5212,3.08,2.35
2000-11-29,2.35,2.4,3.0574,2.4675,3.0677,2.231
2000-11-30,2.231,2.3,3.0524,2.4162,3.0516,2.306
2000-12-01,2.306,2.25,3.048,2.3525,3.0377,2.213
2000-12-04,2.213,2.263,3.0436,2.2975,3.02,2.35
2000-12-05,2.35,2.313,3.0394,2.29,3.0007,2.238
2000-12-06,2.238,2.275,3.0325,2.2675,2.9762,2.15
2000-12-07,2.15,2.225,3.0257,2.2512,2.95,2.15
2000-12-08,2.15,2.125,3.0189,2.22,2.913,1.975
2000-12-11,1.975,2.144,3.0108,2.1725,2.8785,2.15
2000-12-12,2.15,1.994,3.0034,2.1325,2.851,2.188
2000-12-13,2.188,2.275,2.9963,2.1225,2.824,2.156
2000-12-14,2.156,2.2,2.9888,2.1237,2.7991,2.1
2000-12-15,2.1,2.156,2.9793,2.1137,2.7728,2.131
2000-12-18,2.131,2.089,2.9689,2.145,2.7443,2.175
2000-12-19,2.175,2.106,2.9561,2.15,2.7183,2.15
2000-12-20,2.15,2.088,2.944,2.1425,2.6933,2.0
2000-12-21,2.0,2.063,2.931,2.1112,2.6677,2.013
2000-12-22,2.013,2.006,2.9171,2.0937,2.642,2.1
2000-12-26,2.1,2.013,2.9015,2.0875,2.6193,2.188
2000-12-27,2.188,2.031,2.8882,2.09,2.5998,2.638
2000-12-28,2.638,2.125,2.8787,2.1875,2.5906,2.363
2000-12-29,2.363,2.65,2.8658,2.26,2.5769,2.163
2001-01-02,2.163,2.344,2.8516,2.29,2.5571,2.488
2001-01-03,2.488,2.05,2.8394,2.3675,2.5418,2.413
2001-01-04,2.413,2.375,2.8264,2.4125,2.529,2.438
2001-01-05,2.438,2.35,2.8146,2.3725,2.5168,2.475
2001-01-08,2.475,2.406,2.8036,2.395,2.5079,2.456
2001-01-09,2.456,2.438,2.7929,2.4537,2.4925,2.531
2001-01-10,2.531,2.45,2.7831,2.4625,2.4795,2.65
2001-01-11,2.65,2.444,2.7759,2.51,2.4715,2.775
2001-01-12,2.775,2.65,2.7704,2.5775,2.4645,2.788
2001-01-16,2.788,2.706,2.7658,2.64,2.4583,2.688
2001-01-17,2.688,2.775,2.7608,2.6862,2.4499,2.725
2001-01-18,2.725,2.731,2.7561,2.725,2.4425,2.7
2001-01-19,2.7,2.725,2.7516,2.735,2.4371,2.588
2001-01-22,2.588,2.738,2.7472,2.6975,2.4309,2.788
2001-01-23,2.788,2.65,2.7441,2.6975,2.4291,3.053
2001-01-24,3.053,2.813,2.74,2.7706,2.4342,2.888
2001-01-25,2.888,3.05,2.7359,2.8031,2.4394,2.794
2001-01-26,2.794,2.9,2.7323,2.8219,2.4408,2.8
2001-01-29,2.8,2.788,2.73,2.8644,2.4413,2.856
2001-01-30,2.856,2.813,2.7289,2.8781,2.4398,2.831
2001-01-31,2.831,2.875,2.7294,2.8337,2.4432,2.863
2001-02-01,2.863,2.863,2.7296,2.8287,2.4462,2.913
2001-02-02,2.913,2.913,2.7297,2.8525,2.4516,2.744
2001-02-05,2.744,2.881,2.7292,2.8412,2.4541,2.65
2001-02-06,2.65,2.8,2.7286,2.8,2.4573,2.488
2001-02-07,2.488,2.675,2.7278,2.7312,2.4546,2.45
2001-02-08,2.45,2.481,2.7283,2.6487,2.4538,2.488
2001-02-09,2.488,2.475,2.7282,2.5637,2.4558,2.513
2001-02-12,2.513,2.405,2.7286,2.5175,2.4591,2.444
2001-02-13,2.444,2.519,2.7288,2.4762,2.4633,2.331
2001-02-14,2.331,2.4,2.7285,2.445,2.4638,1.988
2001-02-15,1.988,2.35,2.7281,2.3525,2.4593,1.85
2001-02-16,1.85,1.994,2.7267,2.225,2.4493,1.7
2001-02-20,1.7,1.856,2.7246,2.0625,2.4386,1.666
2001-02-21,1.666,1.711,2.7207,1.9069,2.4289,1.831
2001-02-22,1.831,1.719,2.7178,1.8069,2.4225,1.819
2001-02-23,1.819,1.863,2.7155,1.7731,2.4194,1.9
2001-02-26,1.9,1.764,2.7145,1.7831,2.4144,1.825
2001-02-27,1.825,1.869,2.7127,1.8081,2.4071,1.788
2001-02-28,1.788,1.825,2.7108,1.8325,2.3998,1.681
2001-03-01,1.681,1.763,2.7086,1.8025,2.3914,1.7
2001-03-02,1.7,1.725,2.7062,1.7787,2.3828,1.575
2001-03-05,1.575,1.688,2.7031,1.7137,2.3708,1.613
2001-03-06,1.613,1.613,2.6991,1.6712,2.36,1.706
2001-03-07,1.706,1.638,2.6954,1.655,2.3541,1.713
2001-03-08,1.713,1.694,2.6928,1.6612,2.3481,1.688
2001-03-09,1.688,1.686,2.69,1.6587,2.3399,1.688
2001-03-12,1.688,1.666,2.6873,1.6812,2.3299,1.7
2001-03-13,1.7,1.698,2.685,1.6987,2.3111,1.688
2001-03-14,1.688,1.656,2.6829,1.695,2.2976,1.681
2001-03-15,1.681,1.681,2.6808,1.6887,2.288,1.594
2001-03-16,1.594,1.706,2.6783,1.67,2.2701,1.613
2001-03-19,1.613,1.556,2.6759,1.655,2.2541,1.631
2001-03-20,1.631,1.613,2.6728,1.6412,2.238,1.506
2001-03-21,1.506,1.556,2.6683,1.605,2.2186,1.569
2001-03-22,1.569,1.508,2.6647,1.5825,2.2009,1.513
2001-03-23,1.513,1.525,2.6609,1.5662,2.1805,1.6
2001-03-26,1.6,1.525,2.6569,1.5637,2.1595,1.731
2001-03-27,1.731,1.577,2.6526,1.5837,2.1386,1.763
2001-03-28,1.763,1.694,2.6494,1.635,2.1181,1.775
2001-03-29,1.775,1.713,2.647,1.6762,2.0999,1.913
2001-03-30,1.913,1.763,2.6436,1.7562,2.0836,1.85
2001-04-02,1.85,1.948,2.6398,1.8062,2.0666,1.625
2001-04-03,1.625,1.836,2.6348,1.785,2.0474,1.55
2001-04-04,1.55,1.663,2.6303,1.7425,2.0226,1.8
2001-04-05,1.8,1.619,2.6269,1.7475,1.9976,1.7
2001-04-06,1.7,1.775,2.623,1.705,1.9738,1.705
2001-04-09,1.705,1.695,2.6191,1.676,1.952,1.95
2001-04-10,1.95,1.712,2.6167,1.741,1.935,1.851
2001-04-11,1.851,1.971,2.6135,1.8012,1.9149,1.898
2001-04-12,1.898,1.86,2.6101,1.8208,1.8963,1.795
2001-04-16,1.795,1.883,2.606,1.8398,1.8749,1.806
2001-04-17,1.806,1.78,2.6007,1.86,1.8528,1.81
2001-04-18,1.81,1.825,2.5972,1.832,1.8341,1.926
2001-04-19,1.926,1.828,2.5944,1.847,1.8196,1.934
2001-04-20,1.934,1.914,2.5912,1.8542,1.8086,1.834
2001-04-23,1.834,1.835,2.5866,1.862,1.7962,1.85
2001-04-24,1.85,1.841,2.5827,1.8708,1.7835,1.798
2001-04-25,1.798,1.868,2.5782,1.8684,1.7692,2.19
2001-04-26,2.19,1.869,2.5757,1.9212,1.7641,2.24
2001-04-27,2.24,2.161,2.5731,1.9824,1.7623,2.325
2001-04-30,2.325,2.275,2.5687,2.0806,1.7691,2.4
2001-05-01,2.4,2.325,2.5639,2.1906,1.7801,2.5
2001-05-02,2.5,2.379,2.5587,2.331,1.7961,2.587
2001-05-03,2.587,2.509,2.5541,2.4104,1.8145,2.487
2001-05-04,2.487,2.541,2.5491,2.4598,1.8276,2.517
2001-05-07,2.517,2.461,2.5442,2.4982,1.8416,2.305
2001-05-08,2.305,2.53,2.5383,2.4792,1.8497,2.36
2001-05-09,2.36,2.305,2.5327,2.4512,1.8604,2.401
2001-05-10,2.401,2.353,2.5274,2.414,1.8726,2.374
2001-05-11,2.374,2.4,2.5214,2.3914,1.8865,2.408
2001-05-14,2.408,2.414,2.5148,2.3696,1.9006,2.45
2001-05-15,2.45,2.381,2.5083,2.3986,1.9181,2.487
2001-05-16,2.487,2.432,2.5024,2.424,1.9356,2.759
2001-05-17,2.759,2.495,2.4987,2.4956,1.9567,2.738
2001-05-18,2.738,2.595,2.4959,2.5684,1.9772,2.789
2001-05-21,2.789,2.75,2.4951,2.6446,1.9992,2.891
2001-05-22,2.891,2.798,2.4951,2.7328,2.0233,2.785
2001-05-23,2.785,2.8,2.4945,2.7924,2.045,2.563
2001-05-24,2.563,2.748,2.4941,2.7532,2.0625,2.605
2001-05-25,2.605,2.603,2.4938,2.7266,2.081,2.483
2001-05-29,2.483,2.63,2.4924,2.6654,2.0988,2.486
2001-05-30,2.486,2.48,2.4912,2.5844,2.1162,2.51
2001-05-31,2.51,2.477,2.4903,2.5294,2.1338,2.512
2001-06-01,2.512,2.511,2.4892,2.5192,2.1539,2.604
2001-06-04,2.604,2.51,2.4886,2.519,2.1746,2.728
2001-06-05,2.728,2.613,2.4888,2.568,2.1989,2.543
2001-06-06,2.543,2.71,2.4864,2.5794,2.2178,2.736
2001-06-07,2.736,2.584,2.4848,2.6246,2.2379,2.532
2001-06-08,2.532,2.652,2.4834,2.6286,2.2533,2.685
2001-06-11,2.685,2.594,2.4831,2.6448,2.2715,2.589
2001-06-12,2.589,2.634,2.4824,2.617,2.285,2.57
2001-06-13,2.57,2.629,2.4817,2.6224,2.2994,2.467
2001-06-14,2.467,2.55,2.4805,2.5686,2.3163,2.58
2001-06-15,2.58,2.43,2.4801,2.5782,2.3369,2.509
2001-06-18,2.509,2.584,2.4789,2.543,2.351,2.52
2001-06-19,2.52,2.509,2.4777,2.5292,2.3674,2.526
2001-06-20,2.526,2.495,2.4769,2.5204,2.3839,2.67
2001-06-21,2.67,2.526,2.4769,2.561,2.3983,2.514
2001-06-22,2.514,2.61,2.4762,2.5478,2.4115,2.524
2001-06-25,2.524,2.495,2.475,2.5508,2.424,2.64
2001-06-26,2.64,2.529,2.4734,2.5748,2.4409,2.63
2001-06-27,2.63,2.644,2.472,2.5956,2.4574,2.63
2001-06-28,2.63,2.63,2.4701,2.5876,2.4738,2.63
2001-06-29,2.63,2.638,2.4681,2.6108,2.4879,2.62
2001-07-02,2.62,2.58,2.4662,2.63,2.5016,2.571
2001-07-03,2.571,2.664,2.4641,2.6162,2.5164,2.647
2001-07-05,2.647,2.551,2.4629,2.6196,2.5323,2.649
2001-07-06,2.649,2.661,2.4613,2.6234,2.5493,2.631
2001-07-09,2.631,2.601,2.4593,2.6236,2.5581,2.425
2001-07-10,2.425,2.63,2.4564,2.5846,2.5618,2.316
2001-07-11,2.316,2.509,2.4525,2.5336,2.5617,2.361
2001-07-12,2.361,2.386,2.4477,2.4764,2.5609,2.46
2001-07-13,2.46,2.361,2.4427,2.4386,2.5601,2.455
2001-07-16,2.455,2.46,2.4377,2.4034,2.5574,2.505
2001-07-17,2.505,2.425,2.4302,2.4194,2.5578,2.541
2001-07-18,2.541,2.515,2.4244,2.4644,2.5583,2.629
2001-07-19,2.629,2.55,2.4199,2.518,2.5648,2.578
2001-07-20,2.578,2.629,2.4151,2.5416,2.5691,2.48
2001-07-23,2.48,2.525,2.4105,2.5466,2.5707,2.53
2001-07-24,2.53,2.467,2.4061,2.5516,2.5738,2.525
2001-07-25,2.525,2.484,2.401,2.5484,2.5762,2.585
2001-07-26,2.585,2.535,2.3965,2.5396,2.5789,2.585
2001-07-27,2.585,2.58,2.3924,2.541,2.5808,2.596
2001-07-30,2.596,2.574,2.389,2.5642,2.5776,2.711
2001-07-31,2.711,2.541,2.3861,2.6004,2.577,2.69
2001-08-01,2.69,2.634,2.3834,2.6334,2.575,2.777
2001-08-02,2.777,2.682,2.3814,2.6718,2.5728,2.7
2001-08-03,2.7,2.695,2.3794,2.6948,2.5711,2.57
2001-08-06,2.57,2.69,2.3771,2.6896,2.5712,2.584
2001-08-07,2.584,2.571,2.3742,2.6642,2.5708,2.462
2001-08-08,2.462,2.801,2.3703,2.6186,2.5704,2.483
2001-08-09,2.483,2.534,2.3674,2.5598,2.5703,2.48
2001-08-10,2.48,2.533,2.3646,2.5158,2.5697,2.505
2001-08-13,2.505,2.481,2.3625,2.5028,2.5696,2.54
2001-08-14,2.54,2.572,2.3591,2.494,2.5683,2.5
2001-08-15,2.5,2.556,2.3557,2.5016,2.5637,2.6
2001-08-16,2.6,2.476,2.3534,2.525,2.5649,2.5
2001-08-17,2.5,2.5,2.3503,2.529,2.5601,2.53
2001-08-20,2.53,2.53,2.3474,2.534,2.5601,2.505
2001-08-21,2.505,2.521,2.3444,2.527,2.5565,2.553
2001-08-22,2.553,2.51,2.3417,2.5376,2.5558,2.5
2001-08-23,2.5,2.555,2.3394,2.5176,2.5544,2.562
2001-08-24,2.562,2.53,2.3377,2.53,2.5563,2.495
2001-08-27,2.495,2.569,2.3358,2.523,2.5546,2.475
2001-08-28,2.475,2.54,2.3342,2.517,2.5539,2.5
2001-08-29,2.5,2.547,2.3335,2.5064,2.5535,2.508
2001-08-30,2.508,2.511,2.3325,2.508,2.5531,2.501
2001-08-31,2.501,2.5,2.3311,2.4958,2.5498,2.412
2001-09-04,2.412,2.499,2.3285,2.4792,2.5477,2.205
2001-09-05,2.205,2.4,2.3262,2.4252,2.5413,2.027
2001-09-06,2.027,2.185,2.3228,2.3306,2.5291,2.015
2001-09-07,2.015,2.006,2.3196,2.232,2.5168,1.924
2001-09-10,1.924,2.037,2.3162,2.1166,2.5027,1.774
2001-09-17,1.774,1.73,2.3126,1.989,2.4855,1.67
2001-09-18,1.67,1.71,2.3078,1.882,2.4665,1.994
2001-09-19,1.994,1.681,2.3054,1.8754,2.455,1.825
2001-09-20,1.825,1.795,2.3025,1.8374,2.4386,1.786
2001-09-21,1.786,1.811,2.2997,1.8098,2.4213,1.905
2001-09-24,1.905,1.8,2.2981,1.836,2.4068,1.875
2001-09-25,1.875,1.89,2.2959,1.8769,2.3958,1.712
2001-09-26,1.712,1.859,2.2934,1.8205,2.3837,1.735
2001-09-27,1.735,1.765,2.2904,1.8025,2.3712,1.797
2001-09-28,1.797,1.775,2.2882,1.8047,2.3579,1.823
2001-10-01,1.823,1.721,2.2865,1.7883,2.3453,1.75
2001-10-02,1.75,1.802,2.2845,1.7634,2.3302,1.827
2001-10-03,1.827,1.743,2.2838,1.7864,2.3159,1.743
2001-10-04,1.743,1.88,2.2817,1.788,2.2982,1.836
2001-10-05,1.836,1.74,2.28,1.7958,2.2833,1.849
2001-10-08,1.849,1.811,2.2784,1.801,2.2707,1.755
2001-10-09,1.755,1.781,2.2767,1.802,2.2552,1.885
2001-10-10,1.885,1.735,2.2755,1.8136,2.2424,2.05
2001-10-11,2.05,1.895,2.2749,1.875,2.2317,2.055
2001-10-12,2.055,2.017,2.2744,1.9188,2.2211,2.2
2001-10-15,2.2,2.063,2.2754,1.989,2.2132,2.261
2001-10-16,2.261,2.206,2.2766,2.0902,2.2042,2.07
2001-10-17,2.07,2.21,2.2765,2.1272,2.1918,2.039
2001-10-18,2.039,2.1,2.2757,2.125,2.177,2.112
2001-10-19,2.112,2.016,2.2731,2.1364,2.1653,2.115
