ticker,IQV US Equity,IQV US Equity,IQV US Equity,IQV US Equity,IQV US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2020-03-12,113.01,116.72,125.86,153.7518,150.8389,118.71
2020-03-13,118.71,119.79,122.392,153.0358,150.7558,102.36
2020-03-16,102.36,99.16,118.064,151.9548,150.587,107.69
2020-03-17,107.69,104.09,113.438,151.0248,150.4462,89.88
2020-03-18,89.88,100.44,106.33,149.7224,150.2308,90.62
2020-03-19,90.62,88.83,101.852,148.3988,150.0061,91.67
2020-03-20,91.67,91.7935,96.444,147.0802,149.7736,84.0
2020-03-23,84.0,92.0,92.772,145.5702,149.5065,96.91
2020-03-24,96.91,89.47,90.616,144.3224,149.2974,104.88
2020-03-25,104.88,97.23,93.616,143.257,149.1232,110.55
2020-03-26,110.55,106.94,97.602,142.2894,148.9788,107.14
2020-03-27,107.14,105.72,100.696,141.2448,148.815,112.98
2020-03-30,112.98,106.96,106.492,140.285,148.6745,107.86
2020-03-31,107.86,111.8,108.682,139.212,148.5073,100.04
2020-04-01,100.04,102.02,107.714,137.9958,148.3002,104.78
2020-04-02,104.78,100.46,106.56,136.8814,148.0958,102.72
2020-04-03,102.72,104.55,105.676,135.7176,147.8382,117.14
2020-04-06,117.14,109.57,106.508,134.8984,147.6513,119.68
2020-04-07,119.68,124.22,108.872,134.1488,147.4564,127.87
2020-04-08,127.87,120.74,114.438,133.5328,147.3086,128.53
2020-04-09,128.53,128.3,119.188,132.9334,147.1805,124.79
2020-04-13,124.79,127.4,123.602,132.2892,147.0263,126.49
2020-04-14,126.49,127.22,125.472,131.714,146.8756,124.02
2020-04-15,124.02,123.39,126.34,131.0894,146.6912,124.46
2020-04-16,124.46,124.78,125.658,130.4378,146.51,131.57
2020-04-17,131.57,128.03,126.266,129.874,146.3634,127.51
2020-04-20,127.51,128.72,126.81,129.2136,146.1937,122.0
2020-04-21,122.0,124.26,125.912,128.5136,145.9992,125.55
2020-04-22,125.55,124.97,126.218,127.826,145.8312,127.67
2020-04-23,127.67,126.77,126.86,127.1454,145.6769,128.86
2020-04-24,128.86,128.06,126.318,126.4004,145.5244,131.88
2020-04-27,131.88,130.0,127.192,125.7222,145.3876,135.88
2020-04-28,135.88,138.5,129.968,125.1534,145.2802,143.1
2020-04-29,143.1,139.72,133.478,124.707,145.2037,142.59
2020-04-30,142.59,141.39,136.462,124.271,145.1338,136.52
2020-05-01,136.52,139.05,137.994,123.7186,145.0363,134.06
2020-05-04,134.06,135.1,138.43,123.1312,144.9202,135.49
2020-05-05,135.49,135.97,138.352,122.6794,144.8184,134.01
2020-05-06,134.01,135.99,136.534,122.3584,144.7071,135.52
2020-05-07,135.52,136.67,135.12,122.081,144.6009,137.65
2020-05-08,137.65,138.06,135.346,121.9792,144.4861,138.65
2020-05-11,138.65,136.54,136.264,121.9624,144.3789,134.8
2020-05-12,134.8,139.0,136.126,121.7168,144.2535,132.47
2020-05-13,132.47,135.02,135.818,121.539,144.1194,132.37
2020-05-14,132.37,130.59,135.188,121.2286,143.9786,134.2
2020-05-15,134.2,131.87,134.498,121.1484,143.8537,138.56
2020-05-18,138.56,138.6,134.48,121.1986,143.7555,140.86
2020-05-19,140.86,138.1,135.692,121.5358,143.6744,145.42
2020-05-20,145.42,142.2,138.282,121.8278,143.6425,143.2
2020-05-21,143.2,145.2,140.448,122.1834,143.5862,142.9
2020-05-22,142.9,143.44,142.188,122.7812,143.5245,143.5
2020-05-26,143.5,146.62,143.176,123.277,143.4515,146.82
2020-05-27,146.82,145.7,144.368,124.1662,143.4056,146.2
2020-05-28,146.2,147.99,144.524,124.9364,143.3594,149.52
2020-05-29,149.52,146.69,145.788,126.1292,143.3216,149.41
2020-06-01,149.41,149.1,147.09,127.305,143.3126,151.53
2020-06-02,151.53,149.85,148.696,128.5022,143.3095,153.06
2020-06-03,153.06,151.83,149.944,129.8834,143.2988,151.21
2020-06-04,151.21,151.22,150.946,130.9694,143.2712,149.58
2020-06-05,149.58,154.63,150.958,131.8634,143.245,150.0
2020-06-08,150.0,148.62,151.076,132.6524,143.2091,146.8
2020-06-09,146.8,148.64,150.13,133.4456,143.1603,147.19
2020-06-10,147.19,147.27,148.956,134.1298,143.1305,138.64
2020-06-11,138.64,143.57,146.442,134.7454,143.0481,138.82
2020-06-12,138.82,142.59,144.29,135.521,142.9739,139.57
2020-06-15,139.57,135.21,142.204,136.2168,142.9045,141.04
2020-06-16,141.04,143.64,141.052,136.9832,142.8298,138.92
2020-06-17,138.92,141.5,139.398,137.4188,142.7486,138.12
2020-06-18,138.12,138.02,139.294,137.7876,142.6697,136.08
2020-06-19,136.08,141.17,138.746,137.9518,142.5928,137.53
2020-06-22,137.53,135.83,138.338,138.1318,142.51,140.17
2020-06-23,140.17,139.19,138.164,138.4394,142.4405,136.47
2020-06-24,136.47,139.1,137.674,138.639,142.3635,137.8
2020-06-25,137.8,136.03,137.61,138.9146,142.3005,135.99
2020-06-26,135.99,136.88,137.592,139.1452,142.2293,137.52
2020-06-29,137.52,136.94,137.59,139.2642,142.1632,141.88
2020-06-30,141.88,137.0,137.932,139.5516,142.1159,141.53
2020-07-01,141.53,141.98,138.944,139.9422,142.0693,141.52
2020-07-02,141.52,143.22,139.688,140.2616,142.0122,143.64
2020-07-06,143.64,143.3,141.218,140.581,141.9632,141.94
2020-07-07,141.94,142.56,142.102,140.8426,141.9033,144.17
2020-07-08,144.17,142.56,142.56,141.0884,141.8462,144.99
2020-07-09,144.99,143.97,143.252,141.2706,141.7844,142.68
2020-07-10,142.68,145.03,143.484,141.2622,141.7207,141.28
2020-07-13,141.28,144.22,143.012,141.236,141.6539,147.78
2020-07-14,147.78,141.8,144.18,141.4612,141.6336,152.37
2020-07-15,152.37,150.0,145.82,141.8274,141.6542,149.68
2020-07-16,149.68,151.85,146.758,142.1112,141.6557,154.05
2020-07-17,154.05,150.94,149.032,142.512,141.7008,155.2
2020-07-20,155.2,153.62,151.816,142.9056,141.7606,156.95
2020-07-21,156.95,156.19,153.65,143.2916,141.8077,164.29
2020-07-22,164.29,160.06,156.034,143.8044,141.8827,161.48
2020-07-23,161.48,164.7,158.394,144.338,141.9466,157.88
2020-07-24,157.88,160.57,159.16,144.8462,142.0133,162.28
2020-07-27,162.28,158.42,160.576,145.4444,142.0968,158.65
2020-07-28,158.65,158.75,160.916,145.9334,142.1656,160.06
2020-07-29,160.06,159.65,160.07,146.3634,142.236,158.26
2020-07-30,158.26,158.0,159.426,146.7114,142.2955,158.39
2020-07-31,158.39,158.0,159.528,146.9708,142.3547,161.18
2020-08-03,161.18,159.07,159.308,147.3304,142.4364,160.15
2020-08-04,160.15,160.11,159.608,147.6754,142.5204,160.75
2020-08-05,160.75,161.5,159.746,148.0204,142.6067,161.04
2020-08-06,161.04,161.0,160.302,148.3048,142.6962,160.54
2020-08-07,160.54,160.05,160.732,148.5916,142.7846,159.64
2020-08-10,159.64,160.85,160.424,148.794,142.8654,159.31
2020-08-11,159.31,160.41,160.256,148.992,142.9361,162.87
2020-08-12,162.87,160.22,160.68,149.2188,143.0129,163.75
2020-08-13,163.75,162.22,161.222,149.4326,143.0929,161.23
2020-08-14,161.23,162.65,161.36,149.633,143.1486,161.5
2020-08-17,161.5,161.82,161.732,149.8714,143.2274,160.53
2020-08-18,160.53,161.81,161.976,150.082,143.308,160.16
2020-08-19,160.16,160.67,161.434,150.3492,143.3751,157.96
2020-08-20,157.96,158.95,160.276,150.5646,143.4324,157.57
2020-08-21,157.57,158.52,159.544,150.9432,143.5208,156.24
2020-08-24,156.24,158.43,158.492,151.2916,143.6118,156.94
2020-08-25,156.94,156.91,157.774,151.639,143.7073,158.52
2020-08-26,158.52,156.66,157.446,151.9886,143.8119,158.5
2020-08-27,158.5,158.4,157.554,152.3802,143.9018,161.22
2020-08-28,161.22,158.5,158.284,152.8422,143.9932,163.75
2020-08-31,163.75,160.64,159.786,153.3956,144.0941,165.13
2020-09-01,165.13,164.0,161.424,153.9476,144.1913,169.75
2020-09-02,169.75,165.52,163.67,154.5392,144.3075,164.8
2020-09-03,164.8,169.96,164.93,155.1058,144.4209,160.21
2020-09-04,160.21,165.54,164.728,155.554,144.5077,157.79
2020-09-08,157.79,158.62,163.536,155.99,144.5848,161.06
2020-09-09,161.06,160.74,162.722,156.4608,144.6727,159.67
2020-09-10,159.67,162.0,160.706,156.8166,144.7524,159.53
2020-09-11,159.53,160.96,159.652,157.1766,144.8176,161.65
2020-09-14,161.65,161.61,159.94,157.5792,144.886,164.71
2020-09-15,164.71,162.73,161.324,158.0006,144.972,162.01
2020-09-16,162.01,165.6,161.514,158.402,145.0521,160.5
2020-09-17,160.5,160.79,161.68,158.7286,145.1349,157.12
2020-09-18,157.12,160.38,161.198,158.9712,145.2038,154.08
2020-09-21,154.08,154.62,159.684,159.1992,145.2485,153.3
2020-09-22,153.3,153.77,157.402,159.4396,145.2883,148.96
2020-09-23,148.96,153.35,154.792,159.4632,145.2906,148.07
2020-09-24,148.07,149.75,152.306,159.3772,145.299,151.3
2020-09-25,151.3,147.32,151.142,159.4096,145.3249,155.31
2020-09-28,155.31,153.5,151.388,159.4348,145.3822,154.78
2020-09-29,154.78,155.25,151.684,159.4264,145.4297,157.63
2020-09-30,157.63,155.44,153.418,159.44,145.4936,158.33
2020-10-01,158.33,159.16,155.47,159.3208,145.5526,156.83
2020-10-02,156.83,156.41,156.576,159.2278,145.5968,160.62
2020-10-05,160.62,158.6,157.638,159.2826,145.6641,159.4
2020-10-06,159.4,161.15,158.562,159.225,145.7126,164.19
2020-10-07,164.19,160.32,159.874,159.3358,145.7538,164.49
2020-10-08,164.49,164.57,161.106,159.4244,145.8019,166.76
2020-10-09,166.76,165.38,163.092,159.5944,145.8622,170.46
2020-10-12,170.46,167.94,165.06,159.8358,145.9438,166.59
2020-10-13,166.59,169.5,166.498,159.944,146.0046,165.89
2020-10-14,165.89,167.37,166.838,160.0588,146.0668,162.0
2020-10-15,162.0,163.53,166.34,160.0838,146.1042,164.56
2020-10-16,164.56,163.33,165.9,160.1542,146.145,164.05
2020-10-19,164.05,164.77,164.618,160.2244,146.1943,173.5
2020-10-20,173.5,172.16,166.0,160.5016,146.2868,169.25
2020-10-21,169.25,173.9,166.672,160.7004,146.349,169.4
2020-10-22,169.4,169.87,168.152,160.831,146.408,167.47
2020-10-23,167.47,170.77,168.734,160.9054,146.4479,162.17
2020-10-26,162.17,165.33,168.358,160.9242,146.4622,159.14
2020-10-27,159.14,162.62,165.486,160.877,146.4672,155.71
2020-10-28,155.71,155.75,162.778,160.7806,146.4511,154.65
2020-10-29,154.65,156.42,159.828,160.6704,146.4275,153.99
2020-10-30,153.99,153.94,157.132,160.591,146.3926,155.13
2020-11-02,155.13,156.21,155.724,160.5422,146.3607,160.14
2020-11-03,160.14,157.66,155.924,160.6202,146.3572,170.9
2020-11-04,170.9,162.04,158.962,160.8994,146.4091,171.71
2020-11-05,171.71,173.67,162.374,161.1632,146.4631,171.44
2020-11-06,171.44,171.99,165.864,161.422,146.5298,173.66
2020-11-09,173.66,180.13,169.57,161.6708,146.6124,166.0
2020-11-10,166.0,172.76,170.742,161.7158,146.649,167.88
2020-11-11,167.88,168.01,170.138,161.7708,146.6959,167.8
2020-11-12,167.8,167.81,169.356,161.7318,146.7499,173.93
2020-11-13,173.93,168.98,169.854,161.9144,146.8433,173.74
2020-11-16,173.74,175.0,169.87,162.185,146.9358,172.21
2020-11-17,172.21,171.78,171.112,162.4734,147.0116,169.07
2020-11-18,169.07,172.32,171.35,162.6336,147.0582,169.55
2020-11-19,169.55,168.35,171.7,162.8312,147.1033,169.77
2020-11-20,169.77,169.75,170.868,163.036,147.1671,170.56
2020-11-23,170.56,170.8,170.232,163.2142,147.2203,172.0
2020-11-24,172.0,173.05,170.19,163.36,147.2718,169.87
2020-11-25,169.87,171.99,170.35,163.5172,147.2906,168.81
2020-11-27,168.81,170.48,170.202,163.6834,147.3057,168.99
2020-11-30,168.99,169.61,170.046,163.9208,147.329,171.23
2020-12-01,171.23,170.62,170.18,164.2638,147.3581,170.04
2020-12-02,170.04,170.3,169.788,164.5986,147.3863,167.63
2020-12-03,167.63,170.5,169.34,164.972,147.4038,170.61
2020-12-04,170.61,167.9,169.7,165.4228,147.4397,170.07
2020-12-07,170.07,170.69,169.916,165.7982,147.4996,171.29
2020-12-08,171.29,169.44,169.928,166.1178,147.6058,168.5
2020-12-09,168.5,171.18,169.62,166.3922,147.7013,168.47
2020-12-10,168.47,168.4,169.788,166.609,147.83,167.81
2020-12-11,167.81,167.4,169.228,166.7986,147.9716,167.3
2020-12-14,167.3,169.08,168.674,167.008,148.0727,172.42
2020-12-15,172.42,168.72,168.9,167.244,148.228,174.69
2020-12-16,174.69,172.42,170.138,167.5498,148.362,178.95
2020-12-17,178.95,175.73,172.234,167.845,148.5657,180.39
2020-12-18,180.39,179.58,174.75,168.163,148.7874,176.75
2020-12-21,176.75,177.31,176.64,168.3628,149.0511,176.98
2020-12-22,176.98,177.37,177.552,168.4932,149.2819,175.55
2020-12-23,175.55,177.84,177.724,168.6724,149.5326,175.94
2020-12-24,175.94,175.91,177.122,168.8734,149.8472,175.32
2020-12-28,175.32,177.5,176.108,169.1398,150.1303,174.83
2020-12-29,174.83,177.49,175.724,169.3452,150.4926,177.52
2020-12-30,177.52,175.55,175.832,169.6146,150.8418,179.17
2020-12-31,179.17,178.04,176.556,169.728,151.2882,176.6
2021-01-04,176.6,178.44,176.688,169.875,151.7181,179.34
2021-01-05,179.34,175.73,177.492,170.0738,152.1565,186.25
2021-01-06,186.25,177.13,179.776,170.4494,152.6677,188.06
2021-01-07,188.06,187.8,181.884,170.9672,153.1235,191.08
2021-01-08,191.08,188.0,184.266,171.606,153.5545,191.44
2021-01-11,191.44,190.07,187.234,172.3206,153.9589,189.42
2021-01-12,189.42,191.0,189.25,173.016,154.3703,189.36
2021-01-13,189.36,189.04,189.872,173.7234,154.7522,188.11
2021-01-14,188.11,189.38,189.882,174.383,155.1535,187.79
2021-01-15,187.79,187.92,189.224,174.936,155.5922,188.97
2021-01-19,188.97,191.5,188.73,175.2974,156.0132,190.54
2021-01-20,190.54,189.03,188.954,175.674,156.4523,187.69
2021-01-21,187.69,189.65,188.62,175.999,156.805,185.59
2021-01-22,185.59,186.99,188.116,176.2376,157.1346,183.02
2021-01-25,183.02,185.75,187.162,176.578,157.4103,180.34
2021-01-26,180.34,184.48,185.436,176.8272,157.6694,173.0
2021-01-27,173.0,176.12,181.928,176.9312,157.9104,178.66
2021-01-28,178.66,175.94,180.122,177.0258,158.1713,177.8
2021-01-29,177.8,178.05,178.564,177.107,158.4402,180.44
2021-02-01,180.44,180.18,178.048,177.2716,158.7201,184.41
2021-02-02,184.41,183.15,178.862,177.5784,158.9843,182.99
2021-02-03,182.99,183.91,180.86,177.8472,159.2617,184.32
2021-02-04,184.32,183.36,181.992,178.1382,159.5733,186.1
2021-02-05,186.1,186.03,183.652,178.449,159.876,186.91
2021-02-08,186.91,187.47,184.946,178.7472,160.1722,183.82
2021-02-09,183.82,185.64,184.828,179.0262,160.447,190.05
2021-02-10,190.05,195.75,186.24,179.451,160.7379,192.85
2021-02-11,192.85,191.66,187.946,179.9282,161.0227,192.66
2021-02-12,192.66,191.57,189.258,180.3568,161.2705,190.5
2021-02-16,190.5,192.66,189.976,180.766,161.5101,188.93
2021-02-17,188.93,188.51,190.998,181.192,161.7721,187.71
2021-02-18,187.71,188.0,190.53,181.534,162.0404,188.7
2021-02-19,188.7,188.4,189.7,181.9066,162.3064,190.14
2021-02-22,190.14,187.45,189.196,182.2836,162.5871,191.05
2021-02-23,191.05,190.67,189.306,182.7346,162.8647,194.59
2021-02-24,194.59,191.18,190.438,183.257,163.1494,192.55
2021-02-25,192.55,194.05,191.406,183.7518,163.4189,192.79
2021-02-26,192.79,193.82,192.224,184.2616,163.7089,194.39
2021-03-01,194.39,194.98,193.074,184.701,164.0185,192.74
2021-03-02,192.74,194.33,193.412,185.062,164.3203,190.59
2021-03-03,190.59,191.17,192.612,185.2948,164.6023,186.58
2021-03-04,186.58,189.71,191.418,185.4186,164.8424,188.78
2021-03-05,188.78,187.87,190.616,185.6592,165.082,187.8
2021-03-08,187.8,191.47,189.298,185.8756,165.2939,189.39
2021-03-09,189.39,190.06,188.628,186.1524,165.5248,189.74
2021-03-10,189.74,190.24,188.458,186.4284,165.759,189.37
2021-03-11,189.37,191.36,189.016,186.7094,165.9884,186.81
2021-03-12,186.81,188.14,188.622,186.949,166.1883,190.65
2021-03-15,190.65,186.03,189.192,187.2116,166.4106,189.39
2021-03-16,189.39,191.77,189.192,187.416,166.6099,189.71
2021-03-17,189.71,188.69,189.186,187.6782,166.8114,186.5
2021-03-18,186.5,188.53,188.612,187.8214,166.9863,188.33
2021-03-19,188.33,187.09,188.916,187.863,167.1626,189.73
2021-03-22,189.73,188.3,188.732,187.8964,167.3552,186.99
2021-03-23,186.99,189.53,188.252,187.8146,167.5423,186.11
2021-03-24,186.11,187.26,187.532,187.708,167.7228,186.55
2021-03-25,186.55,186.29,187.542,187.6506,167.9216,192.86
2021-03-26,192.86,187.85,188.448,187.7206,168.1499,191.0
2021-03-29,191.0,191.04,188.702,187.7784,168.4117,190.79
2021-03-30,190.79,189.7,189.462,187.8384,168.6716,193.14
2021-03-31,193.14,192.14,190.868,187.9218,168.9394,198.06
2021-04-01,198.06,195.03,193.17,188.0722,169.2245,200.37
2021-04-05,200.37,199.0,194.672,188.3258,169.5318,203.57
2021-04-06,203.57,200.3,197.186,188.6854,169.859,201.6
2021-04-07,201.6,203.43,199.348,189.057,170.1866,204.34
2021-04-08,204.34,202.46,201.588,189.537,170.5207,207.66
2021-04-09,207.66,205.68,203.508,190.2302,170.8581,208.21
2021-04-12,208.21,207.9,205.076,190.8212,171.2168,207.49
2021-04-13,207.49,208.09,205.86,191.415,171.5653,208.9
2021-04-14,208.9,208.62,207.32,191.9842,171.9298,214.13
2021-04-15,214.13,210.75,209.278,192.5786,172.3129,215.56
2021-04-16,215.56,216.0,210.858,193.23,172.6813,216.22
2021-04-19,216.22,215.71,212.46,193.868,173.0547,217.12
2021-04-20,217.12,215.87,214.386,194.4884,173.4327,219.0
2021-04-21,219.0,216.5,216.406,195.1302,173.8095,225.94
2021-04-22,225.94,225.95,218.768,195.9726,174.2295,232.3
2021-04-23,232.3,226.4,222.116,196.8176,174.6702,233.42
2021-04-26,233.42,233.09,225.556,197.629,175.1123,234.41
2021-04-27,234.41,233.32,229.014,198.464,175.571,236.02
2021-04-28,236.02,233.77,232.418,199.3744,176.0447,235.45
2021-04-29,235.45,237.0,234.32,200.3048,176.483,234.69
2021-04-30,234.69,235.11,234.798,201.2444,176.8946,233.96
2021-05-03,233.96,236.0,234.906,202.1496,177.316,232.69
2021-05-04,232.69,232.0,234.562,203.0006,177.7092,231.94
2021-05-05,231.94,233.55,233.746,203.8184,178.0929,231.22
2021-05-06,231.22,231.33,232.9,204.551,178.4643,234.39
2021-05-07,234.39,232.0,232.84,205.3878,178.8148,231.49
2021-05-10,231.49,234.96,232.346,206.1618,179.1648,232.07
2021-05-11,232.07,229.31,232.222,206.9154,179.5358,228.0
2021-05-12,228.0,229.86,231.434,207.6206,179.8644,229.66
2021-05-13,229.66,229.07,231.122,208.402,180.2194,234.04
2021-05-14,234.04,231.08,231.052,209.3512,180.5893,231.48
2021-05-17,231.48,234.65,231.05,210.2052,180.9554,230.58
2021-05-18,230.58,232.15,230.752,211.0608,181.3164,232.7
2021-05-19,232.7,228.12,231.692,211.927,181.674,236.74
2021-05-20,236.74,232.39,233.108,212.867,182.0569,238.96
2021-05-21,238.96,237.35,234.092,213.8588,182.448,242.58
2021-05-24,242.58,241.13,236.312,214.9742,182.8557,242.13
2021-05-25,242.13,243.44,238.622,216.0038,183.2636,239.6
2021-05-26,239.6,243.19,240.002,217.008,183.6634,237.46
2021-05-27,237.46,239.95,240.146,217.963,184.0542,240.16
2021-05-28,240.16,239.55,240.386,219.0362,184.4406,237.25
2021-06-01,237.25,241.4,239.32,220.0146,184.8081,235.0
2021-06-02,235.0,238.38,237.894,220.92,185.177,233.34
2021-06-03,233.34,233.38,236.642,221.847,185.5362,233.84
2021-06-04,233.84,235.59,235.918,222.8016,185.9027,233.2
2021-06-07,233.2,233.57,234.526,223.7346,186.2679,234.82
2021-06-08,234.82,234.05,234.04,224.5738,186.6522,239.38
2021-06-09,239.38,235.2,234.916,225.5414,187.0613,242.8
2021-06-10,242.8,239.95,236.808,226.5816,187.4941,243.44
2021-06-11,243.44,243.0,238.728,227.5876,187.9266,244.47
2021-06-14,244.47,243.41,240.982,228.5158,188.3563,246.77
2021-06-15,246.77,245.21,243.372,229.4438,188.7977,244.23
2021-06-16,244.23,248.74,244.342,230.257,189.2127,246.3
2021-06-17,246.3,243.86,245.042,231.151,189.6255,239.66
2021-06-18,239.66,244.65,244.286,231.8574,189.9981,243.45
2021-06-21,243.45,241.11,244.082,232.5732,190.3666,243.98
2021-06-22,243.98,243.42,243.524,233.2886,190.7625,242.31
2021-06-23,242.31,243.09,243.14,233.985,191.173,240.89
2021-06-24,240.89,243.58,242.058,234.6248,191.5885,245.34
2021-06-25,245.34,241.93,243.194,235.249,192.0099,243.39
2021-06-28,243.39,245.93,243.182,235.8056,192.4285,244.09
2021-06-29,244.09,243.14,243.204,236.363,192.8513,242.32
2021-06-30,242.32,243.34,243.206,236.867,193.2547,247.14
2021-07-01,247.14,242.73,244.456,237.4298,193.6668,249.15
2021-07-02,249.15,247.41,245.218,237.894,194.1025,250.95
2021-07-06,250.95,249.64,246.73,238.267,194.5548,253.94
2021-07-07,253.94,251.67,248.7,238.6774,195.0389,248.81
2021-07-08,248.81,250.0,249.998,238.9654,195.5125,251.16
2021-07-09,251.16,249.7,250.802,239.2682,196.0018,248.62
2021-07-12,248.62,251.63,250.696,239.5316,196.5001,249.63
2021-07-13,249.63,248.99,250.432,239.8304,197.0079,246.0
2021-07-14,246.0,249.64,248.844,240.0712,197.4814,246.5
2021-07-15,246.5,245.63,248.382,240.3474,197.9374,247.7
2021-07-16,247.7,247.3,247.69,240.6626,198.402,241.69
2021-07-19,241.69,244.23,246.304,240.872,198.8223,247.07
2021-07-20,247.07,242.92,245.792,241.1256,199.266,243.03
2021-07-21,243.03,247.88,245.198,241.3564,199.697,244.91
2021-07-22,244.91,244.16,244.88,241.6132,200.1184,249.08
2021-07-23,249.08,246.01,245.156,242.0348,200.5668,247.29
2021-07-26,247.29,248.05,246.276,242.3874,200.9823,243.18
2021-07-27,243.18,243.63,245.498,242.5702,201.3758,245.37
2021-07-28,245.37,244.16,245.966,242.848,201.7688,248.71
2021-07-29,248.71,246.82,246.726,243.2106,202.1601,247.7
2021-07-30,247.7,248.92,246.45,243.5106,202.5656,247.3
2021-08-02,247.3,248.43,246.452,243.7218,202.9727,249.98
2021-08-03,249.98,248.19,247.812,243.9422,203.4126,249.86
2021-08-04,249.86,249.99,248.71,244.0878,203.8391,248.41
2021-08-05,248.41,250.9,248.65,244.2134,204.2609,248.96
2021-08-06,248.96,247.82,248.902,244.4006,204.6382,247.66
2021-08-09,247.66,249.09,248.974,244.6046,205.0302,247.39
2021-08-10,247.39,247.46,248.456,244.7492,205.4202,244.55
2021-08-11,244.55,247.63,247.394,244.8952,205.8056,246.25
2021-08-12,246.25,244.97,246.962,245.1202,206.226,248.14
2021-08-13,248.14,246.6,246.798,245.4162,206.671,255.29
2021-08-16,255.29,248.4,248.324,245.8452,207.1689,257.04
2021-08-17,257.04,254.62,250.254,246.322,207.6808,255.0
2021-08-18,255.0,256.92,252.344,246.7256,208.1859,256.66
2021-08-19,256.66,253.21,254.426,247.0712,208.6935,254.7
2021-08-20,254.7,256.47,255.738,247.3092,209.1663,254.38
2021-08-23,254.38,256.88,255.556,247.528,209.5837,256.86
2021-08-24,256.86,255.264,255.52,247.7758,210.0095,258.71
2021-08-25,258.71,257.97,256.262,248.0146,210.4458,258.49
2021-08-26,258.49,258.64,256.628,248.2998,210.87,259.55
2021-08-27,259.55,259.42,257.598,248.5648,211.3377,261.6
2021-08-30,261.6,259.08,259.042,249.0036,211.8063,259.73
2021-08-31,259.73,261.6,259.616,249.3292,212.266,262.23
2021-09-01,262.23,260.01,260.32,249.6942,212.7075,265.23
2021-09-02,265.23,263.66,261.668,250.1526,213.1649,263.22
2021-09-03,263.22,264.72,262.402,250.5992,213.62,264.45
2021-09-07,264.45,261.93,262.972,250.9814,214.0969,261.91
2021-09-08,261.91,264.3,263.408,251.3518,214.5587,261.28
2021-09-09,261.28,262.0,263.218,251.6956,215.0162,260.5
2021-09-10,260.5,262.39,262.272,252.0592,215.4659,255.57
2021-09-13,255.57,262.14,260.742,252.2278,215.8838,257.55
2021-09-14,257.55,257.46,259.362,252.3958,216.3222,258.55
2021-09-15,258.55,257.07,258.69,252.5478,216.7709,257.85
2021-09-16,257.85,258.6,258.004,252.626,217.2152,256.33
2021-09-17,256.33,257.63,257.17,252.7764,217.6407,253.17
2021-09-20,253.17,252.81,256.69,252.8166,218.0563,256.26
2021-09-21,256.26,254.92,256.432,252.9694,218.4995,259.75
2021-09-22,259.75,257.15,256.672,253.1718,218.9452,262.27
2021-09-23,262.27,261.06,257.556,253.4972,219.4062,261.61
2021-09-24,261.61,261.91,258.612,253.7994,219.8578,248.14
2021-09-27,248.14,260.27,257.606,253.8082,220.256,241.59
2021-09-28,241.59,245.08,254.672,253.8062,220.6216,242.91
2021-09-29,242.91,244.52,251.304,253.723,220.9971,239.54
2021-09-30,239.54,244.09,246.758,253.6532,221.3583,241.55
2021-10-01,241.55,239.74,242.746,253.586,221.7039,238.57
2021-10-04,238.57,241.49,240.832,253.3758,222.0233,239.36
2021-10-05,239.36,240.27,240.386,253.2172,222.3254,239.4
2021-10-06,239.4,237.88,239.684,253.1416,222.6204,243.82
2021-10-07,243.82,240.68,240.54,253.1106,222.9558,242.23
2021-10-08,242.23,244.35,240.676,252.981,223.282,240.28
2021-10-11,240.28,241.17,241.018,252.8326,223.6057,238.37
2021-10-12,238.37,242.22,240.82,252.654,223.9178,241.51
2021-10-13,241.51,239.94,241.242,252.4846,224.2488,246.82
2021-10-14,246.82,244.07,241.842,252.4238,224.6087,248.85
2021-10-15,248.85,248.31,243.166,252.4326,224.9654,248.46
2021-10-18,248.46,248.3,244.802,252.4226,225.3118,249.02
2021-10-19,249.02,250.59,246.932,252.4498,225.6739,251.52
2021-10-20,251.52,249.8,248.934,252.5324,226.0348,254.84
2021-10-21,254.84,250.0,250.538,252.7382,226.3778,256.89
2021-10-22,256.89,256.0,252.146,252.951,226.7219,257.25
2021-10-25,257.25,256.79,253.904,253.1332,227.0528,256.09
2021-10-26,256.09,258.34,255.318,253.1492,227.376,254.29
2021-10-27,254.29,257.45,255.872,253.0942,227.7004,257.19
2021-10-28,257.19,254.38,256.342,253.138,228.0395,261.42
2021-10-29,261.42,256.93,257.248,253.2332,228.4061,258.89
2021-11-01,258.89,261.82,257.576,253.317,228.7616,257.83
2021-11-02,257.83,259.84,257.924,253.386,229.1059,254.6
2021-11-03,254.6,257.47,257.986,253.3408,229.4262,253.86
2021-11-04,253.86,254.62,257.32,253.2438,229.757,247.19
2021-11-05,247.19,252.05,254.474,253.0178,230.065,251.5
2021-11-08,251.5,248.57,252.996,252.8568,230.4074,251.8
2021-11-09,251.8,252.16,251.79,252.6608,230.7647,252.12
2021-11-10,252.12,250.45,251.294,252.5086,231.1603,252.58
2021-11-11,252.58,253.2,251.038,252.3156,231.5299,254.68
2021-11-12,254.68,254.61,252.536,252.1046,231.9143,251.81
2021-11-15,251.81,254.91,252.598,251.8764,232.2712,267.54
