ticker,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2019-04-01,59.722,59.205,58.9387,56.8736,56.566,60.025
2019-04-02,60.025,59.766,59.0974,56.9758,56.5781,60.296
2019-04-03,60.296,60.374,59.4264,57.1112,56.5915,60.75
2019-04-04,60.75,60.297,59.8915,57.2506,56.6019,60.358
2019-04-05,60.358,60.75,60.2299,57.3839,56.6117,60.192
2019-04-08,60.192,60.395,60.324,57.4967,56.6202,59.863
2019-04-09,59.863,59.8,60.2916,57.6239,56.6301,60.108
2019-04-10,60.108,60.034,60.254,57.7654,56.6417,60.231
2019-04-11,60.231,60.198,60.1502,57.881,56.6617,60.893
2019-04-12,60.893,60.5,60.2574,57.9825,56.6865,61.055
2019-04-15,61.055,60.9,60.43,58.0928,56.7158,61.357
2019-04-16,61.357,61.25,60.7288,58.1872,56.744,61.817
2019-04-17,61.817,61.65,61.0706,58.2775,56.7742,61.818
2019-04-18,61.818,61.959,61.3881,58.3987,56.8014,62.442
2019-04-22,62.442,61.8,61.6978,58.5488,56.8379,63.228
2019-04-23,63.228,62.535,62.1323,58.7183,56.873,62.8
2019-04-24,62.8,63.206,62.421,58.8793,56.902,63.173
2019-04-25,63.173,63.239,62.6921,59.0213,56.9293,63.609
2019-04-26,63.609,63.45,63.0502,59.1734,56.9591,64.379
2019-04-29,64.379,63.7,63.4376,59.3393,56.9926,59.424
2019-04-30,59.424,59.25,62.6769,59.4141,56.9938,58.404
2019-05-01,58.404,59.402,61.7977,59.4636,56.9886,58.131
2019-05-02,58.131,58.388,60.7893,59.5124,56.9833,59.27
2019-05-03,59.27,58.683,59.9215,59.6009,56.98,59.47
2019-05-06,59.47,58.313,58.9396,59.6799,56.9783,58.705
2019-05-07,58.705,59.024,58.7958,59.7446,56.9751,58.314
2019-05-08,58.314,58.601,58.7777,59.7957,56.9705,58.119
2019-05-09,58.119,57.951,58.7754,59.8421,56.9597,58.213
2019-05-10,58.213,58.18,58.5641,59.8864,56.9387,56.602
2019-05-13,56.602,57.098,57.9905,59.8774,56.9058,56.022
2019-05-14,56.022,56.861,57.4539,59.8501,56.8688,58.211
2019-05-15,58.211,55.893,57.4333,59.8523,56.8503,58.949
2019-05-16,58.949,58.226,57.5993,59.8734,56.8401,58.115
2019-05-17,58.115,58.424,57.5796,59.8924,56.8263,56.942
2019-05-20,56.942,57.225,57.6478,59.8889,56.806,57.482
2019-05-21,57.482,57.425,57.9397,59.8628,56.7869,57.571
2019-05-22,57.571,57.338,57.8118,59.821,56.7688,57.039
2019-05-23,57.039,57.025,57.4297,59.7685,56.7478,56.674
2019-05-24,56.674,57.368,57.1414,59.7164,56.7207,56.708
2019-05-28,56.708,56.7,57.0944,59.6661,56.6928,55.823
2019-05-29,55.823,56.376,56.7627,59.5983,56.6596,55.898
2019-05-30,55.898,55.777,56.428,59.5174,56.6297,55.182
2019-05-31,55.182,55.064,56.0566,59.397,56.5969,51.812
2019-06-03,51.812,53.275,55.0842,59.2017,56.5454,52.652
2019-06-04,52.652,52.145,54.2732,59.0493,56.5051,52.111
2019-06-05,52.111,52.577,53.5308,58.8985,56.464,52.217
2019-06-06,52.217,52.25,52.7947,58.7582,56.4249,53.302
2019-06-07,53.302,52.532,52.4188,58.6512,56.3894,54.019
2019-06-10,54.019,53.649,52.8603,58.5631,56.3591,53.936
2019-06-11,53.936,54.699,53.117,58.4685,56.327,53.852
2019-06-12,53.852,53.9,53.4651,58.3511,56.2949,54.439
2019-06-13,54.439,54.182,53.9094,58.2394,56.2619,54.268
2019-06-14,54.268,54.321,54.1025,58.1188,56.2228,54.625
2019-06-17,54.625,54.314,54.2237,57.9963,56.1881,55.18
2019-06-18,55.18,55.485,54.4725,57.8928,56.1517,55.116
2019-06-19,55.116,55.28,54.7255,57.7913,56.1175,55.571
2019-06-20,55.571,56.0,54.952,57.7054,56.0908,56.094
2019-06-21,56.094,55.462,55.3173,57.6252,56.072,55.776
2019-06-24,55.776,55.98,55.5475,57.5361,56.0543,54.317
2019-06-25,54.317,55.633,55.375,57.4045,56.033,53.99
2019-06-26,53.99,54.325,55.1497,57.2632,56.0118,53.801
2019-06-27,53.801,54.2,54.7956,57.1121,55.9896,54.046
2019-06-28,54.046,53.82,54.3859,56.9567,55.9655,54.898
2019-07-01,54.898,54.9,54.2102,56.8183,55.9493,55.563
2019-07-02,55.563,55.112,54.4592,56.6807,55.9332,56.079
2019-07-03,56.079,55.871,54.877,56.5377,55.9205,56.579
2019-07-05,56.579,55.89,55.4328,56.4133,55.9144,55.817
2019-07-08,55.817,56.259,55.7872,56.2662,55.9032,56.241
2019-07-09,56.241,55.59,56.056,56.1189,55.8916,57.024
2019-07-10,57.024,56.561,56.3483,55.9718,55.88,57.211
2019-07-11,57.211,57.163,56.5746,55.9275,55.8745,57.245
2019-07-12,57.245,57.2,56.7077,55.9043,55.8674,57.517
2019-07-15,57.517,57.343,57.0476,55.892,55.8588,57.679
2019-07-16,57.679,57.3,57.3351,55.8602,55.8521,57.317
2019-07-17,57.317,57.549,57.3938,55.8172,55.84,57.317
2019-07-18,57.317,57.087,57.415,55.7894,55.8283,56.505
2019-07-19,56.505,57.41,57.267,55.7532,55.812,56.903
2019-07-22,56.903,56.673,57.1443,55.7289,55.7965,57.311
2019-07-23,57.311,57.2,57.0706,55.7109,55.7823,56.89
2019-07-24,56.89,56.595,56.9852,55.7166,55.7747,56.606
2019-07-25,56.606,56.891,56.8431,55.7283,55.7684,62.521
2019-07-26,62.521,61.202,58.0462,55.8145,55.7937,61.971
2019-07-29,61.971,62.052,59.0596,55.875,55.8189,61.257
2019-07-30,61.257,61.271,59.8489,55.9378,55.8549,60.834
2019-07-31,60.834,61.15,60.6376,56.0156,55.8892,60.451
2019-08-01,60.451,60.701,61.4065,56.075,55.9139,59.7
2019-08-02,59.7,60.037,60.8423,56.1176,55.9394,57.616
2019-08-05,57.616,58.502,59.9714,56.1291,55.9471,58.498
2019-08-06,58.498,58.165,59.4195,56.1656,55.9607,58.7
2019-08-07,58.7,57.8,58.9926,56.2054,55.9822,60.24
2019-08-08,60.24,59.141,58.9505,56.2938,56.0093,59.401
2019-08-09,59.401,59.9,58.8907,56.3638,56.031,58.736
2019-08-12,58.736,58.961,59.1146,56.4349,56.0487,59.864
2019-08-13,59.864,58.573,59.3878,56.596,56.0854,58.215
2019-08-14,58.215,58.816,59.2908,56.7072,56.1026,58.363
2019-08-15,58.363,58.175,58.9154,56.8322,56.1265,58.88
2019-08-16,58.88,58.978,58.8113,56.9655,56.1659,59.923
2019-08-19,59.923,59.504,59.0487,57.0979,56.2064,59.135
2019-08-20,59.135,59.763,58.9029,57.2002,56.2329,59.563
2019-08-21,59.563,59.658,59.1725,57.3128,56.2632,59.477
2019-08-22,59.477,59.704,59.3952,57.4253,56.2962,57.564
2019-08-23,57.564,59.1,59.1321,57.4878,56.324,58.445
2019-08-26,58.445,57.863,58.8365,57.5713,56.3522,58.392
2019-08-27,58.392,59.027,58.688,57.6467,56.3709,58.551
2019-08-28,58.551,58.086,58.4857,57.7141,56.393,59.643
2019-08-29,59.643,59.056,58.5189,57.8046,56.4247,59.405
2019-08-30,59.405,59.925,58.887,57.8813,56.4621,58.42
2019-09-03,58.42,58.852,58.882,57.9278,56.4951,59.071
2019-09-04,59.071,58.836,59.0177,57.9937,56.5296,60.569
2019-09-05,60.569,59.576,59.4213,58.1187,56.5662,60.247
2019-09-06,60.247,60.407,59.5421,58.2438,56.6021,60.221
2019-09-09,60.221,60.2,59.7052,58.3722,56.6482,60.3
2019-09-10,60.3,59.758,60.0813,58.4973,56.6933,61.009
2019-09-11,61.009,60.171,60.4689,58.6195,56.7389,61.713
2019-09-12,61.713,61.215,60.6976,58.7425,56.7915,61.978
2019-09-13,61.978,61.567,61.0439,58.8605,56.8392,61.565
2019-09-16,61.565,61.476,61.3128,58.9602,56.886,61.458
2019-09-17,61.458,61.52,61.5443,59.073,56.9217,61.621
2019-09-18,61.621,61.376,61.6667,59.1806,56.9577,61.936
2019-09-19,61.936,61.603,61.7113,59.2788,56.9938,61.497
2019-09-20,61.497,61.656,61.615,59.3646,57.0247,61.701
2019-09-23,61.701,61.3,61.6423,59.4537,57.0705,60.938
2019-09-24,60.938,62.0,61.5384,59.5221,57.108,62.326
2019-09-25,62.326,60.791,61.6795,59.6151,57.1605,62.07
2019-09-26,62.07,62.098,61.7063,59.7101,57.2109,61.254
2019-09-27,61.254,62.151,61.6579,59.7889,57.2543,60.95
2019-09-30,60.95,61.049,61.5076,59.8778,57.2931,60.255
2019-10-01,60.255,60.95,61.371,59.9448,57.3289,58.832
2019-10-02,58.832,59.849,60.6721,59.9752,57.3625,59.391
2019-10-03,59.391,59.0,60.1365,60.0252,57.4053,60.45
2019-10-04,60.45,59.595,59.9756,60.1021,57.4504,60.384
2019-10-07,60.384,60.22,59.8624,60.0594,57.4966,59.457
2019-10-08,59.457,59.879,59.7027,60.0091,57.5415,60.116
2019-10-09,60.116,59.967,59.9595,59.9863,57.5972,60.434
2019-10-10,60.434,59.929,60.1679,59.9783,57.6553,60.773
2019-10-11,60.773,61.111,60.2324,59.9847,57.6993,60.857
2019-10-14,60.857,60.617,60.327,60.0078,57.7426,62.151
2019-10-15,62.151,61.02,60.8658,60.0985,57.7941,62.182
2019-10-16,62.182,62.059,61.2791,60.1722,57.8461,62.653
2019-10-17,62.653,62.547,61.7231,60.2513,57.8979,62.275
2019-10-18,62.275,62.673,62.0235,60.292,57.9553,62.308
2019-10-21,62.308,62.613,62.3136,60.3501,57.9991,62.14
2019-10-22,62.14,62.393,62.3115,60.4182,58.0427,62.957
2019-10-23,62.957,62.118,62.4664,60.4801,58.0885,63.05
2019-10-24,63.05,63.045,62.5456,60.5768,58.135,63.257
2019-10-25,63.257,62.552,62.742,60.6747,58.1837,64.5
2019-10-28,64.5,63.773,63.1805,60.7871,58.2419,63.131
2019-10-29,63.131,63.812,63.3787,60.8512,58.2964,63.064
2019-10-30,63.064,62.649,63.4003,60.9298,58.3425,63.006
2019-10-31,63.006,63.064,63.3915,60.9987,58.3872,63.687
2019-11-01,63.687,63.25,63.4776,61.0829,58.4332,64.569
2019-11-04,64.569,63.823,63.4913,61.223,58.4815,64.602
2019-11-05,64.602,64.645,63.7854,61.3461,58.5369,64.59
2019-11-06,64.59,64.473,64.0905,61.4701,58.5909,65.443
2019-11-07,65.443,64.714,64.578,61.6079,58.6497,65.569
2019-11-08,65.569,65.264,64.9543,61.7264,58.7047,64.96
2019-11-11,64.96,65.159,65.0325,61.8375,58.762,64.94
2019-11-12,64.94,65.0,65.1002,61.9679,58.8216,64.9
2019-11-13,64.9,64.703,65.1622,62.0845,58.8738,65.573
2019-11-14,65.573,64.875,65.1882,62.1846,58.9226,66.744
2019-11-15,66.744,65.947,65.4232,62.3145,58.9786,66.035
2019-11-18,66.035,66.611,65.6383,62.4308,59.0256,65.773
2019-11-19,65.773,66.385,65.8049,62.5403,59.068,65.153
2019-11-20,65.153,65.587,65.8554,62.6232,59.1149,65.067
2019-11-21,65.067,65.074,65.7543,62.6903,59.1656,64.767
2019-11-22,64.767,65.281,65.359,62.7461,59.2156,65.335
2019-11-25,65.335,64.959,65.2189,62.8214,59.2686,65.678
2019-11-26,65.678,65.493,65.1998,62.9058,59.3166,65.65
2019-11-27,65.65,65.75,65.2992,62.9864,59.3648,65.248
2019-11-29,65.248,65.356,65.3353,63.0527,59.4106,64.496
2019-12-02,64.496,65.05,65.2811,63.1127,59.4547,64.764
2019-12-03,64.764,63.979,65.167,63.1739,59.4989,66.027
2019-12-04,66.027,65.351,65.2369,63.2757,59.5506,66.407
2019-12-05,66.407,66.4,65.3883,63.3573,59.6084,67.031
2019-12-06,67.031,66.672,65.7449,63.4565,59.6659,67.178
2019-12-09,67.178,66.902,66.2813,63.575,59.7245,67.233
2019-12-10,67.233,67.075,66.7751,63.7007,59.7818,67.251
2019-12-11,67.251,67.542,67.0199,63.8406,59.8391,67.514
2019-12-12,67.514,67.297,67.2413,64.0142,59.8967,67.392
2019-12-13,67.392,67.398,67.3134,64.1742,59.9484,68.059
2019-12-16,68.059,67.825,67.4895,64.3264,60.0017,67.756
2019-12-17,67.756,68.145,67.5941,64.4738,60.05,67.631
2019-12-18,67.631,67.83,67.6701,64.6373,60.0987,67.802
2019-12-19,67.802,67.591,67.7278,64.7911,60.1519,67.48
2019-12-20,67.48,68.167,67.7454,64.932,60.2037,67.442
2019-12-23,67.442,67.794,67.6221,65.0654,60.247,67.178
2019-12-24,67.178,67.425,67.5065,65.1918,60.2845,68.02
2019-12-26,68.02,67.309,67.5843,65.3092,60.3263,67.595
2019-12-27,67.595,68.15,67.5428,65.4174,60.3679,66.807
2019-12-30,66.807,67.5,67.4083,65.5005,60.4058,66.851
2019-12-31,66.851,66.506,67.2901,65.592,60.444,68.369
2020-01-02,68.369,67.078,67.5282,65.7132,60.4861,68.033
2020-01-03,68.033,67.393,67.5308,65.8311,60.5203,69.711
2020-01-06,69.711,67.5,67.954,65.9662,60.561,69.667
2020-01-07,69.667,69.897,68.526,66.0985,60.6079,70.216
2020-01-08,70.216,69.604,69.199,66.2377,60.6608,70.992
2020-01-09,70.992,71.029,69.7236,66.3676,60.7196,71.487
2020-01-10,71.487,71.378,70.4143,66.5347,60.7838,71.962
2020-01-13,71.962,71.807,70.8645,66.7126,60.8514,71.544
2020-01-14,71.544,71.951,71.2399,66.8834,60.9158,71.96
2020-01-15,71.96,71.511,71.5887,67.0488,60.977,72.585
2020-01-16,72.585,72.372,71.9074,67.2092,61.0398,74.02
2020-01-17,74.02,73.146,72.414,67.3975,61.1084,74.22
2020-01-21,74.22,73.956,72.8657,67.5901,61.1758,74.298
2020-01-22,74.298,74.55,73.4164,67.7672,61.2455,74.333
2020-01-23,74.333,74.382,73.8909,67.9425,61.3162,73.336
2020-01-24,73.336,74.679,74.041,68.11,61.3836,71.695
2020-01-27,71.695,71.55,73.5761,68.2451,61.4415,72.628
2020-01-28,72.628,72.15,73.2577,68.3997,61.5035,72.932
2020-01-29,72.932,72.94,72.9845,68.5468,61.5637,72.792
2020-01-30,72.792,71.998,72.6764,68.6678,61.6224,71.712
2020-01-31,71.712,73.445,72.3516,68.7813,61.6741,74.297
2020-02-03,74.297,73.1,72.872,68.9518,61.7365,72.354
2020-02-04,72.354,72.854,72.8171,69.0958,61.7892,72.412
2020-02-05,72.412,73.121,72.7131,69.2427,61.8391,73.812
2020-02-06,73.812,72.517,72.917,69.4236,61.892,73.962
2020-02-07,73.962,73.365,73.367,69.5962,61.9478,75.434
2020-02-10,75.434,73.716,73.5944,69.7913,62.0091,75.44
2020-02-11,75.44,75.59,74.2116,69.9871,62.0682,75.914
2020-02-12,75.914,75.724,74.912,70.2004,62.1259,75.733
2020-02-13,75.733,75.635,75.2963,70.4251,62.2075,76.037
2020-02-14,76.037,75.78,75.7114,70.6506,62.2956,75.984
2020-02-18,75.984,75.75,75.8213,70.8497,62.3849,76.335
2020-02-19,76.335,76.254,76.0003,71.0483,62.4702,75.908
2020-02-20,75.908,76.1,75.9991,71.2258,62.5524,74.256
2020-02-21,74.256,75.402,75.7036,71.3674,62.6302,71.08
2020-02-24,71.08,71.306,74.7121,71.4443,62.694,69.423
2020-02-25,69.423,71.65,73.3999,71.4877,62.7505,69.659
2020-02-26,69.659,69.807,72.0648,71.5306,62.8077,65.905
2020-02-27,65.905,68.103,70.0642,71.5009,62.8542,66.967
2020-02-28,66.967,63.875,68.6064,71.4791,62.909,69.456
2020-03-02,69.456,67.581,68.2816,71.513,62.9652,67.07
2020-03-03,67.07,69.971,67.811,71.5018,63.0058,69.326
2020-03-04,69.326,67.962,67.7444,71.5323,63.0618,65.952
2020-03-05,65.952,67.51,67.7539,71.5017,63.1069,64.921
2020-03-06,64.921,63.853,67.3447,71.4513,63.1441,60.778
2020-03-09,60.778,60.265,65.6092,71.3233,63.1601,64.02
2020-03-10,64.02,63.0,64.9992,71.2433,63.195,60.771
2020-03-11,60.771,62.485,63.2881,71.1068,63.2155,55.746
2020-03-12,55.746,56.3,61.2468,70.8856,63.2107,60.987
2020-03-13,60.987,58.95,60.46,70.7683,63.2365,54.217
2020-03-16,54.217,54.8,59.1477,70.4853,63.2281,55.99
2020-03-17,55.99,54.656,57.5418,70.2444,63.2322,54.84
2020-03-18,54.84,52.826,56.3557,69.947,63.2473,55.765
2020-03-19,55.765,54.652,56.3595,69.6689,63.2629,53.616
2020-03-20,53.616,56.786,54.8854,69.3369,63.2704,52.831
2020-03-23,52.831,53.066,54.6083,68.9737,63.2735,56.723
2020-03-24,56.723,55.189,54.7549,68.6785,63.2906,55.125
2020-03-25,55.125,56.324,54.8118,68.3417,63.2961,58.088
2020-03-26,58.088,55.59,55.2764,68.0726,63.3168,55.536
2020-03-27,55.536,56.284,55.6603,67.7441,63.3253,57.341
2020-03-30,57.341,56.252,56.5623,67.4392,63.3398,58.14
2020-03-31,58.14,57.365,56.8458,67.1216,63.3591,55.281
2020-04-01,55.281,56.1,56.8771,66.7429,63.3624,56.042
2020-04-02,56.042,54.913,56.468,66.3778,63.3667,54.894
2020-04-03,54.894,55.951,56.3397,65.989,63.3656,59.346
2020-04-06,59.346,56.9,56.7407,65.7092,63.3845,59.326
2020-04-07,59.326,61.05,56.9777,65.4618,63.4007,60.514
2020-04-08,60.514,60.325,58.0243,65.2195,63.4243,60.573
2020-04-09,60.573,61.204,58.9304,64.9723,63.4556,60.878
2020-04-13,60.878,60.459,60.1272,64.7341,63.4901,63.462
2020-04-14,63.462,62.254,60.9503,64.5691,63.5384,63.124
2020-04-15,63.124,62.281,61.7099,64.3456,63.5838,63.174
2020-04-16,63.174,63.705,62.2418,64.162,63.6251,64.162
2020-04-17,64.162,64.242,62.9598,63.997,63.6681,63.33
2020-04-20,63.33,63.55,63.4503,63.7874,63.7044,60.817
2020-04-21,60.817,62.35,62.9214,63.5245,63.7256,63.161
2020-04-22,63.161,62.277,62.9288,63.279,63.7623,63.816
2020-04-23,63.816,63.578,63.0572,63.0466,63.8002,63.966
2020-04-24,63.966,63.059,63.0178,62.8076,63.8349,63.794
2020-04-27,63.794,64.8,63.1105,62.5688,63.8678,61.684
2020-04-28,61.684,64.397,63.2838,62.2817,63.89,67.074
2020-04-29,67.074,67.073,64.0665,62.1036,63.9378,67.433
2020-04-30,67.433,66.244,64.79,61.9255,63.9865,66.03
2020-05-01,66.03,66.425,65.203,61.728,64.0301,66.34
2020-05-04,66.34,65.412,65.7122,61.5697,64.0752,67.556
2020-05-05,67.556,66.896,66.8866,61.4992,64.1305,67.365
2020-05-06,67.365,68.085,66.9448,61.458,64.1828,68.628
2020-05-07,68.628,68.297,67.1838,61.4374,64.2394,69.419
2020-05-08,69.419,69.157,67.8614,61.5077,64.302,70.163
2020-05-11,70.163,68.914,68.626,61.5716,64.3698,68.787
2020-05-12,68.787,70.356,68.8723,61.5583,64.4011,67.467
2020-05-13,67.467,68.852,68.8926,61.5662,64.4286,67.807
2020-05-14,67.807,66.751,68.7283,61.5358,64.4614,68.66
2020-05-15,68.66,67.5,68.5765,61.59,64.5005,69.197
2020-05-18,69.197,68.088,68.3833,61.6755,64.5442,68.674
2020-05-19,68.674,69.35,68.3608,61.8334,64.5891,70.336
2020-05-20,70.336,69.479,68.9347,61.9597,64.6527,70.14
2020-05-21,70.14,70.4,69.4014,62.1471,64.7109,70.521
2020-05-22,70.521,69.836,69.7737,62.4426,64.77,70.851
2020-05-26,70.851,71.864,70.1045,62.6399,64.8231,70.892
2020-05-27,70.892,70.863,70.548,62.9734,64.8805,70.837
2020-05-28,70.837,69.843,70.6481,63.2704,64.941,71.446
2020-05-29,71.446,70.847,70.9093,63.6025,64.9989,71.591
2020-06-01,71.591,70.92,71.1233,63.919,65.0658,71.961
2020-06-02,71.961,71.528,71.3453,64.2859,65.1338,71.819
2020-06-03,71.819,71.915,71.5307,64.6657,65.1985,70.609
2020-06-04,70.609,71.52,71.4852,64.9434,65.2519,71.92
2020-06-05,71.92,70.659,71.5799,65.2793,65.3159,72.331
2020-06-08,72.331,71.117,71.7278,65.5642,65.3797,72.808
2020-06-09,72.808,72.268,71.8972,65.9096,65.4464,73.292
2020-06-10,73.292,72.977,72.1919,66.2286,65.525,70.192
2020-06-11,70.192,72.124,72.1085,66.4697,65.5837,70.659
2020-06-12,70.659,71.425,71.8564,66.7772,65.6451,70.992
2020-06-15,70.992,69.54,71.5888,67.0762,65.7073,72.136
2020-06-16,72.136,72.261,71.4544,67.4211,65.7697,72.556
2020-06-17,72.556,72.358,71.3071,67.6853,65.8355,71.798
2020-06-18,71.798,72.458,71.6283,67.9347,65.9024,71.586
2020-06-19,71.586,72.2,71.8137,68.1562,65.965,72.593
2020-06-22,72.593,71.45,72.1338,68.3966,66.0251,73.221
2020-06-23,73.221,72.782,72.3507,68.6434,66.09,71.599
2020-06-24,71.599,73.076,72.1592,68.8062,66.1469,72.066
2020-06-25,72.066,71.495,72.2129,68.985,66.2057,67.995
2020-06-26,67.995,71.57,71.4947,69.0815,66.2406,69.749
2020-06-29,69.749,67.909,70.9258,69.1932,66.2808,70.681
2020-06-30,70.681,69.522,70.4178,69.3402,66.3243,71.902
2020-07-01,71.902,70.555,70.4785,69.5619,66.376,73.235
2020-07-02,73.235,72.347,70.7122,69.7634,66.4349,74.785
2020-07-06,74.785,74.003,72.0702,69.9828,66.5007,74.259
2020-07-07,74.259,74.5,72.9723,70.1886,66.5623,74.8
2020-07-08,74.8,74.716,73.7962,70.4088,66.6288,75.55
2020-07-09,75.55,75.323,74.5257,70.6861,66.6981,77.087
2020-07-10,77.087,75.308,75.2961,70.8863,66.7788,75.567
2020-07-13,75.567,77.5,75.4525,71.049,66.845,76.029
2020-07-14,76.029,74.516,75.8065,71.249,66.9148,75.682
2020-07-15,75.682,76.157,75.9829,71.4358,66.987,75.9
2020-07-16,75.9,75.0,76.053,71.6027,67.0617,75.778
2020-07-17,75.778,76.081,75.7911,71.771,67.1393,78.286
2020-07-20,78.286,75.763,76.3349,71.9641,67.2366,77.921
2020-07-21,77.921,79.35,76.7133,72.1342,67.3292,78.425
2020-07-22,78.425,78.025,77.2618,72.2994,67.4191,75.784
2020-07-23,75.784,78.349,77.2386,72.4393,67.4961,75.593
2020-07-24,75.593,74.947,77.2018,72.6019,67.5768,76.51
2020-07-27,76.51,75.78,76.8466,72.776,67.6588,75.017
2020-07-28,75.017,76.259,76.2658,72.9031,67.7317,76.101
2020-07-29,76.101,75.316,75.8011,73.0412,67.8083,76.573
2020-07-30,76.573,74.85,75.9588,73.1992,67.8869,74.148
2020-07-31,74.148,75.251,75.6697,73.2754,67.9469,73.723
2020-08-03,73.723,74.332,75.1122,73.347,68.0046,73.249
2020-08-04,73.249,73.828,74.7585,73.4016,68.0576,73.681
2020-08-05,73.681,73.465,74.2744,73.4582,68.1146,75.005
2020-08-06,75.005,73.588,73.9609,73.5404,68.1781,74.725
2020-08-07,74.725,75.0,74.0762,73.6182,68.241,74.805
2020-08-10,74.805,74.359,74.2927,73.6854,68.3003,74.016
2020-08-11,74.016,74.622,74.4462,73.7339,68.3551,75.331
2020-08-12,75.331,74.279,74.7763,73.8013,68.4155,75.923
2020-08-13,75.923,75.517,74.9598,73.8834,68.4726,75.387
2020-08-14,75.387,75.783,75.0922,73.9789,68.5339,75.899
2020-08-17,75.899,75.734,75.311,74.0585,68.598,77.93
2020-08-18,77.93,76.309,76.0938,74.1705,68.6727,77.377
2020-08-19,77.377,77.666,76.5029,74.2619,68.7411,79.088
2020-08-20,79.088,77.173,77.1359,74.3778,68.8137,79.021
2020-08-21,79.021,78.852,77.8628,74.5543,68.8858,79.41
2020-08-24,79.41,79.699,78.565,74.7294,68.9599,80.411
2020-08-25,80.411,79.104,79.0612,74.9177,69.0347,82.619
2020-08-26,82.619,80.4,80.1097,75.1274,69.12,81.717
2020-08-27,81.717,82.684,80.6355,75.3106,69.2038,82.221
2020-08-28,82.221,81.675,81.2754,75.519,69.2902,81.709
2020-08-31,81.709,82.395,81.7352,75.7215,69.3742,83.036
2020-09-01,83.036,81.832,82.2601,75.9304,69.4615,86.414
2020-09-02,86.414,83.689,83.0191,76.1942,69.5599,82.092
2020-09-03,82.092,85.486,83.0942,76.4041,69.6402,79.552
2020-09-04,79.552,81.213,82.5605,76.5538,69.7091,76.62
2020-09-08,76.62,76.676,81.5426,76.7263,69.7664,77.848
2020-09-09,77.848,77.877,80.5051,76.8883,69.8303,76.601
2020-09-10,76.601,78.032,78.5425,77.0067,69.8895,76.036
2020-09-11,76.036,76.8,77.3313,77.0894,69.943,75.964
2020-09-14,75.964,76.95,76.6137,77.144,69.9944,77.072
2020-09-15,77.072,76.8,76.7042,77.1897,70.0515,76.045
2020-09-16,76.045,77.777,76.3436,77.2254,70.1055,74.777
2020-09-17,74.777,74.8,75.9787,77.2249,70.1569,73.0
2020-09-18,73.0,74.901,75.3714,77.1739,70.1981,71.558
2020-09-21,71.558,72.003,74.4902,77.0634,70.2257,73.273
2020-09-22,73.273,72.505,73.7304,77.0175,70.2601,70.761
2020-09-23,70.761,72.939,72.6735,76.9121,70.2787,71.415
2020-09-24,71.415,70.552,72.0011,76.8268,70.2999,72.248
2020-09-25,72.248,71.632,71.8508,76.7537,70.325,73.226
2020-09-28,73.226,73.711,72.1844,76.7027,70.3549,73.467
2020-09-29,73.467,73.52,72.2231,76.6063,70.3846,73.48
2020-09-30,73.48,73.34,72.767,76.5175,70.4151,74.505
2020-10-01,74.505,74.214,73.385,76.4391,70.4473,72.921
2020-10-02,72.921,73.102,73.5196,76.3818,70.4731,74.301
2020-10-05,74.301,73.311,73.7346,76.356,70.5065,72.672
2020-10-06,72.672,73.779,73.5757,76.2792,70.5308,73.015
2020-10-07,73.015,73.215,73.4826,76.2392,70.5585,74.297
2020-10-08,74.297,73.255,73.441,76.2031,70.5928,75.761
2020-10-09,75.761,74.735,74.009,76.1868,70.6357,78.458
2020-10-12,78.458,77.15,74.8403,76.273,70.6879,78.584
2020-10-13,78.584,79.187,76.0227,76.3703,70.7428,78.404
2020-10-14,78.404,78.929,77.1006,76.4734,70.8008,77.957
2020-10-15,77.957,77.358,77.8326,76.5589,70.8563,78.651
2020-10-16,78.651,78.292,78.4105,76.6318,70.9077,76.73
2020-10-19,76.73,79.023,78.0651,76.6719,70.9512,77.797
2020-10-20,77.797,76.352,77.9076,76.7318,70.9917,79.666
2020-10-21,79.666,78.667,78.1599,76.8447,71.0416,80.767
2020-10-22,80.767,79.653,78.7219,76.9535,71.0944,82.05
2020-10-23,82.05,81.304,79.4018,77.076,71.1497,79.523
2020-10-26,79.523,81.251,79.9602,77.1587,71.1899,80.213
2020-10-27,80.213,79.784,80.4435,77.245,71.2311,75.831
2020-10-28,75.831,77.987,79.6766,77.203,71.2526,78.362
2020-10-29,78.362,76.118,79.1957,77.2227,71.2846,81.051
2020-10-30,81.051,83.605,78.9958,77.262,71.3269,81.302
2020-11-02,81.302,81.408,79.3516,77.3076,71.3633,82.511
2020-11-03,82.511,81.589,79.8111,77.3696,71.4048,87.457
2020-11-04,87.457,85.514,82.1362,77.5105,71.4706,88.169
2020-11-05,88.169,89.05,84.0975,77.6215,71.5397,88.088
2020-11-06,88.088,87.698,85.5049,77.7489,71.6135,88.15
2020-11-09,88.15,89.545,86.8746,77.8675,71.6958,87.02
2020-11-10,87.02,86.554,87.7764,77.9737,71.7677,87.636
2020-11-11,87.636,87.5,87.8122,78.0657,71.8413,87.492
2020-11-12,87.492,87.382,87.6769,78.0873,71.9148,88.851
2020-11-13,88.851,87.882,87.8296,78.2225,72.0004,89.069
