ticker,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2005-01-20,4.853,4.819,4.9569,4.5868,,4.712
2005-01-21,4.712,4.866,4.9216,4.5966,,4.522
2005-01-24,4.522,4.722,4.8253,4.603,,4.432
2005-01-25,4.432,4.559,4.6912,4.6001,,4.736
2005-01-26,4.736,4.486,4.6509,4.6037,,4.707
2005-01-27,4.707,4.724,4.6217,4.6053,,4.763
2005-01-28,4.763,4.755,4.632,4.6142,,4.895
2005-01-31,4.895,4.847,4.7066,4.6258,,4.802
2005-02-01,4.802,4.864,4.7805,4.638,,5.154
2005-02-02,5.154,5.394,4.8642,4.6563,,5.277
2005-02-03,5.277,5.155,4.9782,4.6792,,5.114
2005-02-04,5.114,5.167,5.0484,4.6976,,4.906
2005-02-07,4.906,5.136,5.0504,4.7083,,4.971
2005-02-08,4.971,4.929,5.0842,4.7179,,4.794
2005-02-09,4.794,5.024,5.0122,4.7232,,4.704
2005-02-10,4.704,4.804,4.8977,4.7262,,4.69
2005-02-11,4.69,4.671,4.8128,4.7299,,4.829
2005-02-14,4.829,4.576,4.7976,4.7367,,4.885
2005-02-15,4.885,4.845,4.7805,4.7441,,4.965
2005-02-16,4.965,4.872,4.8147,4.7552,,4.952
2005-02-17,4.952,4.951,4.8644,4.7684,,4.954
2005-02-18,4.954,4.968,4.9172,4.7824,,4.789
2005-02-22,4.789,4.917,4.9091,4.7914,,4.853
2005-02-23,4.853,4.837,4.9027,4.8026,,4.727
2005-02-24,4.727,4.589,4.855,4.8118,,4.651
2005-02-25,4.651,4.733,4.7948,4.8154,,4.704
2005-02-28,4.704,4.655,4.7449,4.8195,,4.656
2005-03-01,4.656,4.737,4.7184,4.8243,,4.634
2005-03-02,4.634,4.653,4.6745,4.8269,,4.68
2005-03-03,4.68,4.658,4.665,4.8278,,4.652
2005-03-04,4.652,4.672,4.6652,4.8289,,4.725
2005-03-07,4.725,4.699,4.6693,4.8302,,4.634
2005-03-08,4.634,4.732,4.665,4.8288,,4.538
2005-03-09,4.538,4.61,4.6458,4.8235,,4.504
2005-03-10,4.504,4.53,4.6107,4.8171,,4.449
2005-03-11,4.449,4.515,4.5701,4.8096,,4.379
2005-03-14,4.379,4.463,4.501,4.7983,,4.47
2005-03-15,4.47,4.387,4.468,4.7912,,4.394
2005-03-16,4.394,4.422,4.4392,4.7776,,4.487
2005-03-17,4.487,4.433,4.4357,4.77,,4.505
2005-03-18,4.505,4.475,4.447,4.7633,,4.526
2005-03-21,4.526,4.486,4.4764,4.7594,,4.469
2005-03-22,4.469,4.534,4.4764,4.7518,,4.479
2005-03-23,4.479,4.454,4.4933,4.7437,,4.486
2005-03-24,4.486,4.522,4.4931,4.7366,,4.54
2005-03-28,4.54,4.546,4.5,4.7296,,4.494
2005-03-29,4.494,4.531,4.4935,4.7217,,4.516
2005-03-30,4.516,4.52,4.5027,4.7119,,4.517
2005-03-31,4.517,4.453,4.5104,4.7002,,4.505
2005-04-01,4.505,4.548,4.5143,4.6916,,4.637
2005-04-04,4.637,4.503,4.5337,4.6873,,4.719
2005-04-05,4.719,4.698,4.5787,4.6874,,4.735
2005-04-06,4.735,4.736,4.6226,4.6917,,4.849
2005-04-07,4.849,4.724,4.6889,4.7,,4.806
2005-04-08,4.806,4.847,4.7491,4.7014,,4.835
2005-04-11,4.835,4.832,4.7888,4.704,,4.854
2005-04-12,4.854,4.83,4.8157,4.7058,,4.828
2005-04-13,4.828,4.841,4.8343,4.7044,,4.791
2005-04-14,4.791,4.836,4.8227,4.7042,,4.629
2005-04-15,4.629,4.757,4.7875,4.6937,,4.679
2005-04-18,4.679,4.619,4.7561,4.6818,,4.79
2005-04-19,4.79,4.738,4.7433,4.6753,,4.957
2005-04-20,4.957,4.969,4.7692,4.6763,,5.11
2005-04-21,5.11,5.015,4.8331,4.6791,,5.4
2005-04-22,5.4,5.578,4.9873,4.6912,,5.594
2005-04-25,5.594,5.451,5.1703,4.709,,5.474
2005-04-26,5.474,5.511,5.3072,4.7247,,5.5
2005-04-27,5.5,5.455,5.4157,4.7381,,5.492
2005-04-28,5.492,5.493,5.4919,4.7503,,5.505
2005-04-29,5.505,5.553,5.5129,4.7611,,5.563
2005-05-02,5.563,5.557,5.5067,4.7733,,5.66
2005-05-03,5.66,5.552,5.5439,4.7874,,5.718
2005-05-04,5.718,5.686,5.5876,4.806,,5.68
2005-05-05,5.68,5.721,5.6253,4.8225,,5.706
2005-05-06,5.706,5.716,5.6654,4.8421,,5.656
2005-05-09,5.656,5.706,5.6841,4.8622,,5.701
2005-05-10,5.701,5.642,5.6921,4.8821,,5.788
2005-05-11,5.788,5.73,5.7061,4.9048,,5.724
2005-05-12,5.724,5.776,5.7148,4.9265,,5.737
2005-05-13,5.737,5.735,5.7209,4.9477,,5.782
2005-05-16,5.782,5.748,5.7461,4.9703,,5.834
2005-05-17,5.834,5.77,5.7727,4.9925,,5.985
2005-05-18,5.985,5.846,5.8121,5.0195,,5.985
2005-05-19,5.985,6.014,5.8645,5.0484,,6.046
2005-05-20,6.046,6.036,5.9264,5.0793,,6.392
2005-05-23,6.392,6.085,6.0485,5.1181,,6.406
2005-05-24,6.406,6.43,6.163,5.1587,,6.527
2005-05-25,6.527,6.324,6.2713,5.1998,,6.486
2005-05-26,6.486,6.53,6.3715,5.2416,,6.656
2005-05-27,6.656,6.518,6.4936,5.285,,6.938
2005-05-31,6.938,6.742,6.6028,5.3337,,7.188
2005-06-01,7.188,7.087,6.7591,5.3869,,7.204
2005-06-02,7.204,7.225,6.8947,5.4416,4.4661,7.013
2005-06-03,7.013,7.177,7.0001,5.4923,4.4906,7.281
2005-06-06,7.281,7.067,7.1249,5.5482,4.5144,7.335
2005-06-07,7.335,7.435,7.2042,5.6041,4.5375,6.996
2005-06-08,6.996,7.328,7.1658,5.6542,4.5588,7.165
2005-06-09,7.165,7.125,7.1579,5.7072,4.5815,7.069
2005-06-10,7.069,7.182,7.1691,5.7582,4.6036,7.076
2005-06-13,7.076,7.002,7.1281,5.8096,4.6255,6.965
2005-06-14,6.965,6.972,7.0542,5.8562,4.647,6.877
2005-06-15,6.877,6.882,7.0304,5.8993,4.6687,6.943
2005-06-16,6.943,6.863,6.986,5.9435,4.6906,7.014
2005-06-17,7.014,6.982,6.975,5.9868,4.7131,7.174
2005-06-20,7.174,6.909,6.9947,6.0342,4.7363,7.203
2005-06-21,7.203,7.209,7.0422,6.0815,4.7598,7.24
2005-06-22,7.24,7.249,7.1148,6.1292,4.7833,7.25
2005-06-23,7.25,7.207,7.1762,6.1777,4.8067,7.438
2005-06-24,7.438,7.28,7.261,6.2306,4.8311,7.61
2005-06-27,7.61,7.48,7.3481,6.2902,4.856,7.557
2005-06-28,7.557,7.664,7.419,6.3478,4.8803,7.325
2005-06-29,7.325,7.57,7.4361,6.3985,4.903,7.361
2005-06-30,7.361,7.366,7.4583,6.4466,4.9258,7.288
2005-07-01,7.288,7.383,7.4283,6.4901,4.948,7.4
2005-07-05,7.4,7.31,7.3863,6.5301,4.9703,7.295
2005-07-06,7.295,7.44,7.3339,6.5642,4.9918,7.396
2005-07-07,7.396,7.242,7.348,6.6026,5.014,7.413
2005-07-08,7.413,7.413,7.3584,6.6409,5.0363,7.341
2005-07-11,7.341,7.417,7.3689,6.6778,5.0579,7.302
2005-07-12,7.302,7.342,7.3493,6.7138,5.0794,7.479
2005-07-13,7.479,7.32,7.386,6.7521,5.102,7.53
2005-07-14,7.53,7.641,7.4128,6.7895,5.1238,7.537
2005-07-15,7.537,7.538,7.4376,6.8259,5.145,7.496
2005-07-18,7.496,7.507,7.4686,6.8622,5.1663,7.755
2005-07-19,7.755,7.56,7.5592,6.9032,5.1885,7.808
2005-07-20,7.808,7.647,7.625,6.9462,5.2106,7.856
2005-07-21,7.856,7.859,7.6903,6.9893,5.2326,7.567
2005-07-22,7.567,7.667,7.6964,7.0249,5.2533,7.403
2005-07-25,7.403,7.567,7.6779,7.0585,5.2729,7.409
2005-07-26,7.409,7.382,7.6088,7.0919,5.2927,7.43
2005-07-27,7.43,7.451,7.5334,7.1249,5.313,7.345
2005-07-28,7.345,7.442,7.4311,7.1551,5.3325,7.201
2005-07-29,7.201,7.311,7.3578,7.1795,5.3509,7.297
2005-08-01,7.297,7.21,7.3366,7.2057,5.3696,7.487
2005-08-02,7.487,7.297,7.3521,7.2345,5.389,7.44
2005-08-03,7.44,7.457,7.3539,7.2555,5.4075,7.45
2005-08-04,7.45,7.396,7.3751,7.2763,5.4263,7.316
2005-08-05,7.316,7.445,7.3981,7.2921,5.4453,7.288
2005-08-08,7.288,7.347,7.3963,7.3082,5.463,7.296
2005-08-09,7.296,7.306,7.3581,7.321,5.4779,7.149
2005-08-10,7.149,7.29,7.3,7.3252,5.4902,7.108
2005-08-11,7.108,7.154,7.2315,7.3236,5.503,7.25
2005-08-12,7.25,7.091,7.2184,7.3245,5.516,7.107
2005-08-15,7.107,7.252,7.1821,7.3264,5.5274,7.148
2005-08-16,7.148,7.129,7.1524,7.3237,5.5392,7.134
2005-08-17,7.134,7.136,7.1495,7.3197,5.5504,7.007
2005-08-18,7.007,6.904,7.1292,7.3199,5.561,7.007
2005-08-19,7.007,7.032,7.0806,7.3168,5.5721,6.857
2005-08-22,6.857,7.038,7.0306,7.3125,5.5833,6.996
2005-08-23,6.996,6.911,7.0002,7.3109,5.5971,7.071
2005-08-24,7.071,6.946,6.9875,7.313,5.6108,7.072
2005-08-25,7.072,7.071,7.0005,7.3169,5.6251,7.096
2005-08-26,7.096,7.094,7.0185,7.32,5.6395,7.218
2005-08-29,7.218,7.063,7.0907,7.3241,5.6527,7.189
2005-08-30,7.189,7.192,7.1292,7.3244,5.6659,7.157
2005-08-31,7.157,7.213,7.1464,7.3235,5.6786,7.163
2005-09-01,7.163,7.155,7.1647,7.3219,5.6928,7.218
2005-09-02,7.218,7.17,7.1891,7.3213,5.7073,7.185
2005-09-06,7.185,7.232,7.1824,7.3162,5.7223,7.379
2005-09-07,7.379,7.154,7.2204,7.3116,5.738,7.392
2005-09-08,7.392,7.378,7.2674,7.3083,5.7543,7.485
2005-09-09,7.485,7.439,7.3317,7.3115,5.7707,7.751
2005-09-12,7.751,7.551,7.4382,7.3193,5.7876,7.8
2005-09-13,7.8,7.732,7.5612,7.3295,5.8042,7.56
2005-09-14,7.56,7.726,7.5973,7.3327,5.8193,7.573
2005-09-15,7.573,7.495,7.6335,7.3383,5.8344,7.512
2005-09-16,7.512,7.608,7.6391,7.3406,5.8494,7.602
2005-09-19,7.602,7.532,7.6093,7.3444,5.865,7.705
2005-09-20,7.705,7.661,7.5904,7.3517,5.881,7.805
2005-09-21,7.805,7.718,7.6395,7.3617,5.8979,7.792
2005-09-22,7.792,7.795,7.6833,7.368,5.9154,7.892
2005-09-23,7.892,7.833,7.7592,7.3752,5.9336,7.865
2005-09-26,7.865,7.995,7.8117,7.3818,5.9513,7.856
2005-09-27,7.856,7.881,7.8418,7.389,5.9691,7.657
2005-09-28,7.657,7.863,7.8123,7.387,5.986,7.748
2005-09-29,7.748,7.674,7.8036,7.3858,6.0024,7.919
2005-09-30,7.919,7.863,7.8091,7.3871,6.0195,7.975
2005-10-03,7.975,7.848,7.8311,7.3953,6.0373,7.783
2005-10-04,7.783,8.007,7.8164,7.4028,6.0537,7.775
2005-10-05,7.775,7.825,7.8399,7.4102,6.0694,7.826
2005-10-06,7.826,7.861,7.8556,7.4181,6.0855,7.832
2005-10-07,7.832,7.877,7.8382,7.4278,6.1014,7.774
2005-10-10,7.774,7.84,7.7981,7.4393,6.1168,7.66
2005-10-11,7.66,7.773,7.7735,7.4465,6.131,7.532
2005-10-12,7.532,7.637,7.7248,7.4474,6.1446,7.443
2005-10-13,7.443,7.557,7.6482,7.4475,6.1577,7.411
2005-10-14,7.411,7.505,7.5638,7.4467,6.17,7.632
2005-10-17,7.632,7.445,7.5356,7.453,6.184,7.589
2005-10-18,7.589,7.631,7.5214,7.459,6.1966,7.725
2005-10-19,7.725,7.607,7.5601,7.4676,6.2109,7.587
2005-10-20,7.587,7.757,7.589,7.4764,6.2246,8.506
2005-10-21,8.506,8.653,7.808,7.5043,6.2436,8.725
2005-10-24,8.725,8.593,8.0264,7.5338,6.2629,8.681
2005-10-25,8.681,8.653,8.2448,7.5653,6.2819,8.895
2005-10-26,8.895,8.665,8.4787,7.6003,6.3022,8.835
2005-10-27,8.835,8.924,8.7283,7.6343,6.3219,8.963
2005-10-28,8.963,8.89,8.8197,7.6734,6.3423,9.313
2005-10-31,9.313,9.015,8.9373,7.7195,6.3638,9.494
2005-11-01,9.494,9.306,9.0998,7.7722,6.3858,9.501
2005-11-02,9.501,9.552,9.2211,7.8223,6.4086,9.658
2005-11-03,9.658,9.57,9.3857,7.8741,6.4326,9.77
2005-11-04,9.77,9.759,9.5472,7.9281,6.4579,9.885
2005-11-07,9.885,9.887,9.6617,7.9838,6.4848,9.757
2005-11-08,9.757,9.866,9.7144,8.0346,6.5114,9.488
2005-11-09,9.488,9.676,9.7117,8.0806,6.5351,9.787
2005-11-10,9.787,9.468,9.7375,8.1332,6.5605,9.769
2005-11-11,9.769,9.888,9.7373,8.1853,6.5856,9.934
2005-11-14,9.934,9.813,9.747,8.2396,6.6108,9.83
2005-11-15,9.83,9.869,9.7616,8.2925,6.6359,9.963
2005-11-16,9.963,9.915,9.8567,8.3442,6.6599,10.096
2005-11-17,10.096,10.055,9.9185,8.3983,6.684,10.015
2005-11-18,10.015,10.097,9.9676,8.4489,6.7085,10.244
2005-11-21,10.244,9.989,10.0296,8.4988,6.7352,10.422
2005-11-22,10.422,10.226,10.148,8.5512,6.7625,10.582
2005-11-23,10.582,10.436,10.2717,8.6117,6.7914,10.726
2005-11-25,10.726,10.655,10.3977,8.6747,6.8215,10.597
2005-11-28,10.597,10.756,10.5141,8.7364,6.8511,10.098
2005-11-29,10.098,10.622,10.485,8.7863,6.8774,10.133
2005-11-30,10.133,10.116,10.4272,8.8349,6.9037,10.362
2005-12-01,10.362,10.24,10.3833,8.886,6.9306,10.453
2005-12-02,10.453,10.434,10.3286,8.9392,6.9581,10.156
2005-12-05,10.156,10.435,10.2404,8.9845,6.9842,10.123
2005-12-06,10.123,10.227,10.2454,9.0297,7.0108,10.115
2005-12-07,10.115,10.164,10.2419,9.0749,7.0371,10.276
2005-12-08,10.276,10.142,10.2247,9.1273,7.0649,10.24
2005-12-09,10.24,10.385,10.1822,9.1771,7.0928,10.325
2005-12-12,10.325,10.376,10.216,9.2252,7.1209,10.447
2005-12-13,10.447,10.323,10.2808,9.2747,7.1499,10.484
2005-12-14,10.484,10.436,10.3546,9.3287,7.1791,10.573
2005-12-15,10.573,10.488,10.4141,9.3847,7.2086,10.764
2005-12-16,10.764,10.644,10.5189,9.4434,7.2392,10.625
2005-12-19,10.625,10.815,10.5789,9.4993,7.2687,10.754
2005-12-20,10.754,10.707,10.6402,9.5589,7.2993,10.669
2005-12-21,10.669,10.849,10.6771,9.6191,7.3299,10.811
2005-12-22,10.811,10.805,10.7247,9.6847,7.3615,10.784
2005-12-23,10.784,10.814,10.7286,9.7515,7.3931,10.626
2005-12-27,10.626,10.807,10.7288,9.8158,7.4244,10.678
2005-12-28,10.678,10.619,10.7135,9.8767,7.4554,10.514
2005-12-29,10.514,10.71,10.6826,9.9352,7.486,10.382
2005-12-30,10.382,10.442,10.5966,9.9883,7.5155,10.891
2006-01-03,10.891,10.573,10.6181,10.0544,7.5474,11.142
2006-01-04,11.142,11.108,10.7212,10.1071,7.5805,11.292
2006-01-05,11.292,11.161,10.8441,10.1585,7.6146,11.653
2006-01-06,11.653,11.433,11.0719,10.2179,7.6505,11.684
2006-01-09,11.684,11.672,11.3323,10.2737,7.6865,11.755
2006-01-10,11.755,11.622,11.5051,10.3321,7.7225,11.802
2006-01-11,11.802,11.793,11.6372,10.3889,7.7591,11.602
2006-01-12,11.602,11.854,11.6992,10.4347,7.7945,11.668
2006-01-13,11.668,11.619,11.7022,10.4781,7.8303,11.689
2006-01-17,11.689,11.588,11.7032,10.5219,7.8662,11.134
2006-01-18,11.134,11.193,11.5789,10.5514,7.8987,10.922
2006-01-19,10.922,11.29,11.4028,10.5744,7.9297,9.996
2006-01-20,9.996,10.978,11.0816,10.5767,7.956,10.698
2006-01-23,10.698,10.194,10.8877,10.5955,7.9852,11.086
2006-01-24,11.086,10.911,10.7672,10.6274,8.0166,10.836
2006-01-25,10.836,11.292,10.7076,10.6484,8.0466,10.867
2006-01-26,10.867,10.999,10.6966,10.6704,8.0767,10.848
2006-01-27,10.848,10.886,10.867,10.6886,8.1068,10.681
2006-01-30,10.681,10.741,10.8636,10.7057,8.1363,10.827
2006-01-31,10.827,10.775,10.8117,10.7229,8.1672,10.054
2006-02-01,10.054,9.735,10.6554,10.7221,8.1941,9.911
2006-02-02,9.911,10.105,10.4641,10.72,8.2197,9.548
2006-02-03,9.548,9.85,10.2042,10.7061,8.2427,9.637
2006-02-06,9.637,9.642,9.9954,10.6904,8.2653,9.207
2006-02-07,9.207,9.584,9.6713,10.6629,8.2843,9.236
2006-02-08,9.236,9.221,9.5077,10.6331,8.3026,8.978
2006-02-09,8.978,9.289,9.3212,10.6007,8.3201,9.074
2006-02-10,9.074,9.058,9.2263,10.5802,8.338,8.651
2006-02-13,8.651,8.674,9.0291,10.5506,8.3537,8.591
2006-02-14,8.591,8.642,8.906,10.5152,8.3692,8.568
2006-02-15,8.568,8.54,8.7724,10.4775,8.3842,9.17
2006-02-16,9.17,8.65,8.8109,10.4578,8.4018,9.228
2006-02-17,9.228,9.255,8.8416,10.4399,8.4193,9.174
2006-02-21,9.174,9.17,8.9462,10.421,8.4368,9.146
2006-02-22,9.146,9.188,9.0571,10.3984,8.454,9.461
2006-02-23,9.461,9.149,9.2357,10.3828,8.473,9.444
2006-02-24,9.444,9.442,9.2905,10.3652,8.4917,9.769
2006-02-27,9.769,9.541,9.3987,10.3517,8.5116,9.074
2006-02-28,9.074,9.84,9.3789,10.3235,8.5284,9.129
2006-03-01,9.129,9.223,9.3754,10.2946,8.5453,9.42
2006-03-02,9.42,9.116,9.3673,10.2677,8.5635,9.464
2006-03-03,9.464,9.617,9.3712,10.2445,8.5817,9.211
2006-03-06,9.211,9.532,9.2597,10.2136,8.5978,9.12
2006-03-07,9.12,9.134,9.2689,10.1826,8.6135,8.856
2006-03-08,8.856,8.857,9.2142,10.1435,8.6275,8.583
2006-03-09,8.583,8.893,9.0468,10.0995,8.6385,8.446
2006-03-10,8.446,8.596,8.8432,10.0559,8.6487,8.435
2006-03-13,8.435,8.532,8.6879,10.011,8.6582,8.788
2006-03-14,8.788,8.437,8.6214,9.9765,8.6697,8.621
2006-03-15,8.621,8.778,8.5744,9.9413,8.6796,8.477
2006-03-16,8.477,8.724,8.5532,9.893,8.6872,8.503
2006-03-17,8.503,8.478,8.5647,9.8402,8.6938,8.713
2006-03-20,8.713,8.567,8.6204,9.7887,8.7014,8.506
2006-03-21,8.506,8.759,8.5641,9.7257,8.7088,8.514
2006-03-22,8.514,8.502,8.5427,9.6623,8.715,8.556
2006-03-23,8.556,8.567,8.5583,9.5983,8.7211,9.154
2006-03-24,9.154,9.224,8.6885,9.5454,8.7319,9.251
2006-03-27,9.251,9.186,8.7961,9.4984,8.7423,9.439
2006-03-28,9.439,9.302,8.9827,9.4538,8.7542,9.884
2006-03-29,9.884,9.508,9.2568,9.4177,8.7682,9.72
2006-03-30,9.72,9.739,9.4897,9.3894,8.782,9.759
2006-03-31,9.759,9.728,9.6109,9.3662,8.7964,9.752
2006-04-03,9.752,9.748,9.711,9.3613,8.8104,10.118
2006-04-04,10.118,9.757,9.8468,9.3497,8.826,10.21
2006-04-05,10.21,10.215,9.912,9.3322,8.8411,10.289
2006-04-06,10.289,10.172,10.0258,9.3212,8.8566,10.164
2006-04-07,10.164,10.32,10.1066,9.3072,8.8712,10.42
2006-04-10,10.42,10.187,10.2402,9.2986,8.887,10.251
2006-04-11,10.251,10.421,10.2668,9.29,8.9011,10.234
2006-04-12,10.234,10.235,10.2716,9.2782,8.9142,10.064
2006-04-13,10.064,10.226,10.2265,9.2784,8.9268,10.18
2006-04-17,10.18,10.096,10.2298,9.2837,8.941,10.116
2006-04-18,10.116,10.208,10.169,9.2951,8.9548,10.272
2006-04-19,10.272,10.324,10.1732,9.3078,8.9697,10.385
2006-04-20,10.385,10.285,10.2035,9.3314,8.9847,10.938
2006-04-21,10.938,11.233,10.3784,9.3654,9.0029,11.023
2006-04-24,11.023,10.996,10.5469,9.4063,9.021,10.689
2006-04-25,10.689,11.001,10.6616,9.4386,9.0374,10.66
2006-04-26,10.66,10.704,10.7391,9.4788,9.054,10.511
2006-04-27,10.511,10.583,10.7642,9.5172,9.07,10.459
2006-04-28,10.459,10.476,10.6683,9.555,9.0849,9.982
2006-05-01,9.982,10.472,10.4601,9.5712,9.0972,9.88
2006-05-02,9.88,10.037,10.2982,9.5843,9.1089,9.864
2006-05-03,9.864,9.918,10.139,9.5981,9.1207,9.878
2006-05-04,9.878,9.885,10.0125,9.6127,9.1314,9.867
2006-05-05,9.867,9.95,9.8942,9.6209,9.1417,9.879
2006-05-08,9.879,9.887,9.8736,9.6296,9.1518,10.23
2006-05-09,10.23,9.902,9.9436,9.6388,9.1651,10.084
2006-05-10,10.084,10.218,9.9877,9.659,9.1785,9.684
2006-05-11,9.684,10.095,9.9489,9.6701,9.1899,9.362
2006-05-12,9.362,9.598,9.848,9.6689,9.1995,9.414
2006-05-15,9.414,9.407,9.755,9.6679,9.2099,9.292
2006-05-16,9.292,9.409,9.5673,9.6695,9.2203,9.372
2006-05-17,9.372,9.274,9.4248,9.6746,9.2307,9.284
2006-05-18,9.284,9.479,9.3447,9.6831,9.2397,9.259
2006-05-19,9.259,9.341,9.3241,9.6967,9.2488,9.283
2006-05-22,9.283,9.205,9.2978,9.7134,9.2579,9.399
2006-05-23,9.399,9.364,9.3192,9.7327,9.2684,9.54
2006-05-24,9.54,9.443,9.353,9.7477,9.2796,9.584
2006-05-25,9.584,9.486,9.4131,9.767,9.2911,9.543
2006-05-26,9.543,9.623,9.4698,9.7883,9.303,9.308
2006-05-30,9.308,9.466,9.4747,9.8044,9.314,9.305
2006-05-31,9.305,9.354,9.4559,9.8162,9.3243,9.575
2006-06-01,9.575,9.348,9.4628,9.8376,9.3366,9.495
2006-06-02,9.495,9.68,9.445,9.8572,9.3484,9.37
2006-06-05,9.37,9.414,9.4104,9.8735,9.3596,9.759
2006-06-06,9.759,9.424,9.5008,9.8856,9.3733,9.672
2006-06-07,9.672,9.841,9.5743,9.894,9.3866,9.842
2006-06-08,9.842,9.703,9.6277,9.9021,9.4016,9.674
2006-06-09,9.674,9.814,9.6634,9.8979,9.415,9.548
2006-06-12,9.548,9.718,9.6989,9.8944,9.4273,9.672
2006-06-13,9.672,9.532,9.6816,9.8927,9.4403,9.619
2006-06-14,9.619,9.755,9.671,9.89,9.453,9.784
2006-06-15,9.784,9.675,9.6595,9.8834,9.4658,9.777
2006-06-16,9.777,9.737,9.6802,9.8747,9.4787,9.713
2006-06-19,9.713,9.781,9.7132,9.8632,9.4915,9.689
2006-06-20,9.689,9.71,9.7164,9.8537,9.5041,10.063
2006-06-21,10.063,9.786,9.8052,9.8465,9.5184,10.008
2006-06-22,10.008,10.049,9.85,9.8417,9.5325,10.131
2006-06-23,10.131,10.079,9.9209,9.8396,9.5462,10.115
2006-06-26,10.115,10.179,10.0013,9.8407,9.5599,10.068
2006-06-27,10.068,10.153,10.0772,9.8384,9.5728,10.163
2006-06-28,10.163,10.11,10.0971,9.8393,9.5848,10.455
2006-06-29,10.455,10.21,10.1865,9.843,9.5981,10.493
2006-06-30,10.493,10.4,10.2589,9.8452,9.6128,10.59
2006-07-03,10.59,10.511,10.3539,9.8382,9.6279,10.547
2006-07-05,10.547,10.548,10.4497,9.8287,9.643,10.59
2006-07-06,10.59,10.595,10.5352,9.8267,9.658,10.521
2006-07-07,10.521,10.662,10.5484,9.8239,9.6721,10.465
2006-07-10,10.465,10.596,10.5427,9.823,9.6854,10.624
2006-07-11,10.624,10.473,10.5495,9.8263,9.6995,10.441
2006-07-12,10.441,10.562,10.5285,9.8355,9.7123,10.231
2006-07-13,10.231,10.36,10.4566,9.8425,9.7241,10.097
2006-07-14,10.097,10.268,10.3718,9.8472,9.7353,10.207
2006-07-17,10.207,10.125,10.3202,9.8538,9.7481,10.086
2006-07-18,10.086,10.254,10.2125,9.8582,9.7597,9.985
2006-07-19,9.985,9.885,10.1212,9.8603,9.7701,9.687
2006-07-20,9.687,10.117,10.0125,9.8494,9.7786,9.762
2006-07-21,9.762,9.663,9.9455,9.843,9.7885,9.782
2006-07-24,9.782,9.83,9.8604,9.8449,9.7986,9.743
2006-07-25,9.743,9.635,9.7919,9.8526,9.8082,9.647
2006-07-26,9.647,9.714,9.7244,9.8572,9.8172,9.569
2006-07-27,9.569,9.694,9.7007,9.8628,9.8262,9.712
2006-07-28,9.712,9.559,9.6908,9.8696,9.8365,9.674
2006-07-31,9.674,9.709,9.6693,9.8774,9.8472,9.397
2006-08-01,9.397,9.637,9.6,9.8801,9.8569,9.19
2006-08-02,9.19,9.399,9.5085,9.8783,9.8658,9.394
2006-08-03,9.394,9.133,9.4734,9.8782,9.8746,9.355
2006-08-04,9.355,9.498,9.402,9.8745,9.8835,9.458
2006-08-07,9.458,9.297,9.3587,9.872,9.8921,9.534
2006-08-08,9.534,9.58,9.3862,9.8718,9.9019,9.433
2006-08-09,9.433,9.579,9.4348,9.8743,9.9065,9.364
2006-08-10,9.364,9.356,9.4288,9.8755,9.9097,9.221
2006-08-11,9.221,9.369,9.4021,9.8684,9.9124,9.245
2006-08-14,9.245,9.297,9.3594,9.8634,9.9142,9.533
2006-08-15,9.533,9.362,9.3593,9.8667,9.9177,9.702
2006-08-16,9.702,9.596,9.4132,9.8655,9.9214,9.654
2006-08-17,9.654,9.669,9.4713,9.8652,9.9231,9.593
2006-08-18,9.593,9.667,9.5457,9.8602,9.9236,9.442
2006-08-21,9.442,9.462,9.585,9.8556,9.9233,9.466
2006-08-22,9.466,9.453,9.5716,9.8539,9.9223,9.345
2006-08-23,9.345,9.45,9.5001,9.8474,9.9202,9.352
2006-08-24,9.352,9.37,9.4397,9.8421,9.9175,9.341
2006-08-25,9.341,9.336,9.3891,9.8332,9.9154,9.533
2006-08-28,9.533,9.399,9.4074,9.8283,9.9157,9.483
2006-08-29,9.483,9.529,9.4107,9.8237,9.9141,9.528
2006-08-30,9.528,9.489,9.4474,9.8205,9.9129,9.472
2006-08-31,9.472,9.547,9.4714,9.8087,9.9106,9.474
2006-09-01,9.474,9.534,9.4981,9.798,9.9088,9.618
2006-09-05,9.618,9.506,9.5152,9.7877,9.9071,9.513
2006-09-06,9.513,9.562,9.5211,9.7757,9.9042,9.471
2006-09-07,9.471,9.494,9.5098,9.7637,9.9015,9.455
2006-09-08,9.455,9.427,9.5064,9.7496,9.8975,9.612
2006-09-11,9.612,9.466,9.5339,9.7327,9.8935,9.807
2006-09-12,9.807,9.634,9.5716,9.719,9.8896,10.174
2006-09-13,10.174,9.888,9.7039,9.7107,9.8869,10.109
2006-09-14,10.109,10.117,9.8315,9.7019,9.8844,10.257
2006-09-15,10.257,10.197,9.9918,9.6953,9.8852,10.377
2006-09-18,10.377,10.26,10.1449,9.6924,9.8864,10.105
2006-09-19,10.105,10.397,10.2045,9.6852,9.8851,9.935
2006-09-20,9.935,10.187,10.1566,9.6714,9.8826,10.181
2006-09-21,10.181,10.017,10.171,9.6662,9.8827,10.104
