ticker,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2000-02-09,2.0703,2.0625,2.7462,2.1281,2.3705,2.0352
2000-02-10,2.0352,2.0703,2.7385,2.0922,2.3647,2.0195
2000-02-11,2.0195,2.0352,2.7313,2.0617,2.3579,2.0352
2000-02-14,2.0352,2.0195,2.7243,2.0438,2.3505,2.0039
2000-02-15,2.0039,2.0195,2.7167,2.0328,2.3416,1.9727
2000-02-16,1.9727,2.0313,2.7086,2.0133,2.3317,1.9844
2000-02-17,1.9844,1.9844,2.7004,2.0031,2.3222,1.8516
2000-02-18,1.8516,1.957,2.6914,1.9695,2.311,1.8906
2000-02-22,1.8906,1.8984,2.6826,1.9406,2.302,1.8711
2000-02-23,1.8711,1.8789,2.674,1.9141,2.2918,1.793
2000-02-24,1.793,1.8711,2.6649,1.8781,2.2822,1.7656
2000-02-25,1.7656,1.8086,2.6562,1.8344,2.2727,1.7578
2000-02-28,1.7578,1.7695,2.6477,1.8156,2.2613,1.6758
2000-02-29,1.6758,1.7578,2.6392,1.7727,2.2491,1.6797
2000-03-01,1.6797,1.7031,2.631,1.7344,2.2372,1.6563
2000-03-02,1.6563,1.6836,2.6228,1.707,2.2253,1.6719
2000-03-03,1.6719,1.6523,2.6146,1.6883,2.2133,1.6914
2000-03-06,1.6914,1.6719,2.6066,1.675,2.2015,1.6758
2000-03-07,1.6758,1.7031,2.5988,1.675,2.1879,1.7656
2000-03-08,1.7656,1.6914,2.5916,1.6922,2.1768,1.8047
2000-03-09,1.8047,1.7969,2.5847,1.7219,2.1646,1.7773
2000-03-10,1.7773,1.7891,2.5775,1.743,2.1523,1.8008
2000-03-13,1.8008,1.7773,2.5712,1.7648,2.1411,1.832
2000-03-14,1.832,1.8125,2.5651,1.7961,2.1285,1.9375
2000-03-15,1.9375,1.8438,2.5598,1.8305,2.1175,2.1094
2000-03-16,2.1094,1.9648,2.5554,1.8914,2.1116,2.0352
2000-03-17,2.0352,2.1094,2.5508,1.943,2.1033,1.9727
2000-03-20,1.9727,1.9766,2.5453,1.9773,2.093,1.9961
2000-03-21,1.9961,1.9688,2.5396,2.0102,2.0845,1.9766
2000-03-22,1.9766,2.0078,2.5339,2.018,2.0741,2.0234
2000-03-23,2.0234,1.9609,2.5291,2.0008,2.0638,2.0
2000-03-24,2.0,2.0234,2.5239,1.9938,2.0551,1.9961
2000-03-27,1.9961,2.0,2.519,1.9984,2.0452,1.9961
2000-03-28,1.9961,1.9961,2.5139,1.9984,2.0326,1.9805
2000-03-29,1.9805,1.9961,2.5089,1.9992,2.0192,2.0391
2000-03-30,2.0391,1.9922,2.5049,2.0023,2.0079,2.1602
2000-03-31,2.1602,2.0234,2.5019,2.0344,1.9987,2.2109
2000-04-03,2.2109,2.1484,2.499,2.0773,1.9916,2.168
2000-04-04,2.168,2.2031,2.4949,2.1117,1.9858,2.2188
2000-04-05,2.2188,2.1406,2.4915,2.1594,1.9833,2.2813
2000-04-06,2.2813,2.25,2.4885,2.2078,1.9814,2.25
2000-04-07,2.25,2.3203,2.4856,2.2258,1.9796,2.2656
2000-04-10,2.2656,2.2344,2.4826,2.2367,1.9799,2.2813
2000-04-11,2.2813,2.2656,2.4797,2.2594,1.9801,2.293
2000-04-12,2.293,2.2813,2.4768,2.2742,1.981,2.3125
2000-04-13,2.3125,2.2813,2.4752,2.2805,1.9831,2.2383
2000-04-14,2.2383,2.3047,2.4718,2.2781,1.9836,2.1406
2000-04-17,2.1406,2.2227,2.468,2.2531,1.983,2.0664
2000-04-18,2.0664,2.1289,2.464,2.2102,1.9818,2.1016
2000-04-19,2.1016,2.0664,2.46,2.1719,1.9827,2.0586
2000-04-20,2.0586,2.1133,2.4555,2.1211,1.9824,2.0156
2000-04-24,2.0156,2.0586,2.4509,2.0766,1.982,2.0664
2000-04-25,2.0664,2.125,2.4467,2.0617,1.983,2.0391
2000-04-26,2.0391,2.082,2.4423,2.0563,1.983,1.9961
2000-04-27,1.9961,2.0234,2.438,2.0352,1.9829,1.9688
2000-04-28,1.9688,2.0156,2.4338,2.0172,1.9828,1.8945
2000-05-01,1.8945,1.9297,2.4293,1.993,1.981,1.9141
2000-05-02,1.9141,1.8906,2.4249,1.9625,1.9823,1.918
2000-05-03,1.918,1.9297,2.4206,1.9383,1.9828,1.9258
2000-05-04,1.9258,1.9102,2.4161,1.9242,1.9839,1.9727
2000-05-05,1.9727,1.9258,2.4119,1.925,1.9875,1.957
2000-05-08,1.957,1.9648,2.4073,1.9375,1.9913,1.9922
2000-05-09,1.9922,1.957,2.4029,1.9531,1.996,2.0039
2000-05-10,2.0039,1.9922,2.3979,1.9703,2.0026,2.0664
2000-05-11,2.0664,1.9961,2.3934,1.9984,2.0103,2.0859
2000-05-12,2.0859,2.0781,2.3891,2.0211,2.0189,2.1133
2000-05-15,2.1133,2.0977,2.3846,2.0523,2.0277,2.1211
2000-05-16,2.1211,2.0469,2.3802,2.0781,2.0363,2.1172
2000-05-17,2.1172,2.1055,2.3758,2.1008,2.0452,2.0469
2000-05-18,2.0469,2.1172,2.371,2.0969,2.0508,1.9961
2000-05-19,1.9961,2.0313,2.3661,2.0789,2.0546,1.9766
2000-05-22,1.9766,2.0117,2.3611,2.0516,2.0586,1.8789
2000-05-23,1.8789,1.9766,2.3559,2.0031,2.0602,1.8789
2000-05-24,1.8789,1.8867,2.3502,1.9555,2.0611,1.8828
2000-05-25,1.8828,1.8828,2.3435,1.9227,2.06,1.8828
2000-05-26,1.8828,1.875,2.3372,1.9,2.0555,1.8711
2000-05-30,1.8711,1.8711,2.331,1.8789,2.0522,1.8555
2000-05-31,1.8555,1.8711,2.3244,1.8742,2.0498,1.9023
2000-06-01,1.9023,1.8516,2.318,1.8789,2.048,1.9258
2000-06-02,1.9258,1.9102,2.312,1.8875,2.047,1.9375
2000-06-05,1.9375,1.9336,2.3062,1.8984,2.0452,1.9531
2000-06-06,1.9531,1.9375,2.3003,1.9148,2.0443,1.9219
2000-06-07,1.9219,1.9531,2.2946,1.9281,2.0428,1.9141
2000-06-08,1.9141,1.9141,2.2901,1.9305,2.0412,1.9297
2000-06-09,1.9297,1.9219,2.2857,1.9313,2.0402,1.9453
2000-06-12,1.9453,1.9336,2.2814,1.9328,2.0383,1.9492
2000-06-13,1.9492,1.9414,2.277,1.932,2.0341,1.9805
2000-06-14,1.9805,1.9492,2.2729,1.9438,2.0295,1.9609
2000-06-15,1.9609,1.9844,2.2687,1.9531,2.0253,1.9783
2000-06-16,1.9783,1.9609,2.2644,1.9628,2.0205,1.9414
2000-06-19,1.9414,1.9844,2.2601,1.9621,2.0137,1.9648
2000-06-20,1.9648,1.9414,2.2558,1.9652,2.008,1.9453
2000-06-21,1.9453,1.957,2.2513,1.9582,2.0016,1.9883
2000-06-22,1.9883,1.9609,2.2467,1.9636,1.9957,2.0039
2000-06-23,2.0039,1.9727,2.2423,1.9688,1.99,1.9727
2000-06-26,1.9727,2.0039,2.2376,1.975,1.9832,1.9531
2000-06-27,1.9531,1.9453,2.2328,1.9727,1.9775,2.0369
2000-06-28,2.0369,1.9688,2.2287,1.991,1.9754,2.207
2000-06-29,2.207,2.0234,2.2254,2.0347,1.9782,2.0107
2000-06-30,2.0107,2.207,2.2214,2.0361,1.9764,2.0625
2000-07-03,2.0625,2.0273,2.2176,2.0541,1.9765,2.043
2000-07-05,2.043,2.0781,2.2141,2.072,1.977,2.0234
2000-07-06,2.0234,2.043,2.2105,2.0693,1.9761,2.0039
2000-07-07,2.0039,2.0273,2.2067,2.0287,1.9754,2.0742
2000-07-10,2.0742,1.9961,2.2032,2.0414,1.977,2.1367
2000-07-11,2.1367,2.1641,2.2004,2.0563,1.9804,2.1133
2000-07-12,2.1133,2.1289,2.1971,2.0703,1.9847,2.1797
2000-07-13,2.1797,2.0938,2.1943,2.1016,1.99,2.1914
2000-07-14,2.1914,2.1719,2.1916,2.1391,1.9955,2.1758
2000-07-17,2.1758,2.1953,2.1887,2.1594,2.0005,2.1641
2000-07-18,2.1641,2.168,2.186,2.1648,2.0043,2.2148
2000-07-19,2.2148,2.1641,2.1837,2.1852,2.0095,2.2383
2000-07-20,2.2383,2.2227,2.1818,2.1969,2.0144,2.207
2000-07-21,2.207,2.2305,2.1798,2.2,2.0185,2.1992
2000-07-24,2.1992,2.2109,2.1777,2.2047,2.0211,2.2188
2000-07-25,2.2188,2.207,2.1752,2.2156,2.0238,2.1992
2000-07-26,2.1992,2.1641,2.1731,2.2125,2.0255,2.2266
2000-07-27,2.2266,2.2031,2.1713,2.2102,2.0276,2.1641
2000-07-28,2.1641,2.2266,2.1695,2.2016,2.0286,2.168
2000-07-31,2.168,2.1719,2.1681,2.1953,2.031,2.1328
2000-08-01,2.1328,2.1563,2.1667,2.1781,2.0337,2.1484
2000-08-02,2.1484,2.1367,2.1651,2.168,2.0372,2.1133
2000-08-03,2.1133,2.1016,2.1633,2.1453,2.0418,2.1445
2000-08-04,2.1445,2.1211,2.1619,2.1414,2.0472,2.1211
2000-08-07,2.1211,2.1406,2.1604,2.132,2.0519,2.1563
2000-08-08,2.1563,2.0938,2.1587,2.1367,2.0574,2.1133
2000-08-09,2.1133,2.1563,2.1567,2.1297,2.0622,2.1133
2000-08-10,2.1133,2.1133,2.1549,2.1297,2.0674,2.1367
2000-08-11,2.1367,2.0898,2.153,2.1281,2.0721,2.1602
2000-08-14,2.1602,2.1367,2.1512,2.1359,2.0768,2.1484
2000-08-15,2.1484,2.1602,2.1494,2.1344,2.081,2.1445
2000-08-16,2.1445,2.1484,2.1476,2.1406,2.0848,2.1328
2000-08-17,2.1328,2.1523,2.1458,2.1445,2.089,2.0977
2000-08-18,2.0977,2.1172,2.1438,2.1367,2.0927,2.082
2000-08-21,2.082,2.0859,2.1418,2.1211,2.0958,2.0547
2000-08-22,2.0547,2.0781,2.1398,2.1023,2.0979,2.0508
2000-08-23,2.0508,2.0586,2.1376,2.0836,2.1,2.0859
2000-08-24,2.0859,2.0586,2.136,2.0742,2.1021,2.0938
2000-08-25,2.0938,2.0781,2.1341,2.0734,2.1047,2.0898
2000-08-28,2.0898,2.0859,2.1319,2.075,2.107,2.1641
2000-08-29,2.1641,2.082,2.1305,2.0969,2.1114,2.1445
2000-08-30,2.1445,2.1445,2.1288,2.1156,2.115,2.1641
2000-08-31,2.1641,2.1523,2.1273,2.1313,2.1194,2.1875
2000-09-01,2.1875,2.1797,2.1259,2.15,2.1234,2.2148
2000-09-05,2.2148,2.1875,2.1247,2.175,2.1276,2.2344
2000-09-06,2.2344,2.2305,2.1237,2.1891,2.1328,2.2188
2000-09-07,2.2188,2.2344,2.1229,2.2039,2.1381,2.1992
2000-09-08,2.1992,2.207,2.1217,2.2109,2.1414,2.207
2000-09-11,2.207,2.1992,2.1208,2.2148,2.1414,2.1953
2000-09-12,2.1953,2.207,2.12,2.2109,2.1451,2.1797
2000-09-13,2.1797,2.1992,2.1192,2.2,2.1474,2.1211
2000-09-14,2.1211,2.1563,2.1182,2.1805,2.149,2.125
2000-09-15,2.125,2.0938,2.117,2.1656,2.151,2.1016
2000-09-18,2.1016,2.125,2.1155,2.1445,2.153,2.0469
2000-09-19,2.0469,2.0781,2.1135,2.1148,2.1524,2.0469
2000-09-20,2.0469,2.0586,2.1114,2.0883,2.1506,1.9961
2000-09-21,1.9961,2.0352,2.1091,2.0633,2.1483,2.0313
2000-09-22,2.0313,1.9961,2.1072,2.0445,2.1453,2.0234
2000-09-25,2.0234,2.0313,2.1056,2.0289,2.142,2.0
2000-09-26,2.0,2.0234,2.1037,2.0195,2.1384,2.0
2000-09-27,2.0,2.0,2.1023,2.0102,2.1352,1.9922
2000-09-28,1.9922,1.9844,2.1011,2.0094,2.1307,1.9805
2000-09-29,1.9805,1.9961,2.0993,1.9992,2.1255,1.9336
2000-10-02,1.9336,1.9727,2.0976,1.9813,2.1201,1.9531
2000-10-03,1.9531,1.9492,2.0959,1.9719,2.1152,1.9414
2000-10-04,1.9414,1.9531,2.0944,1.9602,2.1096,1.8984
2000-10-05,1.8984,1.9453,2.0925,1.9414,2.1036,1.9063
2000-10-06,1.9063,1.9141,2.0907,1.9266,2.0972,1.9531
2000-10-09,1.9531,1.9063,2.0886,1.9305,2.093,1.9063
2000-10-10,1.9063,1.9375,2.0866,1.9211,2.0877,1.8711
2000-10-11,1.8711,1.9063,2.0839,1.907,2.0825,1.875
2000-10-12,1.875,1.8633,2.0813,1.9023,2.077,1.9297
2000-10-13,1.9297,1.8828,2.0791,1.907,2.0734,1.8984
2000-10-16,1.8984,1.9297,2.0763,1.8961,2.0684,1.8633
2000-10-17,1.8633,1.8945,2.0732,1.8875,2.0633,1.8242
2000-10-18,1.8242,1.8633,2.0703,1.8781,2.0566,1.8867
2000-10-19,1.8867,1.8203,2.0675,1.8805,2.0521,1.9063
2000-10-20,1.9063,1.8789,2.0645,1.8758,2.048,1.8867
2000-10-23,1.8867,1.9063,2.0619,1.8734,2.043,2.0742
2000-10-24,2.0742,1.9219,2.0598,1.9156,2.0413,2.043
2000-10-25,2.043,2.0586,2.0573,1.9594,2.0391,2.1328
2000-10-26,2.1328,2.043,2.0558,2.0086,2.0389,2.1172
2000-10-27,2.1172,2.1289,2.0539,2.0508,2.0386,2.1875
2000-10-30,2.1875,2.1211,2.0517,2.1109,2.0404,2.1953
2000-10-31,2.1953,2.1836,2.0494,2.1352,2.0427,2.1758
2000-11-01,2.1758,2.1953,2.0473,2.1617,2.0451,2.1758
2000-11-02,2.1758,2.1836,2.0451,2.1703,2.0476,2.1836
2000-11-03,2.1836,2.1797,2.0432,2.1836,2.0495,2.2148
2000-11-06,2.2148,2.1875,2.0419,2.1891,2.052,2.2461
2000-11-07,2.2461,2.2148,2.0415,2.1992,2.0551,2.3047
2000-11-08,2.3047,2.2461,2.0411,2.225,2.0579,2.2539
2000-11-09,2.2539,2.2891,2.0407,2.2406,2.0601,2.2266
2000-11-10,2.2266,2.2539,2.0406,2.2492,2.0613,2.2539
2000-11-13,2.2539,2.2188,2.0405,2.257,2.0627,2.2891
2000-11-14,2.2891,2.2656,2.0407,2.2656,2.0641,2.332
2000-11-15,2.332,2.2891,2.0413,2.2711,2.0661,2.3125
2000-11-16,2.3125,2.3438,2.0418,2.2828,2.068,2.3203
2000-11-17,2.3203,2.3281,2.0425,2.3016,2.0704,2.3516
2000-11-20,2.3516,2.332,2.0437,2.3211,2.0733,2.3438
2000-11-21,2.3438,2.3555,2.0451,2.332,2.0763,2.3594
2000-11-22,2.3594,2.3438,2.0465,2.3375,2.0798,2.3945
2000-11-24,2.3945,2.3594,2.0483,2.3539,2.0853,2.4141
2000-11-27,2.4141,2.3945,2.0503,2.3727,2.0911,2.3945
2000-11-28,2.3945,2.4063,2.0521,2.3813,2.097,2.3203
2000-11-29,2.3203,2.3789,2.0537,2.3766,2.1024,2.4336
2000-11-30,2.4336,2.3242,2.056,2.3914,2.1102,2.4375
2000-12-01,2.4375,2.4258,2.0583,2.4,2.119,2.4844
2000-12-04,2.4844,2.4375,2.0614,2.4141,2.128,2.5
2000-12-05,2.5,2.5,2.0645,2.4352,2.1376,2.4336
2000-12-06,2.4336,2.5,2.0673,2.4578,2.1463,2.4023
2000-12-07,2.4023,2.4609,2.0703,2.4516,2.1543,2.457
2000-12-08,2.457,2.3867,2.0738,2.4555,2.1636,2.457
2000-12-11,2.457,2.4844,2.0773,2.45,2.1731,2.4414
2000-12-12,2.4414,2.4727,2.0811,2.4383,2.1833,2.4297
2000-12-13,2.4297,2.4453,2.0849,2.4375,2.1928,2.3867
2000-12-14,2.3867,2.4141,2.0885,2.4344,2.2017,2.457
2000-12-15,2.457,2.4023,2.0924,2.4344,2.2129,2.457
2000-12-18,2.457,2.4531,2.0963,2.4344,2.2239,2.5508
2000-12-19,2.5508,2.4609,2.1006,2.4563,2.2359,2.5469
2000-12-20,2.5469,2.5313,2.1045,2.4797,2.2487,2.6328
2000-12-21,2.6328,2.5508,2.1087,2.5289,2.2639,2.6797
2000-12-22,2.6797,2.6445,2.1132,2.5734,2.28,2.8555
2000-12-26,2.8555,2.707,2.1185,2.6531,2.2985,2.9102
2000-12-27,2.9102,2.8594,2.1239,2.725,2.3188,2.9531
2000-12-28,2.9531,2.9258,2.1289,2.8063,2.3405,2.8789
2000-12-29,2.8789,2.9375,2.1328,2.8555,2.3616,2.7773
2001-01-02,2.7773,2.8633,2.1365,2.875,2.3795,2.9453
2001-01-03,2.9453,2.7617,2.1414,2.893,2.4002,2.9336
2001-01-04,2.9336,2.9414,2.146,2.8977,2.4212,2.8945
2001-01-05,2.8945,2.8594,2.1506,2.8859,2.4376,2.8828
2001-01-08,2.8828,2.9063,2.1549,2.8867,2.4544,2.9102
2001-01-09,2.9102,2.875,2.1595,2.9133,2.4699,3.0
2001-01-10,3.0,2.9258,2.1645,2.9242,2.4876,2.9727
2001-01-11,2.9727,3.0,2.1694,2.932,2.5033,2.9141
2001-01-12,2.9141,2.9883,2.1741,2.9359,2.5177,2.8516
2001-01-16,2.8516,2.9141,2.1781,2.9297,2.5312,2.8164
2001-01-17,2.8164,2.8516,2.1814,2.9109,2.544,2.8125
2001-01-18,2.8125,2.832,2.1844,2.8734,2.5566,2.6953
2001-01-19,2.6953,2.8125,2.187,2.818,2.5662,2.6523
2001-01-22,2.6523,2.6094,2.1892,2.7656,2.5743,2.7188
2001-01-23,2.7188,2.6641,2.1914,2.7391,2.5826,2.7461
2001-01-24,2.7461,2.7227,2.1939,2.725,2.5924,2.6211
2001-01-25,2.6211,2.7617,2.1957,2.6867,2.6003,2.5
2001-01-26,2.5,2.625,2.1968,2.6477,2.6052,2.525
2001-01-29,2.525,2.5,2.1979,2.6222,2.61,2.4956
2001-01-30,2.4956,2.525,2.1988,2.5776,2.6132,2.4975
2001-01-31,2.4975,2.4994,2.2001,2.5278,2.6169,2.5563
2001-02-01,2.5563,2.5131,2.2022,2.5149,2.6216,2.4956
2001-02-02,2.4956,2.5469,2.2043,2.514,2.6245,2.5425
2001-02-05,2.5425,2.4938,2.2066,2.5175,2.6285,2.5631
2001-02-06,2.5631,2.5419,2.2091,2.531,2.6326,2.5594
2001-02-07,2.5594,2.5475,2.2118,2.5434,2.6359,2.5525
2001-02-08,2.5525,2.5594,2.2142,2.5426,2.6386,2.5281
2001-02-09,2.5281,2.5681,2.2167,2.5491,2.6413,2.5538
2001-02-12,2.5538,2.525,2.2195,2.5514,2.646,2.5619
2001-02-13,2.5619,2.5538,2.2224,2.5511,2.6485,2.5681
2001-02-14,2.5681,2.555,2.2258,2.5529,2.6512,2.6244
2001-02-15,2.6244,2.5563,2.2293,2.5673,2.654,2.59
2001-02-16,2.59,2.6394,2.2327,2.5796,2.6558,2.5294
2001-02-20,2.5294,2.5938,2.2357,2.5748,2.6577,2.5
2001-02-21,2.5,2.5344,2.2384,2.5624,2.6596,2.4963
2001-02-22,2.4963,2.5075,2.2411,2.548,2.6604,2.4463
2001-02-23,2.4463,2.4938,2.2433,2.5124,2.6602,2.4981
2001-02-26,2.4981,2.4619,2.2458,2.494,2.6613,2.5625
2001-02-27,2.5625,2.5313,2.2483,2.5006,2.664,2.5875
2001-02-28,2.5875,2.5631,2.2508,2.5181,2.668,2.5644
2001-03-01,2.5644,2.5875,2.253,2.5318,2.6701,2.5994
2001-03-02,2.5994,2.55,2.2554,2.5624,2.673,2.5806
2001-03-05,2.5806,2.615,2.2577,2.5789,2.6736,2.6531
2001-03-06,2.6531,2.5963,2.2608,2.597,2.6757,2.7475
2001-03-07,2.7475,2.6906,2.2645,2.629,2.678,2.8263
2001-03-08,2.8263,2.7375,2.2688,2.6814,2.6809,2.7825
2001-03-09,2.7825,2.775,2.2733,2.718,2.6795,2.7125
2001-03-12,2.7125,2.775,2.2775,2.7444,2.6755,2.7963
2001-03-13,2.7963,2.7125,2.282,2.773,2.6724,2.7506
2001-03-14,2.7506,2.7719,2.2864,2.7736,2.6698,2.77
2001-03-15,2.77,2.7438,2.2909,2.7624,2.6697,2.7331
2001-03-16,2.7331,2.8063,2.2953,2.7525,2.6654,2.8044
2001-03-19,2.8044,2.7406,2.2998,2.7709,2.6629,2.7731
2001-03-20,2.7731,2.8063,2.304,2.7663,2.6604,2.7463
2001-03-21,2.7463,2.7844,2.308,2.7654,2.6577,2.7331
2001-03-22,2.7331,2.7438,2.3119,2.758,2.6542,2.7663
2001-03-23,2.7663,2.7331,2.3162,2.7646,2.6495,2.8325
2001-03-26,2.8325,2.775,2.3208,2.7703,2.6467,2.8656
2001-03-27,2.8656,2.8275,2.3254,2.7888,2.6457,2.8238
2001-03-28,2.8238,2.8563,2.3298,2.8043,2.6451,2.8269
2001-03-29,2.8269,2.8313,2.3342,2.823,2.6454,2.8669
2001-03-30,2.8669,2.8112,2.3387,2.8431,2.6464,2.8488
2001-04-02,2.8488,2.8688,2.3431,2.8464,2.6495,2.7769
2001-04-03,2.7769,2.8488,2.3471,2.8286,2.652,2.8931
2001-04-04,2.8931,2.7769,2.3518,2.8425,2.6555,2.9513
2001-04-05,2.9513,2.9063,2.3568,2.8674,2.6596,2.8919
2001-04-06,2.8919,2.9375,2.3615,2.8724,2.665,2.9362
2001-04-09,2.9362,2.8969,2.3663,2.8899,2.6737,2.9513
2001-04-10,2.9513,2.9313,2.371,2.9248,2.6823,2.8888
2001-04-11,2.8888,2.9469,2.3756,2.9239,2.6901,2.8537
2001-04-12,2.8537,2.9044,2.3801,2.9044,2.6972,2.8719
2001-04-16,2.8719,2.8438,2.3842,2.9004,2.7036,2.9188
2001-04-17,2.9188,2.8744,2.3878,2.8969,2.712,2.9744
2001-04-18,2.9744,2.9219,2.3926,2.9015,2.7207,2.9906
2001-04-19,2.9906,2.99,2.3973,2.9219,2.7292,2.9638
2001-04-20,2.9638,2.9781,2.4019,2.9439,2.7373,2.9644
2001-04-23,2.9644,2.9619,2.4066,2.9624,2.7455,2.95
2001-04-24,2.95,2.9638,2.4113,2.9686,2.754,2.9969
2001-04-25,2.9969,2.95,2.4159,2.9731,2.7628,2.9844
2001-04-26,2.9844,2.9375,2.4202,2.9719,2.7713,2.925
2001-04-27,2.925,2.975,2.4242,2.9641,2.7784,2.875
2001-04-30,2.875,2.9125,2.4277,2.9463,2.7834,2.8438
2001-05-01,2.8438,2.8875,2.431,2.925,2.7885,2.815
2001-05-02,2.815,2.8563,2.4341,2.8886,2.7942,2.6875
2001-05-03,2.6875,2.75,2.4368,2.8293,2.798,2.7313
2001-05-04,2.7313,2.6669,2.4393,2.7905,2.8027,2.6944
2001-05-07,2.6944,2.7313,2.4416,2.7544,2.8076,2.6869
2001-05-08,2.6869,2.7,2.444,2.723,2.8114,2.6531
2001-05-09,2.6531,2.6813,2.4463,2.6906,2.8132,2.7875
2001-05-10,2.7875,2.7031,2.4491,2.7106,2.8172,2.7719
2001-05-11,2.7719,2.7944,2.452,2.7188,2.8214,2.7688
2001-05-14,2.7688,2.7656,2.4547,2.7336,2.8248,2.8125
2001-05-15,2.8125,2.7681,2.458,2.7588,2.8294,2.9563
2001-05-16,2.9563,2.8125,2.4619,2.8194,2.8355,3.0219
2001-05-17,3.0219,2.9531,2.4663,2.8663,2.8409,2.9981
2001-05-18,2.9981,3.0156,2.4706,2.9115,2.8444,3.0463
2001-05-21,3.0463,2.9906,2.4753,2.967,2.8497,2.9863
2001-05-22,2.9863,3.0169,2.4795,3.0018,2.8551,2.9438
2001-05-23,2.9438,2.975,2.4836,2.9993,2.8581,2.9162
2001-05-24,2.9162,2.9444,2.4874,2.9781,2.8614,2.8869
2001-05-25,2.8869,2.9125,2.4912,2.9559,2.8637,2.9269
2001-05-29,2.9269,2.8906,2.4953,2.932,2.8676,2.9375
2001-05-30,2.9375,2.9238,2.4993,2.9223,2.8703,2.9688
2001-05-31,2.9688,2.9375,2.5034,2.9273,2.8742,2.9313
2001-06-01,2.9313,2.9688,2.5073,2.9303,2.8779,3.0175
2001-06-04,3.0175,2.9406,2.5116,2.9564,2.8836,3.1188
2001-06-05,3.1188,3.0188,2.5166,2.9948,2.8906,3.1094
2001-06-06,3.1094,3.1188,2.5216,3.0291,2.8962,3.0994
2001-06-07,3.0994,3.1063,2.5267,3.0553,2.9008,3.0919
2001-06-08,3.0919,3.0994,2.5319,3.0874,2.9062,3.0469
2001-06-11,3.0469,3.0906,2.5369,3.0933,2.9106,3.055
2001-06-12,3.055,3.0625,2.5417,3.0805,2.9144,3.0338
2001-06-13,3.0338,3.0438,2.5464,3.0654,2.9181,2.9438
2001-06-14,2.9438,3.0313,2.5507,3.0343,2.9214,2.9463
2001-06-15,2.9463,2.9063,2.5546,3.0051,2.9225,2.93
2001-06-18,2.93,2.9531,2.5585,2.9818,2.922,2.9494
2001-06-19,2.9494,2.9531,2.5625,2.9606,2.9232,2.9231
2001-06-20,2.9231,2.94,2.5661,2.9385,2.9229,2.8363
2001-06-21,2.8363,2.9228,2.5692,2.917,2.9206,2.7331
2001-06-22,2.7331,2.8406,2.5717,2.8744,2.9175,2.7688
2001-06-25,2.7688,2.7331,2.5745,2.8421,2.9158,2.7994
2001-06-26,2.7994,2.7531,2.5775,2.8121,2.9144,2.8781
2001-06-27,2.8781,2.8031,2.5808,2.8031,2.9135,2.905
2001-06-28,2.905,2.8781,2.5844,2.8169,2.9122,2.9725
2001-06-29,2.9725,2.9056,2.5884,2.8648,2.9118,2.9663
2001-07-02,2.9663,2.9725,2.5926,2.9043,2.9118,2.9656
2001-07-03,2.9656,2.9563,2.5968,2.9375,2.9119,2.9681
2001-07-05,2.9681,2.9656,2.6011,2.9555,2.9122,2.9413
2001-07-06,2.9413,2.9681,2.6056,2.9628,2.9111,2.9138
2001-07-09,2.9138,2.9375,2.6099,2.951,2.9097,2.9362
2001-07-10,2.9362,2.9188,2.6146,2.945,2.9099,2.9706
2001-07-11,2.9706,2.9313,2.6193,2.946,2.9118,3.0481
2001-07-12,3.0481,2.9706,2.6244,2.962,2.9159,3.0694
2001-07-13,3.0694,3.0625,2.6298,2.9876,2.921,3.075
2001-07-16,3.075,3.0625,2.6352,3.0199,2.9288,3.0631
2001-07-17,3.0631,3.0688,2.6405,3.0453,2.9354,3.0669
2001-07-18,3.0669,3.0563,2.646,3.0645,2.9429,3.0744
2001-07-19,3.0744,3.0731,2.6517,3.0698,2.9506,3.0806
2001-07-20,3.0806,3.0688,2.6573,3.072,2.9592,3.085
2001-07-23,3.085,3.075,2.663,3.074,2.9651,3.0756
2001-07-24,3.0756,3.0781,2.6689,3.0765,2.9712,3.0738
2001-07-25,3.0738,3.0656,2.6747,3.0779,2.9773,3.0381
2001-07-26,3.0381,3.0156,2.6802,3.0706,2.9818,3.0563
2001-07-27,3.0563,3.0381,2.6859,3.0658,2.9838,3.0619
2001-07-30,3.0619,3.0625,2.6919,3.0611,2.9846,3.0894
2001-07-31,3.0894,3.0619,2.6979,3.0639,2.9864,3.115
2001-08-01,3.115,3.1,2.7039,3.0721,2.9878,3.12
2001-08-02,3.12,3.125,2.71,3.0885,2.9905,3.125
2001-08-03,3.125,3.125,2.7163,3.1023,2.9941,3.0294
2001-08-06,3.0294,3.1244,2.7223,3.0958,2.9964,3.015
2001-08-07,3.015,3.0406,2.7279,3.0809,2.9989,3.0306
2001-08-08,3.0306,3.015,2.7336,3.064,3.001,2.9844
2001-08-09,2.9844,3.0325,2.7391,3.0369,3.0019,3.0238
2001-08-10,3.0238,2.9844,2.7438,3.0166,3.003,3.0488
2001-08-13,3.0488,3.0188,2.7488,3.0205,3.0054,3.1331
2001-08-14,3.1331,3.0469,2.7538,3.0441,3.0077,3.0806
