ticker,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2020-04-06,34.05,30.81,30.944,39.3306,28.302,35.04
2020-04-07,35.04,37.81,31.494,39.4324,28.389,37.93
2020-04-08,37.93,36.25,33.126,39.5462,28.4912,38.06
2020-04-09,38.06,39.09,34.754,39.6562,28.6,37.78
2020-04-13,37.78,38.24,36.572,39.742,28.705,41.4
2020-04-14,41.4,39.57,38.042,39.9396,28.8224,39.61
2020-04-15,39.61,39.3,38.956,40.0734,28.9293,38.79
2020-04-16,38.79,40.01,39.128,40.1112,29.0317,38.96
2020-04-17,38.96,40.83,39.308,40.1522,29.1337,39.01
2020-04-20,39.01,38.0,39.554,40.1646,29.2339,35.51
2020-04-21,35.51,38.01,38.376,40.1138,29.3133,38.24
2020-04-22,38.24,37.38,38.102,40.1064,29.4046,39.48
2020-04-23,39.48,38.44,38.24,40.1028,29.4999,37.73
2020-04-24,37.73,39.41,37.994,40.0274,29.5891,37.21
2020-04-27,37.21,38.21,37.634,39.9448,29.6778,43.0
2020-04-28,43.0,39.73,39.132,39.983,29.7944,48.985
2020-04-29,48.985,44.53,41.281,40.1593,29.941,46.83
2020-04-30,46.83,47.51,42.751,39.9515,30.0734,43.25
2020-05-01,43.25,45.13,43.855,39.6417,30.1887,43.98
2020-05-04,43.98,41.75,45.209,39.3395,30.3053,44.37
2020-05-05,44.37,46.33,45.483,39.1217,30.4231,52.68
2020-05-06,52.68,47.0,46.222,39.1573,30.5802,54.49
2020-05-07,54.49,52.56,47.754,39.2097,30.7544,57.28
2020-05-08,57.28,55.74,50.56,39.3801,30.9407,59.58
2020-05-11,59.58,56.67,53.68,39.5923,31.1396,59.27
2020-05-12,59.27,60.43,56.66,39.7497,31.332,57.47
2020-05-13,57.47,58.77,57.618,39.8517,31.5133,56.98
2020-05-14,56.98,55.15,58.116,39.9219,31.69,58.375
2020-05-15,58.375,56.49,58.335,39.9556,31.8411,64.42
2020-05-18,64.42,61.0,59.303,40.183,32.0127,67.04
2020-05-19,67.04,64.8,60.857,40.6562,32.2023,64.17
2020-05-20,64.17,69.25,62.197,41.0278,32.3859,59.93
2020-05-21,59.93,61.0,62.787,41.3918,32.542,56.42
2020-05-22,56.42,60.84,62.396,41.8598,32.6701,58.43
2020-05-26,58.43,59.83,61.198,42.3712,32.8044,57.86
2020-05-27,57.86,59.75,59.362,42.9794,32.9344,55.8
2020-05-28,55.8,57.0,57.688,43.5098,33.0589,58.19
2020-05-29,58.19,55.74,57.34,44.1938,33.189,59.68
2020-06-01,59.68,58.18,57.992,44.8624,33.3363,56.95
2020-06-02,56.95,59.8,57.696,45.4814,33.4722,53.32
2020-06-03,53.32,57.14,56.788,45.9976,33.5786,51.64
2020-06-04,51.64,53.3,55.956,46.3436,33.6698,54.59
2020-06-05,54.59,53.11,55.236,46.6992,33.7734,52.9
2020-06-08,52.9,55.36,53.88,47.0346,33.8637,51.58
2020-06-09,51.58,52.22,52.806,47.4186,33.9529,49.35
2020-06-10,49.35,52.5,52.012,47.7656,34.0326,47.66
2020-06-11,47.66,45.99,51.216,48.073,34.0978,48.63
2020-06-12,48.63,50.0,50.024,48.4502,34.1757,50.45
2020-06-15,50.45,47.53,49.534,48.8608,34.2616,52.76
2020-06-16,52.76,52.37,49.77,49.3422,34.3697,39.04
2020-06-17,39.04,52.15,47.708,49.442,34.4165,45.72
2020-06-18,45.72,43.29,47.32,49.6556,34.5066,46.72
2020-06-19,46.72,46.81,46.938,49.8314,34.6009,45.56
2020-06-22,45.56,46.77,45.96,49.9814,34.7023,45.49
2020-06-23,45.49,46.24,44.506,50.1356,34.8027,46.68
2020-06-24,46.68,45.0,46.034,50.2412,34.9172,45.8
2020-06-25,45.8,45.84,46.05,50.365,35.0298,45.3
2020-06-26,45.3,45.88,45.766,50.4952,35.1327,47.45
2020-06-29,47.45,46.01,46.144,50.665,35.2589,47.57
2020-06-30,47.57,47.68,46.56,50.8362,35.3864,49.06
2020-07-01,49.06,47.53,47.036,51.1072,35.5154,48.86
2020-07-02,48.86,49.61,47.648,51.3196,35.6343,50.16
2020-07-06,50.16,49.7,48.62,51.5332,35.7591,50.64
2020-07-07,50.64,49.8,49.258,51.7914,35.8767,54.93
2020-07-08,54.93,51.02,50.73,52.1458,36.014,55.8
2020-07-09,55.8,55.84,52.078,52.4018,36.1569,55.43
2020-07-10,55.43,54.83,53.392,52.5307,36.3089,52.32
2020-07-13,52.32,56.25,53.824,52.6405,36.4452,55.88
2020-07-14,55.88,52.8,54.872,52.8931,36.6087,57.95
2020-07-15,57.95,57.0113,55.476,53.1725,36.7871,57.74
2020-07-16,57.74,57.21,55.864,53.4399,36.9647,59.31
2020-07-17,59.31,58.0,56.64,53.5725,37.1527,63.54
2020-07-20,63.54,59.9,58.884,53.7535,37.3609,61.1
2020-07-21,61.1,64.06,59.928,53.8299,37.5543,62.08
2020-07-22,62.08,61.19,60.754,53.8799,37.7475,61.67
2020-07-23,61.67,62.46,61.54,53.9279,37.9371,59.65
2020-07-24,59.65,60.38,61.608,53.9715,38.1141,62.22
2020-07-27,62.22,61.01,61.344,54.0763,38.3041,57.23
2020-07-28,57.23,61.84,60.57,54.0534,38.4676,59.12
2020-07-29,59.12,58.02,59.978,53.9474,38.6418,59.14
2020-07-30,59.14,58.14,59.472,53.7894,38.8138,60.36
2020-07-31,60.36,59.72,59.614,53.7132,38.9949,61.21
2020-08-03,61.21,60.89,59.412,53.7388,39.1801,68.95
2020-08-04,68.95,64.83,61.756,53.9894,39.3993,74.99
2020-08-05,74.99,68.99,64.93,54.3206,39.6505,71.37
2020-08-06,71.37,75.3047,67.376,54.5908,39.8779,72.84
2020-08-07,72.84,72.3,69.872,54.9316,40.1236,71.84
2020-08-10,71.84,72.8,71.998,55.2046,40.3658,67.3
2020-08-11,67.3,71.74,71.668,55.357,40.5862,71.19
2020-08-12,71.19,68.6848,70.908,55.6418,40.8194,74.88
2020-08-13,74.88,70.91,71.61,56.073,41.0666,73.16
2020-08-14,73.16,75.62,71.674,56.5034,41.3065,75.06
2020-08-17,75.06,74.34,72.318,56.9128,41.588,75.16
2020-08-18,75.16,75.24,73.89,57.358,41.8666,75.49
2020-08-19,75.49,75.1,74.75,57.8362,42.1499,73.09
2020-08-20,73.09,75.09,74.392,58.311,42.4256,73.14
2020-08-21,73.14,73.28,74.388,58.8206,42.6983,73.36
2020-08-24,73.36,73.79,74.048,59.3152,42.9741,75.93
2020-08-25,75.93,73.3,74.202,59.8248,43.2638,75.24
2020-08-26,75.24,76.66,74.152,60.2744,43.5478,73.44
2020-08-27,73.44,76.5,74.222,60.9624,43.8213,76.04
2020-08-28,76.04,74.1407,74.802,61.5688,44.1059,77.23
2020-08-31,77.23,76.68,75.576,62.179,44.3974,78.71
2020-09-01,78.71,77.47,76.132,62.842,44.696,77.02
2020-09-02,77.02,80.0,76.488,63.4726,44.9845,67.8
2020-09-03,67.8,75.2377,75.36,63.895,45.2305,66.155
2020-09-04,66.155,67.13,73.383,64.3021,45.4653,65.05
2020-09-08,65.05,62.03,70.947,64.6971,45.6999,67.71
2020-09-09,67.71,67.01,68.747,65.1023,45.9444,66.1
2020-09-10,66.1,67.93,66.563,65.4729,46.178,65.1
2020-09-11,65.1,67.78,66.023,65.7937,46.3978,69.49
2020-09-14,69.49,67.17,66.69,66.2063,46.6377,72.16
2020-09-15,72.16,71.01,68.112,66.6463,46.8833,72.83
2020-09-16,72.83,72.6,69.136,67.0901,47.1381,66.87
2020-09-17,66.87,69.77,69.29,67.3289,47.3621,68.27
2020-09-18,68.27,67.72,69.924,67.5783,47.5847,70.72
2020-09-21,70.72,65.51,70.17,67.8841,47.817,72.23
2020-09-22,72.23,71.0,70.184,68.2823,48.0613,70.27
2020-09-23,70.27,71.85,69.672,68.5701,48.2921,69.41
2020-09-24,69.41,69.32,70.18,68.7993,48.5189,73.62
2020-09-25,73.62,69.79,71.25,69.1169,48.7669,78.14
2020-09-28,78.14,75.14,72.734,69.4935,49.0366,80.8
2020-09-29,80.8,78.2,74.448,69.8387,49.3222,82.59
2020-09-30,82.59,81.37,76.912,70.2685,49.612,89.51
2020-10-01,89.51,85.56,80.932,70.8171,49.9308,90.43
2020-10-02,90.43,85.61,84.294,71.3923,50.2537,98.05
2020-10-05,98.05,93.0,88.276,72.1603,50.6152,98.57
2020-10-06,98.57,98.06,91.83,72.8873,50.9783,107.82
2020-10-07,107.82,101.5,96.876,73.8991,51.3877,105.5
2020-10-08,105.5,109.6,100.074,74.8267,51.7811,109.18
2020-10-09,109.18,107.18,103.824,75.8275,52.1919,104.43
2020-10-12,104.43,110.4,105.1,76.7089,52.5774,106.65
2020-10-13,106.65,103.11,106.716,77.6177,52.9769,108.97
2020-10-14,108.97,108.425,106.946,78.4181,53.3949,110.71
2020-10-15,110.71,107.25,107.988,79.1325,53.8178,110.84
2020-10-16,110.84,112.75,108.32,79.9219,54.2253,114.69
2020-10-19,114.69,111.485,110.372,80.7589,54.6523,116.14
2020-10-20,116.14,114.88,112.27,81.6449,55.0847,101.53
2020-10-21,101.53,116.9,110.782,82.3295,55.4424,103.46
2020-10-22,103.46,102.26,109.332,82.9749,55.8047,103.33
2020-10-23,103.33,106.3535,107.83,83.5439,56.1634,103.67
2020-10-26,103.67,98.56,105.626,84.1541,56.5284,98.63
2020-10-27,98.63,103.37,102.124,84.6255,56.8676,102.81
2020-10-28,102.81,97.29,102.38,85.1785,57.2306,102.51
2020-10-29,102.51,103.29,102.19,85.7189,57.5924,98.09
2020-10-30,98.09,100.99,101.142,86.2189,57.9287,103.83
2020-11-02,103.83,99.01,101.174,86.8327,58.2903,104.75
2020-11-03,104.75,100.5565,102.398,87.4605,58.6578,106.19
2020-11-04,106.19,99.3323,103.074,88.0657,59.0306,120.26
2020-11-05,120.26,111.0,106.624,88.9661,59.4716,122.53
2020-11-06,122.53,123.69,111.512,89.9479,59.9207,117.08
2020-11-09,117.08,129.54,114.162,90.7687,60.3564,109.39
2020-11-10,109.39,117.27,115.09,91.4119,60.7421,120.43
2020-11-11,120.43,113.9883,117.938,92.2463,61.1815,117.21
2020-11-12,117.21,119.95,117.328,93.0501,61.6001,116.59
2020-11-13,116.59,119.4,116.14,94.0259,62.0254,119.93
2020-11-16,119.93,118.21,116.71,95.1014,62.4605,125.12
2020-11-17,125.12,119.57,119.856,96.3028,62.9016,124.92
2020-11-18,124.92,126.1787,120.754,97.447,63.3416,128.89
2020-11-19,128.89,126.62,123.09,98.7028,63.7941,129.59
2020-11-20,129.59,131.0,125.69,99.9926,64.2518,134.43
2020-11-23,134.43,132.93,128.59,101.2914,64.7309,136.02
2020-11-24,136.02,135.33,130.77,102.5686,65.2127,139.07
2020-11-25,139.07,136.21,133.6,103.8934,65.7006,140.56
2020-11-27,140.56,142.49,135.934,105.3672,66.1967,136.57
2020-11-30,136.57,141.95,137.33,106.7332,66.6741,128.85
2020-12-01,128.85,138.6505,136.214,107.8958,67.1175,127.93
2020-12-02,127.93,127.5,134.596,109.0098,67.471,127.67
2020-12-03,127.67,129.5,132.316,110.1578,67.8157,130.46
2020-12-04,130.46,130.12,130.296,111.3788,68.1725,129.32
2020-12-07,129.32,130.29,128.846,112.4928,68.5428,134.74
2020-12-08,134.74,129.98,130.024,113.6248,68.962,127.26
2020-12-09,127.26,136.36,129.89,114.554,69.339,131.21
2020-12-10,131.21,125.6675,130.598,115.5264,69.7512,139.91
2020-12-11,139.91,133.38,132.488,116.5344,70.2059,145.07
2020-12-14,145.07,143.0,135.638,117.6272,70.6743,160.46
2020-12-15,160.46,147.4,140.782,118.8754,71.2147,163.31
2020-12-16,163.31,159.0,147.992,120.1702,71.7639,163.52
2020-12-17,163.52,165.52,154.454,121.2842,72.2981,164.41
2020-12-18,164.41,163.69,159.354,122.4624,72.8549,170.78
2020-12-21,170.78,162.95,164.496,123.6944,73.4919,177.27
2020-12-22,177.27,174.99,167.858,125.1512,74.1503,180.32
2020-12-23,180.32,181.4008,171.26,126.6246,74.8432,181.39
2020-12-24,181.39,179.7604,174.834,128.073,75.5851,175.49
2020-12-28,175.49,188.452,177.05,129.3686,76.2982,170.2
2020-12-29,170.2,175.49,176.934,130.5558,77.012,172.93
2020-12-30,172.93,171.68,176.066,131.7206,77.7302,175.47
2020-12-31,175.47,176.9408,175.096,132.9072,78.4876,172.24
2021-01-04,172.24,178.7,173.266,134.3214,79.2176,181.48
2021-01-05,181.48,175.71,174.464,135.8818,79.995,203.38
2021-01-06,203.38,197.9,181.1,137.8828,80.8743,213.76
2021-01-07,213.76,209.84,189.266,140.0846,81.7714,207.41
2021-01-08,207.41,217.6977,195.654,142.2602,82.6244,201.68
2021-01-11,201.68,200.4,201.542,144.2376,83.4522,206.49
2021-01-12,206.49,204.88,206.544,146.3172,84.3227,203.69
2021-01-13,203.69,205.47,206.606,148.4292,85.1812,208.83
2021-01-14,208.83,207.04,205.62,150.5292,86.0639,190.59
2021-01-15,190.59,206.54,202.256,152.246,86.868,201.28
2021-01-19,201.28,197.83,202.176,154.1478,87.7248,199.4
2021-01-20,199.4,203.21,200.758,155.7306,88.5783,212.09
2021-01-21,212.09,201.97,202.438,157.5218,89.4685,212.07
2021-01-22,212.07,208.18,203.086,159.4216,90.3537,202.73
2021-01-25,202.73,215.555,205.514,161.2884,91.1777,187.34
2021-01-26,187.34,206.21,202.726,162.6266,91.9241,179.02
2021-01-27,179.02,180.0,198.65,163.8628,92.6303,193.74
2021-01-28,193.74,182.85,194.98,165.4058,93.392,182.35
2021-01-29,182.35,191.5,189.036,166.6542,94.1057,186.34
2021-02-01,186.34,185.3,185.758,167.8786,94.8434,192.63
2021-02-02,192.63,189.84,186.816,169.2328,95.6118,196.34
2021-02-03,196.34,196.1766,190.28,170.5818,96.3984,195.63
2021-02-04,195.63,194.6,190.658,171.9026,97.199,193.2
2021-02-05,193.2,196.98,192.828,173.078,97.9738,197.87
2021-02-08,197.87,194.63,195.134,174.315,98.7658,200.1
2021-02-09,200.1,197.76,196.628,175.5356,99.5776,202.07
2021-02-10,202.07,214.0,197.774,176.7658,100.4019,199.08
2021-02-11,199.08,205.5459,198.464,178.016,101.1823,206.51
2021-02-12,206.51,196.0,201.126,179.5692,101.9699,193.5
2021-02-16,193.5,208.07,200.252,180.8806,102.7033,189.34
2021-02-17,189.34,190.02,198.1,182.114,103.4337,180.84
2021-02-18,180.84,182.5,193.854,183.1216,104.118,189.74
2021-02-19,189.74,185.02,191.986,184.33,104.8449,167.86
2021-02-22,167.86,182.81,184.256,184.9924,105.4208,170.89
2021-02-23,170.89,159.34,179.734,185.865,106.0028,180.87
2021-02-24,180.87,170.66,178.04,186.8582,106.6207,167.37
2021-02-25,167.37,179.41,175.346,187.4074,107.1597,176.06
2021-02-26,176.06,168.0,172.61,188.0272,107.7436,186.45
2021-03-01,186.45,179.98,176.328,188.547,108.3885,171.69
2021-03-02,171.69,185.3,176.488,188.7146,108.9621,161.12
2021-03-03,161.12,171.39,172.538,188.6666,109.4758,149.88
2021-03-04,149.88,157.11,169.04,188.376,109.9031,143.55
2021-03-05,143.55,153.68,162.538,187.8314,110.2857,132.06
2021-03-08,132.06,145.0,151.66,186.9272,110.6251,148.7
2021-03-09,148.7,141.0,147.062,186.2948,111.069,152.43
2021-03-10,152.43,158.01,145.324,185.7156,111.549,165.34
2021-03-11,165.34,158.49,148.416,185.5126,112.0836,164.71
2021-03-12,164.71,157.5,152.648,185.4028,112.6178,174.16
2021-03-15,174.16,165.01,161.068,185.4274,113.2096,166.31
2021-03-16,166.31,173.01,164.59,185.2442,113.7502,163.82
2021-03-17,163.82,158.57,166.868,185.0758,114.2709,148.48
2021-03-18,148.48,157.5,163.496,184.4158,114.7286,154.95
2021-03-19,154.95,151.57,161.544,183.4472,115.2367,161.11
2021-03-22,161.11,157.59,158.934,182.3942,115.7841,155.97
2021-03-23,155.97,160.4939,156.866,181.3654,116.291,147.98
2021-03-24,147.98,159.0513,153.698,180.2914,116.7664,148.48
2021-03-25,148.48,140.51,153.698,179.1312,117.2509,152.07
2021-03-26,152.07,148.07,153.122,178.0988,117.7645,142.14
2021-03-29,142.14,148.97,149.328,176.765,118.2369,150.6
2021-03-30,150.6,139.57,148.254,175.9652,118.7467,162.16
2021-03-31,162.16,155.87,151.09,175.1828,119.3053,162.69
2021-04-01,162.69,169.1178,153.932,174.4486,119.8549,149.42
2021-04-05,149.42,165.14,153.402,173.1952,120.4068,157.92
2021-04-06,157.92,151.4787,156.558,172.1122,120.9678,150.01
2021-04-07,150.01,156.12,156.44,171.0578,121.4843,153.13
2021-04-08,153.13,152.2,154.634,170.3736,122.0221,151.35
2021-04-09,151.35,150.0,152.366,169.8202,122.5514,151.87
2021-04-12,151.87,151.19,152.856,168.9828,123.0774,153.09
2021-04-13,153.09,150.93,151.89,168.3976,123.6138,151.91
2021-04-14,151.91,152.48,152.27,167.709,124.1469,145.79
2021-04-15,145.79,155.55,150.802,166.7722,124.6386,150.01
2021-04-16,150.01,144.87,150.534,165.8456,125.1508,141.14
2021-04-19,141.14,146.93,148.388,164.7558,125.6112,147.0
2021-04-20,147.0,141.85,147.17,163.8318,126.1019,155.08
2021-04-21,155.08,144.08,147.804,162.976,126.6265,160.88
2021-04-22,160.88,160.18,150.822,162.1916,127.1777,166.97
2021-04-23,166.97,163.46,154.214,161.4896,127.7379,172.65
2021-04-26,172.65,167.35,160.516,160.961,128.3221,171.1
2021-04-27,171.1,173.27,165.336,160.2528,128.9005,146.91
2021-04-28,146.91,150.36,163.702,159.321,129.3734,143.4
2021-04-29,143.4,148.5,160.206,158.4022,129.811,139.25
2021-04-30,139.25,140.51,154.662,157.5704,130.2175,136.41
2021-05-03,136.41,140.385,147.414,156.5038,130.6109,127.83
2021-05-04,127.83,133.7,138.76,155.7032,130.9535,126.88
2021-05-05,126.88,130.2383,134.754,154.823,131.2702,121.94
2021-05-06,121.94,123.52,130.462,153.6444,131.5744,122.96
2021-05-07,122.96,124.0749,127.204,152.7562,131.8788,118.12
2021-05-10,118.12,121.45,123.546,151.5974,132.161,121.42
2021-05-11,121.42,111.08,122.264,150.2968,132.4699,117.17
2021-05-12,117.17,117.055,120.322,149.2064,132.7446,114.61
2021-05-13,114.61,119.03,118.856,148.2762,133.0315,119.78
2021-05-14,119.78,116.43,118.22,147.6742,133.3348,118.42
2021-05-17,118.42,119.01,118.28,147.1716,133.6312,122.51
2021-05-18,122.51,119.0797,118.498,146.9806,133.942,130.67
2021-05-19,130.67,119.91,121.198,146.62,134.2893,141.82
2021-05-20,141.82,132.04,126.64,146.4078,134.6536,142.28
2021-05-21,142.28,144.3837,131.14,145.9466,134.9901,140.87
2021-05-24,140.87,143.7,135.63,145.4698,135.3376,138.53
2021-05-25,138.53,142.29,138.834,144.7572,135.666,143.04
2021-05-26,143.04,139.5,141.308,144.2918,136.022,142.31
2021-05-27,142.31,143.24,141.406,143.8616,136.3971,143.05
2021-05-28,143.05,143.25,141.56,143.753,136.7564,139.44
2021-06-01,139.44,144.5,141.274,143.4428,137.0792,139.17
2021-06-02,139.17,139.03,141.402,143.004,137.4092,134.13
2021-06-03,134.13,136.75,139.62,142.5672,137.7046,134.7
2021-06-04,134.7,135.87,138.098,142.3016,138.0023,137.47
2021-06-07,137.47,133.62,136.982,142.0814,138.3122,139.15
2021-06-08,139.15,138.36,136.924,141.823,138.6425,136.97
2021-06-09,136.97,139.95,136.484,141.7196,138.9616,143.5
2021-06-10,143.5,137.15,138.358,141.5776,139.3123,147.13
2021-06-11,147.13,143.31,140.844,141.277,139.6683,147.65
2021-06-14,147.65,148.03,142.88,140.9762,140.0304,144.92
2021-06-15,144.92,147.26,144.034,140.8862,140.3878,152.02
2021-06-16,152.02,144.005,147.044,140.7682,140.7677,161.99
2021-06-17,161.99,150.59,150.742,141.0078,141.1915,165.85
2021-06-18,165.85,159.36,154.486,141.2622,141.6272,163.08
2021-06-21,163.08,163.53,157.572,141.4968,142.0575,167.3
2021-06-22,167.3,162.395,162.048,141.8054,142.555,170.24
2021-06-23,170.24,167.45,165.692,142.1484,143.0754,170.77
2021-06-24,170.77,171.24,167.448,142.5256,143.604,175.39
2021-06-25,175.39,174.9,169.356,143.1176,144.1424,188.33
2021-06-28,188.33,179.02,174.406,143.884,144.7535,185.71
2021-06-29,185.71,188.2,178.088,144.7754,145.3566,183.63
2021-06-30,183.63,184.31,180.766,145.508,145.9273,183.11
2021-07-01,183.11,182.32,183.234,146.0686,146.482,186.41
2021-07-02,186.41,185.88,185.438,146.5792,147.0499,188.81
2021-07-06,188.81,186.348,185.534,147.016,147.6596,181.83
2021-07-07,181.83,190.1,184.758,147.1996,148.2274,179.72
2021-07-08,179.72,173.15,183.976,147.372,148.7724,183.8
2021-07-09,183.8,181.0,184.114,148.1098,149.3303,185.72
2021-07-12,185.72,184.3,183.976,148.9562,149.9075,184.06
2021-07-13,184.06,185.45,183.026,149.8524,150.4808,170.79
2021-07-14,170.79,185.05,180.818,150.54,150.9666,165.29
2021-07-15,165.29,171.99,177.932,151.2892,151.4024,163.45
2021-07-16,163.45,167.54,173.862,152.0206,151.8156,165.28
2021-07-19,165.28,158.11,169.774,152.8874,152.2291,172.09
2021-07-20,172.09,167.53,167.38,153.87,152.642,179.79
2021-07-21,179.79,173.55,169.18,155.1034,153.0888,178.94
2021-07-22,178.94,179.75,171.91,156.2538,153.4932,178.18
2021-07-23,178.18,178.9,174.856,157.474,153.8913,176.68
2021-07-26,176.68,177.44,177.136,158.7154,154.2356,172.86
2021-07-27,172.86,175.52,177.29,159.777,154.5724,181.42
2021-07-28,181.42,170.26,177.616,161.037,154.9336,182.06
2021-07-29,182.06,182.56,178.24,162.228,155.3217,189.6
2021-07-30,189.6,178.73,180.524,163.4066,155.7365,183.11
2021-08-02,183.11,190.01,181.81,164.2324,156.1072,192.62
2021-08-03,192.62,188.94,185.762,165.2392,156.5167,193.93
2021-08-04,193.93,192.33,188.264,166.3004,156.9322,183.45
2021-08-05,183.45,192.6,188.542,167.1988,157.276,179.74
2021-08-06,179.74,183.5917,186.57,167.9328,157.594,185.56
2021-08-09,185.56,181.13,187.06,168.7978,158.0141,184.09
2021-08-10,184.09,187.51,185.354,169.6186,158.4173,182.29
2021-08-11,182.29,185.6,183.026,170.4756,158.8121,181.29
2021-08-12,181.29,180.73,182.594,171.318,159.2002,175.0
2021-08-13,175.0,180.7,181.646,172.1354,159.582,167.54
2021-08-16,167.54,173.605,178.042,172.7922,159.9057,163.48
2021-08-17,163.48,166.14,173.92,173.3124,160.2105,162.47
2021-08-18,162.47,164.745,169.956,173.7788,160.5324,162.89
2021-08-19,162.89,161.38,166.276,174.2972,160.8277,165.99
2021-08-20,165.99,162.73,164.474,174.747,161.1339,172.24
2021-08-23,172.24,168.8,165.414,175.2492,161.4642,172.92
2021-08-24,172.92,172.823,167.302,175.7546,161.7275,172.91
2021-08-25,172.91,172.93,169.39,176.3144,161.9794,172.43
2021-08-26,172.43,172.91,171.298,176.7226,162.2561,174.99
2021-08-27,174.99,172.78,173.098,176.9826,162.5841,177.78
2021-08-30,177.78,176.657,174.206,177.2212,162.8709,173.73
2021-08-31,173.73,178.13,174.368,177.4342,163.1535,176.43
2021-09-01,176.43,177.98,175.072,177.6168,163.4527,176.89
2021-09-02,176.89,177.6534,175.964,177.7498,163.7375,173.94
2021-09-03,173.94,175.62,175.754,177.8132,163.9816,168.73
2021-09-07,168.73,171.5,173.944,177.68,164.2007,163.38
2021-09-08,163.38,171.36,171.874,177.181,164.3731,161.36
2021-09-09,161.36,163.45,168.86,176.694,164.5319,158.22
2021-09-10,158.22,163.08,165.126,176.1858,164.6509,160.09
2021-09-13,160.09,158.99,162.356,175.7254,164.7712,157.95
2021-09-14,157.95,160.46,160.2,175.1562,164.8656,155.53
2021-09-15,155.53,156.87,158.63,174.4906,164.9405,156.79
2021-09-16,156.79,153.94,157.716,173.9898,165.0416,160.89
2021-09-17,160.89,155.43,158.25,173.6132,165.2018,152.44
2021-09-20,152.44,154.6588,156.72,172.986,165.3243,154.29
2021-09-21,154.29,154.91,155.988,172.3574,165.4575,158.21
2021-09-22,158.21,153.24,156.524,171.8404,165.5962,158.32
2021-09-23,158.32,158.99,156.83,171.591,165.7412,153.66
2021-09-24,153.66,157.21,155.384,171.3584,165.8358,155.06
2021-09-27,155.06,151.81,155.908,171.1906,165.9748,150.71
2021-09-28,150.71,152.0,155.192,170.8992,166.0723,148.4
2021-09-29,148.4,152.33,153.23,170.4254,166.1147,149.97
2021-09-30,149.97,150.19,151.56,169.829,166.1393,155.36
2021-10-01,155.36,152.02,151.9,169.3574,166.1138,145.03
2021-10-04,145.03,153.54,149.894,168.6944,166.0224,147.41
2021-10-05,147.41,146.0,149.234,168.109,165.9418,153.58
2021-10-06,153.58,144.36,150.27,167.7234,165.8877,157.23
2021-10-07,157.23,156.17,151.722,167.2396,165.8199,154.36
2021-10-08,154.36,158.46,151.522,166.6856,165.7054,161.26
2021-10-11,161.26,154.75,154.768,166.1188,165.6101,169.84
2021-10-12,169.84,162.12,159.254,165.8534,165.5523,173.21
2021-10-13,173.21,171.93,163.18,165.4652,165.5409,173.78
2021-10-14,173.78,175.6,166.49,165.0622,165.5588,172.92
2021-10-15,172.92,174.59,170.202,164.8516,165.5588,179.97
2021-10-18,179.97,171.39,173.944,164.8562,165.5813,187.06
2021-10-19,187.06,181.0,177.388,164.8862,165.6554,180.1
2021-10-20,180.1,186.23,178.766,164.8064,165.6485,179.8
2021-10-21,179.8,179.47,179.97,164.7566,165.5306,176.7
2021-10-22,176.7,181.4672,180.726,164.6648,165.3453,179.43
2021-10-25,179.43,178.68,180.618,164.7534,165.2054,173.46
2021-10-26,173.46,181.62,177.898,164.8718,165.0643,216.22
2021-10-27,216.22,205.5,185.122,165.9266,165.1129,224.46
2021-10-28,224.46,216.22,194.054,167.1664,165.2168,231.63
2021-10-29,231.63,225.0,205.04,168.5412,165.3308,239.53
2021-11-01,239.53,233.04,217.06,170.012,165.5755,237.61
2021-11-02,237.61,238.05,229.89,171.3194,165.7571,236.58
2021-11-03,236.58,234.45,233.962,172.5926,165.943,242.6
2021-11-04,242.6,236.69,237.59,173.9864,166.0956,237.9
2021-11-05,237.9,242.12,238.844,175.2958,166.2247,241.62
2021-11-08,241.62,241.16,239.262,176.6284,166.4192,239.39
2021-11-09,239.39,243.55,239.618,177.8606,166.6794,231.48
2021-11-10,231.48,228.73,238.598,179.0156,166.9417,250.49
2021-11-11,250.49,235.41,240.176,180.4968,167.2255,251.62
2021-11-12,251.62,251.5,242.92,181.9914,167.5718,244.71
2021-11-15,244.71,253.64,243.538,183.4068,167.8637,251.59
2021-11-16,251.59,245.37,245.978,185.064,168.1585,254.86
2021-11-17,254.86,252.01,250.654,186.8936,168.4511,254.48
2021-11-18,254.48,258.32,251.452,188.756,168.7453,267.74
2021-11-19,267.74,255.83,254.676,190.9464,169.118,261.12
2021-11-22,261.12,269.16,257.958,192.967,169.4343,250.5
2021-11-23,250.5,258.08,257.74,194.818,169.6863,255.1
2021-11-24,255.1,251.88,257.788,196.8094,169.9514,247.42
2021-11-26,247.42,250.39,256.376,198.622,170.1931,256.71
2021-11-29,256.71,253.63,254.17,200.5384,170.4441,250.0
2021-11-30,250.0,252.9881,251.946,202.4896,170.7266,236.86
2021-12-01,236.86,253.39,249.218,204.141,170.9642,235.0
2021-12-02,235.0,237.0,245.198,205.6768,171.235,217.1
2021-12-03,217.1,242.26,239.134,206.8524,171.3718,212.94
2021-12-06,212.94,216.5,230.38,208.038,171.5972,222.56
