ticker,TEAM US Equity,TEAM US Equity,TEAM US Equity,TEAM US Equity,TEAM US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2021-02-04,241.0,245.0,239.956,231.6676,193.8466,243.8
2021-02-05,243.8,240.04,242.49,232.3226,194.3196,244.38
2021-02-08,244.38,245.0,244.392,232.9402,194.7946,248.05
2021-02-09,248.05,244.54,244.244,233.5742,195.2732,252.46
2021-02-10,252.46,249.33,245.938,234.1434,195.7762,252.8
2021-02-11,252.8,256.57,248.298,234.6984,196.2971,252.97
2021-02-12,252.97,252.6,250.132,235.2766,196.7983,248.95
2021-02-16,248.95,253.59,251.046,235.6958,197.2656,250.53
2021-02-17,250.53,248.88,251.542,236.1826,197.7453,256.73
2021-02-18,256.73,245.72,252.396,236.817,198.2133,258.41
2021-02-19,258.41,256.44,253.518,237.43,198.6575,241.01
2021-02-22,241.01,251.33,251.126,237.6534,198.9979,241.46
2021-02-23,241.46,230.16,249.628,238.0118,199.3063,239.93
2021-02-24,239.93,240.0,247.508,238.2666,199.625,232.4
2021-02-25,232.4,234.4,242.642,238.2744,199.904,237.7
2021-02-26,237.7,233.73,238.5,238.3336,200.2125,251.5
2021-03-01,251.5,242.48,240.598,238.6096,200.5912,244.4
2021-03-02,244.4,253.16,241.186,238.6206,200.9143,227.68
2021-03-03,227.68,244.27,238.736,238.2132,201.1202,225.44
2021-03-04,225.44,226.59,237.344,237.7664,201.3366,228.21
2021-03-05,228.21,226.97,235.446,237.3668,201.5712,223.42
2021-03-08,223.42,226.0,229.83,236.895,201.7691,233.05
2021-03-09,233.05,233.08,227.56,236.7384,202.0331,225.69
2021-03-10,225.69,238.0,227.162,236.4164,202.2486,235.8
2021-03-11,235.8,233.2,229.234,236.4964,202.5623,229.26
2021-03-12,229.26,231.74,229.444,236.4186,202.832,236.62
2021-03-15,236.62,228.15,232.084,236.4702,203.1235,235.89
2021-03-16,235.89,237.35,232.652,236.5106,203.3765,234.0
2021-03-17,234.0,233.73,234.314,236.5594,203.6049,219.28
2021-03-18,219.28,229.0,231.01,236.2566,203.7829,219.09
2021-03-19,219.09,221.21,228.976,236.1488,203.9611,221.74
2021-03-22,221.74,220.62,226.0,235.916,204.2093,222.92
2021-03-23,222.92,224.24,223.406,235.6648,204.4526,210.44
2021-03-24,210.44,222.72,218.694,235.2602,204.6288,206.84
2021-03-25,206.84,206.13,216.206,234.7132,204.7953,212.94
2021-03-26,212.94,207.44,214.976,234.3746,204.9598,204.59
2021-03-29,204.59,210.75,211.546,234.007,205.1153,204.43
2021-03-30,204.43,199.315,207.848,233.637,205.2793,210.76
2021-03-31,210.76,208.57,207.912,233.3174,205.4795,223.06
2021-04-01,223.06,216.01,211.156,233.1464,205.7322,221.23
2021-04-05,221.23,224.33,212.814,232.8874,205.9548,223.13
2021-04-06,223.13,221.18,216.522,232.641,206.1823,217.63
2021-04-07,217.63,222.33,219.162,232.372,206.4073,224.11
2021-04-08,224.11,221.77,221.832,232.3766,206.605,225.4
2021-04-09,225.4,223.85,222.3,232.5386,206.8204,230.66
2021-04-12,230.66,225.11,224.186,232.6114,207.0896,242.19
2021-04-13,242.19,234.9,227.998,232.8326,207.3987,231.48
2021-04-14,231.48,243.75,230.768,232.7648,207.6511,239.13
2021-04-15,239.13,233.69,233.772,232.5716,207.9711,234.76
2021-04-16,234.76,239.25,235.644,232.387,208.2435,228.21
2021-04-19,228.21,232.915,235.154,232.1312,208.4565,226.34
2021-04-20,226.34,227.55,231.984,231.782,208.6378,226.58
2021-04-21,226.58,225.72,231.004,231.426,208.8184,228.45
2021-04-22,228.45,226.02,228.868,231.034,209.0084,230.82
2021-04-23,230.82,229.41,228.08,230.6012,209.1831,236.5
2021-04-26,236.5,230.68,229.738,230.2752,209.3875,236.12
2021-04-27,236.12,237.03,231.694,229.9382,209.6081,235.96
2021-04-28,235.96,235.0,233.57,229.6784,209.8901,228.12
2021-04-29,228.12,235.04,233.504,229.2302,210.16,237.56
2021-04-30,237.56,231.05,234.852,228.8468,210.4712,229.99
2021-05-03,229.99,237.79,233.55,228.2784,210.7649,225.02
2021-05-04,225.02,226.05,231.33,227.9586,211.0257,223.5
2021-05-05,223.5,226.73,228.838,227.5994,211.1916,218.77
2021-05-06,218.77,221.63,226.968,227.1762,211.323,219.63
2021-05-07,219.63,224.0,223.382,226.9208,211.4647,215.83
2021-05-10,215.83,216.57,220.55,226.4834,211.6006,224.44
2021-05-11,224.44,207.91,220.434,225.9422,211.8011,223.87
2021-05-12,223.87,216.36,220.508,225.5316,211.9979,212.45
2021-05-13,212.45,227.3,219.244,225.227,212.1434,214.99
2021-05-14,214.99,217.59,218.316,225.018,212.2828,212.3
2021-05-17,212.3,213.9,217.61,224.6998,212.406,217.02
2021-05-18,217.02,214.18,216.126,224.5718,212.6078,216.18
2021-05-19,216.18,211.91,214.588,224.2344,212.799,224.66
2021-05-20,224.66,218.99,217.03,224.2138,213.0349,223.65
2021-05-21,223.65,225.0,218.762,223.9708,213.2507,222.6
2021-05-24,222.6,224.21,220.822,223.8376,213.4738,225.72
2021-05-25,225.72,221.02,222.562,223.6196,213.7478,230.49
2021-05-26,230.49,225.97,225.424,223.5116,214.0705,231.89
2021-05-27,231.89,226.69,226.87,223.4694,214.4262,233.28
2021-05-28,233.28,233.67,228.796,223.7494,214.7873,231.98
2021-06-01,231.98,233.49,230.672,224.0072,215.1254,231.45
2021-06-02,231.45,231.06,231.818,224.2014,215.4692,221.37
2021-06-03,221.37,228.33,229.994,224.1704,215.7543,225.88
2021-06-04,225.88,225.29,228.792,224.4792,216.0488,228.13
2021-06-07,228.13,224.56,227.762,224.905,216.3737,228.93
2021-06-08,228.93,230.0,227.152,225.2248,216.6791,232.31
2021-06-09,232.31,230.79,227.324,225.7792,217.0074,238.56
2021-06-10,238.56,229.2,230.762,226.4618,217.3556,244.09
2021-06-11,244.09,238.81,234.404,227.1284,217.7131,250.89
2021-06-14,250.89,245.0,238.956,227.685,218.0528,245.8
2021-06-15,245.8,250.0,242.33,228.1764,218.3402,248.46
2021-06-16,248.46,245.7,245.56,228.683,218.6204,262.51
2021-06-17,262.51,247.34,250.35,229.5806,218.9741,266.56
2021-06-18,266.56,262.15,254.844,230.4296,219.3249,267.16
2021-06-21,267.16,264.51,258.098,231.2648,219.7003,267.96
2021-06-22,267.96,267.44,262.53,232.0108,220.1312,267.49
2021-06-23,267.49,267.03,266.336,232.5168,220.591,266.96
2021-06-24,266.96,269.64,267.226,233.2264,221.0812,264.69
2021-06-25,264.69,268.41,266.852,233.7376,221.5478,263.23
2021-06-28,263.23,265.22,266.066,234.307,222.0153,264.15
2021-06-29,264.15,264.54,265.304,235.0258,222.4979,256.86
2021-06-30,256.86,262.89,263.178,235.6362,222.938,258.43
2021-07-01,258.43,256.23,261.472,236.2732,223.3751,262.72
2021-07-02,262.72,259.71,261.078,236.9586,223.8328,268.43
2021-07-06,268.43,262.99,262.118,237.7108,224.3337,269.06
2021-07-07,269.06,270.5,263.1,238.362,224.8233,266.66
2021-07-08,266.66,264.02,265.06,238.9728,225.2696,268.64
2021-07-09,268.64,265.21,267.102,239.6264,225.7115,261.36
2021-07-12,261.36,271.07,266.83,240.2912,226.1339,261.14
2021-07-13,261.14,260.81,265.372,240.7628,226.5607,259.22
2021-07-14,259.22,263.89,263.404,241.3474,226.9504,259.36
2021-07-15,259.36,260.39,261.944,242.0342,227.3422,260.64
2021-07-16,260.64,260.35,260.344,242.777,227.7336,262.87
2021-07-19,262.87,259.0,260.646,243.659,228.139,267.62
2021-07-20,267.62,264.5,261.942,244.6188,228.5471,268.85
2021-07-21,268.85,266.99,263.868,245.6792,228.9674,269.13
2021-07-22,269.13,262.0,265.822,246.573,229.3788,271.29
2021-07-23,271.29,269.58,267.952,247.5214,229.7858,267.54
2021-07-26,267.54,270.87,268.886,248.6232,230.1583,264.97
2021-07-27,264.97,267.61,268.356,249.6228,230.5393,269.08
2021-07-28,269.08,265.13,268.402,250.7584,230.8904,266.79
2021-07-29,266.79,267.5,267.934,251.7538,231.253,325.12
2021-07-30,325.12,310.0,278.7,253.9326,231.9137,322.58
2021-08-02,322.58,324.2,289.708,255.891,232.5675,329.42
2021-08-03,329.42,325.62,302.598,258.0064,233.26,340.44
2021-08-04,340.44,328.86,316.87,260.3632,233.925,342.43
2021-08-05,342.43,340.21,331.998,262.6974,234.5724,334.51
2021-08-06,334.51,338.05,333.876,264.7778,235.1901,335.84
2021-08-09,335.84,336.28,336.528,266.8568,235.8344,327.52
2021-08-10,327.52,337.61,336.148,268.7416,236.4566,332.56
2021-08-11,332.56,329.98,334.572,270.7532,237.0769,338.04
2021-08-12,338.04,329.95,333.694,272.885,237.7311,337.94
2021-08-13,337.94,338.01,334.38,275.2164,238.3558,334.02
2021-08-16,334.02,336.83,334.016,277.3792,238.9816,336.73
2021-08-17,336.73,332.58,335.858,279.5512,239.6116,337.73
2021-08-18,337.73,335.92,336.892,281.7272,240.3422,334.56
2021-08-19,334.56,335.13,336.196,283.7722,241.0935,346.0
2021-08-20,346.0,334.47,337.808,285.921,241.9132,352.49
2021-08-23,352.49,342.23,341.502,288.089,242.7316,353.89
2021-08-24,353.89,351.78,344.934,290.149,243.5011,353.41
2021-08-25,353.41,349.74,348.07,292.3012,244.2772,349.99
2021-08-26,349.99,352.18,351.156,294.3318,245.0896,358.34
2021-08-27,358.34,350.99,353.624,296.2484,245.953,366.03
2021-08-30,366.03,360.0,356.332,298.2378,246.8243,367.06
2021-08-31,367.06,364.33,358.966,300.2358,247.6946,371.7
2021-09-01,371.7,369.05,362.624,302.3106,248.589,376.0
2021-09-02,376.0,371.88,367.826,304.4808,249.5217,384.59
2021-09-03,384.59,376.04,373.076,306.8334,250.4621,381.69
2021-09-07,381.69,383.39,376.208,309.1734,251.402,381.75
2021-09-08,381.75,380.41,379.146,311.5438,252.3135,378.84
2021-09-09,378.84,380.17,380.574,313.8376,253.1656,379.97
2021-09-10,379.97,379.4,381.368,316.2998,254.0102,376.71
2021-09-13,376.71,379.77,379.792,318.6654,254.8262,389.39
2021-09-14,389.39,380.24,381.332,321.1988,255.6914,394.53
2021-09-15,394.53,387.47,383.888,323.7208,256.5441,403.91
2021-09-16,403.91,394.4,388.902,326.4178,257.4384,404.6
2021-09-17,404.6,404.0,393.828,329.1766,258.3411,400.59
2021-09-20,400.59,395.22,398.604,331.8156,259.2041,405.98
2021-09-21,405.98,408.46,401.922,334.708,260.103,406.4
2021-09-22,406.4,405.96,404.296,337.6132,261.01,409.6
2021-09-23,409.6,407.94,405.434,340.6208,261.9192,413.94
2021-09-24,413.94,411.33,407.302,343.7124,262.8397,391.89
2021-09-27,391.89,405.5,405.562,346.3374,263.6814,381.58
2021-09-28,381.58,383.71,400.682,348.7116,264.4534,387.6
2021-09-29,387.6,385.0,396.922,351.1112,265.2313,391.42
2021-09-30,391.42,391.94,393.286,353.5626,266.0147,392.22
2021-10-01,392.22,393.0,388.942,356.0244,266.7873,382.71
2021-10-04,382.71,390.76,387.106,358.2528,267.4816,389.94
2021-10-05,389.94,385.7,388.778,360.7008,268.1911,395.19
2021-10-06,395.19,385.79,390.296,363.3052,268.9281,392.98
2021-10-07,392.98,397.6,390.608,365.7832,269.6521,390.74
2021-10-08,390.74,400.17,390.312,368.2622,270.3707,389.5
2021-10-11,389.5,387.15,391.67,369.5498,271.1138,397.47
2021-10-12,397.47,393.27,393.176,371.0476,271.8922,407.04
2021-10-13,407.04,401.32,395.546,372.6,272.7684,406.73
2021-10-14,406.73,412.61,398.296,373.9258,273.6363,409.74
2021-10-15,409.74,406.73,402.096,375.272,274.5148,414.77
2021-10-18,414.77,407.73,407.15,376.8772,275.4193,410.46
2021-10-19,410.46,415.0,409.748,378.3696,276.3138,409.69
2021-10-20,409.69,414.9,410.278,380.013,277.1902,417.12
2021-10-21,417.12,410.12,412.356,381.7042,278.1534,423.2
2021-10-22,423.2,418.67,415.048,383.4074,279.1025,429.01
2021-10-25,429.01,426.14,417.896,385.2288,280.0701,424.52
2021-10-26,424.52,424.0,420.708,387.0388,281.0394,412.88
2021-10-27,412.88,424.53,421.346,388.5618,281.9328,417.33
2021-10-28,417.33,410.77,421.388,390.1538,282.8701,458.13
2021-10-29,458.13,452.5,428.374,392.6252,284.0459,450.14
2021-11-01,450.14,455.2,432.6,394.708,285.182,450.29
2021-11-02,450.29,450.21,437.754,396.664,286.2997,445.43
2021-11-03,445.43,450.83,444.264,398.4948,287.3688,449.12
2021-11-04,449.12,444.11,450.622,400.409,288.4435,440.22
2021-11-05,440.22,447.38,447.04,402.2136,289.4674,442.76
2021-11-08,442.76,441.01,445.564,403.902,290.5258,444.5
2021-11-09,444.5,448.67,444.406,405.4714,291.6289,433.57
2021-11-10,433.57,444.0,442.034,406.8016,292.7102,441.59
2021-11-11,441.59,438.71,440.528,408.1994,293.7831,445.12
2021-11-12,445.12,444.66,441.508,409.5818,294.853,433.99
2021-11-15,433.99,445.91,439.754,410.5698,295.8486,443.96
2021-11-16,443.96,431.75,439.646,411.8152,296.8245,440.24
2021-11-17,440.24,445.0,440.98,412.985,297.8057,440.69
2021-11-18,440.69,441.0,440.8,414.222,298.8042,429.86
2021-11-19,429.86,441.0,437.748,415.2198,299.7345,403.0
2021-11-22,403.0,426.85,431.55,415.7456,300.5276,389.51
2021-11-23,389.51,397.5554,420.66,415.748,301.2349,393.07
2021-11-24,393.07,386.96,411.226,415.7188,301.9379,391.54
2021-11-26,391.54,388.56,401.396,415.4714,302.6316,397.69
2021-11-29,397.69,395.6,394.962,415.3332,303.3552,376.32
2021-11-30,376.32,398.29,389.626,414.8478,303.9921,357.21
2021-12-01,357.21,383.71,383.166,413.8724,304.5255,368.94
2021-12-02,368.94,357.1,378.34,413.1232,305.0865,349.5
2021-12-03,349.5,368.95,369.932,411.9212,305.542,353.44
2021-12-06,353.44,343.5,361.082,410.7112,306.1041,382.99
2021-12-07,382.99,366.53,362.416,410.5332,306.8118,387.41
2021-12-08,387.41,384.57,368.456,410.6498,307.5492,375.44
2021-12-09,375.44,387.41,369.756,410.4066,308.2644,372.62
2021-12-10,372.62,379.59,374.38,410.0306,308.939,369.93
2021-12-13,369.93,372.2,377.678,409.5848,309.5311,351.74
2021-12-14,351.74,361.71,371.428,408.9654,310.0678,364.43
2021-12-15,364.43,352.28,366.832,408.4552,310.7516,345.44
2021-12-16,345.44,364.43,360.832,407.4602,311.3516,350.96
2021-12-17,350.96,342.63,356.5,406.6198,311.9653,343.33
2021-12-20,343.33,336.76,351.18,405.6716,312.5649,380.63
2021-12-21,380.63,347.58,356.958,405.4942,313.3028,388.05
2021-12-22,388.05,382.32,361.682,405.3058,314.1146,387.92
2021-12-23,387.92,386.22,370.178,404.9234,314.8752,394.43
2021-12-27,394.43,390.59,378.872,404.6774,315.701,388.61
2021-12-28,388.61,395.37,387.928,404.2548,316.461,382.78
2021-12-29,382.78,388.61,388.358,403.615,317.1954,385.36
2021-12-30,385.36,383.58,387.82,403.113,317.9522,381.29
2021-12-31,381.29,383.81,386.494,402.545,318.7623,350.42
2022-01-03,350.42,380.43,377.692,401.211,319.4189,334.99
2022-01-04,334.99,347.28,366.968,399.4468,319.9852,311.64
2022-01-05,311.64,327.25,352.74,397.0994,320.4288,313.75
2022-01-06,313.75,309.11,338.418,394.884,320.9453,303.71
2022-01-07,303.71,310.36,322.902,392.7006,321.4297,312.98
2022-01-10,312.98,295.5,315.414,390.6136,321.9299,314.95
2022-01-11,314.95,309.99,311.406,387.75,322.4817,320.59
2022-01-12,320.59,318.48,313.196,385.159,323.0625,298.65
2022-01-13,298.65,319.85,310.176,382.1262,323.5019,297.39
2022-01-14,297.39,296.42,308.912,379.1654,323.8736,293.63
2022-01-18,293.63,284.64,305.042,376.0556,324.2356,293.46
2022-01-19,293.46,298.01,300.744,373.1204,324.5872,291.32
2022-01-20,291.32,300.47,294.89,370.0916,324.9557,283.0
2022-01-21,283.0,289.35,291.76,366.8616,325.2501,300.27
2022-01-24,300.27,277.485,292.336,364.1956,325.6245,286.69
2022-01-25,286.69,294.58,290.948,361.0976,325.9046,293.06
2022-01-26,293.06,294.74,290.868,358.0564,326.159,290.89
2022-01-27,290.89,300.02,290.782,355.1944,326.456,319.17
2022-01-28,319.17,312.05,298.016,352.6986,326.8562,324.34
2022-01-31,324.34,319.08,302.83,350.3806,327.3041,325.87
2022-02-01,325.87,324.83,310.666,348.0842,327.7924,314.29
2022-02-02,314.29,328.89,314.912,345.7728,328.2322,304.41
2022-02-03,304.41,306.25,317.616,343.801,328.6213,320.91
2022-02-04,320.91,304.78,317.964,342.429,329.0836,314.19
2022-02-07,314.19,319.85,315.934,340.8514,329.5005,318.05
2022-02-08,318.05,311.8,314.37,339.3816,329.9082,335.6
2022-02-09,335.6,323.47,318.632,338.1398,330.4056,346.16
2022-02-10,346.16,326.63,326.982,337.5366,330.9566,321.76
2022-02-11,321.76,346.9,327.152,336.8276,331.4248,320.25
2022-02-14,320.25,320.77,328.364,335.8538,331.8383,330.33
2022-02-15,330.33,328.06,330.82,335.4704,332.34,318.71
2022-02-16,318.71,324.88,327.442,334.7758,332.8084,304.0
2022-02-17,304.0,314.31,319.01,333.196,333.2109,298.07
2022-02-18,298.07,304.2,314.272,331.4092,333.6074,295.7
2022-02-22,295.7,292.18,309.362,329.8144,333.9878,281.02
2022-02-23,281.02,298.7,299.5,327.9824,334.3137,301.6
2022-02-24,301.6,270.19,296.078,326.6158,334.6995,305.03
2022-02-25,305.03,297.74,296.284,325.6816,335.1053,305.72
2022-02-28,305.72,300.0,297.814,324.5074,335.5717,307.27
2022-03-01,307.27,308.0,300.128,323.744,336.0331,309.28
2022-03-02,309.28,310.23,305.78,322.9104,336.518,286.88
2022-03-03,286.88,309.9,302.836,321.7814,336.8673,267.61
2022-03-04,267.61,287.33,295.352,319.521,337.1244,244.24
2022-03-07,244.24,270.84,283.056,316.6448,337.2223,240.95
2022-03-08,240.95,242.76,269.792,313.7054,337.3088,261.59
2022-03-09,261.59,256.25,260.254,311.0486,337.5038,255.2
2022-03-10,255.2,253.98,253.918,308.3804,337.6512,246.39
2022-03-11,246.39,258.3,249.674,305.6526,337.7307,238.66
2022-03-14,238.66,244.59,248.558,302.7186,337.7645,245.17
2022-03-15,245.17,238.35,249.402,299.9962,337.824,280.96
2022-03-16,280.96,255.61,253.276,298.607,338.0689,280.13
2022-03-17,280.13,277.08,258.262,297.5098,338.3123,294.73
2022-03-18,294.73,283.6,267.93,297.1716,338.6791,288.31
2022-03-21,288.31,291.29,277.86,296.6628,338.9912,298.51
2022-03-22,298.51,286.17,288.528,296.5588,339.3431,289.41
2022-03-23,289.41,290.17,290.218,296.0874,339.6455,294.13
2022-03-24,294.13,292.49,293.018,295.671,339.9546,284.21
2022-03-25,284.21,294.13,290.914,294.9434,340.1829,302.31
2022-03-28,302.31,286.81,293.714,295.0166,340.474,311.64
2022-03-29,311.64,304.77,296.34,295.3016,340.7777,302.64
2022-03-30,302.64,306.85,298.986,295.4818,341.0619,293.83
2022-03-31,293.83,303.2,298.926,295.4892,341.2888,305.75
2022-04-01,305.75,297.03,303.234,295.7778,341.505,317.18
2022-04-04,317.18,305.83,306.208,296.4614,341.7581,299.86
2022-04-05,299.86,317.0,303.852,296.4532,341.9216,286.96
2022-04-06,286.96,294.02,300.716,296.4586,342.0166,292.97
2022-04-07,292.97,286.9,300.544,296.4568,342.144,272.02
2022-04-08,272.02,271.15,293.798,296.0794,342.1693,271.63
2022-04-11,271.63,267.59,284.688,295.1286,342.204,268.32
2022-04-12,268.32,281.33,278.38,294.0082,342.2294,280.33
2022-04-13,280.33,270.04,277.054,293.0974,342.3103,265.35
2022-04-14,265.35,280.07,271.53,292.1186,342.3528,259.12
2022-04-18,259.12,265.35,268.95,291.2128,342.3562,273.9
2022-04-19,273.9,258.0,269.404,290.2726,342.4121,265.81
2022-04-20,265.81,277.82,268.902,289.305,342.399,253.82
2022-04-21,253.82,267.59,263.6,288.0204,342.3228,245.29
2022-04-22,245.29,255.36,259.588,286.2142,342.216,253.63
2022-04-25,253.63,245.84,258.49,284.3636,342.1409,242.98
2022-04-26,242.98,250.28,252.306,282.788,342.049,243.66
2022-04-27,243.66,245.74,247.876,281.2562,341.9616,259.98
2022-04-28,259.98,251.45,249.108,279.8492,341.9654,224.83
2022-04-29,224.83,242.33,245.016,277.9716,341.7928,235.28
2022-05-02,235.28,224.39,241.346,276.5972,341.666,223.54
2022-05-03,223.54,232.42,237.458,275.1066,341.4693,234.7
2022-05-04,234.7,226.7,235.666,273.8866,341.3047,212.71
2022-05-05,212.71,229.25,226.212,272.5204,341.024,202.26
2022-05-06,202.26,210.9,221.698,270.5336,340.6897,183.35
2022-05-09,183.35,198.27,211.312,268.1,340.25,180.98
2022-05-10,180.98,191.79,202.8,265.6052,339.8172,169.28
2022-05-11,169.28,178.12,189.716,262.8454,339.3387,168.24
2022-05-12,168.24,164.572,180.822,260.0246,338.8345,188.9
2022-05-13,188.9,175.56,178.15,258.065,338.4451,177.0
2022-05-16,177.0,184.39,176.88,256.2528,337.7045,174.43
2022-05-17,174.43,184.93,175.57,254.8566,336.9637,162.49
2022-05-18,162.49,171.8,174.212,253.2874,336.1291,174.75
2022-05-19,174.75,163.93,175.514,251.5506,335.3006,177.4
2022-05-20,177.4,178.6,173.214,249.9946,334.4755,177.7
2022-05-23,177.7,174.03,173.354,248.6208,333.6914,164.17
2022-05-24,164.17,174.08,171.302,247.131,332.8331,170.75
2022-05-25,170.75,162.0,172.954,245.6426,332.0492,175.18
2022-05-26,175.18,168.45,173.04,243.527,331.2623,184.78
2022-05-27,184.78,178.0,174.516,241.62,330.496,177.32
2022-05-31,177.32,184.78,174.44,239.2718,329.6929,179.25
2022-06-01,179.25,181.1,177.456,237.0906,328.9191,196.62
2022-06-02,196.62,178.22,182.63,235.0528,328.2185,190.57
2022-06-03,190.57,191.81,185.708,233.076,327.4827,190.27
2022-06-06,190.27,194.45,186.806,230.9988,326.7613,200.85
2022-06-07,200.85,186.34,191.512,229.3316,326.0355,200.8
2022-06-08,200.8,198.77,195.822,227.3014,325.2771,196.06
2022-06-09,196.06,197.44,195.71,224.9898,324.4879,183.81
2022-06-10,183.81,190.64,194.358,222.6132,323.6399,166.29
2022-06-13,166.29,173.97,189.562,220.0624,322.7214,167.68
2022-06-14,167.68,167.12,182.928,217.301,321.7681,179.66
2022-06-15,179.66,170.0,178.7,214.5506,320.8363,165.74
2022-06-16,165.74,172.14,172.636,211.8682,319.8297,178.55
2022-06-17,178.55,167.78,171.584,209.7,318.8639,183.0
2022-06-21,183.0,181.55,174.926,207.5006,317.8989,185.4
2022-06-22,185.4,179.76,178.47,205.7682,316.903,193.26
2022-06-23,193.26,188.57,181.19,204.2008,315.9608,205.32
2022-06-24,205.32,198.71,189.106,202.9408,315.0787,202.21
2022-06-27,202.21,210.0,193.838,201.3784,314.1955,192.6
2022-06-28,192.6,200.41,195.758,199.9234,313.2587,192.36
2022-06-29,192.36,191.77,197.15,198.5882,312.3369,187.4
2022-06-30,187.4,189.0,195.978,196.8582,311.327,197.51
2022-07-01,197.51,188.39,194.416,195.4922,310.3419,208.39
2022-07-05,208.39,194.4,195.652,194.5836,309.3643,207.85
2022-07-06,207.85,209.43,198.702,193.8348,308.3805,213.77
2022-07-07,213.77,207.54,202.984,193.0376,307.4464,214.08
2022-07-08,214.08,206.51,208.32,192.4596,306.4869,211.03
2022-07-11,211.03,213.46,211.024,191.807,305.5101,192.67
2022-07-12,192.67,207.0,207.88,190.4608,304.4254,194.47
2022-07-13,194.47,187.82,205.204,189.8536,303.3281,184.98
2022-07-14,184.98,192.42,199.446,188.8476,302.2935,188.89
2022-07-15,188.89,185.95,194.408,188.1546,301.3301,187.97
2022-07-18,187.97,194.42,189.796,187.22,300.3319,191.59
2022-07-19,191.59,191.15,189.58,186.7976,299.3328,213.04
2022-07-20,213.04,198.15,193.294,187.0132,298.4369,214.18
2022-07-21,214.18,211.64,199.134,187.6298,297.5942,202.27
2022-07-22,202.27,215.67,201.81,188.0556,296.6559,196.05
2022-07-25,196.05,201.09,203.426,188.591,295.6602,187.61
2022-07-26,187.61,194.79,202.63,188.9784,294.6333,197.28
2022-07-27,197.28,194.66,199.478,189.146,293.666,204.85
2022-07-28,204.85,195.06,197.612,189.703,292.7428,209.32
2022-07-29,209.32,205.54,199.022,190.4008,291.802,210.59
2022-08-01,210.59,207.83,201.93,191.3628,290.8198,214.21
2022-08-02,214.21,205.0,207.25,192.152,289.8572,225.14
2022-08-03,225.14,216.6,212.822,193.1068,288.9342,230.41
2022-08-04,230.41,222.31,217.934,194.161,288.0124,268.59
2022-08-05,268.59,245.68,229.788,196.2494,287.303,279.35
2022-08-08,279.35,265.41,243.54,198.4214,286.6513,278.86
2022-08-09,278.86,274.0,256.47,200.495,285.96,286.19
2022-08-10,286.19,287.37,268.68,202.5232,285.275,275.8
2022-08-11,275.8,291.53,277.758,204.4928,284.5089,283.25
2022-08-12,283.25,278.58,280.69,206.5728,283.8026,288.47
2022-08-15,288.47,282.23,282.514,208.4098,283.1805,289.36
2022-08-16,289.36,286.5,284.614,210.3856,282.5407,284.26
2022-08-17,284.26,283.0,284.228,212.2654,281.6713,283.37
2022-08-18,283.37,283.0,285.742,213.9158,280.8375,269.34
2022-08-19,269.34,278.02,282.96,215.2866,279.9327,258.47
2022-08-22,258.47,260.9,276.96,216.5348,278.9979,258.28
2022-08-23,258.28,258.41,270.744,218.0242,278.0437,258.66
2022-08-24,258.66,260.85,265.624,219.8716,277.1359,266.33
2022-08-25,266.33,260.0,262.216,221.8446,276.2538,257.05
2022-08-26,257.05,265.68,259.758,223.3924,275.3165,250.96
2022-08-29,250.96,250.02,258.256,225.0968,274.4035,251.4
2022-08-30,251.4,251.73,256.88,226.5538,273.4525,247.66
2022-08-31,247.66,252.0,254.68,227.847,272.4652,235.43
2022-09-01,235.43,243.02,248.5,228.8476,271.4724,232.42
2022-09-02,232.42,239.16,243.574,229.6308,270.4147,229.67
2022-09-06,229.67,232.42,239.316,230.1178,269.3619,235.42
2022-09-07,235.42,231.11,236.12,230.782,268.3355,240.32
2022-09-08,240.32,231.86,234.652,231.7364,267.3878,258.93
2022-09-09,258.93,245.38,239.352,233.0678,266.6675,264.79
2022-09-12,264.79,261.0,245.826,234.6156,266.0439,248.9
2022-09-13,248.9,247.1,249.672,235.6434,265.323,255.57
2022-09-14,255.57,250.54,253.702,236.587,264.6432,252.89
2022-09-15,252.89,250.06,256.216,237.4878,263.9192,242.9
2022-09-16,242.9,248.2,253.01,238.0704,263.2521,241.62
2022-09-19,241.62,241.43,248.376,238.6212,262.6741,235.19
2022-09-20,235.19,238.62,245.634,239.1044,262.0054,232.3
2022-09-21,232.3,237.41,240.98,239.897,261.4194,220.69
2022-09-22,220.69,230.0,234.54,240.4214,260.7556,217.56
2022-09-23,217.56,216.5,229.472,241.073,259.9285,213.61
2022-09-26,213.61,216.85,223.87,241.5674,259.0595,214.59
2022-09-27,214.59,218.7,219.75,242.0998,258.2552,218.14
2022-09-28,218.14,214.08,216.918,242.6308,257.4828,212.33
2022-09-29,212.33,212.61,215.246,242.6166,256.6948,210.59
2022-09-30,210.59,212.4,213.852,242.5448,255.9891,217.33
2022-10-03,217.33,214.55,214.596,242.846,255.2536,236.21
2022-10-04,236.21,226.66,218.92,243.6492,254.7074,242.46
2022-10-05,242.46,230.48,223.784,244.7462,254.1649,238.99
2022-10-06,238.99,244.57,229.116,245.5804,253.6432,228.24
2022-10-07,228.24,231.94,232.646,246.0482,252.8813,220.27
2022-10-10,220.27,228.23,233.234,246.2672,252.0424,207.64
