ticker,ELV US Equity,ELV US Equity,ELV US Equity,ELV US Equity,ELV US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2019-07-03,282.78,279.59,282.158,274.6302,278.6931,284.06
2019-07-05,284.06,282.73,282.486,275.2914,278.7652,284.74
2019-07-08,284.74,283.48,282.992,275.868,278.8341,284.16
2019-07-09,284.16,282.78,283.28,276.2232,278.8956,287.92
2019-07-10,287.92,284.77,284.732,276.6558,278.9646,303.88
2019-07-11,303.88,296.61,288.952,277.4728,279.1214,310.48
2019-07-12,310.48,304.17,294.236,278.468,279.3077,306.85
2019-07-15,306.85,309.7,298.658,279.3732,279.4907,305.41
2019-07-16,305.41,307.51,302.908,280.2474,279.6704,304.69
2019-07-17,304.69,304.5,306.262,280.9672,279.8357,304.57
2019-07-18,304.57,304.16,306.4,281.7608,279.9883,302.12
2019-07-19,302.12,305.6,304.728,282.5102,280.1179,301.78
2019-07-22,301.78,301.74,303.714,283.2248,280.2462,302.59
2019-07-23,302.59,300.88,303.15,283.9104,280.3779,288.91
2019-07-24,288.91,293.48,299.994,284.4646,280.4475,293.95
2019-07-25,293.95,289.27,297.87,285.117,280.5377,299.98
2019-07-26,299.98,294.45,297.442,285.9436,280.6506,298.32
2019-07-29,298.32,299.7,296.75,286.6336,280.7463,299.64
2019-07-30,299.64,298.28,296.16,287.325,280.8813,294.61
2019-07-31,294.61,300.81,297.3,287.891,281.0117,292.95
2019-08-01,292.95,294.42,297.1,288.2088,281.1194,290.57
2019-08-02,290.57,292.58,295.218,288.4774,281.2354,283.62
2019-08-05,283.62,287.55,292.278,288.5954,281.2614,291.04
2019-08-06,291.04,284.13,290.558,288.8712,281.3187,286.5
2019-08-07,286.5,287.34,288.936,289.156,281.3452,288.65
2019-08-08,288.65,287.11,288.076,289.4176,281.3927,287.33
2019-08-09,287.33,288.12,287.428,289.6078,281.4507,282.0
2019-08-12,282.0,285.5,287.104,289.6882,281.4903,286.9
2019-08-13,286.9,281.11,286.276,289.8974,281.5976,272.9
2019-08-14,272.9,283.39,283.556,289.7592,281.6075,274.11
2019-08-15,274.11,273.31,280.648,289.703,281.6493,275.54
2019-08-16,275.54,276.87,278.29,289.6638,281.7094,273.41
2019-08-19,273.41,278.0,276.572,289.5694,281.749,266.57
2019-08-20,266.57,271.79,272.506,289.258,281.704,267.88
2019-08-21,267.88,268.21,271.502,288.9466,281.7138,261.06
2019-08-22,261.06,268.26,268.892,288.5458,281.679,260.38
2019-08-23,260.38,261.35,265.86,288.0514,281.6351,260.51
2019-08-26,260.51,262.36,263.28,287.5552,281.5775,251.3
2019-08-27,251.3,261.12,260.226,286.8322,281.3844,253.81
2019-08-28,253.81,250.85,257.412,286.1418,281.2165,259.79
2019-08-29,259.79,256.33,257.158,285.5162,281.0802,261.52
2019-08-30,261.52,260.99,257.386,284.922,280.9744,258.1
2019-09-03,258.1,259.81,256.904,284.2088,280.8637,254.23
2019-09-04,254.23,260.53,257.49,283.4828,280.7343,251.22
2019-09-05,251.22,254.4,256.972,282.8036,280.5698,249.38
2019-09-06,249.38,252.88,254.89,282.2144,280.385,250.45
2019-09-09,250.45,250.81,252.676,281.575,280.2283,252.59
2019-09-10,252.59,251.08,251.574,280.9826,280.1019,249.81
2019-09-11,249.81,253.0,250.69,280.3244,279.9562,248.16
2019-09-12,248.16,251.47,250.078,279.6744,279.7933,253.08
2019-09-13,253.08,250.55,250.818,279.0804,279.6521,258.58
2019-09-16,258.58,252.5,252.444,278.5708,279.5346,257.29
2019-09-17,257.29,258.49,253.384,278.0218,279.3645,251.79
2019-09-18,251.79,255.9,253.78,277.3744,279.1627,255.45
2019-09-19,255.45,252.58,255.238,276.725,278.9895,252.09
2019-09-20,252.09,255.58,255.04,275.6892,278.7687,251.4
2019-09-23,251.4,250.85,253.604,274.5076,278.5611,248.19
2019-09-24,248.19,252.62,251.784,273.3344,278.365,244.0
2019-09-25,244.0,247.69,250.226,272.1062,278.1824,238.8
2019-09-26,238.8,243.79,246.896,270.7884,277.9931,237.69
2019-09-27,237.69,240.27,244.016,269.4508,277.8004,240.1
2019-09-30,240.1,237.22,241.756,268.2104,277.6081,238.44
2019-10-01,238.44,241.35,239.806,266.9436,277.398,237.9
2019-10-02,237.9,237.66,238.586,265.6498,277.2096,238.23
2019-10-03,238.23,237.28,238.472,264.6362,277.0673,241.79
2019-10-04,241.79,238.72,239.292,263.593,276.9795,241.03
2019-10-07,241.03,241.75,239.478,262.414,276.8966,235.52
2019-10-08,235.52,239.07,238.894,261.158,276.8136,238.25
2019-10-09,238.25,237.6,238.964,259.9302,276.7451,237.23
2019-10-10,237.23,237.4,238.764,258.7826,276.6862,237.55
2019-10-11,237.55,239.81,237.916,257.6746,276.577,234.82
2019-10-14,234.82,237.61,236.674,256.5596,276.4467,248.94
2019-10-15,248.94,240.73,239.358,255.866,276.396,245.02
2019-10-16,245.02,247.13,240.712,254.9456,276.3079,249.25
2019-10-17,249.25,245.98,243.116,254.2006,276.2791,249.4
2019-10-18,249.4,248.9,245.486,253.4156,276.284,253.07
2019-10-21,253.07,250.93,249.136,252.7304,276.2998,260.25
2019-10-22,260.25,253.16,251.398,252.2954,276.3493,263.51
2019-10-23,263.51,252.68,255.096,251.8276,276.4195,259.49
2019-10-24,259.49,264.79,257.144,251.5594,276.4602,263.07
2019-10-25,263.07,258.91,259.878,251.3386,276.5142,267.67
2019-10-28,267.67,264.6,262.798,251.1812,276.5694,272.64
2019-10-29,272.64,266.68,265.276,251.1658,276.657,273.46
2019-10-30,273.46,271.79,267.266,251.3036,276.7225,269.08
2019-10-31,269.08,272.46,269.184,251.3276,276.7583,270.75
2019-11-01,270.75,269.32,270.72,251.5214,276.8026,271.72
2019-11-04,271.72,272.4,271.53,251.7482,276.8306,273.0
2019-11-05,273.0,273.86,271.602,251.998,276.8728,277.32
2019-11-06,277.32,272.51,272.374,252.5184,276.9189,279.77
2019-11-07,279.77,277.72,274.512,253.0376,276.9897,282.09
2019-11-08,282.09,280.01,276.78,253.4836,277.0368,279.15
2019-11-11,279.15,279.78,278.266,253.8362,277.0825,283.67
2019-11-12,283.67,278.53,280.4,254.3476,277.1373,283.74
2019-11-13,283.74,281.8,281.684,254.9378,277.0682,282.01
2019-11-14,282.01,283.0,282.132,255.5536,276.9632,297.82
2019-11-15,297.82,281.79,285.278,256.5224,276.9359,294.0
2019-11-18,294.0,297.6,288.248,257.3934,276.8848,292.72
2019-11-19,292.72,294.48,290.058,258.196,276.8307,292.7
2019-11-20,292.7,293.54,291.85,259.0538,276.7374,293.73
2019-11-21,293.73,292.86,294.194,259.9652,276.6658,291.83
2019-11-22,291.83,294.01,292.996,260.7402,276.6037,293.89
2019-11-25,293.89,291.0,292.974,261.4464,276.5623,287.24
2019-11-26,287.24,292.31,291.878,262.0454,276.4663,289.45
2019-11-27,289.45,288.63,291.228,262.7986,276.385,288.66
2019-11-29,288.66,289.18,290.214,263.4628,276.2875,287.43
2019-12-02,287.43,289.62,289.334,264.1696,276.1667,286.19
2019-12-03,286.19,285.01,287.794,264.8654,276.0397,287.38
2019-12-04,287.38,288.01,287.822,265.6492,275.9118,286.3
2019-12-05,286.3,286.72,287.192,266.4952,275.7868,285.27
2019-12-06,285.27,282.09,286.514,267.4246,275.6292,282.33
2019-12-09,282.33,285.43,285.494,268.3174,275.4689,283.85
2019-12-10,283.85,282.58,285.026,269.1924,275.301,280.6
2019-12-11,280.6,283.1,283.67,270.0356,275.1737,284.42
2019-12-12,284.42,281.83,283.294,270.966,275.0921,284.12
2019-12-13,284.12,285.06,283.064,271.8838,274.9743,291.78
2019-12-16,291.78,285.7,284.954,272.8836,274.9703,290.74
2019-12-17,290.74,291.0,286.332,273.8778,274.9305,293.18
2019-12-18,293.18,290.94,288.848,275.031,274.9241,298.22
2019-12-19,298.22,294.5,291.608,276.2304,274.9581,303.0
2019-12-20,303.0,301.72,295.384,277.5458,274.9979,303.18
2019-12-23,303.18,303.1,297.664,278.8584,275.034,304.5
2019-12-24,304.5,303.82,300.416,280.252,275.0716,304.76
2019-12-26,304.76,304.82,302.732,281.3684,275.0773,306.42
2019-12-27,306.42,305.06,304.372,282.5964,275.0822,305.31
2019-12-30,305.31,306.54,304.834,283.7176,275.0937,302.03
2019-12-31,302.03,305.3,304.604,284.7702,275.0627,300.87
2020-01-02,300.87,302.67,303.878,285.7262,275.0271,296.88
2020-01-03,296.88,293.68,302.302,286.4588,274.9965,300.45
2020-01-06,300.45,295.75,301.108,287.1976,274.9744,299.54
2020-01-07,299.54,299.2,299.954,287.9986,274.9645,307.48
2020-01-08,307.48,300.89,301.044,288.8868,275.0132,306.41
2020-01-09,306.41,307.83,302.152,289.6616,275.1038,307.74
2020-01-10,307.74,307.94,304.324,290.3636,275.2274,296.74
2020-01-13,296.74,306.88,303.582,290.8292,275.2994,296.88
2020-01-14,296.88,296.04,303.05,291.3852,275.3489,301.55
2020-01-15,301.55,297.26,301.864,292.0012,275.415,305.05
2020-01-16,305.05,302.92,301.592,292.6678,275.4992,305.39
2020-01-17,305.39,305.07,301.122,293.3156,275.5879,305.99
2020-01-21,305.99,303.94,302.972,293.889,275.6618,303.51
2020-01-22,303.51,306.68,304.298,294.3638,275.7128,304.4
2020-01-23,304.4,303.46,304.868,294.81,275.7873,297.28
2020-01-24,297.28,304.84,303.314,295.1726,275.8232,283.79
2020-01-27,283.79,293.63,298.994,295.175,275.802,290.32
2020-01-28,290.32,285.0,295.86,295.3066,275.8721,272.91
2020-01-29,272.91,279.5,289.74,295.1246,275.9725,265.89
2020-01-30,265.89,269.26,282.038,294.486,275.9875,265.28
2020-01-31,265.28,265.68,275.638,293.9116,276.0883,266.43
2020-02-03,266.43,266.11,272.166,293.3858,276.2392,273.37
2020-02-04,273.37,269.9,268.776,292.9992,276.4079,287.33
2020-02-05,287.33,275.36,271.66,292.8712,276.6246,282.33
2020-02-06,282.33,288.78,274.948,292.6812,276.783,276.48
2020-02-07,276.48,279.7,277.188,292.333,276.9104,276.55
2020-02-10,276.55,275.88,279.212,292.1192,277.0136,279.91
2020-02-11,279.91,277.04,280.52,291.9284,277.0812,296.0
2020-02-12,296.0,286.27,282.254,292.0752,277.2297,298.87
2020-02-13,298.87,294.73,285.562,292.304,277.4089,297.82
2020-02-14,297.82,299.29,289.83,292.5366,277.5944,302.45
2020-02-18,302.45,297.45,295.01,292.838,277.7987,304.06
2020-02-19,304.06,302.01,299.84,293.1932,278.0105,293.94
2020-02-20,293.94,301.38,299.428,293.3666,278.1367,294.71
2020-02-21,294.71,292.03,298.596,293.6142,278.2858,277.5
2020-02-24,277.5,283.49,294.532,293.4872,278.3501,267.4
2020-02-25,267.4,279.21,287.522,293.2232,278.3568,268.15
2020-02-26,268.15,269.84,280.34,292.8978,278.356,257.86
2020-02-27,257.86,263.06,273.124,292.3726,278.3393,257.09
2020-02-28,257.09,249.94,265.6,291.6788,278.3181,271.27
2020-03-02,271.27,259.6,264.354,291.2894,278.3812,256.38
2020-03-03,256.38,270.13,262.15,290.5534,278.344,296.42
2020-03-04,296.42,286.55,267.804,290.5174,278.5008,287.16
2020-03-05,287.16,287.65,273.664,290.2006,278.605,282.19
2020-03-06,282.19,278.18,278.684,289.7808,278.6307,269.82
2020-03-09,269.82,264.0,278.394,289.0872,278.5941,286.05
2020-03-10,286.05,278.33,284.328,288.713,278.6357,281.69
2020-03-11,281.69,278.6,281.382,288.2184,278.6579,256.21
2020-03-12,256.21,262.03,275.192,287.2364,278.5777,270.34
2020-03-13,270.34,267.5,272.822,286.6026,278.5515,224.04
2020-03-16,224.04,226.5,263.666,285.066,278.2826,238.32
2020-03-17,238.32,229.76,254.12,283.8948,278.0843,206.96
2020-03-18,206.96,224.45,239.174,282.025,277.7369,200.87
2020-03-19,200.87,206.22,228.106,280.0516,277.3422,191.59
2020-03-20,191.59,204.29,212.356,277.7338,276.9156,174.68
2020-03-23,174.68,188.54,202.484,275.0992,276.4015,196.84
2020-03-24,196.84,183.98,194.188,272.8812,275.995,216.37
2020-03-25,216.37,190.09,196.07,271.2738,275.6662,235.67
2020-03-26,235.67,221.28,203.03,270.0496,275.4273,222.96
2020-03-27,222.96,217.61,209.304,268.4778,275.1366,230.58
2020-03-30,230.58,224.66,220.484,266.9884,274.864,227.04
2020-03-31,227.04,235.28,226.524,265.4214,274.5726,214.3
2020-04-01,214.3,217.01,226.11,263.5876,274.2068,211.39
2020-04-02,211.39,210.53,221.254,261.7452,273.8221,203.3
2020-04-03,203.3,208.89,217.322,259.7232,273.3833,225.72
2020-04-06,225.72,215.51,216.35,258.292,273.0557,224.05
2020-04-07,224.05,235.7,215.752,257.0972,272.7072,247.02
2020-04-08,247.02,227.15,222.296,256.2312,272.4896,242.46
2020-04-09,242.46,240.94,228.51,255.6222,272.276,240.53
2020-04-13,240.53,240.78,235.956,255.115,272.0845,252.01
2020-04-14,252.01,245.76,241.214,254.8496,271.9324,250.47
2020-04-15,250.47,249.15,246.498,254.5304,271.7737,271.84
2020-04-16,271.84,254.51,251.462,254.4998,271.7193,267.82
2020-04-17,267.82,279.01,256.534,254.1096,271.6551,263.2
2020-04-20,263.2,262.48,261.068,253.727,271.5572,249.37
2020-04-21,249.37,255.0,260.54,253.1848,271.3838,262.96
2020-04-22,262.96,255.09,263.038,252.913,271.2749,261.55
2020-04-23,261.55,264.71,260.98,252.5458,271.1618,264.12
2020-04-24,264.12,265.48,260.24,251.9082,271.0428,270.06
2020-04-27,270.06,267.56,261.612,251.332,270.8737,268.22
2020-04-28,268.22,274.22,265.382,250.74,270.6624,280.61
2020-04-29,280.61,280.0,268.912,250.3032,270.5312,280.73
2020-04-30,280.73,278.74,272.748,249.8366,270.4078,269.57
2020-05-01,269.57,275.34,273.838,249.3492,270.2322,271.0
2020-05-04,271.0,268.0,274.026,248.875,270.0644,275.07
2020-05-05,275.07,274.5,275.396,248.8264,269.9291,270.62
2020-05-06,270.62,276.27,273.398,248.8908,269.7733,265.73
2020-05-07,265.73,273.87,270.398,248.8424,269.589,274.33
2020-05-08,274.33,270.5,271.35,249.1718,269.5161,272.37
2020-05-11,272.37,270.94,271.624,249.4774,269.4082,272.96
2020-05-12,272.96,275.88,271.202,249.5112,269.2731,267.8
2020-05-13,267.8,271.08,270.638,249.7396,269.1205,273.28
2020-05-14,273.28,265.17,272.148,249.2768,268.9887,278.09
2020-05-15,278.09,271.06,272.9,249.0954,268.9061,279.96
2020-05-18,279.96,284.97,274.418,249.0508,268.8412,281.1
2020-05-19,281.1,280.0,276.046,249.2764,268.7938,280.0
2020-05-20,280.0,285.0,278.486,249.1554,268.7757,278.68
2020-05-21,278.68,278.95,279.566,249.0952,268.7139,277.11
2020-05-22,277.11,279.1,279.37,249.5132,268.667,283.42
2020-05-26,283.42,283.77,280.062,249.7748,268.6408,287.25
2020-05-27,287.25,286.25,281.292,251.039,268.6404,291.37
2020-05-28,291.37,290.0,283.566,252.1,268.6873,294.11
2020-05-29,294.11,291.89,286.652,253.843,268.7233,290.03
2020-06-01,290.03,293.23,289.236,255.6262,268.809,294.2
2020-06-02,294.2,291.18,291.392,257.6784,268.9094,289.27
2020-06-03,289.27,296.0,291.796,259.9702,268.9781,282.09
2020-06-04,282.09,286.84,289.94,261.6752,269.0215,287.89
2020-06-05,287.89,283.35,288.696,263.1056,269.1281,300.59
2020-06-08,300.59,286.35,290.808,264.404,269.2916,291.01
2020-06-09,291.01,300.0,290.17,265.765,269.4414,288.54
2020-06-10,288.54,293.0,290.024,266.9242,269.5822,264.54
2020-06-11,264.54,283.9,286.514,267.6742,269.6023,265.74
2020-06-12,265.74,272.56,282.084,268.703,269.6745,262.33
2020-06-15,262.33,257.83,274.432,269.7218,269.7171,267.43
2020-06-16,267.43,273.0,269.716,271.0044,269.7553,265.72
2020-06-17,265.72,268.66,265.152,271.8044,269.7763,265.53
2020-06-18,265.53,263.92,265.35,272.634,269.8135,266.43
2020-06-19,266.43,270.27,265.488,273.0222,269.8745,265.21
2020-06-22,265.21,265.0,266.064,273.4772,269.9444,268.99
2020-06-23,268.99,268.23,266.376,274.0464,270.0425,257.31
2020-06-24,257.31,265.08,264.694,274.1524,270.0768,261.0
2020-06-25,261.0,256.71,263.788,274.363,270.1188,255.65
2020-06-26,255.65,259.85,261.632,274.0392,270.148,259.27
2020-06-29,259.27,258.15,260.444,273.8682,270.2036,262.98
2020-06-30,262.98,259.75,259.242,273.8638,270.2531,268.68
2020-07-01,268.68,267.19,261.516,274.25,270.3036,267.0
2020-07-02,267.0,270.95,262.716,274.3308,270.3521,269.0
2020-07-06,269.0,271.37,265.386,274.4798,270.4382,264.89
2020-07-07,264.89,266.52,266.51,274.4952,270.4854,262.54
2020-07-08,262.54,266.27,266.422,274.3448,270.5376,255.0
2020-07-09,255.0,262.22,263.686,274.0804,270.5556,255.0
2020-07-10,255.0,256.93,261.286,273.5682,270.5897,257.58
2020-07-13,257.58,256.39,259.002,273.1052,270.6576,263.47
2020-07-14,263.47,256.44,258.718,272.9832,270.7809,267.28
2020-07-15,267.28,263.25,259.666,272.9088,270.9289,264.09
2020-07-16,264.09,267.28,261.484,272.6892,271.0488,266.37
2020-07-17,266.37,266.12,263.758,272.6042,271.1885,259.0
2020-07-20,259.0,266.12,264.042,272.4696,271.294,265.71
2020-07-21,265.71,260.53,264.49,272.2972,271.4314,268.09
2020-07-22,268.09,266.28,264.652,272.2116,271.5629,269.93
2020-07-23,269.93,267.85,265.82,272.151,271.7074,270.49
2020-07-24,270.49,271.0,266.644,272.2048,271.8822,263.99
2020-07-27,263.99,269.0,267.642,272.019,272.0109,265.23
2020-07-28,265.23,263.35,267.546,271.7618,272.1509,281.56
2020-07-29,281.56,267.51,270.24,271.7938,272.371,277.19
2020-07-30,277.19,276.42,271.692,271.7156,272.5828,273.8
2020-07-31,273.8,277.05,272.354,271.5916,272.7071,270.75
2020-08-03,270.75,275.22,273.706,271.433,272.8358,270.89
2020-08-04,270.89,269.38,274.838,271.3086,272.944,275.65
2020-08-05,275.65,272.85,273.656,271.1532,273.0752,271.48
2020-08-06,271.48,274.92,272.514,270.8378,273.1673,276.66
2020-08-07,276.66,271.23,273.086,270.5436,273.2493,278.85
2020-08-10,278.85,277.09,274.706,270.2384,273.326,280.33
2020-08-11,280.33,283.07,276.594,270.0444,273.4302,283.18
2020-08-12,283.18,282.64,278.1,269.824,273.5308,282.33
2020-08-13,282.33,281.78,280.27,269.6852,273.6041,283.23
2020-08-14,283.23,280.45,281.584,269.708,273.657,283.11
2020-08-17,283.11,283.51,282.436,269.6124,273.7053,282.45
2020-08-18,282.45,284.04,282.86,269.2496,273.7721,283.4
2020-08-19,283.4,282.78,282.904,269.0974,273.8354,281.75
2020-08-20,281.75,281.83,282.788,268.9616,273.8855,284.63
2020-08-21,284.63,282.5,283.068,269.3634,273.9437,279.16
2020-08-24,279.16,286.77,282.278,269.6318,273.9529,276.47
2020-08-25,276.47,280.75,281.082,269.9146,273.9364,270.21
2020-08-26,270.21,276.7,278.444,269.9702,273.877,274.59
2020-08-27,274.59,271.41,277.012,270.1476,273.8542,277.28
2020-08-28,277.28,274.68,275.542,270.3826,273.8222,281.52
2020-08-31,281.52,276.21,276.014,270.6844,273.8111,273.08
2020-09-01,273.08,278.02,275.336,270.8418,273.7665,279.97
2020-09-02,279.97,274.64,277.288,271.0614,273.6772,277.0
2020-09-03,277.0,281.84,277.77,271.4552,273.5922,276.22
2020-09-04,276.22,278.23,277.558,271.7596,273.5097,267.21
2020-09-08,267.21,275.0,274.696,271.9908,273.3823,267.42
2020-09-09,267.42,267.93,273.564,272.1538,273.2507,260.84
2020-09-10,260.84,268.08,269.738,272.111,273.0958,258.03
2020-09-11,258.03,262.68,265.944,271.898,272.9165,265.6
2020-09-14,265.6,258.99,263.82,271.87,272.8083,260.15
2020-09-15,260.15,265.88,262.408,271.693,272.6618,263.62
2020-09-16,263.62,261.82,261.648,271.6676,272.5366,263.0
2020-09-17,263.0,261.47,262.08,271.6768,272.4144,264.19
2020-09-18,264.19,262.05,263.312,271.8606,272.3044,257.71
2020-09-21,257.71,257.24,261.734,271.9148,272.1561,247.44
2020-09-22,247.44,256.82,259.192,271.712,271.9618,245.73
2020-09-23,245.73,248.2,255.614,271.3572,271.7641,248.78
2020-09-24,248.78,245.04,252.77,270.9872,271.5963,255.25
2020-09-25,255.25,247.49,250.982,270.8104,271.4533,257.06
2020-09-28,257.06,258.83,250.852,270.6242,271.3356,259.79
2020-09-29,259.79,258.35,253.322,270.64,271.2125,268.59
2020-09-30,268.59,259.52,257.894,270.6976,271.1348,270.17
2020-10-01,270.17,268.59,262.172,270.7392,271.0268,275.01
2020-10-02,275.01,265.79,266.124,270.8408,270.9481,284.79
2020-10-05,284.79,276.98,271.67,271.1268,270.9062,283.64
2020-10-06,283.64,286.15,276.44,271.5198,270.8333,293.12
2020-10-07,293.12,285.23,281.346,272.0776,270.7839,293.29
2020-10-08,293.29,294.5,285.97,272.3122,270.7344,294.41
2020-10-09,294.41,295.0,289.85,272.6566,270.684,298.57
2020-10-12,298.57,295.43,292.606,273.152,270.653,297.44
2020-10-13,297.44,297.06,295.366,273.6858,270.6081,292.34
2020-10-14,292.34,295.26,295.21,274.1148,270.5433,294.9
2020-10-15,294.9,287.48,295.532,274.4998,270.5076,296.87
2020-10-16,296.87,295.1,296.024,275.0076,270.4876,292.21
2020-10-19,292.21,296.0,294.752,275.3186,270.4643,291.19
2020-10-20,291.19,293.18,293.502,275.5654,270.418,296.16
2020-10-21,296.16,290.5,294.266,275.882,270.4011,305.17
2020-10-22,305.17,297.02,296.32,276.3218,270.3895,310.76
2020-10-23,310.76,306.72,299.098,276.8904,270.4113,299.75
2020-10-26,299.75,307.61,300.606,277.2208,270.3713,298.88
2020-10-27,298.88,297.78,302.144,277.5362,270.382,285.8
2020-10-28,285.8,287.92,300.072,277.6032,270.3266,273.26
2020-10-29,273.26,284.47,293.69,277.4004,270.1852,272.8
2020-10-30,272.8,273.92,286.098,277.2214,270.0239,278.25
2020-11-02,278.25,278.19,281.798,277.0938,269.8882,293.46
2020-11-03,293.46,282.67,280.714,277.3798,269.8256,327.86
2020-11-04,327.86,312.8,289.126,278.4076,269.9473,319.6
2020-11-05,319.6,328.72,298.394,279.3954,270.0233,313.32
2020-11-06,313.32,317.93,306.498,280.17,270.1035,322.41
2020-11-09,322.41,334.98,315.33,281.0726,270.2966,328.56
2020-11-10,328.56,323.05,322.35,282.0134,270.4878,323.37
2020-11-11,323.37,330.19,321.452,283.0192,270.7401,329.92
2020-11-12,329.92,322.82,323.516,284.0182,271.0603,332.96
2020-11-13,332.96,329.94,327.444,285.1374,271.3987,333.15
2020-11-16,333.15,335.92,329.592,286.276,271.7323,329.84
2020-11-17,329.84,328.73,329.848,287.5286,272.0146,322.38
2020-11-18,322.38,331.16,329.65,288.6278,272.1899,311.85
2020-11-19,311.85,320.62,326.036,289.648,272.3375,305.62
2020-11-20,305.62,311.43,320.568,290.5998,272.4832,310.66
2020-11-23,310.66,307.7,316.07,291.501,272.6537,313.94
2020-11-24,313.94,310.57,312.89,292.5768,272.8239,309.05
2020-11-25,309.05,315.07,310.224,293.4854,272.8891,312.8
2020-11-27,312.8,308.69,310.414,294.4814,272.9588,311.52
2020-11-30,311.52,311.79,311.594,295.428,273.0273,313.9
2020-12-01,313.9,317.0,312.242,296.5518,273.0845,318.45
2020-12-02,318.45,313.12,313.144,297.972,273.1565,323.03
2020-12-03,323.03,318.17,315.94,299.518,273.3019,323.27
2020-12-04,323.27,321.61,318.034,301.0078,273.4447,319.24
2020-12-07,319.24,321.52,319.578,302.2876,273.6534,322.69
2020-12-08,322.69,316.66,321.336,303.6002,273.9299,318.44
2020-12-09,318.44,322.75,321.334,304.7732,274.1813,313.75
2020-12-10,313.75,317.66,319.478,305.6764,274.4608,311.4
2020-12-11,311.4,312.16,317.104,306.501,274.7323,310.1
2020-12-14,310.1,314.14,315.276,307.2028,274.9265,313.22
2020-12-15,313.22,312.99,313.382,307.7714,275.2107,310.24
2020-12-16,310.24,312.46,311.742,308.3034,275.2798,314.08
2020-12-17,314.08,309.78,311.808,308.7226,275.4144,308.64
2020-12-18,308.64,314.06,311.256,309.0296,275.5466,306.38
2020-12-21,306.38,303.34,310.512,309.269,275.7294,303.3
2020-12-22,303.3,305.89,308.528,309.3636,275.8157,308.35
2020-12-23,308.35,306.43,308.15,309.5818,275.949,308.67
2020-12-24,308.67,307.97,307.068,309.9084,276.2113,312.89
2020-12-28,312.89,310.63,307.918,310.2682,276.424,314.33
2020-12-29,314.33,315.4,309.508,310.6174,276.8755,314.05
2020-12-30,314.05,314.0,311.658,311.0542,277.2541,321.09
2020-12-31,321.09,315.15,314.206,311.6522,277.8248,318.58
2021-01-04,318.58,321.11,316.188,312.1006,278.4133,315.1
2021-01-05,315.1,317.62,316.63,312.2992,279.0309,328.32
2021-01-06,328.32,309.0,319.428,312.6504,279.7991,337.38
2021-01-07,337.38,329.01,324.094,313.403,280.5018,337.08
2021-01-08,337.08,338.19,327.292,314.167,281.1053,338.77
2021-01-11,338.77,335.45,331.33,315.2264,281.6208,334.78
2021-01-12,334.78,337.3,335.266,316.4568,282.1799,330.43
2021-01-13,330.43,334.47,335.688,317.6094,282.6792,322.52
2021-01-14,322.52,331.9,332.716,318.4948,283.1566,326.42
2021-01-15,326.42,322.52,330.584,319.154,283.7172,323.69
2021-01-19,323.69,330.0,327.568,319.0706,284.2787,321.52
2021-01-20,321.52,323.34,324.916,319.109,284.8698,321.7
2021-01-21,321.7,320.95,323.17,319.2766,285.3497,314.09
2021-01-22,314.09,320.51,321.484,319.1102,285.7999,315.37
2021-01-25,315.37,313.47,319.274,318.8464,286.1416,312.52
2021-01-26,312.52,317.6,317.04,318.6294,286.4919,290.17
2021-01-27,290.17,303.67,310.77,317.8344,286.7401,300.51
2021-01-28,300.51,296.5,306.532,317.1854,286.9826,296.98
2021-01-29,296.98,298.26,303.11,316.462,287.2152,292.56
2021-02-01,292.56,298.97,298.548,315.7164,287.3188,298.99
2021-02-02,298.99,296.4,295.842,315.2486,287.4746,298.36
2021-02-03,298.36,297.13,297.48,314.9788,287.6504,294.36
2021-02-04,294.36,299.0,296.25,314.7536,287.8754,290.85
2021-02-05,290.85,297.03,295.024,314.3574,288.0148,287.7
2021-02-08,287.7,292.08,294.052,313.8326,288.1456,298.7
2021-02-09,298.7,287.5,293.994,313.6256,288.3185,298.17
2021-02-10,298.17,299.57,293.956,313.333,288.459,292.84
2021-02-11,292.84,299.08,293.652,312.9594,288.5821,290.68
2021-02-12,290.68,292.05,293.618,312.495,288.6324,289.62
2021-02-16,289.62,293.4,294.002,311.9184,288.6769,290.25
2021-02-17,290.25,288.73,292.312,311.2628,288.7803,296.33
2021-02-18,296.33,288.93,291.944,310.724,288.9069,294.97
2021-02-19,294.97,296.92,292.37,310.2386,289.0064,295.69
2021-02-22,295.69,292.78,293.372,309.6986,289.1318,304.58
2021-02-23,304.58,298.09,296.364,309.4214,289.326,305.79
2021-02-24,305.79,302.05,299.472,309.2622,289.4833,300.24
2021-02-25,300.24,306.0,300.254,309.039,289.6227,303.19
2021-02-26,303.19,302.27,301.898,308.9008,289.7738,311.48
2021-03-01,311.48,307.66,305.056,308.866,289.9922,311.66
2021-03-02,311.66,309.97,306.472,308.8944,290.1842,314.71
2021-03-03,314.71,310.0,308.256,308.907,290.3673,321.49
2021-03-04,321.49,317.84,312.506,309.164,290.5749,333.6
2021-03-05,333.6,323.72,318.588,309.7084,290.8374,339.59
2021-03-08,339.59,334.5,324.21,310.4342,291.1353,333.78
2021-03-09,333.78,339.21,328.634,310.9428,291.4109,333.53
