ticker,APA US Equity,APA US Equity,APA US Equity,APA US Equity,APA US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2018-09-13,44.54,44.94,41.911,43.988,44.6268,45.46
2018-09-14,45.46,44.47,41.9369,44.506,44.6094,45.78
2018-09-17,45.78,45.75,41.9621,45.0,44.5868,46.26
2018-09-18,46.26,46.18,41.9843,45.434,44.544,46.8
2018-09-19,46.8,46.07,41.9972,45.768,44.5078,45.67
2018-09-20,45.67,47.19,42.0095,45.994,44.4676,45.96
2018-09-21,45.96,46.01,42.0285,46.094,44.4454,47.48
2018-09-24,47.48,46.81,42.0631,46.434,44.446,47.78
2018-09-25,47.78,47.96,42.0988,46.738,44.4816,47.23
2018-09-26,47.23,47.3,42.1315,46.824,44.521,47.43
2018-09-27,47.43,47.72,42.1677,47.176,44.5804,47.67
2018-09-28,47.67,47.02,42.2074,47.518,44.6428,48.36
2018-10-01,48.36,47.67,42.2502,47.694,44.7224,48.55
2018-10-02,48.55,48.55,42.2959,47.848,44.8064,48.88
2018-10-03,48.88,48.74,42.3429,48.178,44.883,48.48
2018-10-04,48.48,48.5,42.3857,48.388,44.9386,47.98
2018-10-05,47.98,48.53,42.4244,48.45,44.9838,48.0
2018-10-08,48.0,47.56,42.4581,48.378,45.0436,49.3
2018-10-09,49.3,48.45,42.488,48.528,45.1084,46.4
2018-10-10,46.4,48.95,42.5055,48.032,45.1164,44.63
2018-10-11,44.63,46.12,42.5118,47.262,45.1102,45.13
2018-10-12,45.13,45.44,42.523,46.692,45.1246,44.57
2018-10-15,44.57,45.35,42.5315,46.006,45.113,44.51
2018-10-16,44.51,44.89,42.543,45.048,45.0904,43.28
2018-10-17,43.28,44.39,42.5379,44.424,45.0284,42.33
2018-10-18,42.33,42.58,42.5229,43.964,44.9524,42.1
2018-10-19,42.1,42.05,42.4992,43.358,44.9286,41.29
2018-10-22,41.29,42.1,42.4737,42.702,44.871,39.78
2018-10-23,39.78,40.38,42.443,41.756,44.7928,37.97
2018-10-24,37.97,40.27,42.4101,40.694,44.6742,38.15
2018-10-25,38.15,38.51,42.3809,39.858,44.5976,37.39
2018-10-26,37.39,37.58,42.3378,38.916,44.502,36.18
2018-10-29,36.18,37.64,42.2829,37.894,44.3856,37.45
2018-10-30,37.45,35.75,42.2388,37.428,44.294,37.83
2018-10-31,37.83,37.9,42.1953,37.4,44.1972,36.39
2018-11-01,36.39,37.7,42.1438,37.048,44.0594,35.94
2018-11-02,35.94,37.01,42.0932,36.758,43.921,37.58
2018-11-05,37.58,36.68,42.0428,37.038,43.8028,37.34
2018-11-06,37.34,37.78,41.9907,37.016,43.6742,37.81
2018-11-07,37.81,38.09,41.9391,37.012,43.5752,36.02
2018-11-08,36.02,37.44,41.882,36.938,43.421,37.08
2018-11-09,37.08,35.13,41.827,37.166,43.275,36.05
2018-11-12,36.05,37.55,41.774,36.86,43.1194,35.24
2018-11-13,35.24,36.07,41.7273,36.44,42.9606,36.12
2018-11-14,36.12,36.24,41.6836,36.102,42.8046,36.99
2018-11-15,36.99,35.87,41.6451,36.296,42.6912,37.43
2018-11-16,37.43,37.07,41.6181,36.366,42.5824,36.53
2018-11-19,36.53,36.89,41.5961,36.462,42.4468,34.67
2018-11-20,34.67,35.62,41.5639,36.348,42.2584,36.03
2018-11-21,36.03,35.0,41.5463,36.33,42.0764,34.86
2018-11-23,34.86,34.75,41.5319,35.904,41.8828,35.37
2018-11-26,35.37,35.36,41.5226,35.492,41.681,35.08
2018-11-27,35.08,35.22,41.5075,35.202,41.467,35.26
2018-11-28,35.26,35.06,41.4953,35.32,41.247,35.54
2018-11-29,35.54,35.45,41.482,35.222,41.0218,35.13
2018-11-30,35.13,35.02,41.4671,35.276,40.811,36.49
2018-12-03,36.49,36.4,41.459,35.5,40.6216,35.04
2018-12-04,35.04,36.4,41.4427,35.492,40.3728,33.9
2018-12-06,33.9,34.17,41.4262,35.22,40.0952,33.01
2018-12-07,33.01,34.89,41.417,34.714,39.8108,31.26
2018-12-10,31.26,32.57,41.3927,33.94,39.4874,30.57
2018-12-11,30.57,31.7,41.3656,32.756,39.1454,31.33
2018-12-12,31.33,31.08,41.3483,32.014,38.8048,31.3
2018-12-13,31.3,31.14,41.334,31.494,38.4598,30.24
2018-12-14,30.24,30.92,41.3139,30.94,38.087,30.17
2018-12-17,30.17,30.05,41.2908,30.722,37.7208,29.24
2018-12-18,29.24,30.16,41.261,30.456,37.346,28.75
2018-12-19,28.75,29.46,41.2279,29.94,36.961,27.0
2018-12-20,27.0,28.3,41.1897,29.08,36.515,26.55
2018-12-21,26.55,26.86,41.1476,28.342,36.118,25.4
2018-12-24,25.4,26.17,41.098,27.388,35.7334,27.04
2018-12-26,27.04,25.65,41.0561,26.948,35.3716,26.74
2018-12-27,26.74,26.5,41.0125,26.546,35.015,26.34
2018-12-28,26.34,27.01,40.966,26.414,34.6516,26.25
2018-12-31,26.25,26.5,40.9205,26.354,34.311,27.11
2019-01-02,27.11,25.61,40.8754,26.696,34.0066,27.18
2019-01-03,27.18,27.12,40.8334,26.724,33.7082,28.32
2019-01-04,28.32,27.78,40.7937,27.04,33.4488,28.93
2019-01-07,28.93,28.37,40.7478,27.558,33.2318,29.36
2019-01-08,29.36,29.24,40.7082,28.18,33.0596,30.86
2019-01-09,30.86,29.76,40.6775,28.93,32.9138,30.96
2019-01-10,30.96,30.26,40.6459,29.686,32.7852,31.1
2019-01-11,31.1,30.65,40.614,30.242,32.6836,31.57
2019-01-14,31.57,30.6,40.5851,30.77,32.566,31.75
2019-01-15,31.75,32.17,40.5514,31.248,32.4444,31.21
2019-01-16,31.21,32.05,40.518,31.318,32.3408,31.69
2019-01-17,31.69,31.0,40.4864,31.464,32.2558,32.09
2019-01-18,32.09,31.91,40.4559,31.662,32.146,31.52
2019-01-22,31.52,31.6,40.4198,31.652,32.0296,30.97
2019-01-23,30.97,31.73,40.3829,31.496,31.8928,31.84
2019-01-24,31.84,30.92,40.3499,31.622,31.8092,32.06
2019-01-25,32.06,32.11,40.3138,31.696,31.7088,32.29
2019-01-28,32.29,31.42,40.277,31.736,31.6336,33.08
2019-01-29,33.08,32.61,40.2455,32.048,31.5904,33.4
2019-01-30,33.4,33.24,40.2094,32.534,31.536,32.82
2019-01-31,32.82,33.45,40.1696,32.73,31.4526,32.65
2019-02-01,32.65,33.12,40.1261,32.848,31.357,33.13
2019-02-04,33.13,32.0,40.0775,33.016,31.289,32.83
2019-02-05,32.83,33.05,40.0315,32.966,31.2522,31.85
2019-02-06,31.85,32.52,39.9835,32.656,31.1686,30.53
2019-02-07,30.53,31.54,39.9285,32.198,31.082,29.87
2019-02-08,29.87,30.46,39.8747,31.642,30.972,30.35
2019-02-11,30.35,29.5,39.8214,31.086,30.8774,31.08
2019-02-12,31.08,30.98,39.7724,30.736,30.7938,32.28
2019-02-13,32.28,31.23,39.7329,30.822,30.7286,32.67
2019-02-14,32.67,31.99,39.6915,31.25,30.6794,33.3
2019-02-15,33.3,33.08,39.6558,31.936,30.6156,33.31
2019-02-19,33.31,33.05,39.617,32.528,30.581,33.8
2019-02-20,33.8,33.29,39.5933,33.072,30.579,33.37
2019-02-21,33.37,33.79,39.5627,33.29,30.5862,33.47
2019-02-22,33.47,33.57,39.5327,33.45,30.6304,33.46
2019-02-25,33.46,33.28,39.4994,33.482,30.6882,33.09
2019-02-26,33.09,33.39,39.4586,33.438,30.7234,33.56
2019-02-27,33.56,33.3,39.4182,33.39,30.7686,33.18
2019-02-28,33.18,33.81,39.3771,33.352,30.8274,33.99
2019-03-01,33.99,33.43,39.3355,33.456,30.9038,33.67
2019-03-04,33.67,34.23,39.2912,33.498,30.9924,33.73
2019-03-05,33.73,33.62,39.2466,33.626,31.092,32.73
2019-03-06,32.73,33.42,39.1902,33.46,31.2066,33.27
2019-03-07,33.27,32.81,39.137,33.478,31.341,31.95
2019-03-08,31.95,32.61,39.0753,33.07,31.472,32.75
2019-03-11,32.75,32.26,39.0234,32.886,31.5862,33.68
2019-03-12,33.68,32.97,38.979,32.876,31.725,34.32
2019-03-13,34.32,34.02,38.9443,33.194,31.8846,34.27
2019-03-14,34.27,34.32,38.9192,33.394,32.045,34.45
2019-03-15,34.45,33.84,38.8965,33.894,32.1918,35.01
2019-03-18,35.01,34.61,38.868,34.346,32.3484,34.49
2019-03-19,34.49,35.25,38.8404,34.508,32.4718,35.29
2019-03-20,35.29,34.36,38.822,34.702,32.599,36.08
2019-03-21,36.08,35.12,38.8065,35.064,32.7334,34.82
2019-03-22,34.82,35.73,38.7844,35.138,32.8126,34.92
2019-03-25,34.92,34.77,38.7611,35.12,32.8918,35.66
2019-03-26,35.66,35.54,38.7306,35.354,32.983,35.02
2019-03-27,35.02,35.5,38.6945,35.3,33.052,35.09
2019-03-28,35.09,34.74,38.647,35.102,33.1188,34.66
2019-03-29,34.66,35.54,38.6065,35.07,33.1878,34.97
2019-04-01,34.97,35.03,38.5647,35.08,33.2534,34.28
2019-04-02,34.28,35.0,38.5217,34.804,33.2972,33.06
2019-04-03,33.06,34.42,38.4789,34.412,33.328,33.37
2019-04-04,33.37,33.06,38.4316,34.068,33.376,35.57
2019-04-05,35.57,33.68,38.3931,34.25,33.4506,35.56
2019-04-08,35.56,35.69,38.3425,34.368,33.5206,34.88
2019-04-09,34.88,35.34,38.2951,34.488,33.5724,35.72
2019-04-10,35.72,34.97,38.2499,35.02,33.6252,35.64
2019-04-11,35.64,35.4,38.2124,35.474,33.67,36.5
2019-04-12,36.5,37.37,38.1741,35.66,33.7436,35.95
2019-04-15,35.95,36.4,38.1244,35.738,33.8096,36.56
2019-04-16,36.56,36.18,38.0775,36.074,33.8782,36.84
2019-04-17,36.84,36.91,38.0279,36.298,33.9584,35.87
2019-04-18,35.87,36.7,37.9839,36.344,34.0388,37.09
2019-04-22,37.09,36.45,37.9404,36.462,34.17,36.43
2019-04-23,36.43,37.18,37.8909,36.558,34.3012,35.48
2019-04-24,35.48,36.67,37.8338,36.342,34.4038,34.06
2019-04-25,34.06,35.35,37.7621,35.786,34.4634,33.06
2019-04-26,33.06,33.71,37.6843,35.224,34.479,33.22
2019-04-29,33.22,32.93,37.612,34.45,34.49,32.91
2019-04-30,32.91,33.71,37.5412,33.746,34.4822,31.71
2019-05-01,31.71,33.0,37.4625,32.992,34.4502,29.78
2019-05-02,29.78,30.8,37.3814,32.136,34.3698,30.59
2019-05-03,30.59,29.98,37.3081,31.642,34.3142,30.78
2019-05-06,30.78,30.11,37.2397,31.154,34.2604,30.51
2019-05-07,30.51,30.35,37.1695,30.674,34.2014,30.61
2019-05-08,30.61,30.32,37.1006,30.454,34.1518,31.06
2019-05-09,31.06,30.29,37.0342,30.71,34.1018,31.22
2019-05-10,31.22,31.0,36.965,30.836,34.0626,30.14
2019-05-13,30.14,30.81,36.8872,30.708,33.9856,31.01
2019-05-14,31.01,30.16,36.8137,30.808,33.9324,31.17
2019-05-15,31.17,30.67,36.7445,30.92,33.8812,31.23
2019-05-16,31.23,31.43,36.6703,30.954,33.8512,30.41
2019-05-17,30.41,30.87,36.5924,30.792,33.794,29.93
2019-05-20,29.93,30.46,36.5173,30.75,33.7536,30.83
2019-05-21,30.83,29.96,36.4494,30.714,33.7152,29.49
2019-05-22,29.49,30.59,36.3711,30.378,33.6314,27.66
2019-05-23,27.66,28.74,36.2812,29.664,33.4982,27.33
2019-05-24,27.33,27.99,36.186,29.048,33.3594,26.91
2019-05-28,26.91,27.48,36.0899,28.444,33.2086,26.66
2019-05-29,26.66,26.46,36.0067,27.61,33.0416,26.18
2019-05-30,26.18,26.53,35.9168,26.948,32.8754,26.07
2019-05-31,26.07,25.68,35.8287,26.63,32.691,26.89
2019-06-03,26.89,26.61,35.7436,26.542,32.5072,28.34
2019-06-04,28.34,27.3,35.6754,26.828,32.3776,28.04
2019-06-05,28.04,28.34,35.6048,27.104,32.24,28.84
2019-06-06,28.84,28.06,35.539,27.636,32.1036,28.95
2019-06-07,28.95,28.93,35.4736,28.212,31.9822,28.88
2019-06-10,28.88,28.89,35.4046,28.61,31.858,28.85
2019-06-11,28.85,29.16,35.3325,28.712,31.7418,28.01
2019-06-12,28.01,28.44,35.2582,28.706,31.6026,28.36
2019-06-13,28.36,28.63,35.1826,28.61,31.4842,27.49
2019-06-14,27.49,28.41,35.1012,28.318,31.3728,27.84
2019-06-17,27.84,27.31,35.0266,28.11,31.2622,28.64
2019-06-18,28.64,28.05,34.9511,28.068,31.1236,28.62
2019-06-19,28.62,28.71,34.8723,28.19,30.9848,29.51
2019-06-20,29.51,29.21,34.8007,28.42,30.8774,29.64
2019-06-21,29.64,29.62,34.733,28.85,30.7558,29.07
2019-06-24,29.07,29.62,34.6588,29.096,30.6244,28.22
2019-06-25,28.22,28.93,34.5866,29.012,30.4588,29.03
2019-06-26,29.03,28.96,34.5174,29.094,30.3204,28.64
2019-06-27,28.64,29.08,34.444,28.92,30.162,28.97
2019-06-28,28.97,28.65,34.3684,28.786,30.0046,29.2
2019-07-01,29.2,29.68,34.2888,28.812,29.8712,27.4
2019-07-02,27.4,29.13,34.2031,28.648,29.6774,27.28
2019-07-03,27.28,27.45,34.1122,28.298,29.4944,27.18
2019-07-05,27.18,27.11,34.0192,28.006,29.3284,26.5
2019-07-08,26.5,26.94,33.9204,27.512,29.1772,26.95
2019-07-09,26.95,26.4,33.8211,27.062,29.055,27.47
2019-07-10,27.47,27.18,33.7301,27.076,28.94,26.74
2019-07-11,26.74,27.44,33.634,26.968,28.8166,26.91
2019-07-12,26.91,26.79,33.5312,26.914,28.7206,26.35
2019-07-15,26.35,27.05,33.424,26.884,28.652,25.24
2019-07-16,25.24,26.23,33.3141,26.542,28.545,24.48
2019-07-17,24.48,25.24,33.1993,25.944,28.419,23.55
2019-07-18,23.55,24.35,33.0787,25.306,28.2798,24.03
2019-07-19,24.03,23.35,32.9571,24.73,28.1482,23.86
2019-07-22,23.86,23.99,32.8336,24.232,28.0042,24.31
2019-07-23,24.31,23.82,32.7108,24.046,27.866,24.79
2019-07-24,24.79,24.27,32.5923,24.108,27.759,24.18
2019-07-25,24.18,25.01,32.4733,24.234,27.6224,23.93
2019-07-26,23.93,24.14,32.353,24.214,27.4776,23.33
2019-07-29,23.33,23.96,32.2231,24.108,27.3196,24.1
2019-07-30,24.1,23.21,32.1116,24.066,27.1934,24.42
2019-07-31,24.42,24.05,32.0106,23.992,27.0832,24.12
2019-08-01,24.12,23.07,31.9055,23.98,26.949,24.19
2019-08-02,24.19,24.23,31.8036,24.032,26.843,23.25
2019-08-05,23.25,23.53,31.6973,24.016,26.7548,22.92
2019-08-06,22.92,23.32,31.5955,23.78,26.6666,21.99
2019-08-07,21.99,22.33,31.4938,23.294,26.5682,22.45
2019-08-08,22.45,22.44,31.3956,22.96,26.484,21.97
2019-08-09,21.97,22.52,31.299,22.516,26.3998,21.55
2019-08-12,21.55,21.8,31.2078,22.176,26.3094,21.92
2019-08-13,21.92,21.35,31.1276,21.976,26.21,20.08
2019-08-14,20.08,21.15,31.0372,21.594,26.0448,19.93
2019-08-15,19.93,20.0,30.9499,21.09,25.8826,20.84
2019-08-16,20.84,19.92,30.8732,20.864,25.7226,21.9
2019-08-19,21.9,21.25,30.7955,20.934,25.5816,21.75
2019-08-20,21.75,21.77,30.7151,20.9,25.439,21.73
2019-08-21,21.73,22.05,30.6418,21.23,25.2966,21.46
2019-08-22,21.46,21.76,30.5694,21.536,25.1656,20.69
2019-08-23,20.69,20.93,30.4849,21.506,25.0122,21.0
2019-08-26,21.0,20.99,30.4032,21.326,24.8824,20.96
2019-08-27,20.96,21.18,30.319,21.168,24.7448,21.63
2019-08-28,21.63,21.12,30.247,21.148,24.6046,22.04
2019-08-29,22.04,21.84,30.1718,21.264,24.473,21.57
2019-08-30,21.57,22.08,30.0994,21.44,24.3142,21.41
2019-09-03,21.41,21.07,30.0303,21.522,24.1496,22.04
2019-09-04,22.04,21.88,29.9599,21.738,24.009,22.67
2019-09-05,22.67,22.27,29.8883,21.946,23.898,22.35
2019-09-06,22.35,22.3,29.8129,22.008,23.7644,23.65
2019-09-09,23.65,22.79,29.7485,22.424,23.6646,23.7
2019-09-10,23.7,23.9,29.6936,22.882,23.5592,23.99
2019-09-11,23.99,23.87,29.6334,23.272,23.455,23.84
2019-09-12,23.84,23.44,29.5783,23.506,23.3838,24.34
2019-09-13,24.34,24.14,29.5232,23.904,23.325,28.45
2019-09-16,28.45,26.86,29.49,24.864,23.3504,26.02
2019-09-17,26.02,28.15,29.4438,25.328,23.3408,25.43
2019-09-18,25.43,25.51,29.3933,25.616,23.3104,25.76
2019-09-19,25.76,25.86,29.3464,26.0,23.2762,25.8
2019-09-20,25.8,25.91,29.293,26.292,23.2574,26.18
2019-09-23,26.18,25.47,29.2487,25.838,23.2428,25.38
2019-09-24,25.38,25.95,29.2061,25.71,23.2234,25.52
2019-09-25,25.52,24.94,29.1686,25.728,23.229,25.27
2019-09-26,25.27,25.19,29.1387,25.63,23.2448,25.7
2019-09-27,25.7,24.87,29.1143,25.61,23.2878,25.6
2019-09-30,25.6,25.5,29.0857,25.494,23.3192,24.27
2019-10-01,24.27,25.71,29.0505,25.272,23.3274,23.2
2019-10-02,23.2,24.04,29.0153,24.808,23.3052,23.37
2019-10-03,23.37,22.92,28.9813,24.428,23.2768,22.16
2019-10-04,22.16,23.16,28.9459,23.72,23.2364,21.4
2019-10-07,21.4,22.23,28.9092,22.88,23.1858,20.25
2019-10-08,20.25,21.0,28.8754,22.076,23.1242,20.53
2019-10-09,20.53,20.52,28.8453,21.542,23.0528,20.43
2019-10-10,20.43,20.59,28.8205,20.954,22.973,21.42
2019-10-11,21.42,20.72,28.7924,20.806,22.919,21.94
2019-10-14,21.94,21.01,28.7684,20.914,22.874,22.18
2019-10-15,22.18,21.81,28.7476,21.3,22.8526,21.76
2019-10-16,21.76,21.96,28.7251,21.546,22.8294,22.12
2019-10-17,22.12,21.85,28.7002,21.884,22.832,22.44
2019-10-18,22.44,22.4,28.6765,22.088,22.8318,22.77
2019-10-21,22.77,22.19,28.6487,22.254,22.8478,22.95
2019-10-22,22.95,22.82,28.6188,22.408,22.8758,23.54
2019-10-23,23.54,22.97,28.5897,22.764,22.9082,23.23
2019-10-24,23.23,23.71,28.5516,22.986,22.9712,22.07
2019-10-25,22.07,23.22,28.5071,22.912,23.014,21.73
2019-10-28,21.73,22.24,28.4603,22.704,23.0318,22.05
2019-10-29,22.05,21.45,28.4127,22.524,23.0348,21.36
2019-10-30,21.36,22.04,28.3607,22.088,23.027,21.66
2019-10-31,21.66,20.99,28.313,21.774,23.0256,23.81
2019-11-01,23.81,22.04,28.2736,22.122,23.0726,24.52
2019-11-04,24.52,24.4,28.2357,22.68,23.1492,23.96
2019-11-05,23.96,24.8,28.1979,23.062,23.2084,23.62
2019-11-06,23.62,23.85,28.1612,23.514,23.2616,24.08
2019-11-07,24.08,23.85,28.1224,23.998,23.3106,24.43
2019-11-08,24.43,23.74,28.0842,24.122,23.3584,23.85
2019-11-11,23.85,24.03,28.042,23.988,23.404,23.8
2019-11-12,23.8,24.05,27.9956,23.956,23.4518,23.3
2019-11-13,23.3,23.53,27.9451,23.892,23.477,23.43
2019-11-14,23.43,23.41,27.8982,23.762,23.4922,23.91
2019-11-15,23.91,23.64,27.8545,23.658,23.5234,22.98
2019-11-18,22.98,23.57,27.8037,23.484,23.51,22.37
2019-11-19,22.37,22.72,27.7514,23.198,23.4834,22.87
2019-11-20,22.87,22.42,27.7065,23.112,23.461,23.22
2019-11-21,23.22,23.05,27.67,23.07,23.4486,23.41
2019-11-22,23.41,23.35,27.6377,22.97,23.43,23.55
2019-11-25,23.55,23.42,27.6037,23.084,23.332,22.89
2019-11-26,22.89,23.5,27.5627,23.188,23.2694,23.22
2019-11-27,23.22,22.96,27.5174,23.258,23.2252,22.28
2019-11-29,22.28,22.78,27.4655,23.07,23.1556,19.54
2019-12-02,19.54,20.0,27.3967,22.296,23.0304,18.38
2019-12-03,18.38,19.25,27.322,21.262,22.8744,18.7
2019-12-04,18.7,18.61,27.2465,20.424,22.7408,18.58
2019-12-05,18.58,18.78,27.1726,19.496,22.602,19.99
2019-12-06,19.99,18.5,27.1052,19.038,22.4964,20.63
2019-12-09,20.63,19.78,27.041,19.256,22.395,20.93
2019-12-10,20.93,20.61,26.9802,19.766,22.3016,21.28
2019-12-11,21.28,20.98,26.9188,20.282,22.2418,22.04
2019-12-12,22.04,21.37,26.8631,20.974,22.2186,21.35
2019-12-13,21.35,22.18,26.7999,21.246,22.1782,22.07
2019-12-16,22.07,21.59,26.7419,21.534,22.1764,22.47
2019-12-17,22.47,22.08,26.6856,21.842,22.1978,22.74
2019-12-18,22.74,22.43,26.6357,22.134,22.2476,22.71
2019-12-19,22.71,22.78,26.5829,22.268,22.2912,22.62
2019-12-20,22.62,22.85,26.5362,22.522,22.335,26.53
2019-12-23,26.53,24.08,26.5051,23.414,22.4372,26.17
2019-12-24,26.17,26.73,26.4676,24.154,22.5218,26.27
2019-12-26,26.27,26.49,26.4273,24.86,22.6036,26.12
2019-12-27,26.12,26.37,26.3866,25.542,22.6908,25.5
2019-12-30,25.5,26.12,26.3418,26.118,22.7584,25.59
2019-12-31,25.59,25.23,26.2947,25.93,22.8214,25.36
2020-01-02,25.36,25.7,26.2491,25.768,22.8732,25.69
2020-01-03,25.69,25.71,26.2011,25.652,22.928,25.64
2020-01-06,25.64,25.94,26.1489,25.556,22.97,32.51
2020-01-07,32.51,29.93,26.1373,26.958,23.1556,32.73
2020-01-08,32.73,32.51,26.1264,28.386,23.3688,32.6
2020-01-09,32.6,32.61,26.1111,29.834,23.5862,32.38
2020-01-10,32.38,32.35,26.0979,31.172,23.7928,32.01
2020-01-13,32.01,32.5,26.0825,32.446,24.0058,33.59
2020-01-14,33.59,32.14,26.0771,32.662,24.2444,33.54
2020-01-15,33.54,33.23,26.07,32.824,24.439,33.1
2020-01-16,33.1,33.69,26.0641,32.924,24.6106,32.67
2020-01-17,32.67,33.08,26.0621,32.982,24.7848,31.74
2020-01-21,31.74,32.14,26.054,32.928,24.9472,30.87
2020-01-22,30.87,31.29,26.0305,32.384,25.083,30.27
2020-01-23,30.27,30.27,26.004,31.73,25.1998,29.98
2020-01-24,29.98,30.0,25.9795,31.106,25.3224,28.85
2020-01-27,28.85,29.08,25.9452,30.342,25.4234,28.73
2020-01-28,28.73,29.19,25.9106,29.74,25.532,28.09
2020-01-29,28.09,28.98,25.8686,29.184,25.6252,28.18
2020-01-30,28.18,27.46,25.8297,28.766,25.7106,27.44
2020-01-31,27.44,27.58,25.7841,28.258,25.7998,27.56
2020-02-03,27.56,27.26,25.7377,28.0,25.9036,28.14
2020-02-04,28.14,28.19,25.6991,27.882,26.009,28.9
2020-02-05,28.9,28.81,25.6581,28.044,26.1226,28.94
2020-02-06,28.94,28.95,25.6207,28.196,26.2332,28.11
2020-02-07,28.11,28.28,25.5838,28.33,26.3244,27.97
2020-02-10,27.97,27.88,25.5534,28.412,26.426,28.17
2020-02-11,28.17,28.58,25.5289,28.418,26.525,28.48
2020-02-12,28.48,28.93,25.5052,28.334,26.649,27.92
2020-02-13,27.92,28.37,25.4803,28.13,26.8166,27.36
2020-02-14,27.36,28.05,25.4585,27.98,26.9962,28.11
2020-02-18,28.11,27.05,25.4502,28.008,27.1844,28.47
2020-02-19,28.47,28.4,25.4396,28.068,27.3822,28.58
2020-02-20,28.58,28.59,25.4286,28.088,27.554,28.4
2020-02-21,28.4,28.14,25.418,28.184,27.7094,26.75
2020-02-24,26.75,26.96,25.3987,28.062,27.8258,25.5
2020-02-25,25.5,27.24,25.3709,27.54,27.9102,24.43
2020-02-26,24.43,25.5,25.337,26.732,27.958,25.07
2020-02-27,25.07,23.81,25.3116,26.03,28.0324,24.92
2020-02-28,24.92,24.0,25.2812,25.334,28.0894,25.52
2020-03-02,25.52,25.49,25.2529,25.088,28.1504,24.99
2020-03-03,24.99,25.7,25.2217,24.986,28.1954,25.13
2020-03-04,25.13,25.36,25.1953,25.126,28.2438,24.34
2020-03-05,24.34,24.43,25.1674,24.98,28.2782,20.7
2020-03-06,20.7,23.42,25.1167,24.136,28.1616,9.55
2020-03-09,9.55,13.42,25.017,20.942,27.8292,10.79
2020-03-10,10.79,11.37,24.9327,18.102,27.5196,8.25
2020-03-11,8.25,10.1,24.8373,14.726,27.1622,7.76
2020-03-12,7.76,6.93,24.7415,11.41,26.8074,8.07
2020-03-13,8.07,8.5,24.6486,8.884,26.457,5.46
2020-03-16,5.46,6.73,24.545,8.066,26.059,4.46
2020-03-17,4.46,5.69,24.4369,6.8,25.6344,4.44
2020-03-18,4.44,4.16,24.3247,6.038,25.2104,4.95
2020-03-19,4.95,4.55,24.2077,5.476,24.6592,4.83
2020-03-20,4.83,5.16,24.0917,4.828,24.1012,4.31
2020-03-23,4.31,4.81,23.969,4.598,23.5354,5.58
2020-03-24,5.58,4.81,23.8522,4.822,22.9994,5.89
2020-03-25,5.89,6.13,23.7372,5.112,22.477,5.76
2020-03-26,5.76,5.94,23.6218,5.274,21.9204,4.86
2020-03-27,4.86,5.38,23.506,5.28,21.3468,4.11
2020-03-30,4.11,4.76,23.3848,5.24,20.767,4.18
2020-03-31,4.18,4.41,23.2682,4.96,20.1972,4.02
2020-04-01,4.02,4.04,23.1491,4.586,19.6428,4.69
2020-04-02,4.69,4.75,23.0294,4.372,19.1192,5.38
2020-04-03,5.38,5.44,22.9132,4.476,18.6214,5.87
2020-04-06,5.87,5.2,22.795,4.828,18.1392,6.52
2020-04-07,6.52,6.6,22.6794,5.296,17.6926,7.58
2020-04-08,7.58,6.83,22.5719,6.008,17.2696,8.2
2020-04-09,8.2,9.11,22.4718,6.71,16.8718,8.38
2020-04-13,8.38,8.79,22.3686,7.31,16.4758,8.08
2020-04-14,8.08,8.2,22.2658,7.752,16.0886,7.94
2020-04-15,7.94,7.12,22.1606,8.036,15.6962,7.49
2020-04-16,7.49,7.96,22.0521,8.018,15.2832,8.49
2020-04-17,8.49,7.45,21.9575,8.076,14.875,8.48
2020-04-20,8.48,7.64,21.8635,8.096,14.4658,8.57
2020-04-21,8.57,8.19,21.7705,8.194,14.075,9.42
2020-04-22,9.42,9.0,21.6851,8.49,13.704,10.5
2020-04-23,10.5,9.82,21.6028,9.092,13.3506,10.69
2020-04-24,10.69,11.12,21.5189,9.532,12.9948,10.5
2020-04-27,10.5,10.2,21.4377,9.936,12.6464,10.67
2020-04-28,10.67,10.85,21.3565,10.356,12.3126,13.05
2020-04-29,13.05,11.32,21.29,11.082,12.0114,13.08
2020-04-30,13.08,13.35,21.2292,11.598,11.7036,11.28
2020-05-01,11.28,12.42,21.1632,11.716,11.3576,12.06
2020-05-04,12.06,10.72,21.1058,12.028,11.0308,11.78
2020-05-05,11.78,12.99,21.0445,12.25,10.7314,11.61
2020-05-06,11.61,11.81,20.9833,11.962,10.4536,11.88
2020-05-07,11.88,11.44,20.9211,11.722,10.2026,12.45
2020-05-08,12.45,12.25,20.8594,11.956,9.9502,12.03
2020-05-11,12.03,12.25,20.7987,11.95,9.6924,11.79
2020-05-12,11.79,12.2,20.738,11.952,9.4178,10.73
2020-05-13,10.73,11.68,20.675,11.776,9.1326,10.36
2020-05-14,10.36,10.33,20.6063,11.472,8.8372,10.61
2020-05-15,10.61,10.22,20.5372,11.104,8.5626,11.92
2020-05-18,11.92,11.6,20.4762,11.082,8.387,11.36
2020-05-19,11.36,11.89,20.4121,10.996,8.4232,11.95
2020-05-20,11.95,11.67,20.3556,11.24,8.4464,12.05
2020-05-21,12.05,12.01,20.3012,11.578,8.5224,12.17
