ticker,CME US Equity,CME US Equity,CME US Equity,CME US Equity,CME US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2004-08-23,27.478,27.28,27.0372,26.3186,20.457,27.282
2004-08-24,27.282,27.528,27.0964,26.3571,20.5271,27.266
2004-08-25,27.266,27.232,27.1536,26.3989,20.5971,27.654
2004-08-26,27.654,27.35,27.3336,26.4427,20.6679,27.3
2004-08-27,27.3,27.668,27.396,26.4799,20.7369,26.634
2004-08-30,26.634,27.25,27.2272,26.4964,20.8018,26.626
2004-08-31,26.626,26.54,27.096,26.5088,20.8656,26.46
2004-09-01,26.46,26.6,26.9348,26.522,20.9306,27.54
2004-09-02,27.54,26.6,26.912,26.5386,21.0007,27.4
2004-09-03,27.4,27.558,26.932,26.5466,21.0718,28.902
2004-09-07,28.902,27.45,27.3856,26.571,21.15,28.708
2004-09-08,28.708,28.85,27.802,26.5814,21.2253,28.924
2004-09-09,28.924,28.658,28.2948,26.5971,21.302,28.83
2004-09-10,28.83,28.924,28.5528,26.5962,21.3783,28.3
2004-09-13,28.3,28.72,28.7328,26.5729,21.4512,28.778
2004-09-14,28.778,28.3,28.708,26.5754,21.5266,28.266
2004-09-15,28.266,28.65,28.6196,26.574,21.5994,28.16
2004-09-16,28.16,28.226,28.4668,26.5607,21.6718,28.66
2004-09-17,28.66,28.2,28.4328,26.5671,21.7461,29.218
2004-09-20,29.218,28.57,28.6164,26.5966,21.8229,30.234
2004-09-21,30.234,29.418,28.9076,26.662,21.9057,30.412
2004-09-22,30.412,30.4,29.3368,26.735,21.9888,30.608
2004-09-23,30.608,30.332,29.8264,26.8236,22.0712,31.524
2004-09-24,31.524,30.608,30.3992,26.9634,22.1588,31.434
2004-09-27,31.434,31.54,30.8424,27.1233,22.2466,31.86
2004-09-28,31.86,31.474,31.1676,27.2835,22.3381,31.692
2004-09-29,31.692,31.862,31.4236,27.4141,22.428,32.26
2004-09-30,32.26,31.752,31.754,27.5762,22.521,33.14
2004-10-01,33.14,32.4,32.0772,27.7384,22.6188,33.69
2004-10-04,33.69,33.4,32.5284,27.9152,22.7185,33.74
2004-10-05,33.74,33.69,32.9044,28.099,22.8185,33.72
2004-10-06,33.72,33.84,33.31,28.2729,22.9167,33.428
2004-10-07,33.428,33.6,33.5436,28.4426,23.0119,33.182
2004-10-08,33.182,33.25,33.552,28.6004,23.1056,33.25
2004-10-11,33.25,33.2,33.464,28.7634,23.1995,33.03
2004-10-12,33.03,33.1,33.322,28.9224,23.2926,33.45
2004-10-13,33.45,33.23,33.268,29.086,23.3884,34.338
2004-10-14,34.338,33.6,33.45,29.272,23.4877,34.23
2004-10-15,34.23,34.534,33.6596,29.4716,23.5861,34.142
2004-10-18,34.142,34.264,33.838,29.6349,23.6845,33.948
2004-10-19,33.948,34.46,34.0216,29.7722,23.7813,33.4
2004-10-20,33.4,33.848,34.0116,29.8902,23.8702,33.692
2004-10-21,33.692,33.392,33.8824,30.0148,23.9628,33.618
2004-10-22,33.618,33.732,33.76,30.1544,24.0559,33.87
2004-10-25,33.87,33.498,33.7056,30.2997,24.1508,33.14
2004-10-26,33.14,33.87,33.544,30.4225,24.2412,34.054
2004-10-27,34.054,33.01,33.6748,30.5639,24.3365,34.75
2004-10-28,34.75,34.136,33.8864,30.7193,24.4363,35.146
2004-10-29,35.146,34.83,34.192,30.8871,24.5386,35.16
2004-11-01,35.16,35.226,34.45,31.0506,24.6395,35.96
2004-11-02,35.96,35.33,35.014,31.2202,24.7396,37.404
2004-11-03,37.404,36.4,35.684,31.4226,24.8446,37.39
2004-11-04,37.39,37.404,36.212,31.6251,24.9493,36.066
2004-11-05,36.066,37.43,36.396,31.7934,25.0429,37.478
2004-11-08,37.478,36.066,36.8596,31.9969,25.1446,38.222
2004-11-09,38.222,37.44,37.312,32.2287,25.2503,39.712
2004-11-10,39.712,38.082,37.7736,32.4904,25.3631,39.88
2004-11-11,39.88,39.832,38.2716,32.7588,25.4775,40.932
2004-11-12,40.932,40.08,39.2448,33.0266,25.5972,42.08
2004-11-15,42.08,40.932,40.1652,33.3202,25.7201,40.202
2004-11-16,40.202,42.2,40.5612,33.5462,25.8339,40.514
2004-11-17,40.514,40.7,40.7216,33.7824,25.9504,40.71
2004-11-18,40.71,40.514,40.8876,34.0181,26.0696,40.204
2004-11-19,40.204,40.8,40.742,34.2456,26.1855,40.534
2004-11-22,40.534,40.24,40.4328,34.4902,26.3025,41.02
2004-11-23,41.02,40.36,40.5964,34.7351,26.4211,39.738
2004-11-24,39.738,40.516,40.4412,34.9645,26.5343,39.566
2004-11-26,39.566,39.9,40.2124,35.1926,26.6472,39.66
2004-11-29,39.66,39.6,40.1036,35.4126,26.761,39.142
2004-11-30,39.142,39.4,39.8252,35.6111,26.8736,41.522
2004-12-01,41.522,39.4,39.9256,35.8369,26.9959,41.936
2004-12-02,41.936,41.522,40.3652,36.0674,27.1202,42.798
2004-12-03,42.798,42.204,41.0116,36.3112,27.2486,43.296
2004-12-06,43.296,43.08,41.7388,36.5466,27.3801,43.03
2004-12-07,43.03,43.6,42.5164,36.7785,27.5084,43.042
2004-12-08,43.042,42.942,42.8204,37.0022,27.6371,43.934
2004-12-09,43.934,42.942,43.22,37.247,27.7692,44.482
2004-12-10,44.482,43.72,43.5568,37.4914,27.9002,45.14
2004-12-13,45.14,44.928,43.9256,37.7314,28.0326,44.798
2004-12-14,44.798,45.14,44.2792,37.9536,28.1618,44.818
2004-12-15,44.818,44.938,44.6344,38.1752,28.2914,44.5
2004-12-16,44.5,44.818,44.7476,38.3908,28.4207,44.112
2004-12-17,44.112,44.45,44.6736,38.6044,28.5463,43.556
2004-12-20,43.556,44.1,44.3568,38.8119,28.6668,44.05
2004-12-21,44.05,43.64,44.2072,39.0279,28.7916,44.26
2004-12-22,44.26,44.064,44.0956,39.2525,28.916,44.3
2004-12-23,44.3,44.26,44.0556,39.4695,29.0415,43.72
2004-12-27,43.72,44.46,43.9772,39.6572,29.1658,45.032
2004-12-28,45.032,43.8,44.2724,39.8732,29.2959,45.584
2004-12-29,45.584,45.03,44.5792,40.102,29.4303,45.606
2004-12-30,45.606,45.584,44.8484,40.3352,29.5669,45.74
2004-12-31,45.74,45.602,45.1364,40.582,29.7015,43.582
2005-01-03,43.582,45.8,45.1088,40.7798,29.8259,42.9
2005-01-04,42.9,43.6,44.6824,40.9654,29.9467,43.5
2005-01-05,43.5,42.9,44.2656,41.158,30.0721,44.3
2005-01-06,44.3,43.502,44.0044,41.3812,30.2007,43.52
2005-01-07,43.52,44.302,43.5604,41.5706,30.3261,43.09
2005-01-10,43.09,43.52,43.462,41.7374,30.4485,42.488
2005-01-11,42.488,42.96,43.3796,41.8842,30.5662,41.42
2005-01-12,41.42,42.488,42.9636,42.0094,30.6767,41.492
2005-01-13,41.492,41.422,42.402,42.12,30.7848,41.546
2005-01-14,41.546,41.42,42.0072,42.2029,30.8958,41.272
2005-01-18,41.272,41.496,41.6436,42.2805,31.0017,40.85
2005-01-19,40.85,41.7,41.316,42.3762,31.1029,39.41
2005-01-20,39.41,40.66,40.914,42.4148,31.1926,38.446
2005-01-21,38.446,38.82,40.3048,42.4193,31.2768,37.008
2005-01-24,37.008,37.9,39.3972,42.3652,31.3519,37.15
2005-01-25,37.15,37.0,38.5728,42.3106,31.4281,39.42
2005-01-26,39.42,37.52,38.2868,42.2804,31.5152,41.98
2005-01-27,41.98,40.6,38.8008,42.2784,31.6198,41.898
2005-01-28,41.898,42.6,39.4912,42.3123,31.7232,42.9
2005-01-31,42.9,42.66,40.6696,42.36,31.8289,38.3
2005-02-01,38.3,38.702,40.8996,42.3118,31.9104,38.874
2005-02-02,38.874,38.45,40.7904,42.2852,31.99,39.042
2005-02-03,39.042,38.8,40.2028,42.2554,32.0691,40.99
2005-02-04,40.99,39.0,40.0212,42.2548,32.1596,41.732
2005-02-07,41.732,41.5,39.7876,42.2947,32.251,42.08
2005-02-08,42.08,41.84,40.5436,42.345,32.3426,40.602
2005-02-09,40.602,42.08,40.8892,42.3638,32.4283,41.244
2005-02-10,41.244,40.85,41.3296,42.4058,32.5135,41.9
2005-02-11,41.9,41.246,41.5116,42.4134,32.6045,42.25
2005-02-14,42.25,42.14,41.6152,42.4197,32.6988,42.42
2005-02-15,42.42,42.25,41.6832,42.4121,32.7936,43.222
2005-02-16,43.222,42.42,42.2072,42.4106,32.8914,42.608
2005-02-17,42.608,43.1,42.48,42.4022,32.9831,42.904
2005-02-18,42.904,42.428,42.6808,42.3994,33.0753,41.982
2005-02-22,41.982,42.4,42.6272,42.3604,33.1673,41.568
2005-02-23,41.568,42.022,42.4568,42.3021,33.2586,42.002
2005-02-24,42.002,41.58,42.2128,42.2394,33.3518,42.23
2005-02-25,42.23,41.996,42.1372,42.188,33.4451,41.324
2005-02-28,41.324,42.16,41.8212,42.1181,33.5349,44.0
2005-03-01,44.0,41.4,42.2248,42.1081,33.637,39.8
2005-03-02,39.8,42.55,41.8712,42.0219,33.7174,38.732
2005-03-03,38.732,40.14,41.2172,41.9254,33.7941,39.404
2005-03-04,39.404,38.76,40.652,41.8325,33.8683,38.946
2005-03-07,38.946,39.4,40.1764,41.7262,33.939,38.906
2005-03-08,38.906,38.94,39.1576,41.6183,34.0098,38.36
2005-03-09,38.36,38.706,38.8696,41.5111,34.077,39.58
2005-03-10,39.58,38.36,39.0392,41.4021,34.1486,39.46
2005-03-11,39.46,39.58,39.0504,41.2796,34.2183,39.366
2005-03-14,39.366,39.498,39.1344,41.1548,34.2852,39.7
2005-03-15,39.7,39.2,39.2932,41.034,34.3534,39.384
2005-03-16,39.384,39.55,39.498,40.95,34.4211,38.76
2005-03-17,38.76,39.356,39.334,40.8672,34.4929,38.678
2005-03-18,38.678,38.762,39.1776,40.7708,34.5631,39.716
2005-03-21,39.716,39.45,39.2476,40.6791,34.6432,38.76
2005-03-22,38.76,39.87,39.0596,40.5839,34.7164,38.11
2005-03-23,38.11,37.86,38.8048,40.4843,34.7826,38.65
2005-03-24,38.65,38.4,38.7828,40.4076,34.8511,39.004
2005-03-28,39.004,38.65,38.848,40.3592,34.9241,37.928
2005-03-29,37.928,38.884,38.4904,40.288,34.9867,38.708
2005-03-30,38.708,37.928,38.48,40.2312,35.0535,38.806
2005-03-31,38.806,38.628,38.6192,40.1819,35.1216,36.7
2005-04-01,36.7,38.476,38.2292,40.0989,35.1778,37.772
2005-04-04,37.772,36.7,37.9828,40.0661,35.2394,37.762
2005-04-05,37.762,37.67,37.9496,40.0524,35.2992,37.94
2005-04-06,37.94,37.722,37.796,40.0711,35.3589,37.578
2005-04-07,37.578,37.74,37.5504,40.0796,35.4178,37.274
2005-04-08,37.274,37.58,37.6652,40.0367,35.4706,37.042
2005-04-11,37.042,37.314,37.5192,39.938,35.5208,37.1
2005-04-12,37.1,36.862,37.3868,39.842,35.5679,37.15
2005-04-13,37.15,37.1,37.2288,39.727,35.6127,35.798
2005-04-14,35.798,37.18,36.8728,39.677,35.651,34.21
2005-04-15,34.21,35.346,36.26,39.5837,35.6777,34.54
2005-04-18,34.54,34.38,35.7596,39.4936,35.703,34.97
2005-04-19,34.97,35.0,35.3336,39.3732,35.7346,34.246
2005-04-20,34.246,34.94,34.7528,39.2235,35.7642,33.992
2005-04-21,33.992,34.248,34.3916,39.0618,35.79,34.2
2005-04-22,34.2,34.0,34.3896,38.9337,35.8193,35.602
2005-04-25,35.602,34.25,34.602,38.8209,35.8586,37.88
2005-04-26,37.88,37.02,35.184,38.7405,35.9132,39.62
2005-04-27,39.62,38.0,36.2588,38.6879,35.9775,38.964
2005-04-28,38.964,39.62,37.2532,38.6188,36.0414,39.104
2005-04-29,39.104,39.382,38.234,38.5364,36.1143,38.59
2005-05-02,38.59,39.202,38.8316,38.456,36.19,38.352
2005-05-03,38.352,38.59,38.926,38.365,36.2625,39.568
2005-05-04,39.568,38.492,38.9156,38.3167,36.3346,39.584
2005-05-05,39.584,39.666,39.0396,38.277,36.4117,39.676
2005-05-06,39.676,39.798,39.154,38.2305,36.4849,39.86
2005-05-09,39.86,39.836,39.408,38.1831,36.56,39.256
2005-05-10,39.256,39.74,39.5888,38.1418,36.6335,39.05
2005-05-11,39.05,38.62,39.4852,38.0428,36.7036,37.9
2005-05-12,37.9,38.95,39.1484,38.0048,36.7684,38.23
2005-05-13,38.23,38.26,38.8592,37.9947,36.8331,39.604
2005-05-16,39.604,38.9,38.808,37.9987,36.9056,40.22
2005-05-17,40.22,39.56,39.0008,38.0242,36.9813,40.878
2005-05-18,40.878,40.632,39.3664,38.0636,37.0594,40.98
2005-05-19,40.98,40.878,39.9824,38.116,37.1391,41.804
2005-05-20,41.804,40.98,40.6972,38.1605,37.2268,42.362
2005-05-23,42.362,41.9,41.2488,38.2186,37.3088,42.67
2005-05-24,42.67,42.262,41.7388,38.2846,37.3867,42.12
2005-05-25,42.12,42.88,41.9872,38.333,37.4598,42.462
2005-05-26,42.462,42.32,42.2836,38.3946,37.5348,42.56
2005-05-27,42.56,42.4,42.4348,38.4706,37.6144,43.238
2005-05-31,43.238,42.56,42.61,38.5618,37.6976,42.8
2005-06-01,42.8,42.44,42.636,38.6235,37.7766,46.4
2005-06-02,46.4,43.1,43.492,38.7763,37.8737,49.238
2005-06-03,49.238,47.1,44.8472,38.9988,37.985,50.36
2005-06-06,50.36,48.6,46.4072,39.233,38.103,48.97
2005-06-07,48.97,50.6,47.5536,39.4324,38.2129,48.698
2005-06-08,48.698,48.996,48.7332,39.6478,38.319,49.8
2005-06-09,49.8,48.6,49.4132,39.8696,38.4316,49.46
2005-06-10,49.46,49.84,49.4576,40.0827,38.5426,50.482
2005-06-13,50.482,49.46,49.482,40.3583,38.6567,50.39
2005-06-14,50.39,49.8,49.766,40.6107,38.7721,51.636
2005-06-15,51.636,50.5,50.3536,40.8882,38.8972,51.18
2005-06-16,51.18,51.82,50.6296,41.153,39.0199,51.018
2005-06-17,51.018,51.38,50.9412,41.4218,39.1427,50.032
2005-06-20,50.032,51.018,50.8512,41.6769,39.2552,50.75
2005-06-21,50.75,50.24,50.9232,41.9511,39.3719,52.834
2005-06-22,52.834,50.75,51.1628,42.2658,39.4916,50.888
2005-06-23,50.888,52.834,51.1044,42.5405,39.6025,50.788
2005-06-24,50.788,51.148,51.0584,42.8403,39.7118,51.1
2005-06-27,51.1,50.8,51.272,43.1781,39.8232,54.2
2005-06-28,54.2,51.45,51.962,43.5713,39.9527,61.19
2005-06-29,61.19,56.2,53.6332,44.0957,40.1147,59.1
2005-06-30,59.1,60.51,55.2756,44.5928,40.2689,58.83
2005-07-01,58.83,59.98,56.884,45.0896,40.4222,59.8
2005-07-05,59.8,57.6,58.624,45.6016,40.5779,58.836
2005-07-06,58.836,59.802,59.5512,46.0662,40.726,58.674
2005-07-07,58.674,58.47,59.048,46.4821,40.8682,58.108
2005-07-08,58.108,58.674,58.8496,46.8519,41.0067,58.29
2005-07-11,58.29,58.108,58.7416,47.2384,41.1451,59.73
2005-07-12,59.73,58.27,58.7276,47.6509,41.2861,60.3
2005-07-13,60.3,59.76,59.0204,48.0851,41.4305,60.322
2005-07-14,60.322,60.26,59.35,48.5245,41.5728,60.998
2005-07-15,60.998,60.598,59.928,48.9531,41.7193,60.55
2005-07-18,60.55,61.0,60.38,49.3724,41.8608,61.6
2005-07-19,61.6,60.85,60.754,49.8109,42.0031,60.96
2005-07-20,60.96,61.04,60.886,50.2329,42.1394,61.4
2005-07-21,61.4,61.36,61.1016,50.6758,42.2777,60.662
2005-07-22,60.662,61.714,61.0344,51.108,42.4124,59.4
2005-07-25,59.4,60.962,60.8044,51.538,42.5423,60.7
2005-07-26,60.7,57.388,60.6244,51.9874,42.6799,59.074
2005-07-27,59.074,60.45,60.2472,52.3768,42.809,60.1
2005-07-28,60.1,59.374,59.9872,52.7744,42.9443,60.21
2005-07-29,60.21,59.65,59.8968,53.1611,43.0781,60.67
2005-08-01,60.67,60.18,60.1508,53.5549,43.2098,61.774
2005-08-02,61.774,60.47,60.3656,53.9543,43.3475,61.014
2005-08-03,61.014,61.5,60.7536,54.3273,43.4819,60.362
2005-08-04,60.362,60.98,60.806,54.6812,43.614,59.238
2005-08-05,59.238,60.322,60.6116,55.0235,43.7431,58.026
2005-08-08,58.026,59.288,60.0828,55.3348,43.8648,58.62
2005-08-09,58.62,57.8,59.452,55.656,43.9898,57.918
2005-08-10,57.918,59.0,58.8328,55.9496,44.1101,58.102
2005-08-11,58.102,57.95,58.3808,56.2556,44.2349,58.632
2005-08-12,58.632,58.11,58.2596,56.5003,44.3578,54.84
2005-08-15,54.84,59.15,57.6224,56.6123,44.4582,54.8
2005-08-16,54.8,54.994,56.8584,56.7011,44.5565,53.172
2005-08-17,53.172,53.1,55.9092,56.7852,44.6465,53.354
2005-08-18,53.354,53.12,54.9596,56.8783,44.7335,54.7
2005-08-19,54.7,53.6,54.1732,56.9763,44.82,54.74
2005-08-22,54.74,54.666,54.1532,57.0819,44.9067,55.104
2005-08-23,55.104,54.6,54.214,57.1743,45.0019,55.014
2005-08-24,55.014,54.74,54.5824,57.2668,45.0896,54.152
2005-08-25,54.152,55.214,54.742,57.3171,45.1693,53.8
2005-08-26,53.8,54.02,54.562,57.3695,45.2397,53.81
2005-08-29,53.81,53.45,54.376,57.4254,45.3094,54.6
2005-08-30,54.6,53.8,54.2752,57.5167,45.3777,55.52
2005-08-31,55.52,54.6,54.3764,57.6121,45.4449,60.226
2005-09-01,60.226,55.82,55.5912,57.76,45.545,59.742
2005-09-02,59.742,59.8,56.7796,57.937,45.6412,59.58
2005-09-06,59.58,58.95,57.9336,58.1129,45.7355,60.02
2005-09-07,60.02,59.8,59.0176,58.2913,45.8346,60.742
2005-09-08,60.742,59.64,60.062,58.4221,45.9356,60.84
2005-09-09,60.84,60.22,60.1848,58.4151,46.0347,60.73
2005-09-12,60.73,61.0,60.3824,58.4477,46.1397,60.38
2005-09-13,60.38,60.0,60.5424,58.4787,46.2438,60.26
2005-09-14,60.26,60.25,60.5904,58.4879,46.3468,60.1
2005-09-15,60.1,60.2,60.462,58.5132,46.4515,62.1
2005-09-16,62.1,60.902,60.714,58.5817,46.5544,61.2
2005-09-19,61.2,61.94,60.808,58.6436,46.6508,63.78
2005-09-20,63.78,61.21,61.488,58.7534,46.7557,64.026
2005-09-21,64.026,64.0,62.2412,58.8393,46.8593,66.2
2005-09-22,66.2,64.31,63.4612,58.9573,46.9752,65.32
2005-09-23,65.32,66.25,64.1052,59.0572,47.0866,66.72
2005-09-26,66.72,65.55,65.2092,59.1717,47.2005,65.7
2005-09-27,65.7,66.6,65.5932,59.2747,47.3066,65.066
2005-09-28,65.066,65.85,65.8012,59.344,47.4062,66.61
2005-09-29,66.61,65.0,65.8832,59.457,47.5153,67.46
2005-09-30,67.46,66.612,66.3112,59.5782,47.6285,68.666
2005-10-03,68.666,67.82,66.7004,59.7383,47.7493,68.13
2005-10-04,68.13,68.99,67.1864,59.9129,47.8694,67.2
2005-10-05,67.2,68.4,67.6132,60.0429,47.9876,67.036
2005-10-06,67.036,67.2,67.6984,60.2021,48.1025,67.11
2005-10-07,67.11,67.2,67.6284,60.3423,48.2168,65.98
2005-10-10,65.98,67.5,67.0912,60.4577,48.3252,66.344
2005-10-11,66.344,65.982,66.734,60.5712,48.4383,63.8
2005-10-12,63.8,66.344,66.054,60.6117,48.5322,62.08
2005-10-13,62.08,63.804,65.0628,60.633,48.6146,63.44
2005-10-14,63.44,62.7,64.3288,60.6946,48.7038,64.52
2005-10-17,64.52,64.2,64.0368,60.8002,48.7977,66.19
2005-10-18,66.19,64.522,64.006,60.9635,48.9107,66.64
2005-10-19,66.64,66.1,64.574,61.1239,49.0294,66.8
2005-10-20,66.8,66.64,65.518,61.3016,49.1459,69.6
2005-10-21,69.6,67.6,66.75,61.5315,49.2724,71.07
2005-10-24,71.07,69.712,68.06,61.7803,49.4102,71.804
2005-10-25,71.804,69.454,69.1828,62.1196,49.5538,72.334
2005-10-26,72.334,72.278,70.3216,62.4702,49.703,70.644
2005-10-27,70.644,72.534,71.0904,62.8197,49.8491,72.5
2005-10-28,72.5,71.0,71.6704,63.2026,50.0042,73.03
2005-10-31,73.03,72.8,72.0624,63.5692,50.1616,72.0
2005-11-01,72.0,72.64,72.1016,63.9144,50.3152,74.55
2005-11-02,74.55,72.0,72.5448,64.3033,50.4837,74.8
2005-11-03,74.8,74.5,73.376,64.699,50.6607,76.38
2005-11-04,76.38,75.2,74.152,65.1436,50.8503,77.634
2005-11-07,77.634,76.5,75.0728,65.6203,51.0535,77.6
2005-11-08,77.6,77.6,76.1928,66.0961,51.2557,76.118
2005-11-09,76.118,77.6,76.5064,66.5264,51.4392,78.364
2005-11-10,78.364,76.308,77.2192,66.9833,51.6211,77.36
2005-11-11,77.36,78.816,77.4152,67.326,51.7984,76.826
2005-11-14,76.826,77.88,77.2536,67.6677,51.9681,77.38
2005-11-15,77.38,77.0,77.2096,68.0237,52.1635,75.588
2005-11-16,75.588,75.98,77.1036,68.335,52.347,75.65
2005-11-17,75.65,75.8,76.5608,68.6332,52.5301,75.18
2005-11-18,75.18,75.7,76.1248,68.92,52.701,76.682
2005-11-21,76.682,75.152,76.096,69.239,52.8758,76.382
2005-11-22,76.382,76.684,75.8964,69.5591,53.0473,77.334
2005-11-23,77.334,75.8,76.2456,69.9006,53.2309,79.38
2005-11-25,79.38,77.336,76.9916,70.2862,53.4216,74.26
2005-11-28,74.26,77.802,76.8076,70.5294,53.5834,74.02
2005-11-29,74.02,74.56,76.2752,70.7858,53.7423,70.83
2005-11-30,70.83,74.7,75.1648,70.9268,53.8843,73.7
2005-12-01,73.7,71.63,74.438,71.1202,54.0367,73.96
2005-12-02,73.96,73.702,73.354,71.2754,54.1935,72.4
2005-12-05,72.4,73.76,72.982,71.417,54.341,71.94
2005-12-06,71.94,73.2,72.566,71.5214,54.4907,69.4
2005-12-07,69.4,71.7,72.28,71.5954,54.6299,71.612
2005-12-08,71.612,69.1,71.8624,71.7264,54.778,71.99
2005-12-09,71.99,71.85,71.4684,71.834,54.9268,73.48
2005-12-12,73.48,72.4,71.6844,71.9544,55.0875,73.85
2005-12-13,73.85,73.3,72.0664,72.058,55.2368,73.87
2005-12-14,73.87,74.4,72.9604,72.1728,55.4071,73.624
2005-12-15,73.624,73.92,73.3628,72.3013,55.5816,73.802
2005-12-16,73.802,73.424,73.7252,72.4366,55.7536,73.43
2005-12-19,73.43,73.802,73.7152,72.563,55.926,74.342
2005-12-20,74.342,73.6,73.8136,72.7303,56.1032,74.81
2005-12-21,74.81,74.982,74.0016,72.8996,56.2854,75.242
2005-12-22,75.242,75.4,74.3252,73.1284,56.4637,75.95
2005-12-23,75.95,75.442,74.7548,73.4058,56.6462,75.74
2005-12-27,75.74,76.4,75.2168,73.6518,56.8281,74.798
2005-12-28,74.798,75.742,75.308,73.8574,57.0036,73.602
2005-12-29,73.602,74.8,75.0664,74.0056,57.1746,73.498
2005-12-30,73.498,72.82,74.7176,74.1428,57.3483,72.606
2006-01-03,72.606,73.75,74.0488,74.2589,57.518,71.56
2006-01-04,71.56,72.2,73.2128,74.2981,57.6772,72.8
2006-01-05,72.8,71.56,72.8132,74.3327,57.8474,74.99
2006-01-06,74.99,73.4,73.0908,74.3964,58.0318,76.2
2006-01-09,76.2,75.04,73.6312,74.4738,58.2195,75.908
2006-01-10,75.908,75.9,74.2916,74.579,58.4041,77.2
2006-01-11,77.2,76.108,75.4196,74.673,58.6004,76.03
2006-01-12,76.03,77.05,76.0656,74.733,58.787,76.448
2006-01-13,76.448,76.2,76.3572,74.822,58.9752,76.4
2006-01-17,76.4,76.648,76.3972,74.859,59.1737,75.314
2006-01-18,75.314,76.35,76.2784,74.8693,59.3615,76.396
2006-01-19,76.396,75.9,76.1176,74.8696,59.5546,75.328
2006-01-20,75.328,76.406,75.9772,74.8235,59.7416,76.894
2006-01-23,76.894,75.94,76.0664,74.8094,59.9381,81.684
2006-01-24,81.684,76.9,77.1232,74.9207,60.1602,80.45
2006-01-25,80.45,82.0,78.1504,74.9624,60.3772,81.736
2006-01-26,81.736,80.84,79.2184,75.0499,60.6004,80.328
2006-01-27,80.328,82.23,80.2184,75.12,60.8163,80.8
2006-01-30,80.8,80.58,80.9996,75.1884,61.0413,84.65
2006-01-31,84.65,83.0,81.5928,75.3696,61.2935,82.83
2006-02-01,82.83,83.95,82.0688,75.5132,61.535,83.232
2006-02-02,83.232,83.08,82.368,75.6742,61.7763,83.204
2006-02-03,83.204,82.96,82.9432,75.8047,62.0211,83.558
2006-02-06,83.558,83.538,83.4948,75.9482,62.2689,80.0
2006-02-07,80.0,83.532,82.5648,76.0015,62.4979,80.78
2006-02-08,80.78,80.0,82.1548,76.0295,62.7238,79.73
2006-02-09,79.73,81.2,81.4544,76.1389,62.933,80.05
2006-02-10,80.05,79.35,80.8236,76.2595,63.1352,80.576
2006-02-13,80.576,80.052,80.2272,76.4544,63.3432,82.33
2006-02-14,82.33,80.376,80.6932,76.627,63.5594,82.4
2006-02-15,82.4,82.28,81.0172,76.7958,63.7784,82.2
2006-02-16,82.2,82.85,81.5112,76.9918,63.9977,82.8
2006-02-17,82.8,83.0,82.0612,77.209,64.2138,82.43
2006-02-21,82.43,82.95,82.432,77.4696,64.4281,84.514
2006-02-22,84.514,82.428,82.8688,77.7277,64.6522,83.434
2006-02-23,83.434,84.516,83.0756,77.9566,64.8701,84.53
2006-02-24,84.53,83.75,83.5416,78.1776,65.0965,87.0
2006-02-27,87.0,84.61,84.3816,78.4406,65.3362,85.12
2006-02-28,85.12,87.0,84.9196,78.6656,65.5723,86.28
2006-03-01,86.28,85.12,85.2728,78.9187,65.8126,86.698
2006-03-02,86.698,85.98,85.9256,79.1766,66.0481,86.85
2006-03-03,86.85,86.55,86.3896,79.445,66.2812,85.638
2006-03-06,85.638,87.22,86.1172,79.6709,66.505,84.6
2006-03-07,84.6,85.45,86.0132,79.8667,66.7231,83.948
2006-03-08,83.948,83.814,85.5468,80.0408,66.9338,83.332
2006-03-09,83.332,84.21,84.8736,80.1885,67.1387,85.68
2006-03-10,85.68,83.15,84.6396,80.3873,67.3537,84.78
2006-03-13,84.78,85.68,84.468,80.5869,67.567,86.094
2006-03-14,86.094,84.536,84.7668,80.8368,67.7852,86.502
2006-03-15,86.502,86.18,85.2776,81.0968,68.0049,85.58
2006-03-16,85.58,86.85,85.7272,81.3563,68.2166,84.89
2006-03-17,84.89,85.83,85.5692,81.6229,68.4271,85.804
2006-03-20,85.804,84.8,85.774,81.883,68.6241,84.354
2006-03-21,84.354,85.5,85.426,82.0703,68.7997,85.12
2006-03-22,85.12,84.354,85.1496,82.2487,68.9735,85.94
2006-03-23,85.94,85.4,85.2216,82.4493,69.1583,87.05
2006-03-24,87.05,85.838,85.6536,82.6463,69.3501,89.476
2006-03-27,89.476,87.196,86.388,82.9152,69.5484,88.874
2006-03-28,88.874,89.478,87.292,83.1638,69.7455,89.616
2006-03-29,89.616,89.674,88.1912,83.4281,69.9412,89.59
2006-03-30,89.59,90.05,88.9212,83.7136,70.1372,89.5
2006-03-31,89.5,90.0,89.4112,83.9757,70.3265,87.73
2006-04-03,87.73,89.5,89.062,84.2237,70.5093,88.99
2006-04-04,88.99,88.13,89.0852,84.4656,70.6991,88.77
2006-04-05,88.77,88.99,88.916,84.6074,70.8928,91.082
2006-04-06,91.082,88.73,89.2144,84.82,71.0945,96.1
2006-04-07,96.1,93.2,90.5344,85.1073,71.3108,96.844
2006-04-10,96.844,96.102,92.3572,85.4376,71.5406,96.502
2006-04-11,96.502,96.8,93.8596,85.7516,71.7691,97.98
2006-04-12,97.98,96.15,95.7016,86.0182,72.0035,98.032
