ticker,APH US Equity,APH US Equity,APH US Equity,APH US Equity,APH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2007-08-13,8.8075,8.985,8.5317,8.708,8.9434,8.735
2007-08-14,8.735,8.8225,8.5324,8.7265,8.9376,8.3925
2007-08-15,8.3925,8.685,8.5311,8.668,8.9286,8.325
2007-08-16,8.325,8.3675,8.5297,8.6215,8.9176,8.55
2007-08-17,8.55,8.325,8.5298,8.562,8.9147,8.4875
2007-08-20,8.4875,8.5925,8.5298,8.498,8.9058,8.475
2007-08-21,8.475,8.42,8.5313,8.446,8.8977,8.69
2007-08-22,8.69,8.57,8.5338,8.5055,8.8967,8.5625
2007-08-23,8.5625,8.7,8.5352,8.553,8.8892,8.9375
2007-08-24,8.9375,8.545,8.5381,8.6305,8.8857,8.75
2007-08-27,8.75,8.9425,8.5397,8.683,8.8774,8.4775
2007-08-28,8.4775,8.65,8.5401,8.6835,8.8658,8.9575
2007-08-29,8.9575,8.5125,8.5428,8.737,8.8658,9.085
2007-08-30,9.085,8.8675,8.5458,8.8415,8.8705,9.0275
2007-08-31,9.0275,9.175,8.5481,8.8595,8.8716,9.2425
2007-09-04,9.2425,9.035,8.5512,8.958,8.8776,9.3625
2007-09-05,9.3625,9.17,8.5548,9.135,8.8868,9.58
2007-09-06,9.58,9.3675,8.5596,9.2595,8.9027,9.3925
2007-09-07,9.3925,9.43,8.5642,9.321,8.9141,9.2025
2007-09-10,9.2025,9.4525,8.568,9.356,8.9201,9.405
2007-09-11,9.405,9.225,8.5719,9.3885,8.93,9.335
2007-09-12,9.335,9.3475,8.5754,9.383,8.9366,9.2725
2007-09-13,9.2725,9.41,8.5789,9.3215,8.9428,9.3275
2007-09-14,9.3275,9.26,8.5841,9.3085,8.9501,9.3025
2007-09-17,9.3025,9.305,8.5888,9.3285,8.958,9.68
2007-09-18,9.68,9.3975,8.5944,9.3835,8.9714,9.8
2007-09-19,9.8,9.74,8.6009,9.4765,8.9891,9.7425
2007-09-20,9.7425,9.825,8.607,9.5705,9.006,9.51
2007-09-21,9.51,9.825,8.6121,9.607,9.0098,9.605
2007-09-24,9.605,9.5325,8.6171,9.6675,9.0154,9.805
2007-09-25,9.805,9.57,8.6232,9.6925,9.0261,10.0275
2007-09-26,10.0275,9.835,8.6309,9.738,9.0369,10.03
2007-09-27,10.03,10.075,8.6384,9.7955,9.052,9.94
2007-09-28,9.94,10.055,8.6464,9.8815,9.0612,10.07
2007-10-01,10.07,9.9825,8.6566,9.9745,9.0749,9.9275
2007-10-02,9.9275,10.065,8.6657,9.999,9.0893,9.925
2007-10-03,9.925,9.9125,8.674,9.9785,9.1073,9.9525
2007-10-04,9.9525,9.9925,8.6835,9.963,9.1276,10.135
2007-10-05,10.135,10.06,8.6944,10.002,9.1549,10.14
2007-10-08,10.14,10.14,8.7053,10.016,9.1845,10.135
2007-10-09,10.135,10.185,8.7167,10.0575,9.2122,9.9475
2007-10-10,9.9475,10.145,8.7276,10.062,9.2399,9.885
2007-10-11,9.885,10.0025,8.738,10.0485,9.2587,9.96
2007-10-12,9.96,9.98,8.7485,10.0135,9.2787,9.875
2007-10-15,9.875,9.9425,8.7582,9.9605,9.3021,9.9425
2007-10-16,9.9425,9.9125,8.7687,9.922,9.329,10.695
2007-10-17,10.695,11.125,8.7834,10.0715,9.3701,10.78
2007-10-18,10.78,10.7525,8.7974,10.2505,9.412,10.685
2007-10-19,10.685,10.8025,8.8097,10.3955,9.4545,10.7
2007-10-22,10.7,10.6525,8.8228,10.5605,9.4916,10.97
2007-10-23,10.97,10.765,8.8381,10.766,9.5348,11.0675
2007-10-24,11.0675,10.945,8.8546,10.8405,9.5815,10.92
2007-10-25,10.92,11.1525,8.8707,10.8685,9.632,11.2175
2007-10-26,11.2175,11.0725,8.8872,10.975,9.6899,11.1425
2007-10-29,11.1425,11.2975,8.9032,11.0635,9.7417,11.1375
2007-10-30,11.1375,11.1425,8.9186,11.097,9.7947,11.0675
2007-10-31,11.0675,11.1075,8.9331,11.097,9.8466,10.88
2007-11-01,10.88,10.9,8.9473,11.089,9.8904,10.8525
2007-11-02,10.8525,10.905,8.9614,11.016,9.9362,10.8925
2007-11-05,10.8925,10.86,8.9758,10.966,9.9752,10.9775
2007-11-06,10.9775,10.9225,8.9895,10.934,10.0198,10.815
2007-11-07,10.815,10.8175,9.0015,10.8835,10.0666,10.6675
2007-11-08,10.6675,10.865,9.0135,10.841,10.1008,10.25
2007-11-09,10.25,10.5275,9.023,10.7205,10.1241,10.1025
2007-11-12,10.1025,10.1575,9.0319,10.5625,10.1456,10.5075
2007-11-13,10.5075,10.15,9.0426,10.4685,10.1709,10.5775
2007-11-14,10.5775,10.5425,9.0532,10.421,10.1952,10.305
2007-11-15,10.305,10.5725,9.0624,10.3485,10.2097,10.405
2007-11-16,10.405,10.325,9.072,10.3795,10.2299,10.2425
2007-11-19,10.2425,10.29,9.0809,10.4075,10.2507,10.2075
2007-11-20,10.2075,10.22,9.0896,10.3475,10.2668,10.1
2007-11-21,10.1,10.16,9.0975,10.252,10.2821,10.3
2007-11-23,10.3,10.1425,9.1063,10.251,10.3026,10.175
2007-11-26,10.175,10.275,9.115,10.205,10.3196,10.63
2007-11-27,10.63,10.2475,9.1261,10.2825,10.3461,10.78
2007-11-28,10.78,10.7325,9.1378,10.397,10.3681,10.835
2007-11-29,10.835,10.755,9.1498,10.544,10.3888,10.8375
2007-11-30,10.8375,10.9,9.1618,10.6515,10.4107,10.925
2007-12-03,10.925,10.9525,9.1745,10.8015,10.439,10.8
2007-12-04,10.8,10.81,9.1861,10.8355,10.4629,11.25
2007-12-05,11.25,10.9725,9.1999,10.9295,10.4918,11.3075
2007-12-06,11.3075,11.1975,9.2141,11.024,10.5174,11.54
2007-12-07,11.54,11.37,9.2294,11.1645,10.5476,11.6275
2007-12-10,11.6275,11.595,9.245,11.305,10.5814,11.3675
2007-12-11,11.3675,11.6325,9.2611,11.4185,10.6073,11.53
2007-12-12,11.53,11.4825,9.2783,11.4745,10.6393,11.465
2007-12-13,11.465,11.5,9.2954,11.506,10.6702,11.3975
2007-12-14,11.3975,11.43,9.3129,11.4775,10.6991,11.12
2007-12-17,11.12,11.4275,9.3294,11.376,10.7188,11.3775
2007-12-18,11.3775,11.2425,9.3468,11.378,10.7435,11.2675
2007-12-19,11.2675,11.375,9.364,11.3255,10.7662,11.435
2007-12-20,11.435,11.3275,9.3816,11.3195,10.7959,11.625
2007-12-21,11.625,11.625,9.3993,11.365,10.8307,11.76
2007-12-24,11.76,11.6125,9.4171,11.493,10.8667,11.7725
2007-12-26,11.7725,11.725,9.4361,11.572,10.9047,11.625
2007-12-27,11.625,11.7625,9.454,11.6435,10.9383,11.79
2007-12-28,11.79,11.6375,9.4727,11.7145,10.9602,11.5925
2007-12-31,11.5925,11.75,9.4906,11.708,10.9765,11.05
2008-01-02,11.05,11.305,9.5053,11.566,10.9838,10.985
2008-01-03,10.985,11.09,9.5195,11.4085,10.9895,10.73
2008-01-04,10.73,10.86,9.5321,11.2295,10.9846,10.7125
2008-01-07,10.7125,10.7575,9.5443,11.014,10.9775,10.3375
2008-01-08,10.3375,10.83,9.5546,10.763,10.9659,10.0925
2008-01-09,10.0925,10.2875,9.564,10.5715,10.9434,10.175
2008-01-10,10.175,10.095,9.574,10.4095,10.924,9.78
2008-01-11,9.78,10.0225,9.582,10.2195,10.8969,10.1875
2008-01-14,10.1875,9.9525,9.5926,10.1145,10.8793,9.945
2008-01-15,9.945,10.0975,9.6019,10.036,10.8606,9.93
2008-01-16,9.93,9.96,9.6105,10.0035,10.8421,9.18
2008-01-17,9.18,10.12,9.6144,9.8045,10.8079,9.6875
2008-01-18,9.6875,9.225,9.6202,9.786,10.7821,9.625
2008-01-22,9.625,9.2825,9.6259,9.6735,10.7583,10.0
2008-01-23,10.0,9.375,9.6339,9.6845,10.7449,10.035
2008-01-24,10.035,10.08,9.642,9.7055,10.7406,9.815
2008-01-25,9.815,10.1275,9.6493,9.8325,10.7349,9.8525
2008-01-28,9.8525,9.7625,9.6564,9.8655,10.7218,9.755
2008-01-29,9.755,9.8875,9.6629,9.8915,10.7053,9.74
2008-01-30,9.74,9.7175,9.6683,9.8395,10.694,9.9775
2008-01-31,9.9775,9.585,9.675,9.828,10.6855,9.95
2008-02-01,9.95,10.0475,9.68,9.855,10.6796,9.98
2008-02-04,9.98,9.91,9.6848,9.8805,10.6751,9.55
2008-02-05,9.55,9.78,9.6874,9.8395,10.6641,9.5075
2008-02-06,9.5075,9.58,9.6905,9.793,10.6482,9.565
2008-02-07,9.565,9.4325,9.6939,9.7105,10.6361,9.37
2008-02-08,9.37,9.48,9.6962,9.5945,10.6109,9.58
2008-02-11,9.58,9.36,9.6995,9.5145,10.5869,9.4675
2008-02-12,9.4675,9.6475,9.7024,9.498,10.5595,9.8225
2008-02-13,9.8225,9.5625,9.7076,9.561,10.5392,9.7225
2008-02-14,9.7225,9.8475,9.7117,9.5925,10.5152,9.5875
2008-02-15,9.5875,9.6125,9.7148,9.636,10.4909,9.4
2008-02-19,9.4,9.7075,9.7168,9.6,10.4539,9.3925
2008-02-20,9.3925,9.32,9.7184,9.585,10.4156,9.36
2008-02-21,9.36,9.4275,9.7202,9.4925,10.372,9.35
2008-02-22,9.35,9.4025,9.7224,9.418,10.3265,9.57
2008-02-25,9.57,9.3475,9.7255,9.4145,10.2905,9.575
2008-02-26,9.575,9.5175,9.7301,9.4495,10.2514,9.485
2008-02-27,9.485,9.4825,9.7334,9.468,10.2118,9.4925
2008-02-28,9.4925,9.415,9.7377,9.4945,10.1737,9.2425
2008-02-29,9.2425,9.3975,9.7412,9.473,10.1362,9.14
2008-03-03,9.14,9.195,9.7439,9.387,10.0914,9.155
2008-03-04,9.155,9.035,9.7467,9.303,10.0492,9.29
2008-03-05,9.29,9.1525,9.7493,9.264,10.0063,9.1125
2008-03-06,9.1125,9.2675,9.7508,9.188,9.956,8.9825
2008-03-07,8.9825,9.0,9.7517,9.136,9.9005,8.82
2008-03-10,8.82,9.0,9.7517,9.072,9.8414,8.9825
2008-03-11,8.9825,9.005,9.7534,9.0375,9.7886,8.96
2008-03-12,8.96,9.0175,9.7548,8.9715,9.732,9.0575
2008-03-13,9.0575,8.8175,9.7564,8.9605,9.6813,8.78
2008-03-14,8.78,9.0725,9.7562,8.92,9.6359,8.6775
2008-03-17,8.6775,8.575,9.7549,8.8915,9.5897,9.2425
2008-03-18,9.2425,8.9075,9.7557,8.9435,9.56,8.8975
2008-03-19,8.8975,9.3075,9.7551,8.931,9.5237,8.895
2008-03-20,8.895,8.9075,9.7553,8.8985,9.4948,9.355
2008-03-24,9.355,8.9275,9.7577,9.0135,9.4801,9.515
2008-03-25,9.515,9.34,9.7618,9.181,9.4669,9.345
2008-03-26,9.345,9.4575,9.7639,9.2015,9.4582,9.27
2008-03-27,9.27,9.365,9.7658,9.276,9.4398,9.165
2008-03-28,9.165,9.3,9.768,9.33,9.4242,9.3125
2008-03-31,9.3125,9.195,9.7698,9.3215,9.4119,9.715
2008-04-01,9.715,9.415,9.7729,9.3615,9.4226,9.7575
2008-04-02,9.7575,9.7575,9.7758,9.444,9.424,10.0875
2008-04-03,10.0875,9.675,9.781,9.6075,9.4332,10.2825
2008-04-04,10.2825,10.09,9.7876,9.831,9.4389,10.4925
2008-04-07,10.4925,10.3675,9.7958,10.067,9.448,10.5525
2008-04-08,10.5525,10.44,9.8037,10.2345,9.4628,10.2275
2008-04-09,10.2275,10.625,9.8101,10.3285,9.4703,10.5125
2008-04-10,10.5125,10.245,9.8182,10.4135,9.4854,10.2725
2008-04-11,10.2725,10.4225,9.8256,10.4115,9.4961,10.4025
2008-04-14,10.4025,10.3,9.8335,10.3935,9.5046,10.27
2008-04-15,10.27,10.4425,9.8404,10.337,9.511,10.6125
2008-04-16,10.6125,10.4075,9.8489,10.414,9.5236,11.09
2008-04-17,11.09,10.8825,9.8593,10.5295,9.5544,11.235
2008-04-18,11.235,11.23,9.8707,10.722,9.589,11.29
2008-04-21,11.29,11.17,9.8823,10.8995,9.6235,11.275
2008-04-22,11.275,11.1225,9.8941,11.1005,9.6616,11.5975
2008-04-23,11.5975,11.3,9.9071,11.2975,9.7019,11.585
2008-04-24,11.585,11.63,9.9204,11.3965,9.7443,11.575
2008-04-25,11.575,11.6325,9.9338,11.4645,9.7793,11.68
2008-04-28,11.68,11.635,9.9456,11.5425,9.8185,11.58
2008-04-29,11.58,11.62,9.9569,11.6035,9.8583,11.545
2008-04-30,11.545,11.5825,9.9683,11.593,9.9012,11.88
2008-05-01,11.88,11.5725,9.9802,11.652,9.951,11.92
2008-05-02,11.92,11.9475,9.9934,11.721,10.0022,11.7375
2008-05-05,11.7375,11.9775,10.0047,11.7325,10.0499,11.96
2008-05-06,11.96,11.73,10.0176,11.8085,10.0977,11.7525
2008-05-07,11.7525,11.9525,10.0303,11.85,10.1413,11.8
2008-05-08,11.8,11.82,10.0442,11.834,10.1876,11.575
2008-05-09,11.575,11.74,10.0574,11.765,10.2292,11.6675
2008-05-12,11.6675,11.5725,10.0719,11.751,10.2777,11.7375
2008-05-13,11.7375,11.64,10.0873,11.7065,10.3297,11.62
2008-05-14,11.62,11.75,10.1016,11.68,10.379,11.685
2008-05-15,11.685,11.605,10.1172,11.657,10.4269,11.85
2008-05-16,11.85,11.745,10.1317,11.712,10.4816,11.7775
2008-05-19,11.7775,11.83,10.1458,11.734,10.5375,11.6125
2008-05-20,11.6125,11.75,10.1604,11.709,10.5934,11.3975
2008-05-21,11.3975,11.6475,10.1744,11.6645,10.6417,11.4875
2008-05-22,11.4875,11.435,10.1886,11.625,10.6922,11.445
2008-05-23,11.445,11.44,10.2024,11.544,10.74,11.495
2008-05-27,11.495,11.4475,10.2171,11.4875,10.7943,11.6625
2008-05-28,11.6625,11.5575,10.2312,11.4975,10.854,11.68
2008-05-29,11.68,11.6775,10.2455,11.554,10.9027,11.6575
2008-05-30,11.6575,11.6775,10.2601,11.588,10.9579,11.815
2008-06-02,11.815,11.87,10.2773,11.662,11.0163,12.0025
2008-06-03,12.0025,11.855,10.2956,11.7635,11.0693,12.0
2008-06-04,12.0,11.9725,10.3129,11.831,11.119,12.22
2008-06-05,12.22,12.06,10.3315,11.939,11.1765,11.845
2008-06-06,11.845,12.15,10.3484,11.9765,11.228,11.8375
2008-06-09,11.8375,11.85,10.3641,11.981,11.2814,11.94
2008-06-10,11.94,11.735,10.381,11.9685,11.334,11.7825
2008-06-11,11.7825,11.91,10.3952,11.925,11.3753,11.9625
2008-06-12,11.9625,11.7975,10.4113,11.8735,11.4194,12.1875
2008-06-13,12.1875,11.965,10.4299,11.942,11.4614,12.39
2008-06-16,12.39,12.305,10.447,12.0525,11.5036,12.37
2008-06-17,12.37,12.445,10.4634,12.1385,11.5411,12.13
2008-06-18,12.13,12.2875,10.479,12.208,11.5727,12.395
2008-06-19,12.395,12.16,10.4947,12.2945,11.616,11.9675
2008-06-20,11.9675,12.34,10.5077,12.2505,11.6451,12.1525
2008-06-23,12.1525,12.0475,10.5206,12.203,11.6827,11.92
2008-06-24,11.92,12.125,10.5332,12.113,11.7131,12.0925
2008-06-25,12.0925,11.92,10.5477,12.1055,11.7495,11.385
2008-06-26,11.385,11.9525,10.5576,11.9035,11.765,11.32
2008-06-27,11.32,11.245,10.5675,11.774,11.7696,11.22
2008-06-30,11.22,11.29,10.5773,11.5875,11.7693,11.4875
2008-07-01,11.4875,11.1425,10.5881,11.501,11.7732,11.285
2008-07-02,11.285,11.5725,10.598,11.3395,11.7734,11.24
2008-07-03,11.24,11.3375,10.6058,11.3105,11.7663,11.0975
2008-07-07,11.0975,11.345,10.6123,11.266,11.7565,11.35
2008-07-08,11.35,11.035,10.6203,11.292,11.752,11.1475
2008-07-09,11.1475,11.3525,10.6285,11.224,11.7414,11.3475
2008-07-10,11.3475,11.1575,10.6372,11.2365,11.7367,11.3025
2008-07-11,11.3025,11.2425,10.6447,11.249,11.7319,11.1775
2008-07-14,11.1775,11.4,10.6504,11.265,11.7178,11.1475
2008-07-15,11.1475,11.115,10.656,11.2245,11.7024,11.21
2008-07-16,11.21,11.125,10.6624,11.237,11.6918,12.8475
2008-07-17,12.8475,11.77,10.6763,11.537,11.7096,12.835
2008-07-18,12.835,12.7525,10.6908,11.8435,11.7312,12.695
2008-07-21,12.695,12.9,10.7046,12.147,11.7491,12.3375
2008-07-22,12.3375,12.6425,10.7166,12.385,11.7644,12.2875
2008-07-23,12.2875,12.435,10.7273,12.6005,11.7768,11.9925
2008-07-24,11.9925,12.3025,10.7366,12.4295,11.7819,12.0725
2008-07-25,12.0725,12.045,10.7463,12.277,11.7909,11.95
2008-07-28,11.95,12.28,10.7563,12.128,11.7962,12.2875
2008-07-29,12.2875,11.9875,10.7683,12.118,11.805,12.2125
2008-07-30,12.2125,12.32,10.7796,12.103,11.8137,11.9175
2008-07-31,11.9175,12.08,10.7898,12.088,11.8198,11.735
2008-08-01,11.735,12.0,10.7987,12.0205,11.8265,11.5925
2008-08-04,11.5925,11.76,10.8032,11.949,11.8286,12.12
2008-08-05,12.12,11.6625,10.8099,11.9155,11.8421,12.1875
2008-08-06,12.1875,12.0725,10.8174,11.9105,11.856,12.0925
2008-08-07,12.0925,12.0825,10.8244,11.9455,11.8646,12.635
2008-08-08,12.635,12.115,10.8327,12.1255,11.8837,12.6775
2008-08-11,12.6775,12.585,10.8408,12.3425,11.9041,12.84
2008-08-12,12.84,12.675,10.8504,12.4865,11.9246,12.8225
2008-08-13,12.8225,12.785,10.8584,12.6135,11.941,12.845
2008-08-14,12.845,12.7275,10.8669,12.764,11.9579,12.9875
2008-08-15,12.9875,12.9225,10.8762,12.8345,11.9732,12.5975
2008-08-18,12.5975,13.01,10.8838,12.8185,11.9883,12.3
2008-08-19,12.3,12.5875,10.8909,12.7105,11.9975,12.2475
2008-08-20,12.2475,12.3225,10.8979,12.5955,12.0037,12.225
2008-08-21,12.225,12.1325,10.9046,12.4715,12.0125,12.375
2008-08-22,12.375,12.3075,10.9115,12.349,12.0208,11.8625
2008-08-25,11.8625,12.275,10.9168,12.202,12.0143,11.79
2008-08-26,11.79,11.8525,10.9224,12.1,12.0023,12.005
2008-08-27,12.005,11.7975,10.9312,12.0515,11.995,12.1625
2008-08-28,12.1625,12.0475,10.9415,12.039,11.9956,11.88
2008-08-29,11.88,12.085,10.9483,11.94,11.9853,11.69
2008-09-02,11.69,12.0,10.9539,11.9055,11.9798,11.385
2008-09-03,11.385,11.65,10.9593,11.8245,11.9644,11.0975
2008-09-04,11.0975,11.2675,10.9628,11.643,11.948,11.1275
2008-09-05,11.1275,11.04,10.9672,11.436,11.9287,11.25
2008-09-08,11.25,11.425,10.9724,11.31,11.926,11.175
2008-09-09,11.175,11.2075,10.9778,11.207,11.9231,11.28
2008-09-10,11.28,11.2675,10.9827,11.186,11.9243,11.1625
2008-09-11,11.1625,11.1675,10.9876,11.199,11.9178,11.2925
2008-09-12,11.2925,11.1625,10.9909,11.232,11.9179,10.98
2008-09-15,10.98,10.9875,10.9919,11.178,11.9127,11.19
2008-09-16,11.19,10.6075,10.9937,11.181,11.9146,10.5375
2008-09-17,10.5375,11.06,10.9922,11.0325,11.8983,10.795
2008-09-18,10.795,10.675,10.9915,10.959,11.8913,11.225
2008-09-19,11.225,11.14,10.9937,10.9455,11.8888,11.35
2008-09-22,11.35,11.54,10.9942,11.0195,11.8898,11.1075
2008-09-23,11.1075,11.3675,10.9932,11.003,11.8884,10.9075
2008-09-24,10.9075,11.15,10.99,11.077,11.8836,10.84
2008-09-25,10.84,10.8125,10.9861,11.086,11.8762,10.68
2008-09-26,10.68,10.675,10.9826,10.977,11.8328,10.0675
2008-09-29,10.0675,10.495,10.9753,10.7205,11.7775,10.035
2008-09-30,10.035,10.2925,10.9682,10.506,11.7243,9.7475
2008-10-01,9.7475,9.925,10.9599,10.274,11.6725,8.805
2008-10-02,8.805,9.3025,10.9483,9.867,11.6028,8.7875
2008-10-03,8.7875,8.98,10.9354,9.4885,11.5387,8.5325
2008-10-06,8.5325,8.5625,10.9217,9.1815,11.4679,7.985
2008-10-07,7.985,8.62,10.9045,8.7715,11.3886,8.0825
2008-10-08,8.0825,7.6325,10.8868,8.4385,11.3045,7.515
2008-10-09,7.515,8.085,10.8655,8.1805,11.2106,7.1425
2008-10-10,7.1425,7.255,10.8424,7.8515,11.1151,8.3025
2008-10-13,8.3025,7.43,10.8258,7.8055,11.0464,7.79
2008-10-14,7.79,8.6275,10.8058,7.7665,10.9704,6.75
2008-10-15,6.75,7.8025,10.7816,7.5,10.863,7.0125
2008-10-16,7.0125,7.1075,10.7614,7.3995,10.7595,6.6375
2008-10-17,6.6375,7.2,10.7396,7.2985,10.6504,6.8925
2008-10-20,6.8925,6.6225,10.7204,7.0165,10.5355,6.875
2008-10-21,6.875,6.775,10.7013,6.8335,10.4195,6.2925
2008-10-22,6.2925,6.57,10.681,6.742,10.2885,6.1125
2008-10-23,6.1125,6.33,10.6611,6.562,10.1543,6.075
2008-10-24,6.075,5.765,10.6406,6.4495,10.0189,5.9025
2008-10-27,5.9025,5.895,10.6212,6.2515,9.8772,6.6725
2008-10-28,6.6725,6.0775,10.6037,6.211,9.7587,6.7025
2008-10-29,6.7025,6.5125,10.5875,6.293,9.6468,7.0075
2008-10-30,7.0075,6.9075,10.5728,6.472,9.542,7.1625
2008-10-31,7.1625,7.04,10.5628,6.6895,9.4407,7.29
2008-11-03,7.29,7.0425,10.5508,6.967,9.339,7.46
2008-11-04,7.46,7.4975,10.5399,7.1245,9.251,7.33
2008-11-05,7.33,7.3525,10.5266,7.25,9.1618,6.3275
2008-11-06,6.3275,7.2425,10.5081,7.114,9.0482,6.555
2008-11-07,6.555,6.4775,10.4918,6.9925,8.9361,6.365
2008-11-10,6.365,6.67,10.4743,6.8075,8.8258,6.075
2008-11-11,6.075,6.2325,10.4559,6.5305,8.7135,5.56
2008-11-12,5.56,5.9375,10.435,6.1765,8.597,5.9825
2008-11-13,5.9825,5.5525,10.415,6.1075,8.4947,5.5625
2008-11-14,5.5625,6.16,10.3931,5.909,8.3834,5.3125
2008-11-17,5.3125,5.4375,10.3698,5.6985,8.2646,5.4575
2008-11-18,5.4575,5.2,10.3493,5.575,8.1503,5.2625
2008-11-19,5.2625,5.6425,10.3281,5.5155,8.0299,4.75
2008-11-20,4.75,5.17,10.304,5.269,7.9017,4.935
2008-11-21,4.935,4.6025,10.2818,5.1435,7.7745,5.345
2008-11-24,5.345,5.03,10.2607,5.15,7.6618,5.555
2008-11-25,5.555,5.5825,10.2411,5.1695,7.5491,5.665
2008-11-26,5.665,5.4275,10.2203,5.25,7.4517,5.805
2008-11-28,5.805,5.7175,10.2007,5.461,7.3519,5.145
2008-12-01,5.145,5.5075,10.1785,5.503,7.2302,5.39
2008-12-02,5.39,5.095,10.1585,5.512,7.111,5.5825
2008-12-03,5.5825,5.27,10.1394,5.5175,7.0005,5.1125
2008-12-04,5.1125,5.185,10.1182,5.407,6.8846,5.2325
2008-12-05,5.2325,5.05,10.0976,5.2925,6.7725,5.58
2008-12-08,5.58,5.33,10.0776,5.3795,6.6705,5.35
2008-12-09,5.35,5.585,10.0565,5.3715,6.5761,5.31
2008-12-10,5.31,5.3375,10.0356,5.317,6.4816,5.29
2008-12-11,5.29,5.265,10.0146,5.3525,6.3925,5.37
2008-12-12,5.37,5.0675,9.9953,5.38,6.3238,5.3875
2008-12-15,5.3875,5.37,9.9765,5.3415,6.2558,5.7325
2008-12-16,5.7325,5.395,9.9594,5.418,6.1998,5.82
2008-12-17,5.82,5.6525,9.942,5.52,6.1565,5.6175
2008-12-18,5.6175,6.01,9.9246,5.5855,6.1072,5.895
2008-12-19,5.895,5.66,9.9091,5.6905,6.0748,5.7075
2008-12-22,5.7075,5.8675,9.8936,5.7545,6.0461,5.595
2008-12-23,5.595,5.7575,9.8766,5.727,5.9919,5.7075
2008-12-24,5.7075,5.655,9.8604,5.7045,5.9503,5.8275
2008-12-26,5.8275,5.74,9.8442,5.7465,5.9318,5.6975
2008-12-29,5.6975,5.7975,9.8288,5.707,5.9055,5.9075
2008-12-30,5.9075,5.775,9.8149,5.747,5.8909,5.995
2008-12-31,5.995,5.9025,9.7987,5.827,5.873,6.37
2009-01-02,6.37,6.005,9.7861,5.9595,5.8629,6.28
2009-01-05,6.28,6.29,9.773,6.05,5.8626,6.755
2009-01-06,6.755,6.3125,9.76,6.2615,5.8755,6.535
2009-01-07,6.535,6.6075,9.7451,6.387,5.8847,6.6175
2009-01-08,6.6175,6.385,9.7315,6.5115,5.899,6.5125
2009-01-09,6.5125,6.6125,9.7177,6.54,5.8958,6.1775
2009-01-12,6.1775,6.4525,9.7027,6.5195,5.8853,5.6875
2009-01-13,5.6875,5.8675,9.6846,6.306,5.8589,5.475
2009-01-14,5.475,5.505,9.6634,6.094,5.8251,6.2875
2009-01-15,6.2875,5.9375,9.6461,6.028,5.8051,6.3825
2009-01-16,6.3825,6.48,9.6275,6.002,5.7835,6.0325
2009-01-20,6.0325,6.3325,9.6063,5.973,5.7576,6.3575
2009-01-21,6.3575,6.16,9.5856,6.107,5.7582,6.2625
2009-01-22,6.2625,6.2025,9.5642,6.2645,5.7523,6.31
2009-01-23,6.31,6.165,9.5446,6.269,5.7512,6.44
2009-01-26,6.44,6.235,9.5242,6.2805,5.7585,6.5175
2009-01-27,6.5175,6.5,9.5054,6.3775,5.7777,6.925
2009-01-28,6.925,6.6325,9.488,6.491,5.7965,6.665
2009-01-29,6.665,6.84,9.47,6.5715,5.8186,6.5375
2009-01-30,6.5375,6.655,9.4496,6.617,5.8431,6.4775
2009-02-02,6.4775,6.3725,9.4266,6.6245,5.8635,6.6425
2009-02-03,6.6425,6.535,9.4036,6.6495,5.8911,7.1275
2009-02-04,7.1275,6.6625,9.3828,6.69,5.9387,7.14
2009-02-05,7.14,6.99,9.3621,6.785,5.9827,7.4275
2009-02-06,7.4275,7.21,9.3413,6.963,6.0244,7.1625
2009-02-09,7.1625,7.4125,9.3192,7.1,6.0566,6.88
2009-02-10,6.88,7.04,9.2957,7.1475,6.0808,6.9475
2009-02-11,6.9475,6.8875,9.272,7.1115,6.1037,7.0775
2009-02-12,7.0775,6.94,9.2495,7.099,6.1423,6.965
2009-02-13,6.965,7.0775,9.2266,7.0065,6.1738,6.61
2009-02-17,6.61,6.355,9.2003,6.896,6.1944,6.6025
2009-02-18,6.6025,6.655,9.1737,6.8405,6.2242,6.295
2009-02-19,6.295,6.66,9.1465,6.71,6.2455,6.4525
2009-02-20,6.4525,6.185,9.1189,6.585,6.2629,6.25
2009-02-23,6.25,6.505,9.0914,6.442,6.2809,6.5625
2009-02-24,6.5625,6.215,9.0652,6.4325,6.3059,6.5675
2009-02-25,6.5675,6.46,9.0402,6.4255,6.3315,6.54
2009-02-26,6.54,6.67,9.0146,6.4745,6.3549,6.355
2009-02-27,6.355,6.34,8.9876,6.455,6.3743,6.015
2009-03-02,6.015,6.205,8.9596,6.408,6.3799,6.0
2009-03-03,6.0,6.1025,8.9312,6.2955,6.3835,6.325
2009-03-04,6.325,6.045,8.9036,6.247,6.3976,6.0125
2009-03-05,6.0125,6.15,8.8747,6.1415,6.4,5.9275
2009-03-06,5.9275,6.0175,8.8463,6.056,6.4044,5.74
2009-03-09,5.74,5.8225,8.818,6.001,6.4073,6.235
2009-03-10,6.235,5.8225,8.7918,6.048,6.4178,6.495
2009-03-11,6.495,6.2925,8.767,6.082,6.4312,6.72
2009-03-12,6.72,6.375,8.7431,6.2235,6.4517,6.7175
2009-03-13,6.7175,6.74,8.7184,6.3815,6.4678,6.69
