ticker,WST US Equity,WST US Equity,WST US Equity,WST US Equity,WST US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2000-04-10,5.8281,6.0313,8.4602,6.0406,6.91,5.7344
2000-04-11,5.7344,5.8594,8.4438,5.975,6.87,5.8125
2000-04-12,5.8125,5.7344,8.4261,5.9,6.8303,5.875
2000-04-13,5.875,5.8281,8.4083,5.8563,6.795,5.9219
2000-04-14,5.9219,5.9063,8.3888,5.8344,6.7634,6.0
2000-04-17,6.0,5.8906,8.3703,5.8688,6.7344,6.2188
2000-04-18,6.2188,5.9688,8.3529,5.9656,6.705,6.125
2000-04-19,6.125,6.1875,8.3352,6.0281,6.6703,6.0469
2000-04-20,6.0469,6.1406,8.3175,6.0625,6.6344,6.0625
2000-04-24,6.0625,6.0469,8.2992,6.0906,6.5972,6.1563
2000-04-25,6.1563,6.0313,8.2816,6.1219,6.5653,6.0625
2000-04-26,6.0625,6.1563,8.2636,6.0906,6.5287,6.1563
2000-04-27,6.1563,6.0938,8.2459,6.0969,6.51,6.1094
2000-04-28,6.1094,6.1563,8.2278,6.1094,6.4922,6.0625
2000-05-01,6.0625,6.0938,8.2095,6.1094,6.4678,5.875
2000-05-02,5.875,6.0469,8.1895,6.0531,6.4425,5.7344
2000-05-03,5.7344,5.8906,8.1691,5.9875,6.4181,5.875
2000-05-04,5.875,5.7813,8.1496,5.9313,6.3966,5.8594
2000-05-05,5.8594,5.8125,8.1297,5.8813,6.3806,5.875
2000-05-08,5.875,5.8906,8.1088,5.8438,6.365,5.7969
2000-05-09,5.7969,5.875,8.0879,5.8281,6.3434,5.6563
2000-05-10,5.6563,5.7813,8.0663,5.8125,6.3094,5.8906
2000-05-11,5.8906,5.7188,8.046,5.8156,6.2819,5.9063
2000-05-12,5.9063,5.8906,8.0259,5.825,6.2594,5.875
2000-05-15,5.875,5.9063,8.0058,5.825,6.2397,5.8906
2000-05-16,5.8906,5.9063,7.986,5.8438,6.2184,5.8281
2000-05-17,5.8281,5.8594,7.9655,5.8781,6.1963,5.8281
2000-05-18,5.8281,5.8281,7.9448,5.8656,6.175,5.7813
2000-05-19,5.7813,5.8281,7.9241,5.8406,6.155,5.75
2000-05-22,5.75,5.7813,7.9033,5.8156,6.1381,5.7344
2000-05-23,5.7344,5.7344,7.8831,5.7844,6.1238,5.8125
2000-05-24,5.8125,5.7344,7.8634,5.7813,6.1106,5.875
2000-05-25,5.875,5.8438,7.8434,5.7906,6.0975,5.875
2000-05-26,5.875,5.875,7.8243,5.8094,6.0781,5.8438
2000-05-30,5.8438,5.8125,7.8048,5.8281,6.0594,5.875
2000-05-31,5.875,5.8281,7.7854,5.8563,6.0428,5.9063
2000-06-01,5.9063,5.875,7.7659,5.875,6.0253,6.0
2000-06-02,6.0,5.9375,7.7466,5.9,6.0122,5.9375
2000-06-05,5.9375,5.9688,7.727,5.9125,5.9988,5.9375
2000-06-06,5.9375,5.9375,7.7073,5.9313,5.9866,5.9375
2000-06-07,5.9375,5.9375,7.688,5.9438,5.9738,5.9219
2000-06-08,5.9219,5.9063,7.6691,5.9469,5.9613,5.9531
2000-06-09,5.9531,5.9063,7.6505,5.9375,5.9534,5.9219
2000-06-12,5.9219,5.9688,7.632,5.9344,5.9391,5.8906
2000-06-13,5.8906,5.9219,7.6131,5.925,5.9303,5.8438
2000-06-14,5.8438,5.875,7.5942,5.9063,5.9247,5.875
2000-06-15,5.875,5.8438,7.5759,5.8969,5.9209,5.8594
2000-06-16,5.8594,5.875,7.5581,5.8781,5.9144,5.8438
2000-06-19,5.8438,5.8594,7.54,5.8625,5.9094,5.8125
2000-06-20,5.8125,5.8281,7.5219,5.8469,5.905,5.8125
2000-06-21,5.8125,5.8438,7.5033,5.8406,5.9047,5.125
2000-06-22,5.125,5.4688,7.4814,5.6906,5.8925,5.0156
2000-06-23,5.0156,5.0625,7.4591,5.5219,5.8766,5.2344
2000-06-26,5.2344,5.0313,7.4379,5.4,5.8637,5.2031
2000-06-27,5.2031,5.1719,7.4159,5.2781,5.8494,5.2188
2000-06-28,5.2188,5.2344,7.3932,5.1594,5.8338,5.1719
2000-06-29,5.1719,5.1875,7.3705,5.1688,5.8128,5.4063
2000-06-30,5.4063,5.2031,7.3485,5.2469,5.7984,5.375
2000-07-03,5.375,5.375,7.3265,5.275,5.785,5.2188
2000-07-05,5.2188,5.3594,7.3043,5.2781,5.7681,5.1563
2000-07-06,5.1563,5.2188,7.2817,5.2656,5.7481,5.1875
2000-07-07,5.1875,5.125,7.2594,5.2688,5.7306,5.2188
2000-07-10,5.2188,5.2188,7.2373,5.2313,5.7119,5.25
2000-07-11,5.25,5.2188,7.2157,5.2063,5.6947,5.2813
2000-07-12,5.2813,5.25,7.1947,5.2188,5.6791,5.1875
2000-07-13,5.1875,5.2656,7.1735,5.225,5.6653,5.2656
2000-07-14,5.2656,5.1875,7.1524,5.2406,5.6559,5.2813
2000-07-17,5.2813,5.25,7.1314,5.2531,5.6441,5.2344
2000-07-18,5.2344,5.3125,7.1102,5.25,5.6316,5.1094
2000-07-19,5.1094,5.2344,7.0883,5.2156,5.6163,4.9688
2000-07-20,4.9688,5.0313,7.0657,5.1719,5.5997,5.0938
2000-07-21,5.0938,4.9531,7.0434,5.1375,5.5884,5.0625
2000-07-24,5.0625,5.0781,7.0209,5.0938,5.5719,5.1875
2000-07-25,5.1875,5.0313,6.9991,5.0844,5.5575,5.1094
2000-07-26,5.1094,5.1563,6.9774,5.0844,5.5422,5.0781
2000-07-27,5.0781,5.1094,6.9559,5.1063,5.5259,5.0625
2000-07-28,5.0625,5.0781,6.9349,5.1,5.5106,5.1563
2000-07-31,5.1563,5.0625,6.9146,5.1188,5.4972,5.125
2000-08-01,5.125,5.125,6.8941,5.1063,5.4841,5.25
2000-08-02,5.25,5.1563,6.8737,5.1344,5.4741,5.2344
2000-08-03,5.2344,5.2813,6.8535,5.1656,5.4641,5.2188
2000-08-04,5.2188,5.2188,6.8334,5.1969,5.4522,5.2031
2000-08-07,5.2031,5.2344,6.8151,5.2063,5.4388,5.2031
2000-08-08,5.2031,5.2188,6.7986,5.2219,5.4253,5.3438
2000-08-09,5.3438,5.1875,6.7828,5.2406,5.4153,5.1875
2000-08-10,5.1875,5.3438,6.7662,5.2313,5.4016,5.1563
2000-08-11,5.1563,5.1875,6.7503,5.2188,5.3866,5.1094
2000-08-14,5.1094,5.1563,6.7346,5.2,5.3688,5.125
2000-08-15,5.125,5.1563,6.7186,5.1844,5.3525,5.1094
2000-08-16,5.1094,5.0938,6.7009,5.1375,5.3359,5.1563
2000-08-17,5.1563,5.1406,6.684,5.1313,5.3203,5.1094
2000-08-18,5.1094,5.125,6.6666,5.1219,5.3041,5.125
2000-08-21,5.125,5.125,6.6499,5.125,5.2875,5.0469
2000-08-22,5.0469,5.0938,6.6327,5.1094,5.27,5.0781
2000-08-23,5.0781,5.0625,6.6156,5.1031,5.2538,5.0469
2000-08-24,5.0469,5.0156,6.5989,5.0813,5.2378,5.0625
2000-08-25,5.0625,5.0156,6.5821,5.0719,5.2216,5.0625
2000-08-28,5.0625,5.0625,6.5655,5.0594,5.2056,5.0625
2000-08-29,5.0625,5.0625,6.5487,5.0625,5.19,5.1875
2000-08-30,5.1875,5.0781,6.5323,5.0844,5.1775,5.2031
2000-08-31,5.2031,5.2031,6.5163,5.1156,5.1653,5.1406
2000-09-01,5.1406,5.2031,6.4998,5.1313,5.1656,5.2969
2000-09-05,5.2969,5.1875,6.4839,5.1781,5.1713,5.5
2000-09-06,5.5,5.2656,6.468,5.2656,5.1766,5.6406
2000-09-07,5.6406,5.5625,6.4528,5.3563,5.1853,5.6563
2000-09-08,5.6563,5.6406,6.4373,5.4469,5.1941,5.6563
2000-09-11,5.6563,5.6719,6.422,5.55,5.2038,5.625
2000-09-12,5.625,5.6563,6.406,5.6156,5.2081,5.6719
2000-09-13,5.6719,5.6406,6.3906,5.65,5.2141,5.6563
2000-09-14,5.6563,5.6563,6.3752,5.6531,5.2228,5.6094
2000-09-15,5.6094,5.5938,6.3598,5.6438,5.2319,5.4063
2000-09-18,5.4063,5.5938,6.3432,5.5938,5.2363,5.4844
2000-09-19,5.4844,5.4063,6.327,5.5656,5.2416,5.4688
2000-09-20,5.4688,5.4844,6.3113,5.525,5.2459,5.3125
2000-09-21,5.3125,5.4375,6.2951,5.4563,5.2466,5.2656
2000-09-22,5.2656,5.2813,6.2786,5.3875,5.2481,5.4063
2000-09-25,5.4063,5.2344,6.2632,5.3875,5.2509,5.5625
2000-09-26,5.5625,5.4219,6.249,5.4031,5.2566,5.7188
2000-09-27,5.7188,5.5,6.2357,5.4531,5.2663,5.9375
2000-09-28,5.9375,5.7188,6.2238,5.5781,5.2828,5.8125
2000-09-29,5.8125,5.9531,6.2116,5.6875,5.2997,5.8281
2000-10-02,5.8281,5.8281,6.2001,5.7719,5.3144,5.8594
2000-10-03,5.8594,5.8281,6.1891,5.8313,5.3303,5.9219
2000-10-04,5.9219,5.875,6.1786,5.8719,5.345,5.8438
2000-10-05,5.8438,5.9219,6.168,5.8531,5.3597,5.8281
2000-10-06,5.8281,5.875,6.1573,5.8563,5.3747,5.8906
2000-10-09,5.8906,5.7188,6.1469,5.8688,5.3913,5.8281
2000-10-10,5.8281,5.875,6.1367,5.8625,5.4047,5.8281
2000-10-11,5.8281,5.7813,6.1269,5.8438,5.4188,5.6875
2000-10-12,5.6875,5.7969,6.1166,5.8125,5.4275,5.8281
2000-10-13,5.8281,5.7188,6.1071,5.8125,5.4394,5.7344
2000-10-16,5.7344,5.8438,6.0971,5.7813,5.4497,5.5313
2000-10-17,5.5313,5.7031,6.087,5.7219,5.4563,5.5469
2000-10-18,5.5469,5.5,6.0765,5.6656,5.4631,5.5313
2000-10-19,5.5313,5.5625,6.0661,5.6344,5.4669,5.4844
2000-10-20,5.4844,5.5,6.0559,5.5656,5.4728,5.4063
2000-10-23,5.4063,5.4531,6.0448,5.5,5.4778,5.4688
2000-10-24,5.4688,5.4375,6.0334,5.4875,5.485,5.375
2000-10-25,5.375,5.4063,6.0225,5.4531,5.49,5.4844
2000-10-26,5.4844,5.375,6.012,5.4438,5.4975,5.4844
2000-10-27,5.4844,5.4531,6.0008,5.4438,5.5041,5.4375
2000-10-30,5.4375,5.4688,5.9901,5.45,5.5106,5.5
2000-10-31,5.5,5.4063,5.9795,5.4563,5.5181,5.4688
2000-11-01,5.4688,5.5,5.9688,5.475,5.5266,5.4844
2000-11-02,5.4844,5.4375,5.9582,5.475,5.5347,5.4375
2000-11-03,5.4375,5.4219,5.9473,5.4656,5.5425,5.375
2000-11-06,5.375,5.4375,5.9362,5.4531,5.5488,5.4063
2000-11-07,5.4063,5.3906,5.9236,5.4344,5.5556,5.2656
2000-11-08,5.2656,5.4063,5.9104,5.3938,5.5597,5.1875
2000-11-09,5.1875,5.25,5.8977,5.3344,5.5597,5.25
2000-11-10,5.25,5.1875,5.8852,5.2969,5.5606,5.4375
2000-11-13,5.4375,5.2813,5.8737,5.3094,5.5666,5.6563
2000-11-14,5.6563,5.4531,5.863,5.3594,5.5738,5.7813
2000-11-15,5.7813,5.6563,5.8537,5.4625,5.5794,5.8125
2000-11-16,5.8125,5.5,5.8452,5.5875,5.5828,5.75
2000-11-17,5.75,5.75,5.8367,5.6875,5.5847,5.7813
2000-11-20,5.7813,5.75,5.8272,5.7563,5.5872,5.7813
2000-11-21,5.7813,5.7813,5.8168,5.7813,5.5903,5.7969
2000-11-22,5.7969,5.7813,5.8066,5.7844,5.5928,5.7656
2000-11-24,5.7656,5.8125,5.7958,5.775,5.595,5.7656
2000-11-27,5.7656,5.7344,5.7859,5.7781,5.5981,5.7656
2000-11-28,5.7656,5.75,5.7752,5.775,5.6053,5.7656
2000-11-29,5.7656,5.7656,5.7686,5.7719,5.6109,5.6875
2000-11-30,5.6875,5.7656,5.762,5.75,5.6153,5.6719
2000-12-01,5.6719,5.6563,5.754,5.7313,5.6225,5.6406
2000-12-04,5.6406,5.6719,5.7465,5.7063,5.63,5.8281
2000-12-05,5.8281,5.6406,5.7409,5.7188,5.6384,5.7969
2000-12-06,5.7969,5.8281,5.7351,5.725,5.6431,5.8594
2000-12-07,5.8594,5.7813,5.7311,5.7594,5.6459,6.125
2000-12-08,6.125,5.8281,5.7284,5.85,5.6497,6.125
2000-12-11,6.125,6.125,5.7247,5.9469,5.6559,6.0625
2000-12-12,6.0625,6.125,5.7182,5.9938,5.6606,6.0313
2000-12-13,6.0313,6.0156,5.712,6.0406,5.6641,6.0313
2000-12-14,6.0313,6.0313,5.707,6.075,5.6663,6.0313
2000-12-15,6.0313,6.0313,5.7029,6.0563,5.67,6.1094
2000-12-18,6.1094,6.0156,5.6987,6.0531,5.6756,6.1094
2000-12-19,6.1094,6.1094,5.6945,6.0625,5.68,5.9375
2000-12-20,5.9375,6.1094,5.6898,6.0438,5.6822,5.9219
2000-12-21,5.9219,5.9063,5.6855,6.0219,5.6841,6.125
2000-12-22,6.125,5.9219,5.6831,6.0406,5.6928,6.1563
2000-12-26,6.1563,6.125,5.6816,6.05,5.6994,6.1094
2000-12-27,6.1094,6.0313,5.6798,6.05,5.7069,6.25
2000-12-28,6.25,6.1094,5.6784,6.1125,5.7213,6.1406
2000-12-29,6.1406,6.1563,5.6749,6.1563,5.7331,6.125
2001-01-02,6.125,6.1563,5.6716,6.1563,5.745,6.375
2001-01-03,6.375,6.125,5.67,6.2,5.7628,6.3594
2001-01-04,6.3594,6.375,5.6679,6.25,5.7819,6.3125
2001-01-05,6.3125,6.3281,5.6662,6.2625,5.7988,6.25
2001-01-08,6.25,6.2813,5.6644,6.2844,5.8163,6.2813
2001-01-09,6.2813,6.2656,5.663,6.3156,5.8322,6.3281
2001-01-10,6.3281,6.2813,5.6618,6.3063,5.8491,6.3281
2001-01-11,6.3281,6.3281,5.6607,6.3,5.8669,6.2813
2001-01-12,6.2813,6.3125,5.6604,6.2938,5.8825,6.2813
2001-01-16,6.2813,6.25,5.6586,6.3,5.8988,6.2813
2001-01-17,6.2813,6.2813,5.6584,6.3,5.9147,6.25
2001-01-18,6.25,6.25,5.659,6.2844,5.9309,6.1563
2001-01-19,6.1563,6.25,5.6595,6.25,5.9466,6.2188
2001-01-22,6.2188,6.0938,5.6596,6.2375,5.9628,6.2813
2001-01-23,6.2813,6.1563,5.6605,6.2375,5.9831,6.1719
2001-01-24,6.1719,6.25,5.6613,6.2156,6.0028,6.125
2001-01-25,6.125,6.1563,5.6627,6.1906,6.0203,6.125
2001-01-26,6.125,6.125,5.6647,6.1844,6.0341,6.1625
2001-01-29,6.1625,6.125,5.6664,6.1731,6.0442,5.99
2001-01-30,5.99,6.1225,5.667,6.1149,6.0484,6.0425
2001-01-31,6.0425,5.975,5.6676,6.089,6.053,6.015
2001-02-01,6.015,6.0325,5.6677,6.067,6.0583,6.0
2001-02-02,6.0,6.0,5.6666,6.042,6.0626,6.02
2001-02-05,6.02,6.025,5.6661,6.0135,6.0674,6.0925
2001-02-06,6.0925,6.045,5.6663,6.034,6.0733,6.4375
2001-02-07,6.4375,6.105,5.6682,6.113,6.0868,6.54
2001-02-08,6.54,6.375,5.6701,6.218,6.1023,6.2975
2001-02-09,6.2975,6.525,5.6713,6.2775,6.1129,6.3125
2001-02-12,6.3125,6.2875,5.672,6.336,6.1238,6.365
2001-02-13,6.365,6.3125,5.6733,6.3905,6.1374,6.3875
2001-02-14,6.3875,6.3625,5.675,6.3805,6.1517,6.425
2001-02-15,6.425,6.3875,5.6777,6.3575,6.1674,6.3875
2001-02-16,6.3875,6.435,5.681,6.3755,6.1786,6.365
2001-02-20,6.365,6.4,5.6834,6.386,6.1899,6.2675
2001-02-21,6.2675,6.365,5.6855,6.3665,6.1981,6.1825
2001-02-22,6.1825,6.2925,5.687,6.3255,6.1992,6.16
2001-02-23,6.16,6.185,5.6888,6.2725,6.1999,6.375
2001-02-26,6.375,6.16,5.6924,6.27,6.2062,6.3375
2001-02-27,6.3375,6.3875,5.6946,6.2645,6.2123,6.275
2001-02-28,6.275,6.3125,5.6965,6.266,6.2172,6.2275
2001-03-01,6.2275,6.2625,5.6982,6.275,6.2211,6.275
2001-03-02,6.275,6.2375,5.7002,6.298,6.2244,6.2
2001-03-05,6.2,6.275,5.702,6.263,6.2262,6.35
2001-03-06,6.35,6.225,5.7046,6.2655,6.2345,6.3125
2001-03-07,6.3125,6.375,5.7073,6.273,6.2423,6.225
2001-03-08,6.225,6.3,5.7097,6.2725,6.2443,6.165
2001-03-09,6.165,6.22,5.7118,6.2505,6.2445,6.0625
2001-03-12,6.0625,6.15,5.7131,6.223,6.2435,6.075
2001-03-13,6.075,6.0825,5.7141,6.168,6.24,6.05
2001-03-14,6.05,6.075,5.7149,6.1155,6.2382,5.975
2001-03-15,5.975,6.1125,5.7156,6.0655,6.2352,5.95
2001-03-16,5.95,6.025,5.716,6.0225,6.2267,6.15
2001-03-19,6.15,5.9625,5.7172,6.04,6.2225,6.01
2001-03-20,6.01,6.1375,5.7172,6.027,6.2165,5.85
2001-03-21,5.85,5.9875,5.7168,5.987,6.2085,5.775
2001-03-22,5.775,5.85,5.716,5.947,6.1984,5.7825
2001-03-23,5.7825,5.775,5.7152,5.9135,6.1875,5.725
2001-03-26,5.725,5.775,5.7142,5.8285,6.1754,5.77
2001-03-27,5.77,5.725,5.7133,5.7805,6.1652,5.775
2001-03-28,5.775,5.78,5.7126,5.7655,6.155,5.775
2001-03-29,5.775,5.7725,5.712,5.7655,6.1449,5.8375
2001-03-30,5.8375,5.75,5.712,5.7765,6.1367,5.7375
2001-04-02,5.7375,5.8375,5.7113,5.779,6.1283,5.725
2001-04-03,5.725,5.725,5.7106,5.77,6.1184,5.7325
2001-04-04,5.7325,5.7275,5.7101,5.7615,6.1074,5.925
2001-04-05,5.925,5.735,5.7106,5.7915,6.1025,5.8
2001-04-06,5.8,5.9,5.7106,5.784,6.096,5.85
2001-04-09,5.85,5.8025,5.7142,5.8065,6.0905,5.8625
2001-04-10,5.8625,5.85,5.7184,5.834,6.0845,5.975
2001-04-11,5.975,5.875,5.7221,5.8825,6.0842,6.1875
2001-04-12,6.1875,5.97,5.727,5.935,6.0871,6.15
2001-04-16,6.15,6.1475,5.7317,6.005,6.0898,6.25
2001-04-17,6.25,6.155,5.7371,6.085,6.0948,6.25
2001-04-18,6.25,6.2675,5.7413,6.1625,6.0994,6.4525
2001-04-19,6.4525,6.25,5.7467,6.258,6.1066,6.475
2001-04-20,6.475,6.445,5.753,6.3155,6.1074,6.5
2001-04-23,6.5,6.4875,5.7597,6.3855,6.1066,6.6
2001-04-24,6.6,6.525,5.7668,6.4555,6.1126,6.775
2001-04-25,6.775,6.6125,5.7745,6.5605,6.1219,6.725
2001-04-26,6.725,6.7875,5.7819,6.615,6.1291,6.75
2001-04-27,6.75,6.6875,5.7893,6.67,6.1363,6.8875
2001-04-30,6.8875,6.9,5.7978,6.7475,6.1456,6.8625
2001-05-01,6.8625,6.8875,5.8057,6.8,6.1551,6.6875
2001-05-02,6.6875,6.7875,5.8128,6.7825,6.1615,6.575
2001-05-03,6.575,6.6875,5.8195,6.7525,6.1677,6.725
2001-05-04,6.725,6.575,5.8276,6.7475,6.1785,6.4625
2001-05-07,6.4625,6.5,5.835,6.6625,6.1846,6.5625
2001-05-08,6.5625,6.475,5.8424,6.6025,6.1883,6.6125
2001-05-09,6.6125,6.5375,5.8501,6.5875,6.1938,6.6375
2001-05-10,6.6375,6.6375,5.8574,6.6,6.2011,6.63
2001-05-11,6.63,6.65,5.865,6.581,6.2091,6.625
2001-05-14,6.625,6.63,5.8727,6.6135,6.2161,6.65
2001-05-15,6.65,6.6275,5.8806,6.631,6.2251,6.75
2001-05-16,6.75,6.65,5.8886,6.6585,6.2331,6.75
2001-05-17,6.75,6.7625,5.8967,6.681,6.2419,6.675
2001-05-18,6.675,6.7375,5.9039,6.69,6.2509,6.675
2001-05-21,6.675,6.6875,5.9111,6.7,6.2611,6.725
2001-05-22,6.725,6.6875,5.9186,6.715,6.2743,6.625
2001-05-23,6.625,6.7375,5.9257,6.69,6.2853,6.7
2001-05-24,6.7,6.625,5.9332,6.68,6.2983,6.7375
2001-05-25,6.7375,6.7,5.9402,6.6925,6.3136,6.7325
2001-05-29,6.7325,6.745,5.9479,6.704,6.3292,6.7225
2001-05-30,6.7225,6.7325,5.9557,6.7035,6.3407,6.7275
2001-05-31,6.7275,6.725,5.9638,6.724,6.355,6.8125
2001-06-01,6.8125,6.74,5.9722,6.7465,6.3743,6.825
2001-06-04,6.825,6.8,5.9808,6.764,6.3953,6.8125
2001-06-05,6.8125,6.825,5.9891,6.78,6.4159,6.7625
2001-06-06,6.7625,6.8225,5.9974,6.788,6.4366,6.79
2001-06-07,6.79,6.775,6.0057,6.8005,6.457,6.7125
2001-06-08,6.7125,6.75,6.014,6.7805,6.4758,6.7025
2001-06-11,6.7025,6.71,6.0221,6.756,6.4943,6.81
2001-06-12,6.81,6.7125,6.031,6.7555,6.5138,6.7
2001-06-13,6.7,6.8,6.0392,6.743,6.533,6.63
2001-06-14,6.63,6.6875,6.047,6.711,6.5511,6.6
2001-06-15,6.6,6.63,6.0547,6.6885,6.5685,6.5625
2001-06-18,6.5625,6.6,6.0616,6.6605,6.5812,6.5
2001-06-19,6.5,6.6,6.068,6.5985,6.5952,6.625
2001-06-20,6.625,6.5125,6.0755,6.5835,6.6107,6.6475
2001-06-21,6.6475,6.6325,6.0822,6.587,6.6264,6.5375
2001-06-22,6.5375,6.6375,6.0874,6.5745,6.6377,6.525
2001-06-25,6.525,6.5375,6.0918,6.567,6.6444,6.5525
2001-06-26,6.5525,6.5375,6.0963,6.5775,6.6525,6.5625
2001-06-27,6.5625,6.55,6.1008,6.565,6.6587,6.675
2001-06-28,6.675,6.575,6.1061,6.5705,6.6672,6.75
2001-06-29,6.75,6.7,6.1115,6.613,6.6732,6.725
2001-07-02,6.725,6.75,6.1168,6.653,6.6782,6.675
2001-07-03,6.675,6.73,6.1221,6.6775,6.6817,6.575
2001-07-05,6.575,6.6625,6.128,6.68,6.6812,6.4375
2001-07-06,6.4375,6.57,6.1328,6.6325,6.6744,6.475
2001-07-09,6.475,6.425,6.1378,6.5775,6.6694,6.425
2001-07-10,6.425,6.4725,6.1433,6.5175,6.6629,6.3625
2001-07-11,6.3625,6.4375,6.1488,6.455,6.6524,6.4
2001-07-12,6.4,6.3375,6.1538,6.42,6.6432,6.275
2001-07-13,6.275,6.5,6.1574,6.3875,6.6349,6.2825
2001-07-16,6.2825,6.275,6.1602,6.349,6.6291,6.3375
2001-07-17,6.3375,6.2875,6.1622,6.3315,6.6213,6.595
2001-07-18,6.595,6.3625,6.1661,6.378,6.624,6.92
2001-07-19,6.92,6.775,6.1716,6.482,6.6311,6.9125
2001-07-20,6.9125,6.92,6.1768,6.6095,6.6371,6.8075
2001-07-23,6.8075,6.915,6.1812,6.7145,6.6405,6.7825
2001-07-24,6.7825,6.8075,6.1859,6.8035,6.6436,6.7875
2001-07-25,6.7875,6.7775,6.1907,6.842,6.6468,6.8125
2001-07-26,6.8125,6.7875,6.1953,6.8205,6.6501,6.795
2001-07-27,6.795,6.8125,6.2002,6.797,6.651,6.7425
2001-07-30,6.7425,6.7875,6.2048,6.784,6.6508,6.7
2001-07-31,6.7,6.745,6.2098,6.7675,6.6513,6.725
2001-08-01,6.725,6.6975,6.2143,6.755,6.6523,6.705
2001-08-02,6.705,6.695,6.2192,6.7335,6.6519,6.7
2001-08-03,6.7,6.7,6.225,6.7145,6.6534,6.7325
2001-08-06,6.7325,6.7,6.2309,6.7125,6.6541,6.745
2001-08-07,6.745,6.72,6.237,6.7215,6.6542,6.7125
2001-08-08,6.7125,6.725,6.2431,6.719,6.6538,6.72
2001-08-09,6.72,6.7125,6.2497,6.722,6.6538,6.74
2001-08-10,6.74,6.75,6.2561,6.73,6.654,6.6925
2001-08-13,6.6925,6.725,6.2626,6.722,6.6516,6.775
2001-08-14,6.775,6.7,6.2691,6.728,6.6506,6.64
2001-08-15,6.64,6.7375,6.2749,6.7135,6.6472,6.655
2001-08-16,6.655,6.645,6.281,6.7005,6.645,6.6425
2001-08-17,6.6425,6.65,6.2867,6.681,6.6421,6.6625
2001-08-20,6.6625,6.65,6.2926,6.675,6.6411,6.645
2001-08-21,6.645,6.65,6.2985,6.649,6.6399,6.6125
2001-08-22,6.6125,6.65,6.3043,6.6435,6.636,6.55
2001-08-23,6.55,6.6125,6.3102,6.6225,6.633,6.545
2001-08-24,6.545,6.55,6.3159,6.603,6.6313,6.46
2001-08-27,6.46,6.545,6.3219,6.5625,6.6285,6.5
2001-08-28,6.5,6.4625,6.3284,6.5335,6.6272,6.475
2001-08-29,6.475,6.5,6.3346,6.506,6.6267,6.4825
2001-08-30,6.4825,6.48,6.3398,6.4925,6.6239,6.425
2001-08-31,6.425,6.4925,6.3436,6.4685,6.6194,6.4525
2001-09-04,6.4525,6.425,6.347,6.467,6.6177,6.4775
2001-09-05,6.4775,6.465,6.3503,6.4625,6.6168,6.4575
2001-09-06,6.4575,6.4775,6.3538,6.459,6.6149,6.41
2001-09-07,6.41,6.46,6.357,6.4445,6.6118,6.4225
2001-09-10,6.4225,6.425,6.3602,6.444,6.6068,5.95
2001-09-17,5.95,6.1975,6.361,6.3435,6.5908,5.93
2001-09-18,5.93,5.9625,6.3618,6.234,6.5749,5.935
2001-09-19,5.935,5.9375,6.3626,6.1295,6.5601,5.855
2001-09-20,5.855,5.925,6.3631,6.0185,6.5457,5.825
2001-09-21,5.825,5.855,6.3634,5.899,6.5334,6.0
2001-09-24,6.0,5.8375,6.3649,5.909,6.5239,5.995
2001-09-25,5.995,6.0075,6.3665,5.922,6.5153,5.9
2001-09-26,5.9,5.9975,6.3678,5.915,6.5061,5.9125
2001-09-27,5.9125,5.9,6.3683,5.9265,6.4963,6.15
2001-09-28,6.15,5.925,6.37,5.9915,6.4938,6.075
2001-10-01,6.075,6.1375,6.3711,6.0065,6.4897,6.0475
2001-10-02,6.0475,6.0625,6.3707,6.017,6.4839,5.9975
2001-10-03,5.9975,6.035,6.3701,6.0365,6.4719,6.0225
2001-10-04,6.0225,6.0,6.3699,6.0585,6.454,5.995
2001-10-05,5.995,6.0125,6.3697,6.0275,6.4356,6.0125
2001-10-08,6.0125,5.9875,6.3696,6.015,6.4197,5.99
2001-10-09,5.99,6.0075,6.3694,6.0035,6.4039,6.0925
2001-10-10,6.0925,5.995,6.3693,6.0225,6.39,5.99
2001-10-11,5.99,6.0925,6.3687,6.016,6.3735,5.9875
2001-10-12,5.9875,6.0,6.369,6.0145,6.3574,5.9675
2001-10-15,5.9675,5.95,6.3692,6.0055,6.3418,5.8625
2001-10-16,5.8625,5.9675,6.3679,5.98,6.3251,6.3375
2001-10-17,6.3375,6.45,6.3688,6.029,6.3173,5.9975
2001-10-18,5.9975,6.3375,6.3682,6.0305,6.3032,5.9375
2001-10-19,5.9375,6.06,6.3667,6.0205,6.2879,5.93
2001-10-22,5.93,5.86,6.3656,6.013,6.2719,6.0375
2001-10-23,6.0375,5.925,6.3652,6.048,6.2578,6.0325
2001-10-24,6.0325,6.045,6.3635,5.987,6.2442,6.05
2001-10-25,6.05,6.0475,6.3619,5.9975,6.2308,6.1225
2001-10-26,6.1225,6.04,6.361,6.0345,6.2184,6.0925
2001-10-29,6.0925,6.1225,6.3602,6.067,6.2064,6.0975
2001-10-30,6.0975,6.0925,6.3593,6.079,6.1929,6.1
2001-10-31,6.1,6.1075,6.3581,6.0925,6.1821,6.1
2001-11-01,6.1,6.095,6.357,6.1025,6.171,6.05
2001-11-02,6.05,6.1,6.3558,6.088,6.1591,6.1125
