ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Close Tomorrow
2001-07-12,7.05,7.0667,5.1944,6.99,6.3741,6.9867
2001-07-13,6.9867,7.0467,5.2188,7.0267,6.3952,7.2333
2001-07-16,7.2333,7.0833,5.2444,7.0787,6.4229,7.25
2001-07-17,7.25,7.3167,5.2692,7.112,6.4505,7.4533
2001-07-18,7.4533,7.2633,5.294,7.1947,6.4719,7.4
2001-07-19,7.4,7.45,5.3174,7.2647,6.4887,7.3167
2001-07-20,7.3167,7.3667,5.34,7.3307,6.5009,7.3833
2001-07-23,7.3833,7.3167,5.363,7.3607,6.5192,7.05
2001-07-24,7.05,7.3167,5.3824,7.3207,6.5351,6.89
2001-07-25,6.89,6.9667,5.3997,7.208,6.5487,7.0533
2001-07-26,7.0533,6.8667,5.4178,7.1387,6.5653,7.1933
2001-07-27,7.1933,7.0667,5.4356,7.114,6.5831,7.33
2001-07-30,7.33,7.1833,5.4552,7.1033,6.6007,7.1467
2001-07-31,7.1467,7.3,5.4744,7.1227,6.6131,7.3333
2001-08-01,7.3333,7.1333,5.4946,7.2113,6.6365,6.6433
2001-08-02,6.6433,7.3833,5.5113,7.1293,6.6484,6.71
2001-08-03,6.71,6.6333,5.5283,7.0327,6.6586,6.8167
2001-08-06,6.8167,6.6833,5.5445,6.93,6.6709,6.6167
2001-08-07,6.6167,6.8,5.5601,6.824,6.6816,6.6667
2001-08-08,6.6667,6.6,5.5756,6.6907,6.6935,6.54
2001-08-09,6.54,6.65,5.5905,6.67,6.6996,6.5667
2001-08-10,6.5667,6.5,5.6053,6.6413,6.7049,6.6533
2001-08-13,6.6533,6.5833,5.6204,6.6087,6.7103,6.9167
2001-08-14,6.9167,6.6833,5.6367,6.6687,6.721,6.8833
2001-08-15,6.8833,6.9,5.6522,6.712,6.7305,6.7767
2001-08-16,6.7767,6.75,5.6675,6.7593,6.7384,6.8
2001-08-17,6.8,6.7833,5.6827,6.806,6.7491,6.9667
2001-08-20,6.9667,6.8,5.6998,6.8687,6.7631,6.88
2001-08-21,6.88,6.9333,5.7158,6.8613,6.7786,7.0733
2001-08-22,7.0733,6.9167,5.7321,6.8993,6.7985,7.0967
2001-08-23,7.0967,7.0667,5.7491,6.9633,6.8173,6.83
2001-08-24,6.83,7.0833,5.7636,6.9693,6.8335,6.9333
2001-08-27,6.9333,6.8,5.7784,6.9627,6.8503,6.91
2001-08-28,6.91,6.9667,5.793,6.9687,6.8669,6.9667
2001-08-29,6.9667,6.9167,5.8085,6.9473,6.8802,6.9667
2001-08-30,6.9667,6.9,5.8251,6.9213,6.8929,6.8833
2001-08-31,6.8833,6.9633,5.8402,6.932,6.9049,6.9767
2001-09-04,6.9767,6.8,5.8558,6.9407,6.9185,6.9667
2001-09-05,6.9667,7.05,5.8718,6.952,6.9323,6.8033
2001-09-06,6.8033,6.9633,5.8867,6.9193,6.9444,6.6667
2001-09-07,6.6667,6.7367,5.9018,6.8593,6.9508,6.7
2001-09-10,6.7,6.7,5.917,6.8227,6.9537,6.4
2001-09-17,6.4,6.4,5.9313,6.7073,6.9462,6.2667
2001-09-18,6.2667,6.4333,5.9441,6.5673,6.9362,6.2667
2001-09-19,6.2667,6.2833,5.9572,6.46,6.9216,6.1033
2001-09-20,6.1033,6.2167,5.9695,6.3473,6.9043,6.1333
2001-09-21,6.1333,5.5667,5.9818,6.234,6.8909,6.1667
2001-09-24,6.1667,6.2,5.995,6.1873,6.8748,6.5267
2001-09-25,6.5267,6.3333,6.0092,6.2393,6.8637,6.6667
2001-09-26,6.6667,6.5667,6.0242,6.3193,6.8562,6.68
2001-09-27,6.68,6.6167,6.0388,6.4347,6.8488,6.7833
2001-09-28,6.7833,6.75,6.0524,6.5647,6.8447,6.6967
2001-10-01,6.6967,6.7833,6.0642,6.6707,6.834,6.7
2001-10-02,6.7,6.6667,6.0759,6.7053,6.823,6.5767
2001-10-03,6.5767,6.6833,6.0856,6.6873,6.8055,6.33
2001-10-04,6.33,6.5,6.0942,6.6173,6.7841,6.3
2001-10-05,6.3,6.3333,6.1028,6.5207,6.7637,6.1533
2001-10-08,6.1533,6.3167,6.1107,6.412,6.7391,6.0167
2001-10-09,6.0167,6.1167,6.1192,6.2753,6.7185,6.0
2001-10-10,6.0,5.9833,6.1258,6.16,6.7007,5.9
2001-10-11,5.9,6.0,6.1296,6.074,6.6776,5.9933
2001-10-12,5.9933,5.9,6.1344,6.0127,6.6536,6.22
2001-10-15,6.22,5.9167,6.1404,6.026,6.6314,6.25
2001-10-16,6.25,6.25,6.145,6.0727,6.6135,5.9333
2001-10-17,5.9333,6.2,6.1474,6.0593,6.5855,6.0333
2001-10-18,6.0333,5.8667,6.1502,6.086,6.5733,6.2333
2001-10-19,6.2333,6.05,6.1522,6.134,6.5637,6.2667
2001-10-22,6.2667,6.2333,6.155,6.1433,6.5527,5.7667
2001-10-23,5.7667,6.2833,6.157,6.0467,6.5357,5.75
2001-10-24,5.75,5.75,6.1564,6.01,6.5174,5.6833
2001-10-25,5.6833,5.7167,6.157,5.94,6.5003,5.97
2001-10-26,5.97,5.7,6.1588,5.8873,6.4883,5.88
2001-10-29,5.88,5.9867,6.1602,5.81,6.4729,5.8
2001-10-30,5.8,5.8167,6.1603,5.8167,6.4505,6.0667
2001-10-31,6.0667,5.8833,6.161,5.88,6.4342,6.2067
2001-11-01,6.2067,6.0833,6.1615,5.9847,6.4228,6.0333
2001-11-02,6.0333,6.2167,6.1617,5.9973,6.4075,6.33
2001-11-05,6.33,6.3667,6.1623,6.0873,6.3947,6.6
2001-11-06,6.6,6.6667,6.1645,6.2473,6.3891,6.5
2001-11-07,6.5,6.6333,6.1691,6.334,6.3777,6.3333
2001-11-08,6.3333,6.55,6.1739,6.3593,6.3624,6.5
2001-11-09,6.5,6.4,6.1785,6.4527,6.3558,6.72
2001-11-12,6.72,6.4333,6.1839,6.5307,6.3515,7.0033
2001-11-13,7.0033,6.7833,6.1903,6.6113,6.3534,7.0333
2001-11-14,7.0333,7.0033,6.197,6.718,6.3547,7.05
2001-11-15,7.05,7.1,6.2034,6.8613,6.3564,7.01
2001-11-16,7.01,7.05,6.2072,6.9633,6.3589,7.3233
2001-11-19,7.3233,7.3167,6.2135,7.084,6.3659,7.3
2001-11-20,7.3,7.3233,6.2174,7.1433,6.3725,7.3333
2001-11-21,7.3333,7.3,6.2216,7.2033,6.3831,7.4
2001-11-23,7.4,7.35,6.2274,7.2733,6.3978,7.3967
2001-11-26,7.3967,7.45,6.2385,7.3507,6.4117,7.3333
2001-11-27,7.3333,7.4167,6.2482,7.3527,6.4304,7.3
2001-11-28,7.3,7.3,6.2576,7.3527,6.4511,7.3967
2001-11-29,7.3967,7.3,6.2681,7.3653,6.4737,7.55
2001-11-30,7.55,7.3867,6.2808,7.3953,6.5026,7.7
2001-12-03,7.7,7.5667,6.2949,7.456,6.5339,7.75
2001-12-04,7.75,7.7833,6.308,7.5393,6.5656,7.7833
2001-12-05,7.7833,7.7667,6.3218,7.636,6.5907,7.71
2001-12-06,7.71,7.7833,6.3352,7.6987,6.6116,7.55
2001-12-07,7.55,7.7,6.3466,7.6987,6.629,7.3833
2001-12-10,7.3833,7.55,6.3575,7.6353,6.641,7.5333
2001-12-11,7.5333,7.3667,6.3697,7.592,6.6577,7.4233
2001-12-12,7.4233,7.5367,6.3802,7.52,6.6722,7.4133
2001-12-13,7.4133,7.4,6.3907,7.4607,6.6889,7.65
2001-12-14,7.65,7.4167,6.4008,7.4807,6.7153,7.6667
2001-12-17,7.6667,7.4833,6.41,7.5373,6.7427,7.9167
2001-12-18,7.9167,7.7,6.4203,7.614,6.7779,7.9033
2001-12-19,7.9033,7.9,6.4304,7.71,6.8157,7.9833
2001-12-20,7.9833,7.9,6.4414,7.824,6.8553,8.0
2001-12-21,8.0,8.0,6.4526,7.894,6.8973,8.0167
2001-12-24,8.0167,7.9167,6.464,7.964,6.9378,8.0033
2001-12-26,8.0033,8.0,6.4757,7.9813,6.9735,8.0167
2001-12-27,8.0167,8.0,6.4875,8.004,7.0088,8.0667
2001-12-28,8.0667,8.0667,6.4998,8.0207,7.0515,8.15
2001-12-31,8.15,8.0167,6.513,8.0507,7.0938,7.9167
2002-01-02,7.9167,8.0167,6.5248,8.0307,7.1275,7.5833
2002-01-03,7.5833,7.8333,6.5349,7.9467,7.1538,7.3733
2002-01-04,7.3733,7.3833,6.5438,7.818,7.1859,7.4033
2002-01-07,7.4033,7.25,6.5542,7.6853,7.219,7.3167
2002-01-08,7.3167,7.3333,6.5645,7.5187,7.2517,7.53
2002-01-09,7.53,7.3167,6.5757,7.4413,7.2829,7.6467
2002-01-10,7.6467,7.53,6.5873,7.454,7.3182,7.71
2002-01-11,7.71,7.6833,6.6002,7.5213,7.3564,7.6333
2002-01-14,7.6333,7.7133,6.6116,7.5673,7.3877,7.7833
2002-01-15,7.7833,7.5667,6.6232,7.6607,7.4193,7.9167
2002-01-16,7.9167,7.7667,6.6354,7.738,7.4569,7.8633
2002-01-17,7.8633,7.8833,6.6477,7.7813,7.4876,7.84
2002-01-18,7.84,7.7833,6.659,7.8073,7.5124,7.9133
2002-01-22,7.9133,7.8167,6.6703,7.8633,7.5407,7.85
2002-01-23,7.85,7.9,6.6816,7.8767,7.571,7.9667
2002-01-24,7.9667,7.8833,6.6941,7.8867,7.6003,7.9267
2002-01-25,7.9267,7.9333,6.7068,7.8993,7.6245,7.84
2002-01-28,7.84,7.8933,6.7178,7.8993,7.6412,7.87
2002-01-29,7.87,7.84,6.7296,7.8907,7.6579,7.8833
2002-01-30,7.8833,7.87,6.741,7.8973,7.6746,8.1333
2002-01-31,8.1333,7.8833,6.754,7.9307,7.6971,8.0333
2002-02-01,8.0333,8.0667,6.7662,7.952,7.7113,8.0
2002-02-04,8.0,8.0333,6.7786,7.984,7.7253,8.0
2002-02-05,8.0,7.9867,6.7909,8.01,7.7386,7.97
2002-02-06,7.97,7.9833,6.803,8.0273,7.75,7.84
2002-02-07,7.84,7.9167,6.8147,7.9687,7.7589,7.75
2002-02-08,7.75,7.8,6.8259,7.912,7.7672,7.8
2002-02-11,7.8,7.7,6.8379,7.872,7.7772,8.0667
2002-02-12,8.0667,7.8,6.8512,7.8853,7.7906,8.0667
2002-02-13,8.0667,8.0667,6.8644,7.9047,7.8009,8.1333
2002-02-14,8.1333,8.0767,6.8776,7.9633,7.8096,8.04
2002-02-15,8.04,8.1,6.8893,8.0213,7.8154,8.0
2002-02-19,8.0,7.9833,6.9002,8.0613,7.8197,7.98
2002-02-20,7.98,8.0,6.9108,8.044,7.8251,7.7767
2002-02-21,7.7767,7.9667,6.9204,7.986,7.8297,7.74
2002-02-22,7.74,7.6333,6.9294,7.9073,7.8368,7.7467
2002-02-25,7.7467,7.74,6.9389,7.8487,7.8411,7.8367
2002-02-26,7.8367,7.7167,6.9488,7.816,7.8493,7.65
2002-02-27,7.65,7.8367,6.9551,7.75,7.8541,7.45
2002-02-28,7.45,7.6667,6.9595,7.6847,7.8501,7.69
2002-03-01,7.69,7.4667,6.9645,7.6747,7.8505,7.53
2002-03-04,7.53,7.69,6.9698,7.6313,7.8428,7.1667
2002-03-05,7.1667,7.5067,6.9743,7.4973,7.8281,7.4833
2002-03-06,7.4833,7.2333,6.9807,7.464,7.8181,7.3667
2002-03-07,7.3667,7.4933,6.9864,7.4473,7.8054,7.3133
2002-03-08,7.3133,7.3933,6.9915,7.372,7.7913,7.33
2002-03-11,7.33,7.3133,6.9959,7.332,7.7779,7.3433
2002-03-12,7.3433,7.33,7.0,7.3673,7.7644,7.4667
2002-03-13,7.4667,7.3167,7.0065,7.364,7.7524,7.64
2002-03-14,7.64,7.4667,7.0144,7.4187,7.7422,8.49
2002-03-15,8.49,8.5833,7.0259,7.654,7.7537,8.6667
2002-03-18,8.6667,8.5333,7.0382,7.9213,7.7753,8.46
2002-03-19,8.46,8.4167,7.0501,8.1447,7.7971,8.63
2002-03-20,8.63,8.46,7.0629,8.3773,7.8216,8.4067
2002-03-21,8.4067,8.2,7.0737,8.5307,7.8434,8.4333
2002-03-22,8.4333,8.3333,7.0844,8.5193,7.8615,8.35
2002-03-25,8.35,8.5,7.0942,8.456,7.8755,8.3767
2002-03-26,8.3767,8.3433,7.1042,8.4393,7.8889,8.4167
2002-03-27,8.4167,8.3833,7.1142,8.3967,7.9045,8.4333
2002-03-28,8.4333,8.4167,7.1245,8.402,7.9175,8.4667
2002-04-01,8.4667,8.4,7.1355,8.4087,7.9285,8.3
2002-04-02,8.3,8.4267,7.1457,8.3987,7.9373,8.3567
2002-04-03,8.3567,8.3,7.1569,8.3947,7.9476,8.44
2002-04-04,8.44,8.3,7.1687,8.3993,7.9581,8.4067
2002-04-05,8.4067,8.4,7.18,8.394,7.9693,8.4333
2002-04-08,8.4333,8.4067,7.1921,8.3873,7.9786,8.43
2002-04-09,8.43,8.4,7.2038,8.4133,7.9887,8.4333
2002-04-10,8.4333,8.4,7.2155,8.4287,8.0005,8.4067
2002-04-11,8.4067,8.4333,7.226,8.422,8.0113,8.4067
2002-04-12,8.4067,8.3833,7.2364,8.422,8.0217,8.39
2002-04-15,8.39,8.3833,7.2469,8.4133,8.0269,8.3733
2002-04-16,8.3733,8.37,7.2573,8.402,8.0337,8.3267
2002-04-17,8.3267,8.3667,7.2676,8.3807,8.0402,8.3867
2002-04-18,8.3867,8.3267,7.2785,8.3767,8.0479,8.6567
2002-04-19,8.6567,8.55,7.2901,8.4267,8.0617,8.63
2002-04-22,8.63,8.66,7.3005,8.4747,8.0775,8.63
2002-04-23,8.63,8.6167,7.3097,8.526,8.0951,8.6
2002-04-24,8.6,8.6167,7.3189,8.5807,8.1111,8.6367
2002-04-25,8.6367,8.6,7.3271,8.6307,8.1225,8.5867
2002-04-26,8.5867,8.6433,7.3352,8.6167,8.1329,8.5967
2002-04-29,8.5967,8.5867,7.3442,8.61,8.1421,8.64
2002-04-30,8.64,8.6,7.3525,8.612,8.1541,8.71
2002-05-01,8.71,8.6333,7.3606,8.634,8.1683,8.64
2002-05-02,8.64,8.6833,7.3686,8.6347,8.1815,8.5467
2002-05-03,8.5467,8.6333,7.3761,8.6267,8.1969,8.56
2002-05-06,8.56,8.5333,7.384,8.6193,8.2133,8.5667
2002-05-07,8.5667,8.5933,7.3906,8.6047,8.2297,7.6833
2002-05-08,7.6833,8.0333,7.3928,8.3993,8.2267,7.45
2002-05-09,7.45,7.6,7.3928,8.1613,8.2227,6.8
2002-05-10,6.8,7.6333,7.3898,7.812,8.2097,7.04
2002-05-13,7.04,7.0,7.3884,7.508,8.1967,7.21
2002-05-14,7.21,7.0,7.3875,7.2367,8.1903,7.4633
2002-05-15,7.4633,7.5333,7.3896,7.1927,8.1962,7.3233
2002-05-16,7.3233,7.5,7.3918,7.1673,8.193,7.3533
2002-05-17,7.3533,7.3167,7.3933,7.278,8.1927,7.2633
2002-05-20,7.2633,7.4,7.3936,7.3227,8.1917,7.23
2002-05-21,7.23,7.2233,7.3931,7.3267,8.1897,7.2867
2002-05-22,7.2867,7.25,7.3938,7.2913,8.1886,7.29
2002-05-23,7.29,7.2867,7.3936,7.2847,8.1851,7.42
2002-05-24,7.42,7.3267,7.3975,7.298,8.1807,7.55
2002-05-28,7.55,7.4667,7.4017,7.3553,8.1619,7.51
2002-05-29,7.51,7.5833,7.4052,7.4113,8.1387,7.7667
2002-05-30,7.7667,7.6667,7.4109,7.5073,8.1249,7.8
2002-05-31,7.8,7.7667,7.4166,7.6093,8.1083,7.7167
2002-06-03,7.7167,7.85,7.4225,7.6687,8.0945,7.5567
2002-06-04,7.5567,7.7167,7.4274,7.67,8.0769,7.7067
2002-06-05,7.7067,7.5567,7.4327,7.7093,8.0641,7.8267
2002-06-06,7.8267,7.7333,7.4372,7.7213,8.0531,7.9533
2002-06-07,7.9533,7.85,7.4426,7.752,8.0438,7.8767
2002-06-10,7.8767,7.9533,7.4481,7.784,8.0327,7.9333
2002-06-11,7.9333,7.9,7.4537,7.8593,8.022,7.9167
2002-06-12,7.9167,7.9333,7.4585,7.9013,8.0143,7.8667
2002-06-13,7.8667,7.8667,7.4634,7.9093,8.0045,7.8667
2002-06-14,7.8667,7.8333,7.4674,7.892,7.9931,7.9667
2002-06-17,7.9667,7.87,7.4717,7.91,7.9843,8.0333
2002-06-18,8.0333,7.9667,7.4778,7.93,7.9763,8.33
2002-06-19,8.33,7.9933,7.4847,8.0127,7.9743,8.1533
2002-06-20,8.1533,8.2833,7.491,8.07,7.9687,8.0333
2002-06-21,8.0333,8.15,7.4963,8.1033,7.9612,8.0167
2002-06-24,8.0167,8.02,7.5015,8.1133,7.9534,7.74
2002-06-25,7.74,8.0,7.5058,8.0547,7.9404,7.8833
2002-06-26,7.8833,7.6833,7.5104,7.9653,7.9306,7.8967
2002-06-27,7.8967,7.95,7.515,7.914,7.922,7.9333
2002-06-28,7.9333,7.9167,7.5207,7.894,7.9129,7.9167
2002-07-01,7.9167,7.9667,7.5269,7.874,7.8981,7.79
2002-07-02,7.79,8.0,7.5324,7.884,7.8813,7.65
2002-07-03,7.65,7.7833,7.5386,7.8373,7.8617,7.75
2002-07-05,7.75,7.75,7.546,7.808,7.8447,7.67
2002-07-08,7.67,7.7433,7.553,7.7553,7.8254,7.5
2002-07-09,7.5,7.6667,7.56,7.672,7.8037,7.24
2002-07-10,7.24,7.5,7.5656,7.562,7.7765,7.1333
2002-07-11,7.1333,7.24,7.5704,7.4587,7.7464,7.0167
2002-07-12,7.0167,7.0333,7.5728,7.312,7.7125,6.9
2002-07-15,6.9,6.9833,7.574,7.158,7.6777,6.8867
2002-07-16,6.8867,6.8267,7.575,7.0353,7.6445,6.9333
2002-07-17,6.9333,6.9,7.5758,6.974,7.612,6.86
2002-07-18,6.86,6.9333,7.5766,6.9193,7.5779,6.75
2002-07-19,6.75,6.8333,7.5769,6.866,7.5592,6.4867
2002-07-22,6.4867,6.75,7.5764,6.7833,7.5399,6.6333
2002-07-23,6.6333,6.4867,7.5779,6.7327,7.5366,7.0
2002-07-24,7.0,6.6333,7.5814,6.746,7.5358,7.02
2002-07-25,7.02,6.9667,7.5858,6.778,7.532,7.1633
2002-07-26,7.1633,7.0167,7.5915,6.8607,7.526,7.44
2002-07-29,7.44,7.2333,7.5987,7.0513,7.5283,7.32
2002-07-30,7.32,7.4167,7.6058,7.1887,7.5277,7.8667
2002-07-31,7.8667,7.3167,7.6152,7.362,7.5397,7.65
2002-08-01,7.65,7.85,7.6223,7.488,7.5481,7.5333
2002-08-02,7.5333,7.6167,7.6287,7.562,7.5531,7.31
2002-08-05,7.31,7.4667,7.6356,7.536,7.5535,7.41
2002-08-06,7.41,7.31,7.6425,7.554,7.5533,7.0
2002-08-07,7.0,7.4933,7.6463,7.3807,7.5423,7.4
2002-08-08,7.4,7.2,7.652,7.3307,7.5401,7.39
2002-08-09,7.39,7.3833,7.6601,7.302,7.5325,7.4167
2002-08-12,7.4167,7.2,7.6684,7.3233,7.5249,7.4367
2002-08-13,7.4367,7.41,7.6772,7.3287,7.5193,7.55
2002-08-14,7.55,7.4833,7.6851,7.4387,7.5191,7.62
2002-08-15,7.62,7.6333,7.6938,7.4827,7.5174,7.5567
2002-08-16,7.5567,7.63,7.7026,7.516,7.512,7.6867
2002-08-19,7.6867,7.5833,7.7107,7.57,7.5067,7.66
2002-08-20,7.66,7.68,7.718,7.6147,7.5023,7.62
2002-08-21,7.62,7.67,7.7259,7.6287,7.4961,7.6
2002-08-22,7.6,7.6,7.7322,7.6247,7.4897,7.56
2002-08-23,7.56,7.59,7.737,7.6253,7.4836,7.5567
2002-08-26,7.5567,7.56,7.7423,7.5993,7.4774,7.3167
2002-08-27,7.3167,7.5,7.7472,7.5307,7.4644,7.34
2002-08-28,7.34,7.2833,7.7514,7.4747,7.4505,7.4167
2002-08-29,7.4167,7.33,7.7549,7.438,7.4323,7.38
2002-08-30,7.38,7.4,7.7568,7.402,7.4168,7.2333
2002-09-03,7.2333,7.3833,7.7578,7.3373,7.4008,7.3933
2002-09-04,7.3933,7.4167,7.7595,7.3527,7.3883,7.3867
2002-09-05,7.3867,7.3433,7.7614,7.362,7.3813,7.4633
2002-09-06,7.4633,7.4333,7.7621,7.3713,7.3729,7.5633
2002-09-09,7.5633,7.4567,7.7634,7.408,7.3662,7.5733
2002-09-10,7.5733,7.6,7.7646,7.476,7.359,7.6333
2002-09-11,7.6333,7.6167,7.7658,7.524,7.3533,7.52
2002-09-12,7.52,7.6333,7.7664,7.5507,7.3479,7.59
2002-09-13,7.59,7.5,7.7677,7.576,7.3467,7.6267
2002-09-16,7.6267,7.4667,7.7693,7.5887,7.3443,7.5833
2002-09-17,7.5833,7.6367,7.7703,7.5907,7.3425,7.6167
2002-09-18,7.6167,7.5833,7.7706,7.5873,7.3449,7.6567
2002-09-19,7.6567,7.5833,7.7704,7.6147,7.3532,7.7867
2002-09-20,7.7867,7.6667,7.7706,7.654,7.3663,7.75
2002-09-23,7.75,7.8,7.7704,7.6787,7.3809,7.6867
2002-09-24,7.6867,7.7,7.7703,7.6993,7.3967,7.7967
2002-09-25,7.7967,7.6967,7.7715,7.7353,7.4149,7.97
2002-09-26,7.97,7.7733,7.7744,7.798,7.4356,7.9367
2002-09-27,7.9367,7.9667,7.7765,7.828,7.4571,7.8667
2002-09-30,7.8667,7.9033,7.7787,7.8513,7.4795,7.9167
2002-10-01,7.9167,7.9667,7.7812,7.8973,7.5081,7.9
2002-10-02,7.9,7.9167,7.7824,7.918,7.5334,7.8167
2002-10-03,7.8167,7.8667,7.7832,7.8873,7.5497,7.8667
2002-10-04,7.8667,7.8167,7.7829,7.8733,7.5667,7.8067
2002-10-07,7.8067,7.86,7.7825,7.8613,7.5795,7.6533
2002-10-08,7.6533,7.8067,7.7808,7.8087,7.5838,7.6467
2002-10-09,7.6467,7.6333,7.779,7.758,7.5903,7.6
2002-10-10,7.6,7.6333,7.777,7.7147,7.585,7.6967
2002-10-11,7.6967,7.6333,7.7754,7.6807,7.5859,7.6833
2002-10-14,7.6833,7.6167,7.7738,7.656,7.5889,7.7767
2002-10-15,7.7767,7.68,7.7723,7.6807,7.5983,7.7233
2002-10-16,7.7233,7.7667,7.7702,7.696,7.6045,7.8167
2002-10-17,7.8167,7.7833,7.7697,7.7393,7.6209,8.11
2002-10-18,8.11,7.83,7.7723,7.822,7.6351,8.11
2002-10-21,8.11,8.1033,7.776,7.9073,7.6495,8.2033
2002-10-22,8.2033,8.1,7.78,7.9927,7.6652,8.2033
2002-10-23,8.2033,8.1667,7.7844,8.0887,7.6805,8.2333
2002-10-24,8.2333,8.2133,7.7879,8.172,7.6942,8.2967
2002-10-25,8.2967,8.1833,7.7912,8.2093,7.7077,8.0567
2002-10-28,8.0567,8.33,7.7929,8.1987,7.7177,8.1233
2002-10-29,8.1233,8.0567,7.7954,8.1827,7.7265,8.0667
2002-10-30,8.0667,8.1267,7.7968,8.1553,7.7346,7.99
2002-10-31,7.99,8.07,7.7972,8.1067,7.742,8.2
2002-11-01,8.2,7.99,7.7988,8.0873,7.754,8.1467
2002-11-04,8.1467,8.2,7.8004,8.1053,7.7657,8.2067
2002-11-05,8.2067,8.1167,7.8018,8.122,7.7787,8.4433
2002-11-06,8.4433,8.4,7.8048,8.1973,7.8013,8.4367
2002-11-07,8.4367,8.4433,7.8072,8.2867,7.8232,8.05
2002-11-08,8.05,8.4367,7.8078,8.2567,7.8359,8.2
2002-11-11,8.2,8.05,7.8096,8.2673,7.8523,8.2167
2002-11-12,8.2167,8.2067,7.8113,8.2693,7.8719,8.2967
2002-11-13,8.2967,8.2133,7.8134,8.24,7.89,8.33
2002-11-14,8.33,8.2867,7.8144,8.2187,7.9089,8.6233
2002-11-15,8.6233,8.35,7.8173,8.3333,7.9321,8.6167
2002-11-18,8.6167,8.65,7.8204,8.4167,7.9531,8.5867
2002-11-19,8.5867,8.6,7.8233,8.4907,7.9734,8.6233
2002-11-20,8.6233,8.5667,7.8266,8.556,7.9932,8.5167
2002-11-21,8.5167,8.5467,7.83,8.5933,8.0131,8.5133
2002-11-22,8.5133,8.4333,7.8338,8.5713,8.0316,8.3
2002-11-25,8.3,8.5667,7.8363,8.508,8.0451,8.2
2002-11-26,8.2,8.3,7.837,8.4307,8.0574,8.33
2002-11-27,8.33,8.2333,7.8383,8.372,8.0717,8.55
2002-11-29,8.55,8.3333,7.8404,8.3787,8.0895,8.4
2002-12-02,8.4,8.5833,7.8422,8.356,8.1018,8.35
2002-12-03,8.35,8.4167,7.8439,8.366,8.1138,8.37
2002-12-04,8.37,8.3,7.8459,8.4,8.1275,8.5833
2002-12-05,8.5833,8.4333,7.8499,8.4507,8.1432,8.53
2002-12-06,8.53,8.5667,7.8538,8.4467,8.1544,8.3367
2002-12-09,8.3367,8.53,7.8568,8.434,8.1624,8.4667
2002-12-10,8.4667,8.3667,7.8599,8.4573,8.1744,8.3633
2002-12-11,8.3633,8.4667,7.8635,8.456,8.1833,8.3
2002-12-12,8.3,8.3667,7.8678,8.3993,8.1913,8.3133
2002-12-13,8.3133,8.3,7.8709,8.356,8.2013,8.2833
2002-12-16,8.2833,8.3167,7.8746,8.3453,8.2096,8.17
2002-12-17,8.17,8.2333,7.8797,8.286,8.2169,8.1933
2002-12-18,8.1933,8.17,7.8832,8.252,8.2277,8.14
2002-12-19,8.14,8.1933,7.8871,8.22,8.2375,8.1433
2002-12-20,8.1433,8.1667,7.8912,8.186,8.2484,8.1133
2002-12-23,8.1133,8.16,7.8951,8.152,8.2567,8.14
2002-12-24,8.14,8.14,7.8991,8.146,8.2659,8.08
2002-12-26,8.08,8.1667,7.9022,8.1233,8.2719,8.0333
2002-12-27,8.0333,8.08,7.9042,8.102,8.2781,8.09
2002-12-30,8.09,8.0333,7.9022,8.0913,8.2836,8.2233
2002-12-31,8.2233,8.1167,7.8999,8.1133,8.2859,8.3633
2003-01-02,8.3633,8.2333,7.8995,8.158,8.2909,8.46
2003-01-03,8.46,8.2833,7.8986,8.234,8.2961,8.4833
2003-01-06,8.4833,8.4167,7.899,8.324,8.3017,8.4167
2003-01-07,8.4167,8.4833,7.8989,8.3893,8.3053,8.3767
2003-01-08,8.3767,8.4167,7.899,8.42,8.3069,8.4667
2003-01-09,8.4667,8.3667,7.8995,8.4407,8.3151,8.53
2003-01-10,8.53,8.4667,7.9001,8.4547,8.3233,8.5267
2003-01-13,8.5267,8.5033,7.9005,8.4633,8.3325,8.4967
2003-01-14,8.4967,8.53,7.9007,8.4793,8.3426,8.3
2003-01-15,8.3,8.4667,7.9007,8.464,8.3446,8.3233
2003-01-16,8.3233,8.35,7.9005,8.4353,8.3481,8.3833
2003-01-17,8.3833,8.3,7.9002,8.406,8.3517,8.33
2003-01-21,8.33,8.3833,7.8998,8.3667,8.3494,8.39
2003-01-22,8.39,8.27,7.8996,8.3453,8.3485,8.4167
2003-01-23,8.4167,8.39,7.8996,8.3687,8.3558,8.27
2003-01-24,8.27,8.42,7.8987,8.358,8.3572,8.13
2003-01-27,8.13,8.2333,7.8974,8.3073,8.3555,8.0633
2003-01-28,8.0633,8.1367,7.8956,8.254,8.3508,8.01
2003-01-29,8.01,8.0067,7.8937,8.178,8.3444,7.94
2003-01-30,7.94,8.0167,7.8916,8.0827,8.3307,8.0333
2003-01-31,8.0333,7.9433,7.8901,8.0353,8.3191,7.95
2003-02-03,7.95,8.1167,7.8879,7.9993,8.3063,7.7933
2003-02-04,7.7933,7.95,7.8836,7.9453,8.2897,7.8333
2003-02-05,7.8333,7.7867,7.8796,7.91,8.2761,7.8033
2003-02-06,7.8033,7.8333,7.8755,7.8827,8.2619,7.8
2003-02-07,7.8,7.8267,7.8715,7.836,8.2519,7.9667
