ticker,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2007-01-25,24.1225,24.11,22.3516,24.1655,23.1423,23.8575
2007-01-26,23.8575,24.185,22.3549,24.1205,23.1638,23.89
2007-01-29,23.89,23.8575,22.3593,24.133,23.1788,24.245
2007-01-30,24.245,24.045,22.3644,24.071,23.2064,25.25
2007-01-31,25.25,24.32,22.3737,24.273,23.2552,25.71
2007-02-01,25.71,25.25,22.3865,24.5905,23.3094,25.6
2007-02-02,25.6,25.7125,22.3945,24.939,23.3647,25.61
2007-02-05,25.61,25.5,22.4038,25.283,23.4201,24.985
2007-02-06,24.985,25.1525,22.4106,25.431,23.4624,25.0375
2007-02-07,25.0375,25.0875,22.4158,25.3885,23.4999,25.145
2007-02-08,25.145,25.06,22.42,25.2755,23.5456,24.91
2007-02-09,24.91,25.3,22.4257,25.1375,23.5899,24.94
2007-02-12,24.94,24.9725,22.4327,25.0035,23.641,25.7025
2007-02-13,25.7025,25.0025,22.4464,25.147,23.7049,26.1225
2007-02-14,26.1225,25.7675,22.463,25.364,23.7748,25.56
2007-02-15,25.56,25.9,22.4754,25.447,23.8336,25.4325
2007-02-16,25.4325,25.5825,22.485,25.5515,23.8817,25.675
2007-02-20,25.675,25.375,22.4967,25.6985,23.9154,26.0775
2007-02-21,26.0775,25.575,22.5102,25.7735,23.9688,26.0275
2007-02-22,26.0275,26.2225,22.5238,25.7545,24.0234,25.97
2007-02-23,25.97,25.875,22.5367,25.8365,24.0788,25.43
2007-02-26,25.43,25.99,22.5435,25.836,24.118,24.4975
2007-02-27,24.4975,25.445,22.545,25.6005,24.1438,24.645
2007-02-28,24.645,24.7125,22.5475,25.314,24.1742,24.7225
2007-03-01,24.7225,24.375,22.5532,25.053,24.1955,24.455
2007-03-02,24.455,24.72,22.5575,24.75,24.215,24.0275
2007-03-05,24.0275,24.1575,22.5601,24.4695,24.2285,24.0525
2007-03-06,24.0525,24.03,22.5639,24.3805,24.2465,24.375
2007-03-07,24.375,23.9625,22.571,24.3265,24.277,24.77
2007-03-08,24.77,24.5,22.5802,24.336,24.3164,24.685
2007-03-09,24.685,24.95,22.5883,24.382,24.3571,25.34
2007-03-12,25.34,24.6725,22.6001,24.6445,24.4072,24.515
2007-03-13,24.515,25.1,22.6086,24.737,24.4388,24.3925
2007-03-14,24.3925,24.5775,22.6151,24.7405,24.4666,24.67
2007-03-15,24.67,24.3925,22.6226,24.7205,24.4999,24.9875
2007-03-16,24.9875,24.7325,22.634,24.781,24.5373,24.9025
2007-03-19,24.9025,24.8975,22.6425,24.6935,24.5763,25.11
2007-03-20,25.11,24.9025,22.6515,24.8125,24.6252,25.325
2007-03-21,25.325,25.05,22.6605,24.999,24.6777,25.0925
2007-03-22,25.0925,25.3125,22.6719,25.0835,24.7253,26.05
2007-03-23,26.05,25.0925,22.6896,25.296,24.7956,25.6575
2007-03-26,25.6575,26.27,22.709,25.447,24.8563,25.235
2007-03-27,25.235,25.625,22.7252,25.472,24.9012,25.01
2007-03-28,25.01,25.0475,22.7422,25.409,24.9242,25.325
2007-03-29,25.325,25.3275,22.7621,25.4555,24.9605,25.3875
2007-03-30,25.3875,25.3125,22.7809,25.323,24.9847,25.4925
2007-04-02,25.4925,25.3525,22.7989,25.29,25.0129,25.775
2007-04-03,25.775,25.6025,22.8151,25.398,25.0518,25.755
2007-04-04,25.755,25.8725,22.8316,25.547,25.0758,25.8
2007-04-05,25.8,25.2625,22.8505,25.642,25.107,26.7875
2007-04-09,26.7875,26.6475,22.8753,25.922,25.1603,26.8775
2007-04-10,26.8775,26.725,22.8973,26.199,25.2207,26.6025
2007-04-11,26.6025,26.8875,22.9181,26.3645,25.275,27.755
2007-04-12,27.755,26.575,22.9459,26.7645,25.3452,27.445
2007-04-13,27.445,27.755,22.9719,27.0935,25.3891,27.8575
2007-04-16,27.8575,27.75,23.001,27.3075,25.432,27.615
2007-04-17,27.615,27.8525,23.0272,27.455,25.4723,28.445
2007-04-18,28.445,27.6375,23.055,27.8235,25.529,29.1175
2007-04-19,29.1175,28.6275,23.0844,28.096,25.6117,29.3025
2007-04-20,29.3025,29.3475,23.1156,28.4675,25.697,29.15
2007-04-23,29.15,29.23,23.1462,28.726,25.7771,28.985
2007-04-24,28.985,29.08,23.1776,29.0,25.8586,29.09
2007-04-25,29.09,28.9975,23.2104,29.129,25.9416,28.6925
2007-04-26,28.6925,29.1175,23.2409,29.044,26.0014,28.96
2007-04-27,28.96,28.5875,23.2729,28.9755,26.0581,28.5625
2007-04-30,28.5625,28.9375,23.3055,28.858,26.1182,28.055
2007-05-01,28.055,28.6375,23.3364,28.672,26.1707,28.355
2007-05-02,28.355,28.4825,23.3705,28.525,26.2243,29.1375
2007-05-03,29.1375,28.7,23.4104,28.614,26.2855,29.16
2007-05-04,29.16,29.125,23.4482,28.654,26.3481,29.11
2007-05-07,29.11,29.15,23.4845,28.7635,26.4109,29.385
2007-05-08,29.385,29.365,23.5264,29.0295,26.49,29.385
2007-05-09,29.385,29.3925,23.5695,29.2355,26.5878,29.005
2007-05-10,29.005,29.1625,23.6078,29.209,26.675,29.225
2007-05-11,29.225,29.175,23.6486,29.222,26.765,29.3525
2007-05-14,29.3525,29.6125,23.6915,29.2705,26.863,29.5725
2007-05-15,29.5725,29.35,23.7346,29.308,26.9739,29.8475
2007-05-16,29.8475,29.7475,23.7773,29.4005,27.0898,30.2025
2007-05-17,30.2025,29.75,23.8221,29.64,27.2063,29.9625
2007-05-18,29.9625,30.1975,23.868,29.7875,27.3102,29.77
2007-05-21,29.77,29.8575,23.9109,29.871,27.4119,29.64
2007-05-22,29.64,30.125,23.9504,29.8845,27.4979,29.725
2007-05-23,29.725,29.78,23.9943,29.86,27.6021,29.315
2007-05-24,29.315,29.7275,24.0396,29.6825,27.7005,29.49
2007-05-25,29.49,29.515,24.086,29.588,27.7969,29.665
2007-05-29,29.665,29.54,24.1358,29.567,27.8905,29.705
2007-05-30,29.705,29.445,24.1838,29.58,27.9865,30.17
2007-05-31,30.17,29.7625,24.2356,29.669,28.0877,30.5075
2007-06-01,30.5075,30.3075,24.2887,29.9075,28.1914,30.4825
2007-06-04,30.4825,30.435,24.3385,30.106,28.2992,30.245
2007-06-05,30.245,30.2775,24.3839,30.222,28.3831,29.54
2007-06-06,29.54,30.23,24.4263,30.189,28.4607,28.705
2007-06-07,28.705,29.425,24.4651,29.896,28.5301,29.1625
2007-06-08,29.1625,28.705,24.509,29.627,28.6132,28.9175
2007-06-11,28.9175,29.1,24.5516,29.314,28.685,28.3275
2007-06-12,28.3275,28.85,24.5914,28.9305,28.7438,29.1825
2007-06-13,29.1825,28.1725,24.6366,28.859,28.8176,29.545
2007-06-14,29.545,29.285,24.6831,29.027,28.893,30.065
2007-06-15,30.065,29.675,24.7326,29.2075,28.9792,29.8725
2007-06-18,29.8725,30.065,24.7819,29.3985,29.0607,29.88
2007-06-19,29.88,29.825,24.8311,29.709,29.1225,29.3275
2007-06-20,29.3275,29.8,24.8773,29.738,29.1715,29.5
2007-06-21,29.5,29.3,24.9241,29.729,29.2295,29.0225
2007-06-22,29.0225,29.5,24.9683,29.5205,29.2548,28.675
2007-06-25,28.675,29.14,25.0114,29.281,29.2794,28.37
2007-06-26,28.37,28.8575,25.0534,28.979,29.2897,28.675
2007-06-27,28.675,28.205,25.0966,28.8485,29.3109,28.775
2007-06-28,28.775,28.625,25.1406,28.7035,29.3175,28.7875
2007-06-29,28.7875,28.93,25.1821,28.6565,29.3109,29.06
2007-07-02,29.06,28.9625,25.2215,28.7335,29.306,29.1825
2007-07-03,29.1825,29.07,25.261,28.896,29.3067,29.0
2007-07-05,29.0,29.13,25.3012,28.961,29.307,29.2025
2007-07-06,29.2025,29.025,25.3396,29.0465,29.3092,29.215
2007-07-09,29.215,29.2625,25.3795,29.132,29.3197,28.7675
2007-07-10,28.7675,29.115,25.4176,29.0735,29.3158,29.4375
2007-07-11,29.4375,28.6925,25.4608,29.1245,29.3333,29.9325
2007-07-12,29.9325,29.75,25.5061,29.311,29.3709,30.2
2007-07-13,30.2,29.9475,25.5516,29.5105,29.4077,30.545
2007-07-16,30.545,29.955,25.5968,29.7765,29.4359,30.975
2007-07-17,30.975,30.9725,25.6421,30.218,29.4722,31.4775
2007-07-18,31.4775,31.5,25.6901,30.626,29.5195,31.435
2007-07-19,31.435,31.7275,25.7373,30.9265,29.5605,31.4675
2007-07-20,31.4675,31.125,25.7856,31.18,29.6022,31.83
2007-07-23,31.83,31.25,25.8353,31.437,29.6587,31.2475
2007-07-24,31.2475,30.735,25.8796,31.4915,29.6991,30.7025
2007-07-25,30.7025,31.5,25.9207,31.3365,29.7261,30.025
2007-07-26,30.025,30.0775,25.9597,31.0545,29.7352,29.78
2007-07-27,29.78,29.6025,25.997,30.717,29.7338,30.175
2007-07-30,30.175,29.6875,26.0348,30.386,29.7333,29.785
2007-07-31,29.785,30.425,26.0713,30.0935,29.7297,29.835
2007-08-01,29.835,29.5,26.107,29.92,29.731,29.9975
2007-08-02,29.9975,29.875,26.1431,29.9145,29.7382,28.5625
2007-08-03,28.5625,29.9925,26.1705,29.671,29.7149,28.6725
2007-08-06,28.6725,28.825,26.1995,29.3705,29.7021,29.2175
2007-08-07,29.2175,28.575,26.2314,29.257,29.6966,29.765
2007-08-08,29.765,29.505,26.2661,29.243,29.6986,28.925
2007-08-09,28.925,29.52,26.2971,29.0285,29.683,29.1625
2007-08-10,29.1625,28.875,26.329,29.1485,29.6629,29.4925
2007-08-13,29.4925,29.325,26.362,29.3125,29.6426,28.285
2007-08-14,28.285,29.4475,26.3887,29.126,29.5986,26.9125
2007-08-15,26.9125,27.855,26.4094,28.5555,29.532,26.25
2007-08-16,26.25,26.6275,26.4271,28.0205,29.4662,26.4825
2007-08-17,26.4825,27.13,26.4458,27.4845,29.4217,27.9325
2007-08-20,27.9325,26.4375,26.4722,27.1725,29.3971,27.405
2007-08-21,27.405,28.0,26.4958,26.9965,29.3669,28.2175
2007-08-22,28.2175,27.8625,26.5233,27.2575,29.3647,27.415
2007-08-23,27.415,28.32,26.5476,27.4905,29.3293,27.7675
2007-08-24,27.7675,27.42,26.5725,27.7475,29.2938,27.3775
2007-08-27,27.3775,27.725,26.5955,27.6365,29.24,26.705
2007-08-28,26.705,27.3375,26.6144,27.4965,29.1767,27.4825
2007-08-29,27.4825,26.8825,26.6385,27.3495,29.1287,26.965
2007-08-30,26.965,27.08,26.6594,27.2595,29.0815,27.8925
2007-08-31,27.8925,27.32,26.6832,27.2845,29.0493,28.1375
2007-09-04,28.1375,27.725,26.7095,27.4365,29.0316,27.2825
2007-09-05,27.2825,27.88,26.7319,27.552,29.0038,27.32
2007-09-06,27.32,27.3325,26.7535,27.5195,28.9828,27.0275
2007-09-07,27.0275,26.9625,26.7744,27.532,28.9498,26.48
2007-09-10,26.48,27.25,26.7926,27.2495,28.9039,27.12
2007-09-11,27.12,26.6325,26.8139,27.046,28.8706,27.1725
2007-09-12,27.1725,26.9425,26.834,27.024,28.8328,28.17
2007-09-13,28.17,27.475,26.8605,27.194,28.8126,27.9575
2007-09-14,27.9575,28.0,26.8868,27.38,28.7917,27.75
2007-09-17,27.75,27.9025,26.9136,27.634,28.7627,29.065
2007-09-18,29.065,27.9425,26.9464,28.023,28.7597,28.7075
2007-09-19,28.7075,29.3275,26.9768,28.33,28.7585,28.015
2007-09-20,28.015,28.6375,27.0038,28.299,28.73,28.2175
2007-09-21,28.2175,28.25,27.0297,28.351,28.6957,27.8475
2007-09-24,27.8475,28.3575,27.049,28.3705,28.6487,27.725
2007-09-25,27.725,27.5375,27.0706,28.1025,28.5923,28.09
2007-09-26,28.09,27.95,27.0946,27.979,28.5346,28.445
2007-09-27,28.445,28.255,27.1208,28.065,28.4739,28.265
2007-09-28,28.265,28.4775,27.1448,28.0745,28.4105,28.58
2007-10-01,28.58,28.5075,27.1717,28.221,28.3528,28.3325
2007-10-02,28.3325,28.685,27.1977,28.3425,28.2828,27.755
2007-10-03,27.755,28.125,27.2182,28.2755,28.213,28.09
2007-10-04,28.09,27.9275,27.2412,28.2045,28.1607,29.3375
2007-10-05,29.3375,28.25,27.2712,28.419,28.147,29.34
2007-10-08,29.34,29.2325,27.3021,28.571,28.1382,29.535
2007-10-09,29.535,29.3125,27.3355,28.8115,28.1254,29.42
2007-10-10,29.42,29.48,27.3686,29.1445,28.1181,29.6
2007-10-11,29.6,29.545,27.4033,29.4465,28.1134,29.88
2007-10-12,29.88,29.56,27.4386,29.555,28.111,29.54
2007-10-15,29.54,29.8,27.4716,29.595,28.1306,29.045
2007-10-16,29.045,29.355,27.5018,29.497,28.138,29.745
2007-10-17,29.745,29.645,27.5355,29.562,28.1486,31.4825
2007-10-18,31.4825,29.725,27.5773,29.9385,28.1829,30.655
2007-10-19,30.655,31.49,27.6159,30.0935,28.2175,31.3125
2007-10-22,31.3125,30.125,27.6591,30.448,28.2605,32.49
2007-10-23,32.49,31.7475,27.708,31.137,28.3205,32.2575
2007-10-24,32.2575,32.2425,27.7558,31.6395,28.3999,31.82
2007-10-25,31.82,32.3375,27.8022,31.707,28.4981,31.975
2007-10-26,31.975,32.1325,27.849,31.971,28.6126,31.87
2007-10-29,31.87,32.1425,27.8934,32.0825,28.7203,31.5525
2007-10-30,31.5525,31.925,27.9318,31.895,28.7927,32.01
2007-10-31,32.01,31.67,27.9743,31.8455,28.8848,31.1863
2007-11-01,31.1863,31.7375,28.0094,31.7188,28.9442,31.5
2007-11-02,31.5,31.2625,28.0464,31.6238,29.0259,31.4025
2007-11-05,31.4025,31.25,28.0843,31.5303,29.0986,31.7175
2007-11-06,31.7175,31.55,28.1201,31.5633,29.1854,31.1425
2007-11-07,31.1425,31.25,28.1546,31.3898,29.2742,31.62
2007-11-08,31.62,31.17,28.1921,31.4765,29.3569,31.1625
2007-11-09,31.1625,31.25,28.2287,31.409,29.4409,30.9
2007-11-12,30.9,31.1825,28.2637,31.3085,29.501,31.37
2007-11-13,31.37,31.0975,28.2993,31.239,29.5657,31.0925
2007-11-14,31.0925,31.6225,28.3285,31.229,29.6419,31.1075
2007-11-15,31.1075,30.9075,28.3555,31.1265,29.7176,31.62
2007-11-16,31.62,31.25,28.3856,31.218,29.8095,31.175
2007-11-19,31.175,31.48,28.4135,31.273,29.9034,31.6125
2007-11-20,31.6125,31.2875,28.4466,31.3215,29.9932,30.7275
2007-11-21,30.7275,31.35,28.475,31.2485,30.0643,31.17
2007-11-23,31.17,30.87,28.5052,31.261,30.1243,30.34
2007-11-26,30.34,31.235,28.5323,31.005,30.172,31.1025
2007-11-27,31.1025,30.4375,28.5631,30.9905,30.239,31.7225
2007-11-28,31.7225,31.275,28.5932,31.0125,30.2922,31.37
2007-11-29,31.37,31.5575,28.6195,31.141,30.3454,31.535
2007-11-30,31.535,31.6825,28.6493,31.214,30.4158,31.5775
2007-12-03,31.5775,31.5,28.6801,31.4615,30.483,31.685
2007-12-04,31.685,31.4525,28.7101,31.578,30.5598,32.325
2007-12-05,32.325,32.0425,28.7414,31.6985,30.6518,33.5375
2007-12-06,33.5375,32.275,28.7789,32.132,30.7607,33.71
2007-12-07,33.71,33.6675,28.8176,32.567,30.866,33.815
2007-12-10,33.815,33.8725,28.8595,33.0145,30.977,32.66
2007-12-11,32.66,33.8175,28.9003,33.2095,31.0586,33.1425
2007-12-12,33.1425,33.46,28.9428,33.373,31.1548,33.45
2007-12-13,33.45,33.045,28.9865,33.3555,31.2687,32.64
2007-12-14,32.64,33.7,29.0274,33.1415,31.3597,32.24
2007-12-17,32.24,32.5625,29.0685,32.8265,31.4178,32.3575
2007-12-18,32.3575,32.535,29.11,32.766,31.4781,31.1525
2007-12-19,31.1525,30.6225,29.1439,32.368,31.5105,30.825
2007-12-20,30.825,31.4425,29.1741,31.843,31.5386,31.505
2007-12-21,31.505,31.0975,29.2082,31.616,31.5767,32.1175
2007-12-24,32.1175,31.4225,29.2421,31.5915,31.6214,32.0
2007-12-26,32.0,31.9575,29.2796,31.52,31.6706,31.825
2007-12-27,31.825,31.875,29.3167,31.6545,31.7262,31.9325
2007-12-28,31.9325,31.8225,29.353,31.876,31.77,31.405
2007-12-31,31.405,31.75,29.3851,31.856,31.7684,31.06
2008-01-02,31.06,31.445,29.4159,31.6445,31.7765,30.965
2008-01-03,30.965,31.2225,29.4452,31.4375,31.7696,30.01
2008-01-04,30.01,30.73,29.4686,31.0745,31.72,29.7475
2008-01-07,29.7475,30.225,29.4919,30.6375,31.6698,28.815
2008-01-08,28.815,29.79,29.5057,30.1195,31.6097,28.63
2008-01-09,28.63,28.815,29.5206,29.6335,31.5428,29.2125
2008-01-10,29.2125,28.36,29.5405,29.283,31.4896,28.5275
2008-01-11,28.5275,28.8875,29.558,28.9865,31.4291,28.81
2008-01-14,28.81,28.8125,29.5755,28.799,31.3651,28.0725
2008-01-15,28.0725,28.4,29.5889,28.6505,31.3028,28.225
2008-01-16,28.225,27.89,29.6026,28.5695,31.2373,27.26
2008-01-17,27.26,28.365,29.61,28.179,31.1545,27.6125
2008-01-18,27.6125,27.5,29.6193,27.996,31.0724,27.5925
2008-01-22,27.5925,26.33,29.6282,27.7525,31.0014,29.2525
2008-01-23,29.2525,27.685,29.6406,27.9885,30.9541,30.24
2008-01-24,30.24,29.58,29.6574,28.3915,30.9356,29.9525
2008-01-25,29.9525,30.5175,29.6741,28.93,30.9167,30.305
2008-01-28,30.305,30.055,29.6869,29.4685,30.8954,30.3625
2008-01-29,30.3625,30.5525,29.7015,30.0225,30.8808,30.24
2008-01-30,30.24,30.1725,29.7134,30.22,30.8634,31.19
2008-01-31,31.19,28.75,29.7312,30.41,30.8548,31.9925
2008-02-01,31.9925,31.3275,29.749,30.818,30.8712,31.425
2008-02-04,31.425,31.8625,29.7605,31.042,30.8674,30.6575
2008-02-05,30.6575,30.5675,29.7673,31.101,30.866,30.785
2008-02-06,30.785,30.9275,29.7755,31.21,30.8583,31.0675
2008-02-07,31.0675,30.745,29.7859,31.1855,30.8729,31.3375
2008-02-08,31.3375,30.9,29.7971,31.0545,30.8776,31.375
2008-02-11,31.375,31.39,29.8105,31.0445,30.8706,31.395
2008-02-12,31.395,31.6325,29.8227,31.192,30.8711,31.49
2008-02-13,31.49,31.6975,29.8373,31.333,30.8702,31.1825
2008-02-14,31.1825,31.7725,29.853,31.356,30.8623,31.2
2008-02-15,31.2,31.1225,29.8672,31.3285,30.8526,30.6875
2008-02-19,30.6875,31.6225,29.875,31.191,30.8199,30.9925
2008-02-20,30.9925,30.36,29.8841,31.1105,30.769,30.805
2008-02-21,30.805,31.1625,29.8926,30.9735,30.7109,31.0325
2008-02-22,31.0325,30.9925,29.9008,30.9435,30.6552,31.665
2008-02-25,31.665,31.1125,29.9122,31.0365,30.6353,32.2775
2008-02-26,32.2775,31.51,29.9286,31.3545,30.618,31.9375
2008-02-27,31.9375,32.0175,29.9422,31.5435,30.5878,31.565
2008-02-28,31.565,31.7075,29.9532,31.6955,30.5663,31.19
2008-02-29,31.19,31.2575,29.9613,31.727,30.5453,30.9625
2008-03-03,30.9625,31.25,29.9669,31.5865,30.5174,30.88
2008-03-04,30.88,30.615,29.9703,31.307,30.5119,31.4375
2008-03-05,31.4375,31.1875,29.9776,31.207,30.5242,30.2475
2008-03-06,30.2475,31.345,29.98,30.9435,30.499,29.915
2008-03-07,29.915,30.15,29.9814,30.6885,30.455,29.6925
2008-03-10,29.6925,29.75,29.9812,30.4345,30.4088,31.135
2008-03-11,31.135,30.4675,29.9903,30.4855,30.395,30.8475
2008-03-12,30.8475,31.2475,29.9971,30.3675,30.3733,30.845
2008-03-13,30.845,30.375,30.003,30.487,30.3621,30.6875
2008-03-14,30.6875,31.1325,30.0079,30.6415,30.3547,30.5475
2008-03-17,30.5475,29.9375,30.0098,30.8125,30.3463,32.325
2008-03-18,32.325,31.1875,30.0189,31.0505,30.3926,31.075
2008-03-19,31.075,32.47,30.0219,31.096,30.4192,30.515
2008-03-20,30.515,31.1125,30.0232,31.03,30.4532,31.39
2008-03-24,31.39,30.7,30.0325,31.1705,30.5084,32.2525
2008-03-25,32.2525,31.4825,30.0502,31.5115,30.5692,31.9675
2008-03-26,31.9675,32.15,30.0642,31.44,30.638,31.395
2008-03-27,31.395,31.97,30.0766,31.504,30.6897,31.255
2008-03-28,31.255,31.6075,30.0913,31.652,30.7533,31.345
2008-03-31,31.345,31.085,30.1021,31.643,30.8157,31.9875
2008-04-01,31.9875,31.7375,30.1143,31.59,30.9103,32.4075
2008-04-02,32.4075,32.23,30.126,31.678,31.0062,33.0175
2008-04-03,33.0175,32.225,30.1417,32.0025,31.1147,33.415
2008-04-04,33.415,33.1325,30.1594,32.4345,31.1979,33.36
2008-04-07,33.36,33.7275,30.1796,32.8375,31.2603,33.37
2008-04-08,33.37,33.0625,30.1989,33.114,31.3287,32.4675
2008-04-09,32.4675,33.0825,30.2161,33.126,31.3719,32.5
2008-04-10,32.5,32.41,30.2353,33.0225,31.4147,32.5525
2008-04-11,32.5525,32.24,30.2562,32.85,31.4609,32.8425
2008-04-14,32.8425,32.5525,30.277,32.7465,31.494,32.725
2008-04-15,32.725,32.9775,30.2968,32.6175,31.5086,34.1425
2008-04-16,34.1425,33.0525,30.3235,32.9525,31.563,33.8875
2008-04-17,33.8875,34.055,30.3477,33.23,31.6276,34.52
2008-04-18,34.52,34.3,30.3744,33.6235,31.7023,34.45
2008-04-21,34.45,34.4,30.4016,33.945,31.7699,34.205
2008-04-22,34.205,34.2275,30.4266,34.241,31.8273,33.785
2008-04-23,33.785,34.23,30.4495,34.1695,31.8755,34.51
2008-04-24,34.51,33.505,30.4782,34.294,31.9378,35.1475
2008-04-25,35.1475,34.6725,30.5067,34.4195,32.0109,35.4
2008-04-28,35.4,35.1575,30.5341,34.6095,32.0953,35.9825
2008-04-29,35.9825,35.425,30.563,34.965,32.1909,36.2975
2008-04-30,36.2975,35.995,30.5918,35.4675,32.3031,36.6575
2008-05-01,36.6575,36.3175,30.6202,35.897,32.4164,36.72
2008-05-02,36.72,37.0625,30.6464,36.2115,32.5347,36.7075
2008-05-05,36.7075,37.145,30.6727,36.473,32.6482,37.2325
2008-05-06,37.2325,36.1025,30.7016,36.723,32.7596,36.2675
2008-05-07,36.2675,37.3325,30.7238,36.717,32.8394,36.7975
2008-05-08,36.7975,36.45,30.7515,36.745,32.9366,36.57
2008-05-09,36.57,36.4875,30.7808,36.715,33.0367,36.9125
2008-05-12,36.9125,36.655,30.8153,36.756,33.1511,37.265
2008-05-13,37.265,37.1575,30.8527,36.7625,33.2772,37.4875
2008-05-14,37.4875,37.4975,30.8893,37.0065,33.4093,38.0
2008-05-15,38.0,37.5825,30.9303,37.247,33.5405,38.25
2008-05-16,38.25,38.0625,30.9724,37.583,33.7006,38.375
2008-05-19,38.375,38.75,31.0143,37.8755,33.8698,38.395
2008-05-20,38.395,38.2625,31.0635,38.1015,34.0439,38.27
2008-05-21,38.27,38.535,31.1115,38.258,34.1865,38.61
2008-05-22,38.61,38.3975,31.1584,38.38,34.3418,38.04
2008-05-23,38.04,38.5025,31.1998,38.338,34.4857,39.475
2008-05-27,39.475,38.2775,31.2525,38.558,34.6614,39.395
2008-05-28,39.395,39.7125,31.3037,38.758,34.8384,40.175
2008-05-29,40.175,39.245,31.3571,39.139,34.9954,41.155
2008-05-30,41.155,40.375,31.4215,39.648,35.197,40.59
2008-06-02,40.59,41.06,31.4899,40.158,35.3985,39.855
2008-06-03,39.855,40.735,31.5579,40.234,35.5678,39.82
2008-06-04,39.82,39.745,31.6246,40.319,35.7191,40.855
2008-06-05,40.855,40.0,31.6892,40.455,35.8969,38.975
2008-06-06,38.975,40.59,31.747,40.019,36.0485,39.86
2008-06-09,39.86,39.275,31.8052,39.873,36.2206,39.28
2008-06-10,39.28,39.55,31.8646,39.758,36.3793,37.05
2008-06-11,37.05,39.25,31.911,39.204,36.4805,37.705
2008-06-12,37.705,37.31,31.9626,38.574,36.5865,37.785
2008-06-13,37.785,37.905,32.018,38.336,36.6818,38.03
2008-06-16,38.03,37.61,32.0708,37.97,36.7741,36.235
2008-06-17,36.235,38.3,32.1171,37.361,36.8316,37.91
2008-06-18,37.91,36.07,32.1672,37.533,36.9224,38.9
2008-06-19,38.9,37.745,32.221,37.772,37.0511,38.44
2008-06-20,38.44,38.53,32.2768,37.903,37.1699,37.77
2008-06-23,37.77,38.68,32.329,37.851,37.2742,36.885
2008-06-24,36.885,37.555,32.3783,37.981,37.3551,37.44
2008-06-25,37.44,37.135,32.4331,37.887,37.4494,36.495
2008-06-26,36.495,37.095,32.48,37.406,37.4964,36.915
2008-06-27,36.915,36.25,32.5287,37.101,37.557,37.75
2008-06-30,37.75,36.935,32.5766,37.097,37.6216,36.825
2008-07-01,36.825,37.375,32.621,37.085,37.6691,35.105
2008-07-02,35.105,37.035,32.6577,36.618,37.6871,35.425
2008-07-03,35.425,35.33,32.6895,36.404,37.7199,35.16
2008-07-07,35.16,35.645,32.7218,36.053,37.7329,36.905
2008-07-08,36.905,35.37,32.7662,35.884,37.768,35.67
2008-07-09,35.67,36.975,32.8035,35.653,37.7734,36.095
2008-07-10,36.095,35.75,32.8447,35.851,37.7757,35.96
2008-07-11,35.96,35.6,32.8859,35.958,37.7689,35.655
2008-07-14,35.655,36.325,32.9237,36.057,37.7489,34.845
2008-07-15,34.845,35.255,32.9557,35.645,37.7114,36.725
2008-07-16,36.725,34.925,32.998,35.856,37.7117,36.6
2008-07-17,36.6,36.845,33.0381,35.957,37.6991,36.27
2008-07-18,36.27,36.71,33.0778,36.019,37.6991,36.255
2008-07-21,36.255,36.49,33.1203,36.139,37.6883,37.075
2008-07-22,37.075,35.925,33.1653,36.585,37.6984,38.665
2008-07-23,38.665,37.575,33.2119,36.973,37.7334,38.59
2008-07-24,38.59,39.205,33.2581,37.371,37.7599,38.745
2008-07-25,38.745,38.87,33.3042,37.866,37.7851,38.29
2008-07-28,38.29,39.045,33.3485,38.273,37.7909,40.505
2008-07-29,40.505,38.42,33.4031,38.959,37.836,41.625
2008-07-30,41.625,40.68,33.4618,39.551,37.901,41.22
2008-07-31,41.22,41.15,33.5202,40.077,37.9575,39.72
2008-08-01,39.72,41.225,33.5736,40.272,37.9865,39.995
2008-08-04,39.995,39.75,33.6248,40.613,38.0142,41.095
2008-08-05,41.095,40.47,33.6729,40.731,38.0753,41.025
2008-08-06,41.025,40.98,33.7247,40.611,38.1063,40.655
2008-08-07,40.655,40.55,33.7714,40.498,38.1315,41.59
2008-08-08,41.59,40.675,33.8169,40.872,38.1598,39.625
2008-08-11,39.625,41.575,33.8538,40.798,38.1292,38.07
2008-08-12,38.07,39.77,33.885,40.193,38.0788,38.285
2008-08-13,38.285,37.935,33.9166,39.645,38.0474,38.815
2008-08-14,38.815,38.035,33.9513,39.277,38.0273,38.435
2008-08-15,38.435,39.01,33.9857,38.646,37.9789,38.32
2008-08-18,38.32,38.695,34.0173,38.385,37.9658,38.315
2008-08-19,38.315,38.6,34.0529,38.434,37.9349,38.915
2008-08-20,38.915,38.745,34.09,38.56,37.9276,38.99
2008-08-21,38.99,38.76,34.1279,38.595,37.9664,39.775
2008-08-22,39.775,39.31,34.1682,38.863,38.0078,39.76
2008-08-25,39.76,39.98,34.2113,39.151,38.0473,40.56
2008-08-26,40.56,39.81,34.256,39.6,38.0979,41.085
2008-08-27,41.085,40.7,34.3056,40.034,38.1949,41.87
2008-08-28,41.87,41.35,34.3605,40.61,38.2741,41.95
2008-08-29,41.95,41.38,34.4134,41.045,38.3351,40.98
